Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,C1_X,C1_Y,C1_Z,Distance
1731070791.05,7.68,0.651,0.0,1.16,9602.9,6397.1,0.0,5784.27,6146.01,0.0,3826.8761758123287
1731070791.55,8.32,0.875,0.0,1.17,9603.0,6397.0,0.0,5784.4,6146.2,0.0,3826.827223693278
1731070792.05,7.68,0.654,0.0,0.918,9603.1,6396.9,0.0,5784.53,6146.39,0.0,3826.778293159927
1731070792.55,8.32,0.804,0.0,0.747,9603.2,6396.8,0.0,5784.66,6146.58,0.0,3826.729384213105
1731070793.05,7.68,0.841,0.0,1.27,9603.3,6396.7,0.0,5784.79,6146.77,0.0,3826.6804968536367
1731070793.55,8.32,0.892,0.0,0.846,9603.4,6396.6,0.0,5784.92,6146.96,0.0,3826.631631082354
1731070794.05,7.68,1.391,0.0,0.859,9603.5,6396.5,0.0,5785.05,6147.15,0.0,3826.582786900082
1731070794.55,8.33,0.927,0.0,0.751,9603.6,6396.4,0.0,5785.18,6147.34,0.0,3826.5339643076477
1731070795.05,7.68,0.917,0.0,0.887,9603.7,6396.3,0.0,5785.31,6147.53,0.0,3826.485163305877
1731070795.55,8.32,0.804,0.0,0.9,9603.8,6396.2,0.0,5785.44,6147.72,0.0,3826.436383895595
1731070796.05,7.68,0.775,0.0,1.33,9603.9,6396.1,0.0,5785.57,6147.91,0.0,3826.38762607763
1731070796.55,8.32,0.774,0.0,0.807,9604.0,6396.0,0.0,5785.7,6148.1,0.0,3826.3388898528056
1731070797.05,7.68,0.418,0.0,1.17,9604.1,6395.9,0.0,5785.83,6148.29,0.0,3826.2901752219477
1731070797.55,8.32,0.638,0.0,1.02,9604.2,6395.8,0.0,5785.96,6148.48,0.0,3826.241482185881
1731070798.05,7.68,0.655,0.0,0.91,9604.3,6395.7,0.0,5786.09,6148.67,0.0,3826.1928107454273
1731070798.55,8.32,0.963,0.0,0.827,9604.4,6395.6,0.0,5786.22,6148.86,0.0,3826.1441609014155
1731070799.05,7.68,0.88,0.0,0.718,9604.5,6395.5,0.0,5786.35,6149.05,0.0,3826.0955326546664
1731070799.55,8.33,0.453,0.0,0.863,9604.6,6395.4,0.0,5786.48,6149.24,0.0,3826.046926006006
1731070800.05,7.68,0.957,0.0,0.951,9604.7,6395.3,0.0,5786.61,6149.43,0.0,3825.998340956254
1731070800.55,7.68,0.503,0.0,3.4,9604.8,6395.2,0.0,5786.74,6149.62,0.0,3825.949777506233
1731070801.05,8.32,0.975,0.0,1.42,9604.9,6395.1,0.0,5786.87,6149.81,0.0,3825.90123565677
1731070801.55,8.33,0.864,0.0,0.776,9605.0,6395.0,0.0,5787.0,6150.0,0.0,3825.8527154086837
1731070802.05,7.68,0.521,0.0,0.887,9605.1,6394.9,0.0,5787.13,6150.19,0.0,3825.8042167627978
1731070802.55,8.32,0.836,0.0,0.844,9605.2,6394.8,0.0,5787.26,6150.38,0.0,3825.7557397199316
1731070803.05,7.68,0.621,0.0,0.739,9605.3,6394.7,0.0,5787.39,6150.57,0.0,3825.707284280907
1731070803.55,8.32,0.965,0.0,0.8,9605.4,6394.6,0.0,5787.52,6150.76,0.0,3825.6588504465467
1731070804.05,7.68,0.741,0.0,0.869,9605.5,6394.5,0.0,5787.65,6150.95,0.0,3825.6104382176713
1731070804.55,7.68,0.543,0.0,0.887,9605.6,6394.4,0.0,5787.78,6151.14,0.0,3825.5620475950986
1731070805.05,8.33,0.953,0.0,1.67,9605.7,6394.3,0.0,5787.91,6151.33,0.0,3825.5136785796503
1731070805.55,8.31,0.74,0.0,0.941,9605.8,6394.2,0.0,5788.04,6151.52,0.0,3825.465331172143
1731070806.05,7.69,1.128,0.0,1.33,9605.9,6394.1,0.0,5788.17,6151.71,0.0,3825.4170053734006
1731070806.55,8.32,0.701,0.0,0.849,9606.0,6394.0,0.0,5788.3,6151.9,0.0,3825.36870118424
1731070807.05,7.68,0.6,0.0,0.833,9606.1,6393.9,0.0,5788.43,6152.09,0.0,3825.3204186054795
1731070807.55,8.32,0.914,0.0,0.845,9606.2,6393.8,0.0,5788.56,6152.28,0.0,3825.2721576379377
1731070808.05,7.69,0.603,0.0,1.31,9606.3,6393.7,0.0,5788.69,6152.47,0.0,3825.2239182824314
1731070808.55,8.32,1.071,0.0,0.841,9606.4,6393.6,0.0,5788.82,6152.66,0.0,3825.1757005397803
1731070809.05,7.68,0.819,0.0,0.782,9606.5,6393.5,0.0,5788.95,6152.85,0.0,3825.1275044108006
1731070809.55,8.32,0.67,0.0,0.849,9606.6,6393.4,0.0,5789.08,6153.04,0.0,3825.07932989631
1731070810.05,7.69,0.384,0.0,0.755,9606.7,6393.3,0.0,5789.21,6153.23,0.0,3825.0311769971245
1731070810.55,8.32,0.541,0.0,0.89,9606.8,6393.2,0.0,5789.34,6153.42,0.0,3824.9830457140583
1731070811.05,7.68,1.254,0.0,0.852,9606.9,6393.1,0.0,5789.47,6153.61,0.0,3824.934936047932
1731070811.55,8.32,0.697,0.0,0.793,9607.0,6393.0,0.0,5789.6,6153.8,0.0,3824.8868479995585
1731070812.05,7.68,0.639,0.0,0.779,9607.1,6392.9,0.0,5789.73,6153.99,0.0,3824.8387815697547
1731070812.55,8.32,0.47,0.0,0.9,9607.2,6392.8,0.0,5789.86,6154.18,0.0,3824.790736759334
1731070813.05,7.68,1.045,0.0,0.922,9607.3,6392.7,0.0,5789.99,6154.37,0.0,3824.7427135691096
1731070813.55,7.68,0.92,0.0,2.27,9607.4,6392.6,0.0,5790.12,6154.56,0.0,3824.6947119999
1731070814.05,8.32,0.777,0.0,0.937,9607.5,6392.5,0.0,5790.25,6154.75,0.0,3824.646732052517
1731070814.55,8.32,0.681,0.0,0.753,9607.6,6392.4,0.0,5790.38,6154.94,0.0,3824.598773727775
1731070815.05,7.67,0.571,0.0,0.808,9607.7,6392.3,0.0,5790.51,6155.13,0.0,3824.5508370264874
1731070815.55,8.33,0.651,0.0,0.81,9607.8,6392.2,0.0,5790.64,6155.32,0.0,3824.5029219494645
1731070816.05,7.68,0.688,0.0,0.854,9607.9,6392.1,0.0,5790.77,6155.51,0.0,3824.4550284975235
1731070816.55,8.31,0.951,0.0,0.784,9608.0,6392.0,0.0,5790.9,6155.7,0.0,3824.4071566714756
1731070817.05,7.68,0.817,0.0,0.818,9608.1,6391.9,0.0,5791.03,6155.89,0.0,3824.3593064721317
1731070817.55,7.69,0.453,0.0,1.58,9608.2,6391.8,0.0,5791.16,6156.08,0.0,3824.311477900304
1731070818.05,8.32,0.756,0.0,1.52,9608.3,6391.7,0.0,5791.29,6156.27,0.0,3824.263670956802
1731070818.55,8.32,0.717,0.0,8.11,9608.4,6391.6,0.0,5791.42,6156.46,0.0,3824.2158856424408
1731070819.05,7.68,0.9,0.0,1.22,9608.5,6391.5,0.0,5791.55,6156.65,0.0,3824.168121958029
1731070819.55,8.32,0.813,0.0,1.12,9608.6,6391.4,0.0,5791.68,6156.84,0.0,3824.1203799043774
1731070820.05,7.68,0.475,0.0,1.19,9608.7,6391.3,0.0,5791.81,6157.03,0.0,3824.0726594822963
1731070820.55,8.32,0.754,0.0,1.07,9608.8,6391.2,0.0,5791.94,6157.22,0.0,3824.024960692594
1731070821.05,7.68,0.593,0.0,1.25,9608.9,6391.1,0.0,5792.07,6157.41,0.0,3823.977283536083
1731070821.55,8.32,0.804,0.0,1.3,9609.0,6391.0,0.0,5792.2,6157.6,0.0,3823.9296280135704
1731070822.05,7.68,0.916,0.0,1.71,9609.1,6390.9,0.0,5792.33,6157.79,0.0,3823.8819941258653
1731070822.55,8.28,0.569,0.0,0.935,9609.2,6390.8,0.0,5792.46,6157.98,0.0,3823.8343818737762
1731070823.05,7.72,0.817,0.0,7.45,9609.3,6390.7,0.0,5792.59,6158.17,0.0,3823.78679125811
1731070823.55,7.68,0.485,0.0,1.65,9609.4,6390.6,0.0,5792.72,6158.36,0.0,3823.739222279678
1731070824.05,8.32,0.872,0.0,1.33,9609.5,6390.5,0.0,5792.85,6158.55,0.0,3823.6916749392853
1731070824.55,8.32,0.96,0.0,1.38,9609.6,6390.4,0.0,5792.98,6158.74,0.0,3823.6441492377407
1731070825.05,7.68,0.561,0.0,0.719,9609.7,6390.3,0.0,5793.11,6158.93,0.0,3823.596645175849
1731070825.55,7.68,0.937,0.0,0.718,9609.8,6390.2,0.0,5793.24,6159.12,0.0,3823.549162754416
1731070826.05,8.32,0.488,0.0,0.716,9609.9,6390.1,0.0,5793.37,6159.31,0.0,3823.501701974252
1731070826.55,8.32,0.918,0.0,1.35,9610.0,6390.0,0.0,5793.5,6159.5,0.0,3823.4542628361596
1731070827.05,7.67,0.725,0.0,0.951,9610.1,6389.9,0.0,5793.63,6159.69,0.0,3823.4068453409454
1731070827.55,8.33,0.528,0.0,1.95,9610.2,6389.8,0.0,5793.76,6159.88,0.0,3823.359449489415
1731070828.05,7.68,1.001,0.0,0.889,9610.3,6389.7,0.0,5793.89,6160.07,0.0,3823.312075282371
1731070828.55,8.32,0.533,0.0,0.804,9610.4,6389.6,0.0,5794.02,6160.26,0.0,3823.2647227206216
1731070829.05,7.68,1.037,0.0,0.94,9610.5,6389.5,0.0,5794.15,6160.45,0.0,3823.2173918049707
1731070829.55,8.32,0.725,0.0,0.766,9610.6,6389.4,0.0,5794.28,6160.64,0.0,3823.1700825362195
1731070830.05,7.68,0.641,0.0,0.803,9610.7,6389.3,0.0,5794.41,6160.83,0.0,3823.1227949151735
1731070830.55,7.68,0.381,0.0,0.742,9610.8,6389.2,0.0,5794.54,6161.02,0.0,3823.0755289426334
1731070831.05,8.33,0.575,0.0,0.782,9610.9,6389.1,0.0,5794.67,6161.21,0.0,3823.028284619406
1731070831.55,8.31,1.121,0.0,0.719,9611.0,6389.0,0.0,5794.8,6161.4,0.0,3822.981061946292
1731070832.05,7.69,0.627,0.0,0.875,9611.1,6388.9,0.0,5794.93,6161.59,0.0,3822.933860924094
1731070832.55,8.31,0.571,0.0,0.786,9611.2,6388.8,0.0,5795.06,6161.78,0.0,3822.886681553614
1731070833.05,7.68,0.367,0.0,0.818,9611.3,6388.7,0.0,5795.19,6161.97,0.0,3822.8395238356525
1731070833.55,8.33,0.527,0.0,0.862,9611.4,6388.6,0.0,5795.32,6162.16,0.0,3822.7923877710123
1731070834.05,7.67,0.83,0.0,0.855,9611.5,6388.5,0.0,5795.45,6162.35,0.0,3822.745273360494
1731070834.55,7.68,0.624,0.0,0.969,9611.6,6388.4,0.0,5795.58,6162.54,0.0,3822.698180604899
1731070835.05,8.32,0.655,0.0,0.803,9611.7,6388.3,0.0,5795.71,6162.73,0.0,3822.651109505026
1731070835.55,8.32,0.544,0.0,0.842,9611.8,6388.2,0.0,5795.84,6162.92,0.0,3822.604060061674
1731070836.05,7.68,0.783,0.0,0.947,9611.9,6388.1,0.0,5795.97,6163.11,0.0,3822.557032275646
1731070836.55,8.32,0.701,0.0,0.809,9612.0,6388.0,0.0,5796.1,6163.3,0.0,3822.51002614774
1731070837.05,7.69,0.783,0.0,0.943,9612.1,6387.9,0.0,5796.23,6163.49,0.0,3822.463041678756
1731070837.55,8.31,0.678,0.0,0.818,9612.2,6387.8,0.0,5796.36,6163.68,0.0,3822.41607886949
1731070838.05,7.68,0.399,0.0,0.829,9612.3,6387.7,0.0,5796.49,6163.87,0.0,3822.36913772074
1731070838.55,8.32,0.662,0.0,0.747,9612.4,6387.6,0.0,5796.62,6164.06,0.0,3822.3222182333084
1731070839.05,7.68,0.647,0.0,0.821,9612.5,6387.5,0.0,5796.75,6164.25,0.0,3822.2753204079895
1731070839.55,8.32,0.755,0.0,1.22,9612.6,6387.4,0.0,5796.88,6164.44,0.0,3822.228444245582
1731070840.05,7.68,0.737,0.0,0.793,9612.7,6387.3,0.0,5797.01,6164.63,0.0,3822.1815897468823
1731070840.55,7.69,0.577,0.0,0.918,9612.8,6387.2,0.0,5797.14,6164.82,0.0,3822.134756912685
1731070841.05,8.32,0.905,0.0,0.694,9612.9,6387.1,0.0,5797.27,6165.01,0.0,3822.087945743791
1731070841.55,8.31,0.787,0.0,0.874,9613.0,6387.0,0.0,5797.4,6165.2,0.0,3822.0411562409954
1731070842.05,7.68,0.872,0.0,0.864,9613.1,6386.9,0.0,5797.53,6165.39,0.0,3821.994388405091
1731070842.55,8.32,0.898,0.0,0.865,9613.2,6386.8,0.0,5797.66,6165.58,0.0,3821.947642236875
1731070843.05,7.68,0.826,0.0,0.894,9613.3,6386.7,0.0,5797.79,6165.77,0.0,3821.9009177371404
1731070843.55,8.32,0.919,0.0,0.762,9613.4,6386.6,0.0,5797.92,6165.96,0.0,3821.8542149066852
1731070844.05,7.68,0.504,0.0,0.84,9613.5,6386.5,0.0,5798.05,6166.15,0.0,3821.807533746303
1731070844.55,7.68,1.058,0.0,0.848,9613.6,6386.4,0.0,5798.18,6166.34,0.0,3821.760874256787
1731070845.05,8.31,1.177,0.0,1.25,9613.7,6386.3,0.0,5798.31,6166.53,0.0,3821.714236438931
1731070845.55,7.68,0.726,0.0,0.832,9613.8,6386.2,0.0,5798.44,6166.72,0.0,3821.6676202935278
1731070846.05,8.32,1.018,0.0,0.903,9613.9,6386.1,0.0,5798.57,6166.91,0.0,3821.6210258213728
1731070846.55,8.32,0.514,0.0,1.56,9614.0,6386.0,0.0,5798.7,6167.1,0.0,3821.5744530232564
1731070847.05,7.68,0.935,0.0,0.824,9614.1,6385.9,0.0,5798.83,6167.29,0.0,3821.527901899972
1731070847.55,7.68,0.556,0.0,0.815,9614.2,6385.8,0.0,5798.96,6167.48,0.0,3821.481372452312
1731070848.05,8.32,0.493,0.0,0.806,9614.3,6385.7,0.0,5799.09,6167.67,0.0,3821.4348646810654
1731070848.55,8.32,0.887,0.0,0.865,9614.4,6385.6,0.0,5799.22,6167.86,0.0,3821.388378587028
1731070849.05,7.68,0.551,0.0,0.814,9614.5,6385.5,0.0,5799.35,6168.05,0.0,3821.3419141709887
1731070849.55,8.32,1.001,0.0,0.795,9614.6,6385.4,0.0,5799.48,6168.24,0.0,3821.2954714337397
1731070850.05,7.68,0.593,0.0,0.882,9614.7,6385.3,0.0,5799.61,6168.43,0.0,3821.2490503760687
1731070850.55,8.32,0.499,0.0,0.816,9614.8,6385.2,0.0,5799.74,6168.62,0.0,3821.202650998766
1731070851.05,7.69,0.662,0.0,0.843,9614.9,6385.1,0.0,5799.87,6168.81,0.0,3821.156273302624
1731070851.55,8.31,0.558,0.0,0.754,9615.0,6385.0,0.0,5800.0,6169.0,0.0,3821.109917288431
1731070852.05,7.68,1.119,0.0,0.809,9615.1,6384.9,0.0,5800.13,6169.19,0.0,3821.0635829569756
1731070852.55,8.32,0.62,0.0,0.846,9615.2,6384.8,0.0,5800.26,6169.38,0.0,3821.0172703090475
1731070853.05,7.68,0.575,0.0,0.789,9615.3,6384.7,0.0,5800.39,6169.57,0.0,3820.970979345432
1731070853.55,8.32,0.562,0.0,0.868,9615.4,6384.6,0.0,5800.52,6169.76,0.0,3820.924710066922
1731070854.05,7.68,0.633,0.0,1.65,9615.5,6384.5,0.0,5800.65,6169.95,0.0,3820.8784624743043
1731070854.55,7.68,0.9,0.0,1.18,9615.6,6384.4,0.0,5800.78,6170.14,0.0,3820.832236568364
1731070855.05,8.32,0.676,0.0,1.47,9615.7,6384.3,0.0,5800.91,6170.33,0.0,3820.786032349889
1731070855.55,8.32,0.695,0.0,5.21,9615.8,6384.2,0.0,5801.04,6170.52,0.0,3820.739849819665
1731070856.05,7.68,0.517,0.0,0.928,9615.9,6384.1,0.0,5801.17,6170.71,0.0,3820.693688978481
1731070856.55,7.68,0.67,0.0,1.7,9616.0,6384.0,0.0,5801.3,6170.9,0.0,3820.647549827123
1731070857.05,8.32,0.77,0.0,0.856,9616.1,6383.9,0.0,5801.43,6171.09,0.0,3820.601432366376
1731070857.55,8.32,0.759,0.0,1.83,9616.2,6383.8,0.0,5801.56,6171.28,0.0,3820.5553365970245
1731070858.05,7.69,0.802,0.0,1.72,9616.3,6383.7,0.0,5801.69,6171.47,0.0,3820.5092625198536
1731070858.55,8.31,0.486,0.0,1.28,9616.4,6383.6,0.0,5801.82,6171.66,0.0,3820.4632101356506
1731070859.05,7.69,0.668,0.0,0.853,9616.5,6383.5,0.0,5801.95,6171.85,0.0,3820.4171794451977
1731070859.55,8.32,1.284,0.0,0.839,9616.6,6383.4,0.0,5802.08,6172.04,0.0,3820.3711704492803
1731070860.05,7.68,1.189,0.0,12.4,9616.7,6383.3,0.0,5802.21,6172.23,0.0,3820.3251831486814
1731070860.55,8.32,0.942,0.0,1.15,9616.8,6383.2,0.0,5802.34,6172.42,0.0,3820.2792175441828
1731070861.05,7.68,0.607,0.0,1.39,9616.9,6383.1,0.0,5802.47,6172.61,0.0,3820.2332736365715
1731070861.55,8.32,0.813,0.0,0.834,9617.0,6383.0,0.0,5802.6,6172.8,0.0,3820.187351426628
1731070862.05,7.68,0.652,0.0,2.66,9617.1,6382.9,0.0,5802.73,6172.99,0.0,3820.141450915137
1731070862.55,8.32,0.765,0.0,6.47,9617.2,6382.8,0.0,5802.86,6173.18,0.0,3820.095572102877
1731070863.05,7.69,0.76,0.0,1.78,9617.3,6382.7,0.0,5802.99,6173.37,0.0,3820.0497149906305
1731070863.55,8.31,0.429,0.0,1.05,9617.4,6382.6,0.0,5803.12,6173.56,0.0,3820.0038795791816
1731070864.05,7.68,0.849,0.0,1.14,9617.5,6382.5,0.0,5803.25,6173.75,0.0,3819.95806586931
1731070864.55,7.68,0.468,0.0,1.97,9617.6,6382.4,0.0,5803.38,6173.94,0.0,3819.9122738617966
1731070865.05,8.32,0.847,0.0,0.787,9617.7,6382.3,0.0,5803.51,6174.13,0.0,3819.8665035574218
1731070865.55,8.32,0.865,0.0,0.921,9617.8,6382.2,0.0,5803.64,6174.32,0.0,3819.8207549569643
1731070866.05,7.68,0.545,0.0,0.753,9617.9,6382.1,0.0,5803.77,6174.51,0.0,3819.775028061207
1731070866.55,8.32,0.986,0.0,1.7,9618.0,6382.0,0.0,5803.9,6174.7,0.0,3819.7293228709286
1731070867.05,7.68,0.546,0.0,0.899,9618.1,6381.9,0.0,5804.03,6174.89,0.0,3819.683639386907
1731070867.55,8.32,0.953,0.0,1.71,9618.2,6381.8,0.0,5804.16,6175.08,0.0,3819.637977609921
1731070868.05,7.68,0.793,0.0,1.42,9618.3,6381.7,0.0,5804.29,6175.27,0.0,3819.592337540748
1731070868.55,8.32,0.554,0.0,5.41,9618.4,6381.6,0.0,5804.42,6175.46,0.0,3819.5467191801695
1731070869.05,7.68,1.004,0.0,1.0,9618.5,6381.5,0.0,5804.55,6175.65,0.0,3819.501122528962
1731070869.55,8.32,0.516,0.0,0.826,9618.6,6381.4,0.0,5804.68,6175.84,0.0,3819.455547587902
1731070870.05,7.68,1.002,0.0,1.93,9618.7,6381.3,0.0,5804.81,6176.03,0.0,3819.4099943577676
1731070870.55,7.68,0.843,0.0,1.05,9618.8,6381.2,0.0,5804.94,6176.22,0.0,3819.3644628393345
1731070871.05,8.32,0.699,0.0,1.67,9618.9,6381.1,0.0,5805.07,6176.41,0.0,3819.3189530333807
1731070871.55,8.32,1.146,0.0,0.879,9619.0,6381.0,0.0,5805.2,6176.6,0.0,3819.2734649406816
1731070872.05,7.68,0.649,0.0,0.93,9619.1,6380.9,0.0,5805.33,6176.79,0.0,3819.2279985620135
1731070872.55,8.32,1.255,0.0,0.829,9619.2,6380.8,0.0,5805.46,6176.98,0.0,3819.182553898151
1731070873.05,7.68,1.092,0.0,0.885,9619.3,6380.7,0.0,5805.59,6177.17,0.0,3819.1371309498686
1731070873.55,8.32,0.758,0.0,0.834,9619.4,6380.6,0.0,5805.72,6177.36,0.0,3819.0917297179435
1731070874.05,7.68,0.466,0.0,0.838,9619.5,6380.5,0.0,5805.85,6177.55,0.0,3819.04635020315
1731070874.55,8.32,0.556,0.0,0.985,9619.6,6380.4,0.0,5805.98,6177.74,0.0,3819.000992406261
1731070875.05,7.66,1.236,0.0,0.817,9619.7,6380.3,0.0,5806.11,6177.93,0.0,3818.9556563280503
1731070875.55,8.33,0.695,0.0,0.837,9619.8,6380.2,0.0,5806.24,6178.12,0.0,3818.9103419692897
1731070876.05,7.68,0.639,0.0,1.34,9619.9,6380.1,0.0,5806.37,6178.31,0.0,3818.865049330756
1731070876.55,8.32,0.394,0.0,0.941,9620.0,6380.0,0.0,5806.5,6178.5,0.0,3818.819778413221
1731070877.05,7.68,0.55,0.0,1.87,9620.1,6379.9,0.0,5806.63,6178.69,0.0,3818.774529217456
1731070877.55,7.68,0.555,0.0,1.4,9620.2,6379.8,0.0,5806.76,6178.88,0.0,3818.729301744234
1731070878.05,8.32,0.632,0.0,1.74,9620.3,6379.7,0.0,5806.89,6179.07,0.0,3818.6840959943247
1731070878.55,8.32,0.647,0.0,8.41,9620.4,6379.6,0.0,5807.02,6179.26,0.0,3818.638911968503
1731070879.05,7.68,0.396,0.0,1.14,9620.5,6379.5,0.0,5807.15,6179.45,0.0,3818.5937496675397
1731070879.55,8.33,0.928,0.0,1.27,9620.6,6379.4,0.0,5807.28,6179.64,0.0,3818.5486090922036
1731070880.05,7.68,0.763,0.0,1.95,9620.7,6379.3,0.0,5807.41,6179.83,0.0,3818.5034902432662
1731070880.55,8.32,0.802,0.0,1.48,9620.8,6379.2,0.0,5807.54,6180.02,0.0,3818.4583931214956
1731070881.05,7.68,0.776,0.0,1.05,9620.9,6379.1,0.0,5807.67,6180.21,0.0,3818.4133177276653
1731070881.55,8.31,0.674,0.0,0.961,9621.0,6379.0,0.0,5807.8,6180.4,0.0,3818.368264062543
1731070882.05,7.69,0.772,0.0,1.62,9621.1,6378.9,0.0,5807.93,6180.59,0.0,3818.323232126898
1731070882.55,8.32,0.622,0.0,0.836,9621.2,6378.8,0.0,5808.06,6180.78,0.0,3818.2782219214987
1731070883.05,7.68,0.746,0.0,0.898,9621.3,6378.7,0.0,5808.19,6180.97,0.0,3818.233233447113
1731070883.55,8.32,0.741,0.0,0.822,9621.4,6378.6,0.0,5808.32,6181.16,0.0,3818.188266704511
1731070884.05,7.68,0.47,0.0,2.49,9621.5,6378.5,0.0,5808.45,6181.35,0.0,3818.1433216944597
1731070884.55,8.32,0.714,0.0,0.748,9621.6,6378.4,0.0,5808.58,6181.54,0.0,3818.098398417726
1731070885.05,7.68,0.562,0.0,0.842,9621.7,6378.3,0.0,5808.71,6181.73,0.0,3818.053496875077
1731070885.55,8.32,0.811,0.0,0.818,9621.8,6378.2,0.0,5808.84,6181.92,0.0,3818.0086170672785
1731070886.05,7.68,0.871,0.0,0.873,9621.9,6378.1,0.0,5808.97,6182.11,0.0,3817.9637589951003
1731070886.55,8.32,0.466,0.0,0.867,9622.0,6378.0,0.0,5809.1,6182.3,0.0,3817.918922659306
1731070887.05,7.67,0.955,0.0,0.861,9622.1,6377.9,0.0,5809.23,6182.49,0.0,3817.8741080606633
1731070887.55,8.33,0.663,0.0,0.766,9622.2,6377.8,0.0,5809.36,6182.68,0.0,3817.8293151999355
1731070888.05,7.68,0.976,0.0,0.864,9622.3,6377.7,0.0,5809.49,6182.87,0.0,3817.784544077887
1731070888.55,8.32,1.163,0.0,0.751,9622.4,6377.6,0.0,5809.62,6183.06,0.0,3817.739794695285
1731070889.05,7.68,0.607,0.0,0.879,9622.5,6377.5,0.0,5809.75,6183.25,0.0,3817.695067052894
1731070889.55,8.32,0.918,0.0,0.767,9622.6,6377.4,0.0,5809.88,6183.44,0.0,3817.650361151477
1731070890.05,7.68,0.526,0.0,0.749,9622.7,6377.3,0.0,5810.01,6183.63,0.0,3817.605676991798
1731070890.55,8.32,1.072,0.0,0.746,9622.8,6377.2,0.0,5810.14,6183.82,0.0,3817.5610145746186
1731070891.05,7.68,0.665,0.0,0.877,9622.9,6377.1,0.0,5810.27,6184.01,0.0,3817.5163739007057
1731070891.55,8.32,0.61,0.0,0.81,9623.0,6377.0,0.0,5810.4,6184.2,0.0,3817.4717549708216
1731070892.05,7.68,0.991,0.0,0.836,9623.1,6376.9,0.0,5810.53,6184.39,0.0,3817.4271577857257
1731070892.55,7.68,0.532,0.0,0.755,9623.2,6376.8,0.0,5810.66,6184.58,0.0,3817.382582346182
1731070893.05,8.32,1.168,0.0,1.57,9623.3,6376.7,0.0,5810.79,6184.77,0.0,3817.3380286529505
1731070893.55,8.32,0.655,0.0,0.808,9623.4,6376.6,0.0,5810.92,6184.96,0.0,3817.293496706796
1731070894.05,7.68,0.602,0.0,3.11,9623.5,6376.5,0.0,5811.05,6185.15,0.0,3817.2489865084776
1731070894.55,7.68,0.413,0.0,1.97,9623.6,6376.4,0.0,5811.18,6185.34,0.0,3817.204498058756
1731070895.05,8.32,0.613,0.0,5.2,9623.7,6376.3,0.0,5811.31,6185.53,0.0,3817.160031358392
1731070895.55,8.32,1.102,0.0,2.57,9623.8,6376.2,0.0,5811.44,6185.72,0.0,3817.115586408145
1731070896.05,7.68,0.663,0.0,2.2,9623.9,6376.1,0.0,5811.57,6185.91,0.0,3817.071163208776
1731070896.55,7.68,0.632,0.0,2.48,9624.0,6376.0,0.0,5811.7,6186.1,0.0,3817.026761761044
