Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,S1_X,S1_Y,S1_Z,Distance
1731068813.81,39.7,0.407,0.0,1.44,9208.2,6791.8,0.0,10813.1647155,10812.9228957,0.0,4329.589019794227
1731068814.31,39.6,0.268,0.016,1.89,9208.3,6791.7,0.0,10813.2640652,10812.9751156,0.0,4329.730153938824
1731068814.81,40.3,0.277,0.0,5.91,9208.4,6791.6,0.0,10813.6123084,10813.1389146,0.0,4330.067181543607
1731068815.31,39.7,0.378,0.0,1.06,9208.5,6791.5,0.0,10813.5283548,10813.6255763,0.0,4330.543865525277
1731068815.81,40.3,0.375,0.0,0.836,9208.6,6791.4,0.0,10813.4054727,10813.6891929,0.0,4330.613231001817
1731068816.31,39.1,0.363,0.016,1.05,9208.7,6791.3,0.0,10813.8570471,10813.5893951,0.0,4330.743714858767
1731068816.81,40.3,0.46,0.0,0.859,9208.8,6791.2,0.0,10814.4035559,10814.3309612,0.0,4331.690837269525
1731068817.31,39.7,0.544,0.0,0.951,9208.9,6791.1,0.0,10814.1149445,10814.1559279,0.0,4331.477117226577
1731068817.81,39.7,0.346,0.0,1.38,9209.0,6791.0,0.0,10814.7474054,10814.5999594,0.0,4332.179747336497
1731068818.31,40.3,0.504,0.0,0.856,9209.1,6790.9,0.0,10814.7603444,10814.2082782,0.0,4331.876572919798
1731068818.81,40.3,0.355,0.0,0.944,9209.2,6790.8,0.0,10814.5907471,10814.8254504,0.0,4332.442760884581
1731068819.31,39.7,0.562,0.0,1.36,9209.3,6790.7,0.0,10814.7546411,10814.6512821,0.0,4332.397549318825
1731068819.81,40.3,0.481,0.0,0.888,9209.4,6790.6,0.0,10815.2691166,10814.7246981,0.0,4332.712222789333
1731068820.31,39.7,0.499,0.0,0.894,9209.5,6790.5,0.0,10814.922958,10815.4830319,0.0,4333.34412217128
1731068820.81,40.3,0.497,0.0,0.876,9209.6,6790.4,0.0,10815.2939651,10814.9620236,0.0,4333.0534950957945
1731068821.31,39.7,0.529,0.0,0.92,9209.7,6790.3,0.0,10815.1827795,10815.3360232,0.0,4333.41550550241
1731068821.81,40.3,0.858,0.0,1.14,9209.8,6790.2,0.0,10815.6009171,10815.3904471,0.0,4333.676813144274
1731068822.31,39.7,0.405,0.0,0.891,9209.9,6790.1,0.0,10815.5226688,10815.4596284,0.0,4333.767909396744
1731068822.81,40.4,0.469,0.0,1.21,9210.0,6790.0,0.0,10815.6324583,10815.9019111,0.0,4334.275232255692
1731068823.31,39.7,0.424,0.0,0.889,9210.1,6789.9,0.0,10816.3955849,10816.1449305,0.0,4334.839529491973
1731068823.81,39.7,0.507,0.0,1.0,9210.2,6789.8,0.0,10815.8722484,10815.8982387,0.0,4334.472332008263
1731068824.31,40.3,0.603,0.0,1.34,9210.3,6789.7,0.0,10816.5360504,10816.5741762,0.0,4335.401928374234
1731068824.81,39.7,0.605,0.0,0.769,9210.4,6789.6,0.0,10816.8467848,10816.491885,0.0,4335.496456678647
1731068825.31,39.6,0.641,0.016,1.14,9210.5,6789.5,0.0,10816.3883872,10816.7964352,0.0,4335.665357141675
1731068825.81,39.7,0.704,0.0,3.61,9210.6,6789.4,0.0,10817.1167618,10816.7928962,0.0,4335.987735949744
1731068826.31,40.3,0.595,0.0,0.803,9210.7,6789.3,0.0,10816.7351425,10816.7676861,0.0,4335.878785381884
1731068826.81,39.7,0.466,0.016,0.954,9210.8,6789.2,0.0,10817.2849153,10817.4199623,0.0,4336.744152905342
1731068827.31,39.7,0.548,0.0,1.47,9210.9,6789.1,0.0,10817.232146,10816.9900877,0.0,4336.38115504909
1731068827.81,40.3,0.526,0.0,0.867,9211.0,6789.0,0.0,10817.6195791,10817.0500394,0.0,4336.63620699936
1731068828.31,39.7,0.591,0.0,1.03,9211.1,6788.9,0.0,10817.8972339,10817.6627619,0.0,4337.364031591169
1731068828.81,39.7,0.651,0.0,0.865,9211.2,6788.8,0.0,10817.3364505,10817.8792158,0.0,4337.413241186074
1731068829.31,40.3,0.715,0.0,1.02,9211.3,6788.7,0.0,10818.0616212,10817.9220686,0.0,4337.777470716373
1731068829.81,39.7,0.818,0.0,1.37,9211.4,6788.6,0.0,10817.7900583,10818.3498527,0.0,4338.130115008163
1731068830.31,40.3,1.006,0.0,0.828,9211.5,6788.5,0.0,10818.0280253,10818.1581273,0.0,4338.096001587477
1731068830.81,39.7,0.489,0.0,0.98,9211.6,6788.4,0.0,10818.1272959,10818.5213308,0.0,4338.526004698017
1731068831.31,40.3,0.481,0.0,1.01,9211.7,6788.3,0.0,10818.111149,10818.4867655,0.0,4338.543781551922
1731068831.81,40.3,0.535,0.0,4.53,9211.8,6788.2,0.0,10818.4239913,10818.5705055,0.0,4338.793272446277
1731068832.31,39.7,0.587,0.0,0.891,9211.9,6788.1,0.0,10818.4771823,10818.5505709,0.0,4338.850313983549
1731068832.81,40.3,0.672,0.0,0.907,9212.0,6788.0,0.0,10818.702298,10818.6988995,0.0,4339.127319269278
1731068833.31,39.7,0.764,0.0,0.797,9212.1,6787.9,0.0,10818.9809545,10819.0039038,0.0,4339.569688939957
1731068833.81,40.3,0.715,0.0,0.898,9212.2,6787.8,0.0,10819.4765332,10819.5297601,0.0,4340.297537341353
1731068834.31,39.7,0.893,0.0,1.39,9212.3,6787.7,0.0,10819.4347371,10819.636961,0.0,4340.437503371222
1731068834.81,40.3,0.976,0.0,0.928,9212.4,6787.6,0.0,10819.7054292,10819.4046457,0.0,4340.377799664898
1731068835.31,39.7,0.341,0.0,0.849,9212.5,6787.5,0.0,10819.9353676,10819.6032357,0.0,4340.703279925242
1731068835.81,39.0,0.381,0.032,0.887,9212.6,6787.4,0.0,10819.6620259,10819.7786916,0.0,4340.820920927232
1731068836.31,39.7,0.319,0.0,0.804,9212.7,6787.3,0.0,10820.071949,10819.9466879,0.0,4341.184618495611
1731068836.81,39.7,0.448,0.0,0.881,9212.8,6787.2,0.0,10820.0706965,10819.916702,0.0,4341.212168325497
1731068837.31,40.3,0.369,0.0,1.31,9212.9,6787.1,0.0,10820.5314346,10820.206253,0.0,4341.707599263423
1731068837.81,40.3,0.363,0.0,0.864,9213.0,6787.0,0.0,10820.5813257,10820.1003465,0.0,4341.6835586760335
1731068838.31,39.7,0.471,0.0,1.03,9213.1,6786.9,0.0,10820.6477078,10820.7329095,0.0,4342.351618031211
1731068838.81,39.7,0.431,0.0,1.41,9213.2,6786.8,0.0,10820.7935365,10820.3442761,0.0,4342.100460129365
1731068839.31,39.7,0.319,0.0,1.7,9213.3,6786.7,0.0,10820.8101765,10820.8801202,0.0,4342.660268748633
1731068839.81,40.3,0.348,0.0,0.768,9213.4,6786.6,0.0,10820.9051429,10820.8062774,0.0,4342.68270462666
1731068840.31,39.1,0.438,0.016,0.931,9213.5,6786.5,0.0,10821.4881095,10821.1304583,0.0,4343.255541104559
1731068840.81,39.7,0.436,0.0,1.12,9213.6,6786.4,0.0,10821.4646625,10821.1422678,0.0,4343.313705051493
1731068841.31,40.3,0.455,0.0,0.829,9213.7,6786.3,0.0,10821.3796474,10821.1761768,0.0,4343.369614800514
1731068841.81,40.3,0.538,0.0,1.25,9213.8,6786.2,0.0,10821.940713,10821.2716388,0.0,4343.7218699010045
1731068842.31,39.7,0.525,0.0,1.6,9213.9,6786.1,0.0,10821.6848359,10821.7243911,0.0,4344.103624983091
1731068842.81,40.3,0.549,0.0,0.864,9214.0,6786.0,0.0,10821.9427047,10822.203503,0.0,4344.700042491706
1731068843.31,39.7,0.527,0.0,1.24,9214.1,6785.9,0.0,10821.9699208,10821.8105381,0.0,4344.400943025406
1731068843.81,39.7,0.456,0.0,1.12,9214.2,6785.8,0.0,10822.3384187,10822.1139038,0.0,4344.875038905967
1731068844.31,40.3,0.505,0.0,2.895,9214.3,6785.7,0.0,10822.0657198,10822.0552504,0.0,4344.7755197703445
1731068844.81,40.3,0.442,0.0,4.67,9214.4,6785.6,0.0,10822.3561858,10822.4527434,0.0,4345.308178639183
1731068845.31,39.7,0.491,0.0,0.864,9214.5,6785.5,0.0,10822.7289144,10822.4097305,0.0,4345.462048311754
1731068845.81,40.3,0.612,0.0,5.68,9214.6,6785.4,0.0,10822.8055429,10822.7241942,0.0,4345.838436629572
1731068846.31,39.7,0.84,0.0,1.48,9214.7,6785.3,0.0,10823.2935352,10822.8851703,0.0,4346.224472909069
1731068846.81,40.3,0.618,0.0,0.884,9214.8,6785.2,0.0,10823.119573,10823.3705503,0.0,4346.666911807841
1731068847.31,39.7,0.737,0.0,4.43,9214.9,6785.1,0.0,10823.5760367,10822.8942968,0.0,4346.449283532873
1731068847.81,39.7,0.51,0.0,1.02,9215.0,6785.0,0.0,10823.6252531,10823.0737706,0.0,4346.69011797698
1731068848.31,40.3,0.517,0.0,1.03,9215.1,6784.9,0.0,10823.1579405,10823.6561585,0.0,4347.114174694148
1731068848.81,40.3,0.69,0.0,0.67,9215.2,6784.8,0.0,10823.4982148,10823.6365405,0.0,4347.277739989345
1731068849.31,39.7,0.56,0.0,0.957,9215.3,6784.7,0.0,10824.1906542,10823.7734342,0.0,4347.717026674148
1731068849.81,40.3,0.804,0.0,1.11,9215.4,6784.6,0.0,10823.9744843,10823.6353702,0.0,4347.564673845308
1731068850.31,39.7,0.694,0.0,0.904,9215.5,6784.5,0.0,10823.996543,10824.4898192,0.0,4348.422572391349
1731068850.81,40.3,0.709,0.0,0.922,9215.6,6784.4,0.0,10824.1605612,10824.3650845,0.0,4348.423273213769
1731068851.31,39.7,0.953,0.0,0.741,9215.7,6784.3,0.0,10824.1938778,10824.1579673,0.0,4348.299087100308
1731068851.81,39.7,0.673,0.0,0.901,9215.8,6784.2,0.0,10824.8941811,10824.7723378,0.0,4349.184854733636
1731068852.31,40.3,0.477,0.0,1.42,9215.9,6784.1,0.0,10824.6396852,10824.6149573,0.0,4349.000401805272
1731068852.81,39.7,0.469,0.0,6.32,9216.0,6784.0,0.0,10824.8467956,10824.8159176,0.0,4349.319635488053
1731068853.31,40.3,0.538,0.0,0.649,9216.1,6783.9,0.0,10824.8398679,10825.1143948,0.0,4349.650301726525
1731068853.81,40.3,0.698,0.0,1.01,9216.2,6783.8,0.0,10825.3306513,10825.3362463,0.0,4350.093870608984
1731068854.31,39.7,0.642,0.0,1.17,9216.3,6783.7,0.0,10825.4134641,10825.3952729,0.0,4350.235260227901
1731068854.81,40.3,0.714,0.0,0.856,9216.4,6783.6,0.0,10825.715321,10825.733196,0.0,4350.716788830376
1731068855.31,39.7,0.855,0.0,0.974,9216.5,6783.5,0.0,10825.6883868,10825.3483006,0.0,4350.405147716141
1731068855.81,39.7,0.882,0.0,0.7,9216.6,6783.4,0.0,10825.9975242,10825.9779642,0.0,4351.16041850177
1731068856.31,39.7,0.236,0.0,0.817,9216.7,6783.3,0.0,10825.9665961,10825.5673149,0.0,4350.823372929787
1731068856.81,41.0,0.313,0.0,0.811,9216.8,6783.2,0.0,10826.1003414,10826.2767989,0.0,4351.587938975109
1731068857.31,39.7,0.579,0.0,0.817,9216.9,6783.1,0.0,10825.9820303,10826.5229635,0.0,4351.828838774968
1731068857.81,40.3,0.346,0.0,0.995,9217.0,6783.0,0.0,10826.6088109,10826.5266162,0.0,4352.1199455029655
1731068858.31,39.7,0.317,0.0,1.51,9217.1,6782.9,0.0,10826.2347009,10826.5473763,0.0,4352.056822871045
1731068858.81,40.3,0.346,0.0,0.863,9217.2,6782.8,0.0,10826.5105731,10826.9887014,0.0,4352.624814203823
1731068859.31,39.7,0.519,0.0,1.24,9217.3,6782.7,0.0,10826.5094944,10826.7734356,0.0,4352.480344515377
1731068859.81,39.7,0.395,0.016,2.87,9217.4,6782.6,0.0,10827.1853286,10827.1267274,0.0,4353.114431396074
1731068860.31,39.7,0.53,0.0,1.07,9217.5,6782.5,0.0,10827.4447181,10827.2392436,0.0,4353.370825470302
1731068860.81,40.3,0.341,0.0,0.853,9217.6,6782.4,0.0,10827.4245523,10827.4768772,0.0,4353.64008981519
1731068861.31,39.7,0.356,0.0,1.06,9217.7,6782.3,0.0,10827.1008264,10827.3405483,0.0,4353.449673237094
1731068861.81,39.5,0.582,0.016,1.04,9217.8,6782.2,0.0,10827.8846702,10827.2364181,0.0,4353.698688353194
1731068862.31,39.8,0.378,0.0,0.872,9217.9,6782.1,0.0,10827.9990894,10827.4192396,0.0,4353.966792244129
1731068862.81,40.3,0.478,0.0,0.787,9218.0,6782.0,0.0,10827.7328014,10828.0180784,0.0,4354.480678868919
1731068863.31,39.7,0.536,0.0,0.726,9218.1,6781.9,0.0,10827.9885753,10828.0489439,0.0,4354.659860552205
1731068863.81,40.3,0.531,0.0,1.08,9218.2,6781.8,0.0,10828.4222703,10828.0315242,0.0,4354.85996413202
1731068864.31,39.7,0.502,0.0,1.43,9218.3,6781.7,0.0,10828.5109358,10828.268726,0.0,4355.169079612316
1731068864.81,39.7,0.368,0.0,0.806,9218.4,6781.6,0.0,10828.4691795,10828.1312883,0.0,4355.081885563881
1731068865.31,40.3,0.449,0.0,0.926,9218.5,6781.5,0.0,10828.2578479,10828.765899,0.0,4355.649387414455
1731068865.81,39.7,0.47,0.0,1.14,9218.6,6781.4,0.0,10828.5406307,10828.4149716,0.0,4355.483786530866
1731068866.31,40.3,0.603,0.0,4.72,9218.7,6781.3,0.0,10829.2525237,10828.8438223,0.0,4356.201375629383
1731068866.81,40.3,0.506,0.0,8.3,9218.8,6781.2,0.0,10828.973704,10829.0451109,0.0,4356.341285860202
1731068867.31,39.7,0.698,0.0,0.93,9218.9,6781.1,0.0,10829.5939,10829.4643633,0.0,4357.016049721944
1731068867.81,39.7,0.608,0.0,0.861,9219.0,6781.0,0.0,10829.4342842,10829.6667358,0.0,4357.201042102623
1731068868.31,40.3,0.647,0.0,0.97,9219.1,6780.9,0.0,10829.6258013,10829.7344865,0.0,4357.390739390344
1731068868.81,40.3,0.852,0.0,1.42,9219.2,6780.8,0.0,10829.5313222,10829.426028,0.0,4357.125162519141
1731068869.31,39.7,0.551,0.0,0.798,9219.3,6780.7,0.0,10829.8497977,10830.0030085,0.0,4357.8349562045905
1731068869.81,39.7,0.486,0.0,3.78,9219.4,6780.6,0.0,10829.7026024,10830.3065567,0.0,4358.118592543711
1731068870.31,40.3,0.544,0.0,3.53,9219.5,6780.5,0.0,10829.9466936,10830.0164274,0.0,4357.995163915356
1731068870.81,39.7,0.627,0.0,3.36,9219.6,6780.4,0.0,10830.2052547,10830.3244001,0.0,4358.432852871844
1731068871.31,40.3,0.612,0.0,2.66,9219.7,6780.3,0.0,10830.5771097,10830.1843847,0.0,4358.496138806632
1731068871.81,39.7,0.695,0.0,3.34,9219.8,6780.2,0.0,10830.2589925,10830.6203185,0.0,4358.839630342203
1731068872.31,40.3,0.833,0.0,4.56,9219.9,6780.1,0.0,10830.631311,10830.3897127,0.0,4358.8188896809215
1731068872.81,39.7,0.903,0.016,0.874,9220.0,6780.0,0.0,10830.6023065,10830.6885555,0.0,4359.141837949507
1731068873.31,39.1,0.431,0.0,1.2,9220.1,6779.9,0.0,10831.280909,10830.6685393,0.0,4359.429971969813
1731068873.81,40.3,0.567,0.0,1.17,9220.2,6779.8,0.0,10831.4310638,10830.8771596,0.0,4359.735277971231
1731068874.31,40.3,0.586,0.0,0.888,9220.3,6779.7,0.0,10831.230439,10831.167518,0.0,4359.986918409942
1731068874.81,40.3,0.558,0.0,0.983,9220.4,6779.6,0.0,10831.5719022,10831.3095449,0.0,4360.3010371616
1731068875.31,39.7,0.63,0.0,1.47,9220.5,6779.5,0.0,10831.7455767,10831.9416618,0.0,4361.008568064004
1731068875.81,40.3,0.637,0.0,0.867,9220.6,6779.4,0.0,10831.9911072,10832.0744862,0.0,4361.278687662561
1731068876.31,39.7,0.777,0.0,1.0,9220.7,6779.3,0.0,10831.8804015,10832.1439801,0.0,4361.358344966681
1731068876.81,40.3,0.983,0.0,1.44,9220.8,6779.2,0.0,10831.7085864,10832.2230525,0.0,4361.42434737021
1731068877.31,39.7,0.887,0.0,0.787,9220.9,6779.1,0.0,10832.1128734,10832.5563002,0.0,4361.9393509127285
1731068877.81,39.7,0.363,0.0,4.99,9221.0,6779.0,0.0,10832.3243419,10832.3729308,0.0,4361.903053821995
1731068878.31,40.3,0.294,0.0,1.21,9221.1,6778.9,0.0,10832.6470644,10832.7581578,0.0,4362.436234988183
1731068878.81,40.3,0.247,0.0,1.0,9221.2,6778.8,0.0,10832.8379163,10832.8649241,0.0,4362.661937633232
1731068879.31,39.7,0.399,0.0,1.26,9221.3,6778.7,0.0,10832.9166739,10832.745937,0.0,4362.636446335943
1731068879.81,39.7,0.337,0.0,0.922,9221.4,6778.6,0.0,10832.714558,10832.8099213,0.0,4362.677238897016
1731068880.31,39.7,0.368,0.0,0.923,9221.5,6778.5,0.0,10833.3272973,10833.3357098,0.0,4363.448162839876
1731068880.81,40.3,0.372,0.0,1.36,9221.6,6778.4,0.0,10832.9018243,10833.2730085,0.0,4363.288746353414
1731068881.31,39.7,0.391,0.0,1.42,9221.7,6778.3,0.0,10833.4540673,10833.331451,0.0,4363.603011509784
1731068881.81,39.6,0.398,0.0,0.757,9221.8,6778.2,0.0,10833.5789786,10833.4949125,0.0,4363.8570443135795
1731068882.31,40.4,0.358,0.0,0.919,9221.9,6778.1,0.0,10833.5142106,10833.4800686,0.0,4363.875326427876
1731068882.81,39.7,0.349,0.0,1.14,9222.0,6778.0,0.0,10833.9454676,10833.6860888,0.0,4364.282053373959
1731068883.31,40.3,0.406,0.0,0.79,9222.1,6777.9,0.0,10833.6579904,10833.9912329,0.0,4364.515465206914
1731068883.81,39.7,0.462,0.0,0.989,9222.2,6777.8,0.0,10834.0982365,10833.8667018,0.0,4364.618312554092
1731068884.31,40.3,0.492,0.0,1.44,9222.3,6777.7,0.0,10834.3946574,10834.3368783,0.0,4365.220721429926
1731068884.81,39.7,0.535,0.0,0.86,9222.4,6777.6,0.0,10834.6956673,10834.4287737,0.0,4365.473286817203
1731068885.31,40.3,0.654,0.0,1.57,9222.5,6777.5,0.0,10834.5575911,10834.271554,0.0,4365.332188776327
1731068885.81,40.3,0.777,0.0,1.73,9222.6,6777.4,0.0,10834.7729338,10834.8528724,0.0,4366.0079455063205
1731068886.31,39.7,0.406,0.0,1.81,9222.7,6777.3,0.0,10835.0404607,10834.6571421,0.0,4365.980845097716
