Time,Delay
1731068772.323,2.62
1731068772.819,1.96
1731068773.32,2.19
1731068773.82,1.84
1731068774.322,1.92
1731068774.822,1.89
1731068775.324,2.06
1731068775.825,2.03
1731068776.324,1.6
1731068776.825,1.98
1731068777.325,1.73
1731068777.826,1.88
1731068778.328,2.5
1731068778.829,2.19
1731068779.329,1.69
1731068779.839,10.3
1731068780.331,1.92
1731068780.832,2.12
1731068781.332,1.69
1731068781.833,1.81
1731068782.336,2.4
1731068782.836,1.81
1731068783.337,1.63
1731068783.84,2.38
1731068784.345,6.63
1731068784.841,1.64
1731068785.343,1.91
1731068785.844,2.11
1731068786.344,2.18
1731068786.846,1.8
1731068787.348,2.02
1731068787.847,2.22
1731068788.35,2.37
1731068788.852,3.79
1731068789.352,2.19
1731068789.852,1.9
1731068790.353,2.14
1731068790.853,1.67
1731068791.356,2.11
1731068791.856,2.33
1731068792.357,1.61
1731068792.857,1.63
1731068793.36,2.37
1731068793.868,9.72
1731068794.361,1.74
1731068794.864,2.62
1731068795.365,2.38
1731068795.865,2.14
1731068796.366,1.98
1731068796.866,1.79
1731068797.368,2.55
1731068797.869,2.29
1731068798.374,6.42
1731068798.87,1.64
1731068799.372,1.64
1731068799.872,1.82
1731068800.375,1.9
1731068800.876,2.5
1731068801.378,2.19
1731068801.878,1.58
1731068802.379,1.65
1731068802.881,2.88
1731068803.382,1.66
1731068803.883,1.73
1731068804.385,2.03
1731068804.885,1.82
1731068805.385,1.85
1731068805.888,2.13
1731068806.389,2.08
1731068806.889,2.07
1731068807.39,1.65
1731068807.897,7.91
1731068808.393,1.79
1731068808.893,1.69
1731068809.396,2.03
1731068809.899,4.7
1731068810.4,4.78
1731068810.9,3.5
1731068811.4,2.96
1731068811.9,1.93
1731068812.408,8.54
1731068812.901,1.56
1731068813.402,1.93
1731068813.904,2.57
1731068814.403,2.2
1731068814.903,2.12
1731068815.405,1.76
1731068815.906,1.75
1731068816.408,2.72
1731068816.909,2.1
1731068817.41,1.69
1731068817.912,2.43
1731068818.413,1.94
1731068818.913,1.71
1731068819.415,2.01
1731068819.915,2.3
1731068820.417,1.83
1731068820.919,1.7
1731068821.419,1.87
1731068821.926,7.14
1731068822.422,1.62
1731068822.922,1.66
1731068823.424,2.53
1731068823.924,1.74
1731068824.425,1.78
1731068824.928,2.1
1731068825.428,1.78
1731068825.929,2.15
1731068826.433,5.36
1731068826.93,1.95
1731068827.431,1.87
1731068827.932,2.02
1731068828.433,1.61
1731068828.934,1.7
1731068829.437,2.73
1731068829.937,1.66
1731068830.438,1.51
1731068830.94,1.74
1731068831.448,9.46
1731068831.941,1.69
1731068832.442,1.77
1731068832.945,2.28
1731068833.444,1.79
1731068833.946,1.71
1731068834.447,1.61
1731068834.949,1.93
1731068835.449,2.29
1731068835.956,8.01
1731068836.45,1.84
1731068836.95,1.61
1731068837.451,1.86
1731068837.953,1.8
1731068838.454,1.59
1731068838.955,2.33
1731068839.456,2.35
1731068839.957,1.7
1731068840.46,3.95
1731068840.96,1.95
1731068841.461,3.1
1731068841.961,2.09
1731068842.462,1.65
1731068842.964,2.15
1731068843.465,1.91
1731068843.965,1.84
1731068844.466,1.73
1731068844.967,2.03
1731068845.474,7.41
1731068845.969,1.88
1731068846.471,1.91
1731068846.971,1.91
1731068847.473,2.41
1731068847.973,1.38
