Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,F2_X,F2_Y,F2_Z,Distance
1731071782.23,19.8,1.004,0.0,1.81,9800.8,6199.2,0.0,7300.8,10701.2,0.0,5149.563476645375
1731071782.73,19.8,0.758,0.0,2.27,9800.9,6199.1,0.0,7300.9,10701.35,0.0,5149.782040290637
1731071783.23,19.8,0.699,0.0,1.82,9801.0,6199.0,0.0,7301.0,10701.5,0.0,5150.00060679608
1731071783.73,20.5,0.445,0.0,1.89,9801.1,6198.9,0.0,7301.1,10701.65,0.0,5150.219176161341
1731071784.23,19.8,0.339,0.0,12.1,9801.2,6198.8,0.0,7301.2,10701.8,0.0,5150.4377483860535
1731071784.73,19.8,0.246,0.0,2.05,9801.3,6198.7,0.0,7301.3,10701.95,0.0,5150.656323469855
1731071785.23,20.5,0.297,0.0,3.23,9801.4,6198.6,0.0,7301.4,10702.1,0.0,5150.8749014123805
1731071785.73,19.8,0.281,0.0,2.12,9801.5,6198.5,0.0,7301.5,10702.25,0.0,5151.093482213267
1731071786.23,19.8,0.39,0.0,3.18,9801.6,6198.4,0.0,7301.6,10702.4,0.0,5151.31206587215
1731071786.73,19.9,0.591,0.0,4.43,9801.7,6198.3,0.0,7301.7,10702.55,0.0,5151.530652388667
1731071787.23,20.5,0.38,0.0,1.68,9801.8,6198.2,0.0,7301.8,10702.7,0.0,5151.749241762453
1731071787.73,19.2,0.382,0.032,1.93,9801.9,6198.1,0.0,7301.9,10702.85,0.0,5151.967833993143
1731071788.23,19.8,0.492,0.0,2.18,9802.0,6198.0,0.0,7302.0,10703.0,0.0,5152.186429080376
1731071788.73,19.8,0.525,0.0,2.38,9802.1,6197.9,0.0,7302.1,10703.15,0.0,5152.405027023788
1731071789.23,20.5,0.555,0.0,1.56,9802.2,6197.8,0.0,7302.2,10703.3,0.0,5152.6236278230135
1731071789.73,19.8,0.907,0.0,2.59,9802.3,6197.7,0.0,7302.3,10703.45,0.0,5152.842231477693
1731071790.23,19.8,0.665,0.0,8.75,9802.4,6197.6,0.0,7302.4,10703.6,0.0,5153.0608379874575
1731071790.73,19.8,0.424,0.0,2.36,9802.5,6197.5,0.0,7302.5,10703.75,0.0,5153.279447351948
1731071791.23,20.5,0.493,0.0,2.08,9802.6,6197.4,0.0,7302.6,10703.9,0.0,5153.4980595708
1731071791.73,19.8,0.599,0.0,2.11,9802.7,6197.3,0.0,7302.7,10704.05,0.0,5153.71667464365
1731071792.23,19.9,0.468,0.0,1.87,9802.8,6197.2,0.0,7302.8,10704.2,0.0,5153.935292570135
1731071792.73,19.8,0.943,0.0,2.14,9802.9,6197.1,0.0,7302.9,10704.35,0.0,5154.153913349892
1731071793.23,20.5,0.691,0.0,1.82,9803.0,6197.0,0.0,7303.0,10704.5,0.0,5154.372536982557
1731071793.73,19.8,0.538,0.0,2.52,9803.1,6196.9,0.0,7303.1,10704.65,0.0,5154.591163467768
1731071794.23,19.8,0.635,0.0,2.18,9803.2,6196.8,0.0,7303.2,10704.8,0.0,5154.809792805162
1731071794.73,19.8,0.55,0.0,10.6,9803.3,6196.7,0.0,7303.3,10704.95,0.0,5155.028424994377
1731071795.23,20.5,0.782,0.0,1.98,9803.4,6196.6,0.0,7303.4,10705.1,0.0,5155.247060035047
1731071795.73,19.9,0.63,0.0,1.6,9803.5,6196.5,0.0,7303.5,10705.25,0.0,5155.465697926813
1731071796.23,19.8,0.631,0.0,2.16,9803.6,6196.4,0.0,7303.6,10705.4,0.0,5155.68433866931
1731071796.73,19.8,0.517,0.0,2.98,9803.7,6196.3,0.0,7303.7,10705.55,0.0,5155.902982262176
1731071797.23,20.5,0.657,0.0,1.72,9803.8,6196.2,0.0,7303.8,10705.7,0.0,5156.121628705048
1731071797.73,19.9,0.711,0.0,1.92,9803.9,6196.1,0.0,7303.9,10705.85,0.0,5156.340277997564
1731071798.23,19.8,0.972,0.0,2.44,9804.0,6196.0,0.0,7304.0,10706.0,0.0,5156.558930139362
1731071798.73,19.2,0.605,0.032,1.9,9804.1,6195.9,0.0,7304.1,10706.15,0.0,5156.7775851300785
1731071799.23,20.5,0.577,0.0,8.2,9804.2,6195.8,0.0,7304.2,10706.3,0.0,5156.9962429693505
1731071799.73,19.8,0.582,0.0,2.17,9804.3,6195.7,0.0,7304.3,10706.45,0.0,5157.214903656818
1731071800.23,19.8,0.778,0.0,2.74,9804.4,6195.6,0.0,7304.4,10706.6,0.0,5157.433567192116
1731071800.73,19.8,0.714,0.0,1.79,9804.5,6195.5,0.0,7304.5,10706.75,0.0,5157.652233574885
1731071801.23,20.5,0.653,0.0,2.48,9804.6,6195.4,0.0,7304.6,10706.9,0.0,5157.870902804761
1731071801.73,19.9,1.142,0.0,2.78,9804.7,6195.3,0.0,7304.7,10707.05,0.0,5158.089574881382
1731071802.23,19.8,0.882,0.0,1.61,9804.8,6195.2,0.0,7304.8,10707.2,0.0,5158.308249804388
1731071802.73,19.9,0.868,0.0,3.1,9804.9,6195.1,0.0,7304.9,10707.35,0.0,5158.526927573414
1731071803.23,20.5,0.814,0.0,3.24,9805.0,6195.0,0.0,7305.0,10707.5,0.0,5158.745608188099
1731071803.73,19.8,1.113,0.0,6.45,9805.1,6194.9,0.0,7305.1,10707.65,0.0,5158.9642916480825
1731071804.23,19.9,0.569,0.0,2.19,9805.2,6194.8,0.0,7305.2,10707.8,0.0,5159.182977953001
1731071804.73,19.8,0.269,0.0,1.79,9805.3,6194.7,0.0,7305.3,10707.95,0.0,5159.401667102495
1731071805.23,20.5,0.355,0.0,1.79,9805.4,6194.6,0.0,7305.4,10708.1,0.0,5159.6203590962
1731071805.73,19.9,0.441,0.0,1.93,9805.5,6194.5,0.0,7305.5,10708.25,0.0,5159.839053933756
1731071806.23,19.8,0.528,0.0,1.81,9805.6,6194.4,0.0,7305.6,10708.4,0.0,5160.057751614801
1731071806.73,19.8,0.517,0.0,1.86,9805.7,6194.3,0.0,7305.7,10708.55,0.0,5160.276452138974
1731071807.23,20.5,0.443,0.0,1.59,9805.8,6194.2,0.0,7305.8,10708.7,0.0,5160.495155505913
1731071807.73,19.8,0.348,0.0,2.1,9805.9,6194.1,0.0,7305.9,10708.85,0.0,5160.713861715257
1731071808.23,19.8,0.493,0.0,5.26,9806.0,6194.0,0.0,7306.0,10709.0,0.0,5160.932570766644
1731071808.73,19.2,0.423,0.032,1.7,9806.1,6193.9,0.0,7306.1,10709.15,0.0,5161.151282659713
1731071809.23,20.5,0.453,0.0,2.15,9806.2,6193.8,0.0,7306.2,10709.3,0.0,5161.369997394102
1731071809.73,19.8,0.367,0.0,2.52,9806.3,6193.7,0.0,7306.3,10709.45,0.0,5161.588714969453
1731071810.23,19.8,0.355,0.0,1.72,9806.4,6193.6,0.0,7306.4,10709.6,0.0,5161.8074353854
1731071810.73,19.8,0.397,0.0,1.91,9806.5,6193.5,0.0,7306.5,10709.75,0.0,5162.026158641585
1731071811.23,20.5,0.587,0.0,1.76,9806.6,6193.4,0.0,7306.6,10709.9,0.0,5162.244884737647
1731071811.73,19.9,0.441,0.0,2.04,9806.7,6193.3,0.0,7306.7,10710.05,0.0,5162.463613673223
1731071812.23,19.8,0.404,0.0,1.91,9806.8,6193.2,0.0,7306.8,10710.2,0.0,5162.682345447955
1731071812.73,19.8,0.575,0.0,1.87,9806.9,6193.1,0.0,7306.9,10710.35,0.0,5162.901080061481
1731071813.23,20.5,0.495,0.0,8.86,9807.0,6193.0,0.0,7307.0,10710.5,0.0,5163.119817513439
1731071813.73,19.8,0.483,0.0,2.33,9807.1,6192.9,0.0,7307.1,10710.65,0.0,5163.338557803469
1731071814.23,19.9,0.57,0.0,1.95,9807.2,6192.8,0.0,7307.2,10710.8,0.0,5163.557300931209
1731071814.73,19.8,0.547,0.0,2.21,9807.3,6192.7,0.0,7307.3,10710.95,0.0,5163.776046896302
1731071815.23,20.5,0.483,0.0,1.83,9807.4,6192.6,0.0,7307.4,10711.1,0.0,5163.994795698384
1731071815.73,19.9,0.763,0.0,2.15,9807.5,6192.5,0.0,7307.5,10711.25,0.0,5164.213547337096
1731071816.23,19.8,0.893,0.0,2.59,9807.6,6192.4,0.0,7307.6,10711.4,0.0,5164.432301812079
1731071816.73,19.8,0.71,0.0,1.77,9807.7,6192.3,0.0,7307.7,10711.55,0.0,5164.651059122968
1731071817.23,19.8,0.513,0.0,2.1,9807.8,6192.2,0.0,7307.8,10711.7,0.0,5164.869819269407
1731071817.73,20.5,0.419,0.0,2.46,9807.9,6192.1,0.0,7307.9,10711.85,0.0,5165.0885822510345
1731071818.23,19.9,0.502,0.0,2.82,9808.0,6192.0,0.0,7308.0,10712.0,0.0,5165.307348067489
1731071818.73,19.8,0.522,0.0,5.71,9808.1,6191.9,0.0,7308.1,10712.15,0.0,5165.526116718413
1731071819.23,20.5,0.532,0.0,1.65,9808.2,6191.8,0.0,7308.2,10712.3,0.0,5165.744888203442
1731071819.73,19.8,0.641,0.0,2.67,9808.3,6191.7,0.0,7308.3,10712.45,0.0,5165.963662522221
1731071820.23,19.9,1.062,0.0,2.46,9808.4,6191.6,0.0,7308.4,10712.6,0.0,5166.182439674387
1731071820.73,19.8,0.764,0.0,1.9,9808.5,6191.5,0.0,7308.5,10712.75,0.0,5166.40121965958
1731071821.23,20.5,0.755,0.0,3.29,9808.6,6191.4,0.0,7308.6,10712.9,0.0,5166.620002477442
1731071821.73,19.9,0.691,0.0,2.68,9808.7,6191.3,0.0,7308.7,10713.05,0.0,5166.83878812761
1731071822.23,19.8,0.684,0.0,2.16,9808.8,6191.2,0.0,7308.8,10713.2,0.0,5167.057576609729
1731071822.73,19.8,0.707,0.0,2.6,9808.9,6191.1,0.0,7308.9,10713.35,0.0,5167.276367923434
1731071823.23,20.5,0.802,0.0,2.38,9809.0,6191.0,0.0,7309.0,10713.5,0.0,5167.495162068369
1731071823.73,19.8,0.844,0.0,7.57,9809.1,6190.9,0.0,7309.1,10713.65,0.0,5167.713959044173
1731071824.23,19.8,0.829,0.0,2.69,9809.2,6190.8,0.0,7309.2,10713.8,0.0,5167.932758850486
1731071824.73,19.8,1.239,0.0,2.27,9809.3,6190.7,0.0,7309.3,10713.95,0.0,5168.15156148695
1731071825.23,20.5,0.866,0.0,2.52,9809.4,6190.6,0.0,7309.4,10714.1,0.0,5168.370366953204
