Time,F4_X,F4_Y,F4_Z
1731069811.64,9407.4,6592.6,0.0
1731069812.14,9407.5,6592.5,0.0
1731069812.64,9407.6,6592.4,0.0
1731069813.14,9407.7,6592.3,0.0
1731069813.64,9407.8,6592.2,0.0
1731069814.14,9407.9,6592.1,0.0
1731069814.64,9408.0,6592.0,0.0
1731069815.14,9408.1,6591.9,0.0
1731069815.64,9408.2,6591.8,0.0
1731069816.14,9408.3,6591.7,0.0
1731069816.64,9408.4,6591.6,0.0
1731069817.14,9408.5,6591.5,0.0
1731069817.64,9408.6,6591.4,0.0
1731069818.14,9408.7,6591.3,0.0
1731069818.64,9408.8,6591.2,0.0
1731069819.14,9408.9,6591.1,0.0
1731069819.64,9409.0,6591.0,0.0
1731069820.15,9409.1,6590.9,0.0
1731069820.65,9409.2,6590.8,0.0
1731069821.15,9409.3,6590.7,0.0
1731069821.65,9409.4,6590.6,0.0
1731069822.15,9409.5,6590.5,0.0
1731069822.65,9409.6,6590.4,0.0
1731069823.15,9409.7,6590.3,0.0
1731069823.65,9409.8,6590.2,0.0
1731069824.15,9409.9,6590.1,0.0
1731069824.65,9410.0,6590.0,0.0
1731069825.15,9410.1,6589.9,0.0
1731069825.65,9410.2,6589.8,0.0
1731069826.15,9410.3,6589.7,0.0
1731069826.65,9410.4,6589.6,0.0
1731069827.15,9410.5,6589.5,0.0
1731069827.65,9410.6,6589.4,0.0
1731069828.15,9410.7,6589.3,0.0
1731069828.65,9410.8,6589.2,0.0
1731069829.15,9410.9,6589.1,0.0
1731069829.65,9411.0,6589.0,0.0
1731069830.16,9411.1,6588.9,0.0
1731069830.66,9411.2,6588.8,0.0
1731069831.16,9411.3,6588.7,0.0
1731069831.66,9411.4,6588.6,0.0
1731069832.16,9411.5,6588.5,0.0
1731069832.66,9411.6,6588.4,0.0
1731069833.16,9411.7,6588.3,0.0
1731069833.66,9411.8,6588.2,0.0
1731069834.16,9411.9,6588.1,0.0
1731069834.66,9412.0,6588.0,0.0
1731069835.16,9412.1,6587.9,0.0
1731069835.66,9412.2,6587.8,0.0
1731069836.16,9412.3,6587.7,0.0
1731069836.66,9412.4,6587.6,0.0
1731069837.16,9412.5,6587.5,0.0
1731069837.66,9412.6,6587.4,0.0
1731069838.16,9412.7,6587.3,0.0
1731069838.66,9412.8,6587.2,0.0
1731069839.16,9412.9,6587.1,0.0
1731069839.66,9413.0,6587.0,0.0
1731069840.16,9413.1,6586.9,0.0
1731069840.66,9413.2,6586.8,0.0
1731069841.17,9413.3,6586.7,0.0
1731069841.67,9413.4,6586.6,0.0
1731069842.17,9413.5,6586.5,0.0
1731069842.67,9413.6,6586.4,0.0
1731069843.17,9413.7,6586.3,0.0
1731069843.67,9413.8,6586.2,0.0
1731069844.17,9413.9,6586.1,0.0
1731069844.67,9414.0,6586.0,0.0
1731069845.17,9414.1,6585.9,0.0
1731069845.67,9414.2,6585.8,0.0
1731069846.17,9414.3,6585.7,0.0
1731069846.67,9414.4,6585.6,0.0
1731069847.17,9414.5,6585.5,0.0
1731069847.67,9414.6,6585.4,0.0
1731069848.17,9414.7,6585.3,0.0
1731069848.68,9414.8,6585.2,0.0
1731069849.17,9414.9,6585.1,0.0
1731069849.67,9415.0,6585.0,0.0
1731069850.18,9415.1,6584.9,0.0
1731069850.68,9415.2,6584.8,0.0
1731069851.18,9415.3,6584.7,0.0
1731069851.68,9415.4,6584.6,0.0
1731069852.18,9415.5,6584.5,0.0
1731069852.68,9415.6,6584.4,0.0
1731069853.18,9415.7,6584.3,0.0
1731069853.68,9415.8,6584.2,0.0
1731069854.18,9415.9,6584.1,0.0
1731069854.68,9416.0,6584.0,0.0
1731069855.18,9416.1,6583.9,0.0
1731069855.68,9416.2,6583.8,0.0
1731069856.18,9416.3,6583.7,0.0
1731069856.68,9416.4,6583.6,0.0
1731069857.18,9416.5,6583.5,0.0
1731069857.68,9416.6,6583.4,0.0
1731069858.18,9416.7,6583.3,0.0
1731069858.68,9416.8,6583.2,0.0
1731069859.19,9416.9,6583.1,0.0
1731069859.69,9417.0,6583.0,0.0
1731069860.19,9417.1,6582.9,0.0
1731069860.69,9417.2,6582.8,0.0
1731069861.19,9417.3,6582.7,0.0
1731069861.69,9417.4,6582.6,0.0
1731069862.19,9417.5,6582.5,0.0
1731069862.69,9417.6,6582.4,0.0
1731069863.19,9417.7,6582.3,0.0
1731069863.69,9417.8,6582.2,0.0
1731069864.19,9417.9,6582.1,0.0
1731069864.69,9418.0,6582.0,0.0
1731069865.19,9418.1,6581.9,0.0
1731069865.69,9418.2,6581.8,0.0
1731069866.19,9418.3,6581.7,0.0
1731069866.69,9418.4,6581.6,0.0
1731069867.19,9418.5,6581.5,0.0
1731069867.69,9418.6,6581.4,0.0
1731069868.19,9418.7,6581.3,0.0
1731069868.69,9418.8,6581.2,0.0
1731069869.2,9418.9,6581.1,0.0
1731069869.7,9419.0,6581.0,0.0
1731069870.2,9419.1,6580.9,0.0
1731069870.7,9419.2,6580.8,0.0
1731069871.2,9419.3,6580.7,0.0
1731069871.7,9419.4,6580.6,0.0
1731069872.2,9419.5,6580.5,0.0
1731069872.7,9419.6,6580.4,0.0
1731069873.2,9419.7,6580.3,0.0
1731069873.7,9419.8,6580.2,0.0
1731069874.2,9419.9,6580.1,0.0
1731069874.7,9420.0,6580.0,0.0
1731069875.2,9420.1,6579.9,0.0
1731069875.7,9420.2,6579.8,0.0
1731069876.2,9420.3,6579.7,0.0
1731069876.7,9420.4,6579.6,0.0
1731069877.21,9420.5,6579.5,0.0
1731069877.71,9420.6,6579.4,0.0
1731069878.21,9420.7,6579.3,0.0
1731069878.71,9420.8,6579.2,0.0
1731069879.21,9420.9,6579.1,0.0
1731069879.71,9421.0,6579.0,0.0
1731069880.21,9421.1,6578.9,0.0
1731069880.71,9421.2,6578.8,0.0
1731069881.21,9421.3,6578.7,0.0
1731069881.71,9421.4,6578.6,0.0
1731069882.21,9421.5,6578.5,0.0
1731069882.71,9421.6,6578.4,0.0
1731069883.21,9421.7,6578.3,0.0
1731069883.71,9421.8,6578.2,0.0
1731069884.21,9421.9,6578.1,0.0
1731069884.71,9422.0,6578.0,0.0
1731069885.22,9422.1,6577.9,0.0
1731069885.71,9422.2,6577.8,0.0
1731069886.21,9422.3,6577.7,0.0
1731069886.72,9422.4,6577.6,0.0
1731069887.22,9422.5,6577.5,0.0
1731069887.72,9422.6,6577.4,0.0
1731069888.22,9422.7,6577.3,0.0
1731069888.72,9422.8,6577.2,0.0
1731069889.22,9422.9,6577.1,0.0
1731069889.72,9423.0,6577.0,0.0
1731069890.22,9423.1,6576.9,0.0
1731069890.72,9423.2,6576.8,0.0
1731069891.22,9423.3,6576.7,0.0
1731069891.72,9423.4,6576.6,0.0
1731069892.22,9423.5,6576.5,0.0
1731069892.72,9423.6,6576.4,0.0
1731069893.22,9423.7,6576.3,0.0
1731069893.72,9423.8,6576.2,0.0
1731069894.22,9423.9,6576.1,0.0
1731069894.72,9424.0,6576.0,0.0
1731069895.22,9424.1,6575.9,0.0
1731069895.72,9424.2,6575.8,0.0
1731069896.22,9424.3,6575.7,0.0
1731069896.72,9424.4,6575.6,0.0
1731069897.22,9424.5,6575.5,0.0
1731069897.72,9424.6,6575.4,0.0
1731069898.23,9424.7,6575.3,0.0
1731069898.73,9424.8,6575.2,0.0
1731069899.23,9424.9,6575.1,0.0
1731069899.73,9425.0,6575.0,0.0
1731069900.23,9425.1,6574.9,0.0
1731069900.73,9425.2,6574.8,0.0
1731069901.23,9425.3,6574.7,0.0
1731069901.73,9425.4,6574.6,0.0
1731069902.23,9425.5,6574.5,0.0
1731069902.73,9425.6,6574.4,0.0
1731069903.23,9425.7,6574.3,0.0
1731069903.73,9425.8,6574.2,0.0
1731069904.23,9425.9,6574.1,0.0
1731069904.73,9426.0,6574.0,0.0
1731069905.23,9426.1,6573.9,0.0
1731069905.73,9426.2,6573.8,0.0
1731069906.23,9426.3,6573.7,0.0
1731069906.73,9426.4,6573.6,0.0
1731069907.23,9426.5,6573.5,0.0
1731069907.73,9426.6,6573.4,0.0
1731069908.23,9426.7,6573.3,0.0
1731069908.73,9426.8,6573.2,0.0
1731069909.23,9426.9,6573.1,0.0
1731069909.73,9427.0,6573.0,0.0
1731069910.24,9427.1,6572.9,0.0
1731069910.74,9427.2,6572.8,0.0
1731069911.24,9427.3,6572.7,0.0
1731069911.74,9427.4,6572.6,0.0
1731069912.24,9427.5,6572.5,0.0
1731069912.74,9427.6,6572.4,0.0
1731069913.24,9427.7,6572.3,0.0
1731069913.74,9427.8,6572.2,0.0
1731069914.24,9427.9,6572.1,0.0
1731069914.74,9428.0,6572.0,0.0
1731069915.24,9428.1,6571.9,0.0
1731069915.74,9428.2,6571.8,0.0
1731069916.24,9428.3,6571.7,0.0
1731069916.74,9428.4,6571.6,0.0
1731069917.24,9428.5,6571.5,0.0
1731069917.74,9428.6,6571.4,0.0
1731069918.24,9428.7,6571.3,0.0
1731069918.75,9428.8,6571.2,0.0
1731069919.25,9428.9,6571.1,0.0
1731069919.75,9429.0,6571.0,0.0
1731069920.25,9429.1,6570.9,0.0
1731069920.75,9429.2,6570.8,0.0
1731069921.25,9429.3,6570.7,0.0
1731069921.75,9429.4,6570.6,0.0
1731069922.25,9429.5,6570.5,0.0
1731069922.75,9429.6,6570.4,0.0
1731069923.25,9429.7,6570.3,0.0
1731069923.75,9429.8,6570.2,0.0
1731069924.25,9429.9,6570.1,0.0
1731069924.75,9430.0,6570.0,0.0
1731069925.25,9430.1,6569.9,0.0
1731069925.75,9430.2,6569.8,0.0
1731069926.25,9430.3,6569.7,0.0
1731069926.75,9430.4,6569.6,0.0
1731069927.26,9430.5,6569.5,0.0
1731069927.76,9430.6,6569.4,0.0
1731069928.26,9430.7,6569.3,0.0
1731069928.76,9430.8,6569.2,0.0
1731069929.26,9430.9,6569.1,0.0
1731069929.76,9431.0,6569.0,0.0
1731069930.26,9431.1,6568.9,0.0
1731069930.76,9431.2,6568.8,0.0
1731069931.26,9431.3,6568.7,0.0
1731069931.76,9431.4,6568.6,0.0
1731069932.26,9431.5,6568.5,0.0
1731069932.76,9431.6,6568.4,0.0
1731069933.26,9431.7,6568.3,0.0
1731069933.76,9431.8,6568.2,0.0
1731069934.26,9431.9,6568.1,0.0
1731069934.76,9432.0,6568.0,0.0
1731069935.26,9432.1,6567.9,0.0
1731069935.77,9432.2,6567.8,0.0
1731069936.27,9432.3,6567.7,0.0
1731069936.77,9432.4,6567.6,0.0
1731069937.27,9432.5,6567.5,0.0
1731069937.77,9432.6,6567.4,0.0
1731069938.27,9432.7,6567.3,0.0
1731069938.77,9432.8,6567.2,0.0
1731069939.27,9432.9,6567.1,0.0
1731069939.77,9433.0,6567.0,0.0
1731069940.27,9433.1,6566.9,0.0
1731069940.77,9433.2,6566.8,0.0
1731069941.27,9433.3,6566.7,0.0
1731069941.77,9433.4,6566.6,0.0
1731069942.27,9433.5,6566.5,0.0
1731069942.77,9433.6,6566.4,0.0
1731069943.27,9433.7,6566.3,0.0
1731069943.78,9433.8,6566.2,0.0
1731069944.28,9433.9,6566.1,0.0
1731069944.78,9434.0,6566.0,0.0
1731069945.28,9434.1,6565.9,0.0
1731069945.78,9434.2,6565.8,0.0
1731069946.28,9434.3,6565.7,0.0
1731069946.78,9434.4,6565.6,0.0
1731069947.28,9434.5,6565.5,0.0
1731069947.78,9434.6,6565.4,0.0
1731069948.28,9434.7,6565.3,0.0
1731069948.78,9434.8,6565.2,0.0
1731069949.28,9434.9,6565.1,0.0
1731069949.78,9435.0,6565.0,0.0
1731069950.28,9435.1,6564.9,0.0
1731069950.78,9435.2,6564.8,0.0
1731069951.28,9435.3,6564.7,0.0
1731069951.78,9435.4,6564.6,0.0
1731069952.28,9435.5,6564.5,0.0
1731069952.78,9435.6,6564.4,0.0
1731069953.28,9435.7,6564.3,0.0
1731069953.78,9435.8,6564.2,0.0
1731069954.28,9435.9,6564.1,0.0
1731069954.79,9436.0,6564.0,0.0
1731069955.29,9436.1,6563.9,0.0
1731069955.79,9436.2,6563.8,0.0
1731069956.29,9436.3,6563.7,0.0
1731069956.79,9436.4,6563.6,0.0
1731069957.29,9436.5,6563.5,0.0
1731069957.79,9436.6,6563.4,0.0
1731069958.29,9436.7,6563.3,0.0
1731069958.79,9436.8,6563.2,0.0
1731069959.29,9436.9,6563.1,0.0
1731069959.79,9437.0,6563.0,0.0
1731069960.29,9437.1,6562.9,0.0
1731069960.79,9437.2,6562.8,0.0
1731069961.29,9437.3,6562.7,0.0
1731069961.79,9437.4,6562.6,0.0
1731069962.29,9437.5,6562.5,0.0
1731069962.79,9437.6,6562.4,0.0
1731069963.29,9437.7,6562.3,0.0
1731069963.8,9437.8,6562.2,0.0
1731069964.3,9437.9,6562.1,0.0
1731069964.8,9438.0,6562.0,0.0
1731069965.3,9438.1,6561.9,0.0
1731069965.8,9438.2,6561.8,0.0
1731069966.3,9438.3,6561.7,0.0
1731069966.8,9438.4,6561.6,0.0
1731069967.3,9438.5,6561.5,0.0
1731069967.8,9438.6,6561.4,0.0
1731069968.3,9438.7,6561.3,0.0
1731069968.8,9438.8,6561.2,0.0
1731069969.3,9438.9,6561.1,0.0
1731069969.8,9439.0,6561.0,0.0
1731069970.3,9439.1,6560.9,0.0
1731069970.8,9439.2,6560.8,0.0
1731069971.3,9439.3,6560.7,0.0
1731069971.8,9439.4,6560.6,0.0
1731069972.3,9439.5,6560.5,0.0
1731069972.8,9439.6,6560.4,0.0
1731069973.3,9439.7,6560.3,0.0
1731069973.8,9439.8,6560.2,0.0
1731069974.3,9439.9,6560.1,0.0
1731069974.8,9440.0,6560.0,0.0
1731069975.4,9440.1,6559.9,0.0
1731069975.81,9440.2,6559.8,0.0
1731069976.31,9440.3,6559.7,0.0
1731069976.81,9440.4,6559.6,0.0
1731069977.31,9440.5,6559.5,0.0
1731069977.81,9440.6,6559.4,0.0
1731069978.31,9440.7,6559.3,0.0
1731069978.81,9440.8,6559.2,0.0
1731069979.31,9440.9,6559.1,0.0
1731069979.81,9441.0,6559.0,0.0
1731069980.31,9441.1,6558.9,0.0
1731069980.82,9441.2,6558.8,0.0
1731069981.31,9441.3,6558.7,0.0
1731069981.82,9441.4,6558.6,0.0
1731069982.32,9441.5,6558.5,0.0
1731069982.82,9441.6,6558.4,0.0
1731069983.32,9441.7,6558.3,0.0
1731069983.82,9441.8,6558.2,0.0
1731069984.32,9441.9,6558.1,0.0
1731069984.82,9442.0,6558.0,0.0
1731069985.32,9442.1,6557.9,0.0
1731069985.82,9442.2,6557.8,0.0
1731069986.32,9442.3,6557.7,0.0
1731069986.82,9442.4,6557.6,0.0
1731069987.32,9442.5,6557.5,0.0
1731069987.82,9442.6,6557.4,0.0
1731069988.32,9442.7,6557.3,0.0
1731069988.83,9442.8,6557.2,0.0
1731069989.32,9442.9,6557.1,0.0
1731069989.82,9443.0,6557.0,0.0
1731069990.33,9443.1,6556.9,0.0
1731069990.82,9443.2,6556.8,0.0
1731069991.33,9443.3,6556.7,0.0
1731069991.83,9443.4,6556.6,0.0
1731069992.33,9443.5,6556.5,0.0
1731069992.83,9443.6,6556.4,0.0
1731069993.33,9443.7,6556.3,0.0
1731069993.83,9443.8,6556.2,0.0
1731069994.33,9443.9,6556.1,0.0
1731069994.83,9444.0,6556.0,0.0
1731069995.33,9444.1,6555.9,0.0
1731069995.83,9444.2,6555.8,0.0
1731069996.33,9444.3,6555.7,0.0
1731069996.83,9444.4,6555.6,0.0
1731069997.33,9444.5,6555.5,0.0
1731069997.83,9444.6,6555.4,0.0
1731069998.33,9444.7,6555.3,0.0
1731069998.83,9444.8,6555.2,0.0
1731069999.33,9444.9,6555.1,0.0
1731069999.83,9445.0,6555.0,0.0
1731070000.33,9445.1,6554.9,0.0
1731070000.84,9445.2,6554.8,0.0
1731070001.34,9445.3,6554.7,0.0
1731070001.84,9445.4,6554.6,0.0
1731070002.34,9445.5,6554.5,0.0
1731070002.84,9445.6,6554.4,0.0
1731070003.34,9445.7,6554.3,0.0
1731070003.84,9445.8,6554.2,0.0
1731070004.34,9445.9,6554.1,0.0
1731070004.84,9446.0,6554.0,0.0
1731070005.34,9446.1,6553.9,0.0
1731070005.84,9446.2,6553.8,0.0
1731070006.34,9446.3,6553.7,0.0
1731070006.84,9446.4,6553.6,0.0
1731070007.34,9446.5,6553.5,0.0
1731070007.84,9446.6,6553.4,0.0
1731070008.34,9446.7,6553.3,0.0
1731070008.85,9446.8,6553.2,0.0
1731070009.34,9446.9,6553.1,0.0
1731070009.85,9447.0,6553.0,0.0
1731070010.35,9447.1,6552.9,0.0
1731070010.85,9447.2,6552.8,0.0
1731070011.35,9447.3,6552.7,0.0
1731070011.85,9447.4,6552.6,0.0
1731070012.35,9447.5,6552.5,0.0
1731070012.85,9447.6,6552.4,0.0
1731070013.35,9447.7,6552.3,0.0
1731070013.85,9447.8,6552.2,0.0
1731070014.35,9447.9,6552.1,0.0
1731070014.85,9448.0,6552.0,0.0
1731070015.35,9448.1,6551.9,0.0
1731070015.85,9448.2,6551.8,0.0
1731070016.35,9448.3,6551.7,0.0
1731070016.85,9448.4,6551.6,0.0
1731070017.35,9448.5,6551.5,0.0
1731070017.85,9448.6,6551.4,0.0
1731070018.35,9448.7,6551.3,0.0
1731070018.86,9448.8,6551.2,0.0
1731070019.36,9448.9,6551.1,0.0
1731070019.86,9449.0,6551.0,0.0
1731070020.36,9449.1,6550.9,0.0
1731070020.86,9449.2,6550.8,0.0
1731070021.36,9449.3,6550.7,0.0
1731070021.86,9449.4,6550.6,0.0
1731070022.36,9449.5,6550.5,0.0
1731070022.86,9449.6,6550.4,0.0
1731070023.36,9449.7,6550.3,0.0
1731070023.86,9449.8,6550.2,0.0
1731070024.36,9449.9,6550.1,0.0
1731070024.86,9450.0,6550.0,0.0
1731070025.36,9450.1,6549.9,0.0
1731070025.86,9450.2,6549.8,0.0
1731070026.36,9450.3,6549.7,0.0
1731070026.86,9450.4,6549.6,0.0
1731070027.36,9450.5,6549.5,0.0
1731070027.86,9450.6,6549.4,0.0
1731070028.37,9450.7,6549.3,0.0
1731070028.87,9450.8,6549.2,0.0
1731070029.37,9450.9,6549.1,0.0
1731070029.87,9451.0,6549.0,0.0
1731070030.37,9451.1,6548.9,0.0
1731070030.87,9451.2,6548.8,0.0
1731070031.37,9451.3,6548.7,0.0
1731070031.87,9451.4,6548.6,0.0
1731070032.37,9451.5,6548.5,0.0
1731070032.87,9451.6,6548.4,0.0
1731070033.37,9451.7,6548.3,0.0
1731070033.87,9451.8,6548.2,0.0
1731070034.37,9451.9,6548.1,0.0
1731070034.87,9452.0,6548.0,0.0
1731070035.37,9452.1,6547.9,0.0
1731070035.87,9452.2,6547.8,0.0
1731070036.37,9452.3,6547.7,0.0
1731070036.88,9452.4,6547.6,0.0
1731070037.38,9452.5,6547.5,0.0
1731070037.88,9452.6,6547.4,0.0
1731070038.38,9452.7,6547.3,0.0
1731070038.88,9452.8,6547.2,0.0
1731070039.38,9452.9,6547.1,0.0
1731070039.88,9453.0,6547.0,0.0
1731070040.38,9453.1,6546.9,0.0
1731070040.88,9453.2,6546.8,0.0
1731070041.38,9453.3,6546.7,0.0
1731070041.88,9453.4,6546.6,0.0
1731070042.38,9453.5,6546.5,0.0
1731070042.88,9453.6,6546.4,0.0
1731070043.38,9453.7,6546.3,0.0
1731070043.88,9453.8,6546.2,0.0
1731070044.38,9453.9,6546.1,0.0
1731070044.88,9454.0,6546.0,0.0
1731070045.38,9454.1,6545.9,0.0
1731070045.89,9454.2,6545.8,0.0
1731070046.39,9454.3,6545.7,0.0
1731070046.89,9454.4,6545.6,0.0
1731070047.39,9454.5,6545.5,0.0
1731070047.89,9454.6,6545.4,0.0
1731070048.39,9454.7,6545.3,0.0
1731070048.89,9454.8,6545.2,0.0
1731070049.39,9454.9,6545.1,0.0
1731070049.89,9455.0,6545.0,0.0
1731070050.39,9455.1,6544.9,0.0
1731070050.89,9455.2,6544.8,0.0
1731070051.39,9455.3,6544.7,0.0
1731070051.89,9455.4,6544.6,0.0
1731070052.39,9455.5,6544.5,0.0
1731070052.89,9455.6,6544.4,0.0
1731070053.39,9455.7,6544.3,0.0
1731070053.89,9455.8,6544.2,0.0
1731070054.39,9455.9,6544.1,0.0
1731070054.89,9456.0,6544.0,0.0
1731070055.4,9456.1,6543.9,0.0
1731070055.9,9456.2,6543.8,0.0
1731070056.4,9456.3,6543.7,0.0
1731070056.9,9456.4,6543.6,0.0
1731070057.4,9456.5,6543.5,0.0
1731070057.9,9456.6,6543.4,0.0
1731070058.4,9456.7,6543.3,0.0
1731070058.9,9456.8,6543.2,0.0
1731070059.4,9456.9,6543.1,0.0
1731070059.9,9457.0,6543.0,0.0
1731070060.4,9457.1,6542.9,0.0
1731070060.9,9457.2,6542.8,0.0
1731070061.4,9457.3,6542.7,0.0
1731070061.9,9457.4,6542.6,0.0
1731070062.4,9457.5,6542.5,0.0
1731070062.9,9457.6,6542.4,0.0
1731070063.4,9457.7,6542.3,0.0
1731070063.9,9457.8,6542.2,0.0
1731070064.4,9457.9,6542.1,0.0
1731070064.91,9458.0,6542.0,0.0
1731070065.41,9458.1,6541.9,0.0
1731070065.91,9458.2,6541.8,0.0
1731070066.41,9458.3,6541.7,0.0
1731070066.91,9458.4,6541.6,0.0
1731070067.41,9458.5,6541.5,0.0
1731070067.91,9458.6,6541.4,0.0
1731070068.41,9458.7,6541.3,0.0
1731070068.91,9458.8,6541.2,0.0
1731070069.41,9458.9,6541.1,0.0
1731070069.91,9459.0,6541.0,0.0
1731070070.41,9459.1,6540.9,0.0
1731070070.91,9459.2,6540.8,0.0
1731070071.41,9459.3,6540.7,0.0
1731070071.91,9459.4,6540.6,0.0
1731070072.41,9459.5,6540.5,0.0
1731070072.91,9459.6,6540.4,0.0
1731070073.41,9459.7,6540.3,0.0
1731070073.91,9459.8,6540.2,0.0
1731070074.41,9459.9,6540.1,0.0
1731070074.91,9460.0,6540.0,0.0
1731070075.42,9460.1,6539.9,0.0
1731070075.92,9460.2,6539.8,0.0
1731070076.42,9460.3,6539.7,0.0
1731070076.92,9460.4,6539.6,0.0
1731070077.42,9460.5,6539.5,0.0
1731070077.92,9460.6,6539.4,0.0
1731070078.42,9460.7,6539.3,0.0
1731070078.92,9460.8,6539.2,0.0
1731070079.42,9460.9,6539.1,0.0
1731070079.92,9461.0,6539.0,0.0
1731070080.42,9461.1,6538.9,0.0
1731070080.92,9461.2,6538.8,0.0
1731070081.42,9461.3,6538.7,0.0
1731070081.92,9461.4,6538.6,0.0
1731070082.42,9461.5,6538.5,0.0
1731070082.92,9461.6,6538.4,0.0
1731070083.42,9461.7,6538.3,0.0
1731070083.92,9461.8,6538.2,0.0
1731070084.42,9461.9,6538.1,0.0
1731070084.92,9462.0,6538.0,0.0
1731070085.42,9462.1,6537.9,0.0
1731070085.92,9462.2,6537.8,0.0
1731070086.43,9462.3,6537.7,0.0
1731070086.93,9462.4,6537.6,0.0
1731070087.43,9462.5,6537.5,0.0
1731070087.93,9462.6,6537.4,0.0
1731070088.43,9462.7,6537.3,0.0
1731070088.93,9462.8,6537.2,0.0
1731070089.43,9462.9,6537.1,0.0
1731070089.93,9463.0,6537.0,0.0
1731070090.43,9463.1,6536.9,0.0
1731070090.93,9463.2,6536.8,0.0
1731070091.43,9463.3,6536.7,0.0
1731070091.93,9463.4,6536.6,0.0
1731070092.43,9463.5,6536.5,0.0
1731070092.93,9463.6,6536.4,0.0
1731070093.43,9463.7,6536.3,0.0
1731070093.93,9463.8,6536.2,0.0
1731070094.43,9463.9,6536.1,0.0
1731070094.93,9464.0,6536.0,0.0
1731070095.43,9464.1,6535.9,0.0
1731070095.93,9464.2,6535.8,0.0
1731070096.43,9464.3,6535.7,0.0
1731070096.93,9464.4,6535.6,0.0
1731070097.44,9464.5,6535.5,0.0
1731070097.94,9464.6,6535.4,0.0
1731070098.44,9464.7,6535.3,0.0
1731070098.94,9464.8,6535.2,0.0
1731070099.44,9464.9,6535.1,0.0
1731070099.94,9465.0,6535.0,0.0
1731070100.44,9465.1,6534.9,0.0
1731070100.94,9465.2,6534.8,0.0
1731070101.44,9465.3,6534.7,0.0
1731070101.94,9465.4,6534.6,0.0
1731070102.44,9465.5,6534.5,0.0
1731070102.94,9465.6,6534.4,0.0
1731070103.44,9465.7,6534.3,0.0
1731070103.94,9465.8,6534.2,0.0
1731070104.44,9465.9,6534.1,0.0
1731070104.94,9466.0,6534.0,0.0
1731070105.44,9466.1,6533.9,0.0
1731070105.94,9466.2,6533.8,0.0
1731070106.44,9466.3,6533.7,0.0
