Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,S1_X,S1_Y,S1_Z,Distance
1731071796.23,40.3,1.138,0.0,1.88,9803.6,6196.4,0.0,11706.6217345,11706.0966202,0.0,5829.086426587162
1731071796.73,39.7,0.888,0.0,2.21,9803.7,6196.3,0.0,11706.4603274,11706.4305213,0.0,5829.411224582562
1731071797.23,40.3,0.968,0.0,2.48,9803.8,6196.2,0.0,11706.7987698,11706.5061365,0.0,5829.655052900633
1731071797.73,39.7,1.063,0.0,1.49,9803.9,6196.1,0.0,11707.0995039,11706.9644558,0.0,5830.24831390954
1731071798.23,40.3,1.086,0.0,2.86,9804.0,6196.0,0.0,11706.6987437,11707.1844391,0.0,5830.38733113466
1731071798.73,39.7,0.97,0.0,3.1,9804.1,6195.9,0.0,11706.7219807,11707.299369,0.0,5830.565444796619
1731071799.23,40.3,1.096,0.0,10.9,9804.2,6195.8,0.0,11707.4421906,11707.0231094,0.0,5830.601255244992
1731071799.73,39.7,1.226,0.0,1.63,9804.3,6195.7,0.0,11707.2398745,11706.955867,0.0,5830.5335431248495
1731071800.23,40.3,1.27,0.0,2.02,9804.4,6195.6,0.0,11707.5805643,11707.2051506,0.0,5830.942256312415
1731071800.73,39.7,1.34,0.0,1.82,9804.5,6195.5,0.0,11707.6218739,11707.749906,0.0,5831.5325509777995
1731071801.23,39.7,0.751,0.0,1.88,9804.6,6195.4,0.0,11707.7929222,11707.6588628,0.0,5831.564204364841
1731071801.73,40.3,0.949,0.0,2.01,9804.7,6195.3,0.0,11708.2441089,11707.6381382,0.0,5831.753760609422
1731071802.23,40.3,0.86,0.0,2.19,9804.8,6195.2,0.0,11707.7578251,11707.7766954,0.0,5831.78791682075
1731071802.73,39.7,0.97,0.0,2.0,9804.9,6195.1,0.0,11708.2996702,11708.542481,0.0,5832.7504914759475
1731071803.23,40.3,0.866,0.0,1.99,9805.0,6195.0,0.0,11708.1880314,11708.0650592,0.0,5832.324667732079
1731071803.73,39.7,0.989,0.0,9.95,9805.1,6194.9,0.0,11708.1993847,11708.5113723,0.0,5832.812154767321
1731071804.23,40.3,1.204,0.0,1.52,9805.2,6194.8,0.0,11708.9492058,11708.5923383,0.0,5833.195264045248
1731071804.73,39.7,1.36,0.0,3.0,9805.3,6194.7,0.0,11708.8778573,11708.6046573,0.0,5833.245514171121
1731071805.23,39.7,0.844,0.0,2.97,9805.4,6194.6,0.0,11708.6747563,11708.6912264,0.0,5833.32296817434
1731071805.73,40.3,0.855,0.0,1.9,9805.5,6194.5,0.0,11709.0152797,11709.3150709,0.0,5834.08567697434
1731071806.23,40.3,0.603,0.0,2.37,9805.6,6194.4,0.0,11709.0763419,11709.1823675,0.0,5834.042058904092
1731071806.73,39.7,0.58,0.0,1.68,9805.7,6194.3,0.0,11709.5356392,11709.440544,0.0,5834.497867097106
1731071807.23,40.3,0.998,0.0,1.84,9805.8,6194.2,0.0,11709.4797169,11709.6563075,0.0,5834.745473838426
1731071807.73,39.7,0.665,0.0,2.09,9805.9,6194.1,0.0,11709.6213673,11709.4001427,0.0,5834.611444507785
1731071808.23,40.3,0.47,0.0,8.75,9806.0,6194.0,0.0,11710.1013195,11710.1886291,0.0,5835.575278131006
1731071808.73,39.0,0.786,0.016,1.85,9806.1,6193.9,0.0,11710.1646616,11709.7358028,0.0,5835.229801730541
1731071809.23,40.3,0.546,0.0,1.66,9806.2,6193.8,0.0,11710.0359413,11710.3901387,0.0,5835.86823444359
1731071809.73,39.0,0.721,0.016,2.02,9806.3,6193.7,0.0,11709.9624878,11710.0814112,0.0,5835.614341377419
1731071810.23,40.3,0.752,0.0,2.37,9806.4,6193.6,0.0,11710.5577206,11710.7177001,0.0,5836.471908754234
1731071810.73,39.7,0.666,0.0,1.72,9806.5,6193.5,0.0,11710.442262,11710.4652816,0.0,5836.257538475273
1731071811.23,39.7,0.895,0.016,2.31,9806.6,6193.4,0.0,11710.8813004,11710.8298047,0.0,5836.807254042659
1731071811.73,39.7,0.967,0.0,2.08,9806.7,6193.3,0.0,11710.5837891,11711.1536455,0.0,5837.078236203059
1731071812.23,40.3,0.8,0.0,1.83,9806.8,6193.2,0.0,11711.295372,11711.1374455,0.0,5837.356959653957
1731071812.73,39.7,1.13,0.0,2.81,9806.9,6193.1,0.0,11711.1824864,11711.1431725,0.0,5837.387450014229
1731071813.23,40.4,1.032,0.0,1.84,9807.0,6193.0,0.0,11711.2524916,11711.5840636,0.0,5837.888969377946
1731071813.73,39.7,0.933,0.0,1.74,9807.1,6192.9,0.0,11711.1825165,11711.3141873,0.0,5837.672941526863
1731071814.23,40.3,0.708,0.0,1.72,9807.2,6192.8,0.0,11711.429222,11711.7420689,0.0,5838.219804854295
1731071814.73,39.7,0.735,0.0,1.74,9807.3,6192.7,0.0,11711.8954705,11711.8499423,0.0,5838.535774647545
1731071815.23,40.3,0.899,0.0,1.96,9807.4,6192.6,0.0,11711.6152172,11712.1312804,0.0,5838.772229564202
1731071815.73,39.7,0.873,0.0,2.42,9807.5,6192.5,0.0,11712.090156,11712.2503873,0.0,5839.101643269332
1731071816.23,40.3,0.929,0.0,1.66,9807.6,6192.4,0.0,11712.5191118,11712.0318811,0.0,5839.096927210271
1731071816.73,39.7,0.924,0.0,1.8,9807.7,6192.3,0.0,11712.7046034,11712.5343527,0.0,5839.6943282764705
1731071817.23,40.4,0.894,0.0,2.14,9807.8,6192.2,0.0,11712.946312,11712.4867708,0.0,5839.790107700507
1731071817.73,39.7,1.119,0.0,10.9,9807.9,6192.1,0.0,11712.7812565,11712.9721789,0.0,5840.25703348038
1731071818.23,39.1,0.785,0.016,2.07,9808.0,6192.0,0.0,11713.1548729,11712.7353409,0.0,5840.216930388533
1731071818.73,40.3,0.752,0.0,1.57,9808.1,6191.9,0.0,11712.8669815,11713.0925866,0.0,5840.5226505972405
1731071819.23,39.7,0.822,0.016,2.33,9808.2,6191.8,0.0,11713.3478378,11713.4541794,0.0,5841.083218099147
1731071819.73,39.7,1.103,0.0,2.77,9808.3,6191.7,0.0,11713.5154037,11713.1567924,0.0,5840.918664459885
1731071820.23,40.3,1.06,0.0,1.68,9808.4,6191.6,0.0,11713.1850991,11713.5886132,0.0,5841.28106823014
1731071820.73,39.7,1.085,0.0,1.76,9808.5,6191.5,0.0,11713.661784,11713.97179,0.0,5841.860670587742
1731071821.23,40.3,1.197,0.0,2.49,9808.6,6191.4,0.0,11713.9892534,11713.7223503,0.0,5841.793589951218
1731071821.73,39.7,1.222,0.0,1.75,9808.7,6191.3,0.0,11713.7005407,11713.6734557,0.0,5841.715128649055
1731071822.23,40.3,1.267,0.0,5.53,9808.8,6191.2,0.0,11713.7684427,11714.3915068,0.0,5842.478000683488
1731071822.73,39.7,0.625,0.0,2.43,9808.9,6191.1,0.0,11714.0137414,11714.3123253,0.0,5842.545058278706
1731071823.23,40.3,0.964,0.0,1.71,9809.0,6191.0,0.0,11714.5405274,11714.5951577,0.0,5843.0461377376405
1731071823.73,39.7,0.915,0.0,1.53,9809.1,6190.9,0.0,11714.4781053,11714.7159293,0.0,5843.201874396011
1731071824.23,40.3,0.923,0.0,1.75,9809.2,6190.8,0.0,11714.5264818,11714.4018378,0.0,5842.982651420069
1731071824.73,39.7,1.226,0.0,1.79,9809.3,6190.7,0.0,11714.5920454,11714.7326028,0.0,5843.378643820874
1731071825.23,40.3,1.182,0.0,2.1,9809.4,6190.6,0.0,11715.315759,11714.7915979,0.0,5843.732342494264
1731071825.73,39.7,1.084,0.0,2.11,9809.5,6190.5,0.0,11714.8827558,11715.4172604,0.0,5844.244534614019
1731071826.23,40.3,1.049,0.0,1.86,9809.6,6190.4,0.0,11715.0509432,11715.1316992,0.0,5844.091344690557
1731071826.73,39.0,0.472,0.0,2.75,9809.7,6190.3,0.0,11715.4675097,11715.7799859,0.0,5844.901956030538
1731071827.23,41.0,0.598,0.0,7.19,9809.8,6190.2,0.0,11715.2527949,11715.8895021,0.0,5844.997418922474
1731071827.73,39.7,0.419,0.0,1.99,9809.9,6190.1,0.0,11715.8116352,11715.3816298,0.0,5844.761436516984
1731071828.23,40.3,0.555,0.0,2.17,9810.0,6190.0,0.0,11716.005029,11715.7572473,0.0,5845.241511405818
1731071828.73,39.7,0.523,0.0,2.19,9810.1,6189.9,0.0,11715.9433398,11715.7461396,0.0,5845.272824632931
1731071829.23,40.3,0.459,0.0,2.14,9810.2,6189.8,0.0,11716.2208912,11715.9529244,0.0,5845.620735349285
1731071829.73,39.7,0.544,0.0,1.79,9810.3,6189.7,0.0,11716.4156539,11716.2234357,0.0,5846.0018962863805
1731071830.23,39.7,0.796,0.016,2.84,9810.4,6189.6,0.0,11716.8408163,11716.259524,0.0,5846.236574094013
1731071830.73,39.7,0.65,0.0,3.46,9810.5,6189.5,0.0,11716.7806788,11716.7224358,0.0,5846.716504259213
1731071831.23,40.3,0.678,0.0,1.7,9810.6,6189.4,0.0,11716.829903,11716.4375182,0.0,5846.525136410671
1731071831.73,39.7,1.034,0.0,10.1,9810.7,6189.3,0.0,11717.2611689,11717.2191689,0.0,5847.4666162919975
1731071832.23,40.4,0.788,0.0,1.71,9810.8,6189.2,0.0,11717.0460266,11716.9620745,0.0,5847.215359999051
1731071832.73,39.6,0.851,0.0,1.8,9810.9,6189.1,0.0,11716.9720519,11717.51236,0.0,5847.773412952579
1731071833.23,40.3,0.892,0.0,2.04,9811.0,6189.0,0.0,11717.6215363,11717.5267683,0.0,5848.060696546558
1731071833.73,39.7,0.869,0.0,1.63,9811.1,6188.9,0.0,11717.477816,11717.776342,0.0,5848.311720698908
1731071834.23,40.3,1.098,0.0,2.38,9811.2,6188.8,0.0,11717.6237095,11717.6224611,0.0,5848.27574302953
1731071834.73,39.7,0.909,0.0,2.45,9811.3,6188.7,0.0,11717.7054547,11717.9280876,0.0,5848.653263992888
1731071835.23,39.6,0.678,0.0,1.73,9811.4,6188.6,0.0,11718.0704473,11718.3157354,0.0,5849.2006555543585
1731071835.73,40.3,0.662,0.0,2.82,9811.5,6188.5,0.0,11718.2148184,11718.0568242,0.0,5849.064888575176
1731071836.23,40.3,0.637,0.0,4.4,9811.6,6188.4,0.0,11718.5310426,11717.902563,0.0,5849.084081756313
1731071836.73,39.7,1.1,0.0,2.27,9811.7,6188.3,0.0,11718.6693219,11718.3217422,0.0,5849.587375522522
1731071837.23,40.3,1.041,0.0,1.73,9811.8,6188.2,0.0,11718.5492141,11718.9231194,0.0,5850.178697179826
1731071837.73,39.7,0.833,0.0,1.71,9811.9,6188.1,0.0,11718.4638075,11718.3681982,0.0,5849.6881879371285
1731071838.23,40.3,0.815,0.0,2.86,9812.0,6188.0,0.0,11718.7851552,11718.8283487,0.0,5850.289894601349
1731071838.73,39.7,0.884,0.0,2.56,9812.1,6187.9,0.0,11719.2738138,11718.7829885,0.0,5850.468236690387
1731071839.23,40.3,1.071,0.0,1.78,9812.2,6187.8,0.0,11719.0787632,11719.4799306,0.0,5851.1254876430385
1731071839.73,39.7,0.948,0.0,2.06,9812.3,6187.7,0.0,11719.6706357,11719.0067107,0.0,5850.932974301233
1731071840.23,40.3,0.826,0.0,2.58,9812.4,6187.6,0.0,11719.4257652,11719.518247,0.0,5851.398701219068
1731071840.73,39.7,0.889,0.0,1.6,9812.5,6187.5,0.0,11719.6359071,11719.3535845,0.0,5851.373466844827
1731071841.23,40.3,1.143,0.0,11.5,9812.6,6187.4,0.0,11719.9761633,11719.7211352,0.0,5851.893793577055
1731071841.73,39.7,1.149,0.0,2.79,9812.7,6187.3,0.0,11719.996584,11719.8394722,0.0,5852.074270785455
1731071842.23,40.3,1.344,0.0,1.56,9812.8,6187.2,0.0,11720.2097861,11720.4046151,0.0,5852.739991207024
1731071842.73,39.7,1.347,0.0,3.04,9812.9,6187.1,0.0,11719.875969,11720.0010853,0.0,5852.311660024388
1731071843.23,40.3,1.328,0.0,2.55,9813.0,6187.0,0.0,11720.0114484,11720.2834551,0.0,5852.684722314372
1731071843.73,38.4,0.654,0.016,1.64,9813.1,6186.9,0.0,11720.8568626,11720.3109047,0.0,5853.048136402968
1731071844.23,41.0,0.725,0.0,1.94,9813.2,6186.8,0.0,11720.4655616,11720.7153508,0.0,5853.364932437174
1731071844.73,39.7,0.746,0.0,2.08,9813.3,6186.7,0.0,11721.1555644,11720.8121099,0.0,5853.743221183679
1731071845.23,39.1,0.842,0.016,2.15,9813.4,6186.6,0.0,11721.3056158,11721.3457645,0.0,5854.358591378893
1731071845.73,39.1,0.984,0.032,7.52,9813.5,6186.5,0.0,11721.2401898,11721.3883215,0.0,5854.439457647097
1731071846.23,40.3,1.143,0.0,1.69,9813.6,6186.4,0.0,11721.4752917,11721.2017214,0.0,5854.401611086463
1731071846.73,39.7,1.332,0.0,1.62,9813.7,6186.3,0.0,11721.1713263,11721.7149811,0.0,5854.849773789502
1731071847.23,39.7,1.052,0.016,2.19,9813.8,6186.2,0.0,11721.705794,11721.8439914,0.0,5855.207845866933
1731071847.73,39.0,1.169,0.016,2.13,9813.9,6186.1,0.0,11721.7475448,11721.9082916,0.0,5855.344199579278
1731071848.23,39.7,0.448,0.0,2.16,9814.0,6186.0,0.0,11721.8878664,11721.7141444,0.0,5855.268328545378
1731071848.73,40.3,0.697,0.0,1.62,9814.1,6185.9,0.0,11721.7490733,11722.1535296,0.0,5855.700481656384
1731071849.23,40.3,0.618,0.0,2.33,9814.2,6185.8,0.0,11722.4012416,11721.8389594,0.0,5855.677530263975
1731071849.73,39.7,0.401,0.0,2.83,9814.3,6185.7,0.0,11722.5152121,11722.5332997,0.0,5856.433068375037
1731071850.23,40.3,0.421,0.0,3.16,9814.4,6185.6,0.0,11722.3802967,11722.265082,0.0,5856.197490081211
1731071850.73,39.7,0.603,0.0,2.59,9814.5,6185.5,0.0,11722.3438838,11722.6127022,0.0,5856.576249125222
1731071851.23,39.7,0.48,0.016,2.82,9814.6,6185.4,0.0,11722.9793086,11722.8265461,0.0,5857.047407947591
1731071851.73,39.7,0.52,0.0,1.73,9814.7,6185.3,0.0,11722.6531653,11723.0104012,0.0,5857.176945298557
1731071852.23,39.7,0.577,0.016,3.35,9814.8,6185.2,0.0,11723.1126884,11722.8724165,0.0,5857.25815626846
1731071852.73,39.7,0.707,0.0,3.47,9814.9,6185.1,0.0,11723.3335683,11723.1094958,0.0,5857.616226775635
1731071853.23,40.3,0.753,0.0,1.53,9815.0,6185.0,0.0,11723.721106,11723.7316566,0.0,5858.392665596329
1731071853.73,39.7,0.987,0.0,2.19,9815.1,6184.9,0.0,11723.2420525,11723.2019218,0.0,5857.797732043374
1731071854.23,40.3,0.765,0.0,2.58,9815.2,6184.8,0.0,11723.8880042,11723.7785699,0.0,5858.615322342679
1731071854.73,39.0,0.858,0.016,1.68,9815.3,6184.7,0.0,11723.6143056,11724.0641332,0.0,5858.858121608698
1731071855.23,40.3,0.842,0.0,10.1,9815.4,6184.6,0.0,11723.7040977,11724.2395,0.0,5859.115148148127
1731071855.73,39.7,0.762,0.0,1.81,9815.5,6184.5,0.0,11723.7681929,11724.3612409,0.0,5859.31310517367
1731071856.23,40.3,1.233,0.0,2.13,9815.6,6184.4,0.0,11723.9080137,11724.0421366,0.0,5859.118916419588
1731071856.73,39.7,0.55,0.0,1.92,9815.7,6184.3,0.0,11724.2793832,11724.2408984,0.0,5859.4897746937895
1731071857.23,40.3,0.9,0.0,1.87,9815.8,6184.2,0.0,11724.2687297,11724.3323354,0.0,5859.634731447635
1731071857.73,39.7,0.82,0.0,1.78,9815.9,6184.1,0.0,11724.9752039,11724.5833437,0.0,5860.164145820742
1731071858.23,40.3,1.331,0.0,1.46,9816.0,6184.0,0.0,11725.1277285,11724.6823921,0.0,5860.369446874023
1731071858.73,39.7,0.839,0.0,2.22,9816.1,6183.9,0.0,11724.8072149,11725.0329773,0.0,5860.658487263429
1731071859.23,40.3,0.765,0.0,2.12,9816.2,6183.8,0.0,11725.4817977,11725.4714565,0.0,5861.354750807646
1731071859.73,39.7,1.345,0.0,4.76,9816.3,6183.7,0.0,11725.2937975,11725.0608729,0.0,5860.967295813936
1731071860.23,40.3,0.953,0.0,2.07,9816.4,6183.6,0.0,11725.7964615,11725.2645291,0.0,5861.3855529451275
1731071860.73,39.7,0.982,0.0,2.71,9816.5,6183.5,0.0,11725.7761756,11725.7892344,0.0,5861.937006865554
1731071861.23,40.3,0.851,0.0,1.68,9816.6,6183.4,0.0,11726.069868,11726.1392172,0.0,5862.425539543066
1731071861.73,39.1,1.077,0.016,2.26,9816.7,6183.3,0.0,11726.1511232,11726.2613984,0.0,5862.629500151124
1731071862.23,40.3,0.826,0.0,1.76,9816.8,6183.2,0.0,11726.349172,11726.0098945,0.0,5862.518193306781
1731071862.73,39.7,1.149,0.0,1.76,9816.9,6183.1,0.0,11725.9733774,11726.182457,0.0,5862.620939937922
1731071863.23,40.3,1.148,0.0,2.02,9817.0,6183.0,0.0,11726.6095152,11726.4679072,0.0,5863.159978944692
1731071863.73,39.7,1.199,0.0,1.64,9817.1,6182.9,0.0,11726.388219,11726.6726044,0.0,5863.343431226604
1731071864.23,40.3,1.303,0.0,4.82,9817.2,6182.8,0.0,11726.3548151,11727.0399716,0.0,5863.7418915490025
1731071864.73,39.7,1.224,0.0,1.86,9817.3,6182.7,0.0,11726.7575462,11726.8599488,0.0,5863.764802464211
1731071865.23,39.7,0.776,0.0,1.67,9817.4,6182.6,0.0,11726.9672226,11727.2594403,0.0,5864.272784117072
1731071865.73,40.3,0.899,0.0,1.56,9817.5,6182.5,0.0,11727.3613457,11726.83025,0.0,5864.057322440162
1731071866.23,39.7,0.673,0.016,1.96,9817.6,6182.4,0.0,11727.2199296,11727.3493903,0.0,5864.564094330784
1731071866.73,39.7,1.032,0.0,1.69,9817.7,6182.3,0.0,11727.6488938,11727.0779955,0.0,5864.509169257803
1731071867.23,40.3,0.995,0.0,2.01,9817.8,6182.2,0.0,11727.8683267,11727.6767628,0.0,5865.208737923766
1731071867.73,39.7,1.105,0.0,1.81,9817.9,6182.1,0.0,11727.5066498,11727.8205347,0.0,5865.28889364826
1731071868.23,40.3,1.051,0.0,2.28,9818.0,6182.0,0.0,11728.2200312,11728.2120483,0.0,5865.953345561641
1731071868.73,39.0,1.215,0.016,2.77,9818.1,6181.9,0.0,11728.2657038,11728.0204508,0.0,5865.849049434852
1731071869.23,39.7,0.869,0.0,8.69,9818.2,6181.8,0.0,11728.4114108,11728.2728076,0.0,5866.1970849432555
1731071869.73,40.3,0.406,0.0,2.84,9818.3,6181.7,0.0,11728.2184868,11728.5473841,0.0,5866.455874607549
1731071870.23,40.3,0.505,0.0,2.78,9818.4,6181.6,0.0,11728.6112706,11728.5592487,0.0,5866.6569701206945
1731071870.73,39.7,0.567,0.0,1.86,9818.5,6181.5,0.0,11728.2929193,11728.8506615,0.0,5866.890859412071
1731071871.23,39.7,0.402,0.016,2.89,9818.6,6181.4,0.0,11728.4160083,11728.5986466,0.0,5866.754640378257
1731071871.73,39.7,0.657,0.0,2.62,9818.7,6181.3,0.0,11729.2773375,11728.978585,0.0,5867.4563010759775
1731071872.23,40.3,0.567,0.0,1.91,9818.8,6181.2,0.0,11728.7106167,11729.4098391,0.0,5867.741557232172
1731071872.73,39.7,0.737,0.0,1.92,9818.9,6181.1,0.0,11729.4197575,11729.1182995,0.0,5867.758754020544
1731071873.23,40.3,0.584,0.0,2.73,9819.0,6181.0,0.0,11729.2065188,11729.0940185,0.0,5867.728366461887
1731071873.73,39.1,0.798,0.016,4.37,9819.1,6180.9,0.0,11729.3730627,11729.1849261,0.0,5867.930537699448
1731071874.23,40.3,0.719,0.0,2.52,9819.2,6180.8,0.0,11729.6024513,11729.6249414,0.0,5868.483258580171
1731071874.73,39.6,0.718,0.0,3.59,9819.3,6180.7,0.0,11729.8381326,11729.6580223,0.0,5868.653260277542
1731071875.23,40.4,0.749,0.0,1.52,9819.4,6180.6,0.0,11729.8736773,11729.9419151,0.0,5868.995260037438
1731071875.73,39.7,0.844,0.0,5.56,9819.5,6180.5,0.0,11730.1333001,11730.0150669,0.0,5869.210942298898
1731071876.23,40.3,1.04,0.0,3.17,9819.6,6180.4,0.0,11730.4233143,11730.2539369,0.0,5869.593210725669
1731071876.73,39.7,1.181,0.0,1.78,9819.7,6180.3,0.0,11730.2037273,11730.2660124,0.0,5869.595150504193
1731071877.23,40.3,1.054,0.0,1.89,9819.8,6180.2,0.0,11730.5647018,11730.4056671,0.0,5869.906702218853
1731071877.73,39.7,0.861,0.0,1.67,9819.9,6180.1,0.0,11730.909208,11731.0592202,0.0,5870.6988048599615
1731071878.23,40.3,0.747,0.0,1.91,9820.0,6180.0,0.0,11730.9082964,11730.9886872,0.0,5870.693819530426
1731071878.73,39.7,0.77,0.0,11.4,9820.1,6179.9,0.0,11730.9122513,11730.6812933,0.0,5870.466457255965
1731071879.23,40.3,0.766,0.0,1.63,9820.2,6179.8,0.0,11730.977123,11731.0956875,0.0,5870.9414086529805
1731071879.73,39.7,0.884,0.0,2.34,9820.3,6179.7,0.0,11731.6254711,11731.5674783,0.0,5871.66054477614
1731071880.23,40.3,0.787,0.0,2.28,9820.4,6179.6,0.0,11731.1392363,11731.8060221,0.0,5871.789858380475
1731071880.73,39.7,0.963,0.0,1.72,9820.5,6179.5,0.0,11731.9012561,11731.2780585,0.0,5871.600665292445
1731071881.23,40.3,1.081,0.0,1.99,9820.6,6179.4,0.0,11731.9349936,11731.9939932,0.0,5872.350595041192
1731071881.73,39.7,1.155,0.0,1.85,9820.7,6179.3,0.0,11731.6784129,11731.9204192,0.0,5872.259532265803
1731071882.23,39.7,0.909,0.0,2.18,9820.8,6179.2,0.0,11731.8742181,11732.3683645,0.0,5872.808829816457
1731071882.73,40.3,0.82,0.0,2.17,9820.9,6179.1,0.0,11731.9301066,11731.9350376,0.0,5872.479290991992
1731071883.23,40.3,1.084,0.0,5.33,9821.0,6179.0,0.0,11732.3121336,11732.2157336,0.0,5872.931044712612
1731071883.73,39.6,1.819,0.0,2.4,9821.1,6178.9,0.0,11732.4336992,11732.2307145,0.0,5873.046784617558
1731071884.23,40.3,0.98,0.0,2.39,9821.2,6178.8,0.0,11732.46817,11732.7333815,0.0,5873.595323462042
1731071884.73,39.7,1.154,0.0,1.72,9821.3,6178.7,0.0,11732.5850267,11732.869225,0.0,5873.823817005813
1731071885.23,39.7,1.376,0.0,1.93,9821.4,6178.6,0.0,11733.1834944,11733.0890305,0.0,5874.288426644124
1731071885.73,39.7,1.352,0.016,1.72,9821.5,6178.5,0.0,11733.0555423,11732.8769539,0.0,5874.108267415004
1731071886.23,40.3,1.473,0.0,1.68,9821.6,6178.4,0.0,11732.9418393,11733.1098457,0.0,5874.353504563309
1731071886.73,39.7,0.701,0.0,1.87,9821.7,6178.3,0.0,11733.3641555,11733.3303362,0.0,5874.761431711574
1731071887.23,40.3,0.785,0.0,1.61,9821.8,6178.2,0.0,11733.547989,11733.8300088,0.0,5875.35574821854
1731071887.73,39.7,0.967,0.0,3.01,9821.9,6178.1,0.0,11733.8319008,11734.074149,0.0,5875.741003282307
1731071888.23,40.3,0.882,0.0,4.41,9822.0,6178.0,0.0,11733.6345,11733.5705125,0.0,5875.262562724305
1731071888.73,39.7,1.175,0.0,1.98,9822.1,6177.9,0.0,11733.8632482,11734.3332606,0.0,5876.120258867254
1731071889.23,40.3,1.129,0.0,2.17,9822.2,6177.8,0.0,11734.2302085,11734.2059373,0.0,5876.181281944868
1731071889.73,39.0,1.167,0.016,1.87,9822.3,6177.7,0.0,11734.3951888,11734.4913948,0.0,5876.566907332497
1731071890.23,40.3,1.239,0.0,1.38,9822.4,6177.6,0.0,11734.3984435,11734.7393249,0.0,5876.864429633923
1731071890.73,39.0,0.46,0.0,2.85,9822.5,6177.5,0.0,11734.4480802,11734.2677397,0.0,5876.49667526079
1731071891.23,41.0,0.906,0.0,3.01,9822.6,6177.4,0.0,11734.853655,11735.075412,0.0,5877.454383167106
1731071891.73,39.7,0.466,0.0,1.64,9822.7,6177.3,0.0,11735.0027812,11735.2388328,0.0,5877.719455378206
