Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,C1_X,C1_Y,C1_Z,Distance
1731067787.96,8.32,0.259,0.0,1.11,9003.4,6996.6,0.0,5004.92,5006.96,0.0,4466.15154691374
1731067788.46,7.68,0.486,0.0,0.739,9003.5,6996.5,0.0,5005.05,5007.15,0.0,4465.995502124918
1731067788.96,8.32,0.423,0.0,1.28,9003.6,6996.4,0.0,5005.18,5007.34,0.0,4465.839470916974
1731067789.46,7.68,0.523,0.0,1.0,9003.7,6996.3,0.0,5005.31,5007.53,0.0,4465.683453291333
1731067789.96,8.32,0.495,0.0,1.45,9003.8,6996.2,0.0,5005.44,5007.72,0.0,4465.527449249416
1731067790.46,7.69,0.655,0.0,5.34,9003.9,6996.1,0.0,5005.57,5007.91,0.0,4465.37145879265
1731067790.96,8.32,0.678,0.0,0.846,9004.0,6996.0,0.0,5005.7,5008.1,0.0,4465.215481922457
1731067791.46,7.67,0.365,0.0,4.38,9004.1,6995.9,0.0,5005.83,5008.29,0.0,4465.059518640262
1731067791.96,8.33,0.917,0.0,1.07,9004.2,6995.8,0.0,5005.96,5008.48,0.0,4464.903568947487
1731067792.46,7.68,0.663,0.0,1.36,9004.3,6995.7,0.0,5006.09,5008.67,0.0,4464.747632845555
1731067792.96,8.31,0.736,0.0,1.03,9004.4,6995.6,0.0,5006.22,5008.86,0.0,4464.591710335895
1731067793.46,7.68,0.764,0.0,0.875,9004.5,6995.5,0.0,5006.35,5009.05,0.0,4464.435801419929
1731067793.96,8.32,0.38,0.0,1.08,9004.6,6995.4,0.0,5006.48,5009.24,0.0,4464.279906099079
1731067794.46,7.68,0.747,0.0,0.83,9004.7,6995.3,0.0,5006.61,5009.43,0.0,4464.124024374772
1731067794.96,7.67,0.488,0.0,1.02,9004.8,6995.2,0.0,5006.74,5009.62,0.0,4463.968156248428
1731067795.46,8.33,0.77,0.0,0.9,9004.9,6995.1,0.0,5006.87,5009.81,0.0,4463.8123017214775
1731067795.96,8.31,0.807,0.0,0.947,9005.0,6995.0,0.0,5007.0,5010.0,0.0,4463.656460795342
1731067796.46,7.68,0.496,0.0,1.21,9005.1,6994.9,0.0,5007.13,5010.19,0.0,4463.500633471446
1731067796.96,8.32,0.805,0.0,0.831,9005.2,6994.8,0.0,5007.26,5010.38,0.0,4463.344819751215
1731067797.46,7.68,0.481,0.0,1.49,9005.3,6994.7,0.0,5007.39,5010.57,0.0,4463.189019636071
1731067797.96,8.32,0.837,0.0,2.15,9005.4,6994.6,0.0,5007.52,5010.76,0.0,4463.033233127442
1731067798.46,7.68,0.674,0.0,1.33,9005.5,6994.5,0.0,5007.65,5010.95,0.0,4462.877460226754
1731067798.96,8.33,0.452,0.0,2.16,9005.6,6994.4,0.0,5007.78,5011.14,0.0,4462.721700935428
1731067799.46,7.68,0.825,0.0,2.49,9005.7,6994.3,0.0,5007.91,5011.33,0.0,4462.565955254892
1731067799.96,8.32,0.421,0.0,2.0,9005.8,6994.2,0.0,5008.04,5011.52,0.0,4462.410223186567
1731067800.46,7.68,0.414,0.0,1.51,9005.9,6994.1,0.0,5008.17,5011.71,0.0,4462.254504731885
1731067800.96,8.32,0.234,0.0,6.22,9006.0,6994.0,0.0,5008.3,5011.9,0.0,4462.098799892266
1731067801.46,7.68,0.401,0.0,1.06,9006.1,6993.9,0.0,5008.43,5012.09,0.0,4461.943108669137
1731067801.96,8.32,0.86,0.0,0.928,9006.2,6993.8,0.0,5008.56,5012.28,0.0,4461.787431063924
1731067802.46,7.68,0.492,0.0,1.31,9006.3,6993.7,0.0,5008.69,5012.47,0.0,4461.631767078049
1731067802.96,8.32,0.416,0.0,0.943,9006.4,6993.6,0.0,5008.82,5012.66,0.0,4461.476116712943
1731067803.46,7.67,0.388,0.0,0.87,9006.5,6993.5,0.0,5008.95,5012.85,0.0,4461.320479970028
1731067803.96,8.33,0.457,0.0,1.09,9006.6,6993.4,0.0,5009.08,5013.04,0.0,4461.164856850731
1731067804.46,7.68,0.423,0.0,0.826,9006.7,6993.3,0.0,5009.21,5013.23,0.0,4461.009247356478
1731067804.96,8.32,0.48,0.0,1.42,9006.8,6993.2,0.0,5009.34,5013.42,0.0,4460.853651488692
1731067805.46,7.68,0.803,0.0,0.776,9006.9,6993.1,0.0,5009.47,5013.61,0.0,4460.698069248803
1731067805.96,8.32,0.466,0.0,1.51,9007.0,6993.0,0.0,5009.6,5013.8,0.0,4460.542500638235
1731067806.46,7.68,0.55,0.0,0.842,9007.1,6992.9,0.0,5009.73,5013.99,0.0,4460.386945658415
1731067806.96,8.32,0.496,0.0,1.3,9007.2,6992.8,0.0,5009.86,5014.18,0.0,4460.231404310768
1731067807.46,7.69,0.552,0.0,0.939,9007.3,6992.7,0.0,5009.99,5014.37,0.0,4460.075876596719
1731067807.96,7.67,0.513,0.0,0.882,9007.4,6992.6,0.0,5010.12,5014.56,0.0,4459.920362517698
1731067808.46,7.68,0.628,0.077,1.31,9007.5,6992.5,0.0,5010.25,5014.75,0.0,4459.76486207513
1731067808.96,8.32,0.652,0.0,2.55,9007.6,6992.4,0.0,5010.38,5014.94,0.0,4459.60937527044
1731067809.46,7.68,0.524,0.0,1.02,9007.7,6992.3,0.0,5010.51,5015.13,0.0,4459.453902105055
1731067809.96,8.31,0.571,0.0,0.948,9007.8,6992.2,0.0,5010.64,5015.32,0.0,4459.298442580401
1731067810.46,7.68,0.493,0.0,0.738,9007.9,6992.1,0.0,5010.77,5015.51,0.0,4459.142996697908
1731067810.96,8.32,0.489,0.0,1.36,9008.0,6992.0,0.0,5010.9,5015.7,0.0,4458.987564458999
1731067811.46,7.68,0.675,0.0,0.74,9008.1,6991.9,0.0,5011.03,5015.89,0.0,4458.8321458651035
1731067811.96,7.68,0.343,0.0,1.61,9008.2,6991.8,0.0,5011.16,5016.08,0.0,4458.676740917646
1731067812.46,8.32,0.597,0.0,0.913,9008.3,6991.7,0.0,5011.29,5016.27,0.0,4458.521349618054
1731067812.96,8.32,0.614,0.0,1.29,9008.4,6991.6,0.0,5011.42,5016.46,0.0,4458.365971967756
1731067813.46,7.68,0.339,0.0,1.04,9008.5,6991.5,0.0,5011.55,5016.65,0.0,4458.210607968179
1731067813.96,8.32,0.39,0.0,0.798,9008.6,6991.4,0.0,5011.68,5016.84,0.0,4458.055257620748
1731067814.46,7.68,0.214,0.0,1.68,9008.7,6991.3,0.0,5011.81,5017.03,0.0,4457.899920926894
1731067814.96,8.32,0.576,0.0,1.87,9008.8,6991.2,0.0,5011.94,5017.22,0.0,4457.74459788804
1731067815.46,7.68,0.458,0.0,0.967,9008.9,6991.1,0.0,5012.07,5017.41,0.0,4457.5892885056155
1731067815.96,8.33,0.707,0.0,2.31,9009.0,6991.0,0.0,5012.2,5017.6,0.0,4457.433992781049
1731067816.46,7.67,0.796,0.0,0.867,9009.1,6990.9,0.0,5012.33,5017.79,0.0,4457.2787107157665
1731067816.96,8.32,0.434,0.0,1.61,9009.2,6990.8,0.0,5012.46,5017.98,0.0,4457.123442311196
1731067817.46,7.67,0.731,0.0,0.798,9009.3,6990.7,0.0,5012.59,5018.17,0.0,4456.968187568764
1731067817.96,8.33,0.681,0.0,1.26,9009.4,6990.6,0.0,5012.72,5018.36,0.0,4456.812946489901
1731067818.46,7.68,0.967,0.0,0.729,9009.5,6990.5,0.0,5012.85,5018.55,0.0,4456.657719076034
1731067818.96,8.32,1.091,0.0,1.16,9009.6,6990.4,0.0,5012.98,5018.74,0.0,4456.502505328591
1731067819.46,7.68,0.567,0.0,0.937,9009.7,6990.3,0.0,5013.11,5018.93,0.0,4456.347305248998
1731067819.96,8.32,0.847,0.0,7.9,9009.8,6990.2,0.0,5013.24,5019.12,0.0,4456.192118838683
1731067820.46,7.67,0.436,0.0,1.1,9009.9,6990.1,0.0,5013.37,5019.31,0.0,4456.036946099078
1731067820.96,8.32,0.943,0.0,0.876,9010.0,6990.0,0.0,5013.5,5019.5,0.0,4455.881787031609
1731067821.46,7.68,0.749,0.0,0.871,9010.1,6989.9,0.0,5013.63,5019.69,0.0,4455.726641637702
1731067821.96,8.31,0.592,0.0,1.7,9010.2,6989.8,0.0,5013.76,5019.88,0.0,4455.57150991879
1731067822.46,7.68,0.999,0.0,0.884,9010.3,6989.7,0.0,5013.89,5020.07,0.0,4455.416391876296
1731067822.96,8.32,0.475,0.0,1.47,9010.4,6989.6,0.0,5014.02,5020.26,0.0,4455.261287511653
1731067823.46,7.69,0.411,0.0,0.772,9010.5,6989.5,0.0,5014.15,5020.45,0.0,4455.106196826289
1731067823.96,8.31,0.351,0.0,1.28,9010.6,6989.4,0.0,5014.28,5020.64,0.0,4454.9511198216305
1731067824.46,7.68,0.445,0.0,0.852,9010.7,6989.3,0.0,5014.41,5020.83,0.0,4454.796056499108
1731067824.96,7.69,0.427,0.0,1.33,9010.8,6989.2,0.0,5014.54,5021.02,0.0,4454.641006860148
1731067825.46,8.31,0.473,0.0,0.868,9010.9,6989.1,0.0,5014.67,5021.21,0.0,4454.485970906183
1731067825.96,8.33,1.09,0.0,1.46,9011.0,6989.0,0.0,5014.8,5021.4,0.0,4454.330948638639
1731067826.46,7.68,0.592,0.0,0.864,9011.1,6988.9,0.0,5014.93,5021.59,0.0,4454.175940058946
1731067826.96,8.33,0.645,0.0,1.68,9011.2,6988.8,0.0,5015.06,5021.78,0.0,4454.020945168534
1731067827.46,7.67,0.524,0.0,0.979,9011.3,6988.7,0.0,5015.19,5021.97,0.0,4453.86596396883
1731067827.96,8.33,0.585,0.0,1.38,9011.4,6988.6,0.0,5015.32,5022.16,0.0,4453.7109964612655
1731067828.46,7.68,0.809,0.0,2.43,9011.5,6988.5,0.0,5015.45,5022.35,0.0,4453.556042647268
1731067828.96,8.31,0.563,0.0,1.23,9011.6,6988.4,0.0,5015.58,5022.54,0.0,4453.401102528269
1731067829.46,7.68,0.634,0.0,5.22,9011.7,6988.3,0.0,5015.71,5022.73,0.0,4453.246176105697
1731067829.96,8.32,0.859,0.0,2.87,9011.8,6988.2,0.0,5015.84,5022.92,0.0,4453.091263380978
1731067830.46,7.68,0.797,0.0,1.48,9011.9,6988.1,0.0,5015.97,5023.11,0.0,4452.936364355547
1731067830.96,8.32,0.754,0.0,2.89,9012.0,6988.0,0.0,5016.1,5023.3,0.0,4452.781479030831
1731067831.46,7.68,0.809,0.0,1.66,9012.1,6987.9,0.0,5016.23,5023.49,0.0,4452.626607408261
1731067831.96,8.32,0.773,0.0,1.84,9012.2,6987.8,0.0,5016.36,5023.68,0.0,4452.471749489267
1731067832.46,7.68,0.523,0.0,2.64,9012.3,6987.7,0.0,5016.49,5023.87,0.0,4452.316905275275
1731067832.96,8.32,0.616,0.0,1.93,9012.4,6987.6,0.0,5016.62,5024.06,0.0,4452.162074767719
1731067833.46,7.68,0.516,0.0,1.93,9012.5,6987.5,0.0,5016.75,5024.25,0.0,4452.007257968028
1731067833.96,8.31,0.301,0.0,2.28,9012.6,6987.4,0.0,5016.88,5024.44,0.0,4451.852454877632
1731067834.46,7.68,0.615,0.0,6.88,9012.7,6987.3,0.0,5017.01,5024.63,0.0,4451.697665497962
1731067834.96,8.32,0.3,0.0,1.04,9012.8,6987.2,0.0,5017.14,5024.82,0.0,4451.542889830445
1731067835.46,7.68,0.625,0.0,0.908,9012.9,6987.1,0.0,5017.27,5025.01,0.0,4451.388127876516
1731067835.96,8.31,0.515,0.0,1.36,9013.0,6987.0,0.0,5017.4,5025.2,0.0,4451.233379637604
1731067836.46,7.68,0.695,0.0,1.04,9013.1,6986.9,0.0,5017.53,5025.39,0.0,4451.078645115137
1731067836.96,8.32,0.721,0.0,0.878,9013.2,6986.8,0.0,5017.66,5025.58,0.0,4450.923924310548
1731067837.46,7.68,0.45,0.0,1.58,9013.3,6986.7,0.0,5017.79,5025.77,0.0,4450.769217225265
1731067837.96,8.32,0.69,0.0,0.847,9013.4,6986.6,0.0,5017.92,5025.96,0.0,4450.614523860721
1731067838.46,7.68,0.482,0.0,1.58,9013.5,6986.5,0.0,5018.05,5026.15,0.0,4450.459844218348
1731067838.96,8.32,0.793,0.0,1.06,9013.6,6986.4,0.0,5018.18,5026.34,0.0,4450.3051782995735
1731067839.46,7.68,1.146,0.0,0.917,9013.7,6986.3,0.0,5018.31,5026.53,0.0,4450.150526105831
1731067839.96,8.32,0.559,0.0,3.21,9013.8,6986.2,0.0,5018.44,5026.72,0.0,4449.995887638549
1731067840.46,7.68,0.996,0.0,7.16,9013.9,6986.1,0.0,5018.57,5026.91,0.0,4449.841262899161
1731067840.96,8.32,0.702,0.0,0.992,9014.0,6986.0,0.0,5018.7,5027.1,0.0,4449.6866518890965
1731067841.46,7.67,0.467,0.0,1.14,9014.1,6985.9,0.0,5018.83,5027.29,0.0,4449.532054609788
1731067841.96,7.68,0.306,0.0,0.752,9014.2,6985.8,0.0,5018.96,5027.48,0.0,4449.377471062667
1731067842.46,8.32,0.388,0.0,1.006,9014.3,6985.7,0.0,5019.09,5027.67,0.0,4449.22290124916
1731067842.96,8.32,0.903,0.0,1.26,9014.4,6985.6,0.0,5019.22,5027.86,0.0,4449.0683451707055
1731067843.46,7.69,0.466,0.0,0.953,9014.5,6985.5,0.0,5019.35,5028.05,0.0,4448.913802828731
1731067843.96,8.31,0.983,0.0,1.34,9014.6,6985.4,0.0,5019.48,5028.24,0.0,4448.759274224669
1731067844.46,7.68,0.511,0.0,0.989,9014.7,6985.3,0.0,5019.61,5028.43,0.0,4448.604759359951
1731067844.96,8.32,0.49,0.0,0.897,9014.8,6985.2,0.0,5019.74,5028.62,0.0,4448.450258236006
1731067845.46,7.68,0.708,0.0,1.09,9014.9,6985.1,0.0,5019.87,5028.81,0.0,4448.295770854272
1731067845.96,8.32,0.453,0.0,0.856,9015.0,6985.0,0.0,5020.0,5029.0,0.0,4448.141297216175
1731067846.46,7.68,0.399,0.0,1.3,9015.1,6984.9,0.0,5020.13,5029.19,0.0,4447.98683732315
1731067846.96,8.32,0.227,0.0,0.893,9015.2,6984.8,0.0,5020.26,5029.38,0.0,4447.832391176628
1731067847.46,7.68,0.526,0.0,1.41,9015.3,6984.7,0.0,5020.39,5029.57,0.0,4447.67795877804
1731067847.96,7.68,0.67,0.077,1.14,9015.4,6984.6,0.0,5020.52,5029.76,0.0,4447.52354012882
1731067848.46,7.68,0.643,0.0,4.19,9015.5,6984.5,0.0,5020.65,5029.95,0.0,4447.3691352304
1731067848.96,8.31,1.272,0.0,1.27,9015.6,6984.4,0.0,5020.78,5030.14,0.0,4447.214744084212
1731067849.46,7.68,0.799,0.0,0.781,9015.7,6984.3,0.0,5020.91,5030.33,0.0,4447.060366691688
1731067849.96,8.32,0.706,0.0,1.07,9015.8,6984.2,0.0,5021.04,5030.52,0.0,4446.906003054258
1731067850.46,7.68,0.539,0.0,1.26,9015.9,6984.1,0.0,5021.17,5030.71,0.0,4446.751653173358
1731067850.96,8.32,0.692,0.0,1.17,9016.0,6984.0,0.0,5021.3,5030.9,0.0,4446.59731705042
1731067851.46,7.68,0.549,0.0,1.15,9016.1,6983.9,0.0,5021.43,5031.09,0.0,4446.442994686877
1731067851.96,8.33,0.302,0.0,0.832,9016.2,6983.8,0.0,5021.56,5031.28,0.0,4446.28868608416
1731067852.46,7.67,0.623,0.0,1.64,9016.3,6983.7,0.0,5021.69,5031.47,0.0,4446.1343912437005
1731067852.96,8.32,0.654,0.0,1.08,9016.4,6983.6,0.0,5021.82,5031.66,0.0,4445.980110166936
1731067853.46,7.68,0.648,0.0,1.18,9016.5,6983.5,0.0,5021.95,5031.85,0.0,4445.825842855295
1731067853.96,8.32,0.521,0.0,1.41,9016.6,6983.4,0.0,5022.08,5032.04,0.0,4445.671589310214
1731067854.46,7.68,0.331,0.0,0.806,9016.7,6983.3,0.0,5022.21,5032.23,0.0,4445.517349533124
1731067854.96,8.32,0.519,0.0,1.23,9016.8,6983.2,0.0,5022.34,5032.42,0.0,4445.363123525455
1731067855.46,7.68,0.296,0.0,0.816,9016.9,6983.1,0.0,5022.47,5032.61,0.0,4445.208911288647
1731067855.96,8.32,0.605,0.0,1.72,9017.0,6983.0,0.0,5022.6,5032.8,0.0,4445.054712824129
1731067856.46,7.67,0.551,0.0,0.883,9017.1,6982.9,0.0,5022.73,5032.99,0.0,4444.900528133336
1731067856.96,8.32,0.254,0.0,1.06,9017.2,6982.8,0.0,5022.86,5033.18,0.0,4444.746357217699
1731067857.46,7.69,0.57,0.0,0.831,9017.3,6982.7,0.0,5022.99,5033.37,0.0,4444.592200078652
1731067857.96,8.31,0.307,0.0,1.06,9017.4,6982.6,0.0,5023.12,5033.56,0.0,4444.438056717631
1731067858.46,7.68,0.654,0.0,1.02,9017.5,6982.5,0.0,5023.25,5033.75,0.0,4444.283927136069
1731067858.96,7.68,0.37,0.0,7.88,9017.6,6982.4,0.0,5023.38,5033.94,0.0,4444.129811335398
1731067859.46,8.32,0.777,0.0,0.785,9017.7,6982.3,0.0,5023.51,5034.13,0.0,4443.975709317053
1731067859.96,8.32,0.791,0.0,1.77,9017.8,6982.2,0.0,5023.64,5034.32,0.0,4443.821621082466
1731067860.46,7.68,0.447,0.0,0.791,9017.9,6982.1,0.0,5023.77,5034.51,0.0,4443.667546633073
1731067860.96,8.32,0.718,0.0,1.5,9018.0,6982.0,0.0,5023.9,5034.7,0.0,4443.5134859703085
1731067861.46,7.69,0.568,0.0,1.0,9018.1,6981.9,0.0,5024.03,5034.89,0.0,4443.359439095604
1731067861.96,8.31,0.854,0.0,1.51,9018.2,6981.8,0.0,5024.16,5035.08,0.0,4443.2054060103965
1731067862.46,7.69,0.655,0.0,0.863,9018.3,6981.7,0.0,5024.29,5035.27,0.0,4443.051386716115
1731067862.96,8.31,0.536,0.0,1.31,9018.4,6981.6,0.0,5024.42,5035.46,0.0,4442.8973812142
1731067863.46,7.68,0.833,0.0,0.986,9018.5,6981.5,0.0,5024.55,5035.65,0.0,4442.743389506083
1731067863.96,8.32,0.415,0.0,1.22,9018.6,6981.4,0.0,5024.68,5035.84,0.0,4442.589411593198
1731067864.46,7.69,0.872,0.0,0.914,9018.7,6981.3,0.0,5024.81,5036.03,0.0,4442.435447476981
1731067864.96,8.31,0.43,0.0,1.75,9018.8,6981.2,0.0,5024.94,5036.22,0.0,4442.281497158863
1731067865.46,7.69,0.74,0.0,1.09,9018.9,6981.1,0.0,5025.07,5036.41,0.0,4442.127560640284
1731067865.96,8.32,1.096,0.0,1.74,9019.0,6981.0,0.0,5025.2,5036.6,0.0,4441.973637922674
1731067866.46,7.68,0.525,0.0,0.828,9019.1,6980.9,0.0,5025.33,5036.79,0.0,4441.819729007471
1731067866.96,8.33,1.012,0.0,1.32,9019.2,6980.8,0.0,5025.46,5036.98,0.0,4441.665833896108
1731067867.46,7.67,0.583,0.0,0.854,9019.3,6980.7,0.0,5025.59,5037.17,0.0,4441.511952590018
1731067867.96,8.32,0.55,0.0,1.54,9019.4,6980.6,0.0,5025.72,5037.36,0.0,4441.35808509064
1731067868.46,7.68,0.458,0.0,0.946,9019.5,6980.5,0.0,5025.85,5037.55,0.0,4441.204231399407
1731067868.96,8.32,0.477,0.0,1.31,9019.6,6980.4,0.0,5025.98,5037.74,0.0,4441.050391517755
1731067869.46,7.69,1.076,0.0,0.939,9019.7,6980.3,0.0,5026.11,5037.93,0.0,4440.896565447118
1731067869.96,8.31,0.496,0.0,0.825,9019.8,6980.2,0.0,5026.24,5038.12,0.0,4440.74275318893
1731067870.46,7.68,0.54,0.0,1.39,9019.9,6980.1,0.0,5026.37,5038.31,0.0,4440.588954744629
1731067870.96,8.32,1.015,0.0,0.894,9020.0,6980.0,0.0,5026.5,5038.5,0.0,4440.43517011565
1731067871.46,7.69,0.933,0.0,2.13,9020.1,6979.9,0.0,5026.63,5038.69,0.0,4440.281399303427
1731067871.96,8.31,0.616,0.0,0.932,9020.2,6979.8,0.0,5026.76,5038.88,0.0,4440.127642309397
1731067872.46,7.68,0.38,0.0,1.51,9020.3,6979.7,0.0,5026.89,5039.07,0.0,4439.973899134993
1731067872.96,8.32,0.514,0.0,1.26,9020.4,6979.6,0.0,5027.02,5039.26,0.0,4439.820169781654
1731067873.46,7.68,0.44,0.0,1.29,9020.5,6979.5,0.0,5027.15,5039.45,0.0,4439.666454250815
1731067873.96,8.32,0.558,0.0,1.06,9020.6,6979.4,0.0,5027.28,5039.64,0.0,4439.512752543909
1731067874.46,7.68,0.563,0.0,7.65,9020.7,6979.3,0.0,5027.41,5039.83,0.0,4439.359064662376
1731067874.96,8.32,0.387,0.0,0.821,9020.8,6979.2,0.0,5027.54,5040.02,0.0,4439.205390607647
1731067875.46,7.68,0.698,0.0,5.21,9020.9,6979.1,0.0,5027.67,5040.21,0.0,4439.051730381163
1731067875.96,7.68,0.513,0.0,1.23,9021.0,6979.0,0.0,5027.8,5040.4,0.0,4438.898083984357
1731067876.46,8.31,0.663,0.0,1.41,9021.1,6978.9,0.0,5027.93,5040.59,0.0,4438.744451418666
1731067876.96,8.32,0.531,0.0,1.4,9021.2,6978.8,0.0,5028.06,5040.78,0.0,4438.590832685528
1731067877.46,7.69,0.791,0.0,0.904,9021.3,6978.7,0.0,5028.19,5040.97,0.0,4438.437227786374
1731067877.96,8.31,0.799,0.0,1.69,9021.4,6978.6,0.0,5028.32,5041.16,0.0,4438.283636722646
1731067878.46,7.68,0.393,0.0,1.11,9021.5,6978.5,0.0,5028.45,5041.35,0.0,4438.130059495778
1731067878.96,8.31,0.635,0.0,1.96,9021.6,6978.4,0.0,5028.58,5041.54,0.0,4437.976496107207
1731067879.46,7.68,0.438,0.0,1.54,9021.7,6978.3,0.0,5028.71,5041.73,0.0,4437.82294655837
1731067879.96,8.32,0.743,0.0,0.806,9021.8,6978.2,0.0,5028.84,5041.92,0.0,4437.669410850699
1731067880.46,7.68,0.857,0.0,1.6,9021.9,6978.1,0.0,5028.97,5042.11,0.0,4437.515888985638
1731067880.96,8.33,0.401,0.0,0.984,9022.0,6978.0,0.0,5029.1,5042.3,0.0,4437.36238096462
1731067881.46,7.68,0.746,0.0,1.51,9022.1,6977.9,0.0,5029.23,5042.49,0.0,4437.2088867890825
1731067881.96,8.32,0.356,0.0,2.23,9022.2,6977.8,0.0,5029.36,5042.68,0.0,4437.055406460461
1731067882.46,7.68,0.818,0.0,1.29,9022.3,6977.7,0.0,5029.49,5042.87,0.0,4436.901939980193
1731067882.96,8.32,0.859,0.0,1.57,9022.4,6977.6,0.0,5029.62,5043.06,0.0,4436.748487349716
1731067883.46,7.68,0.419,0.0,1.14,9022.5,6977.5,0.0,5029.75,5043.25,0.0,4436.595048570469
1731067883.96,8.33,0.755,0.0,0.87,9022.6,6977.4,0.0,5029.88,5043.44,0.0,4436.4416236438865
1731067884.46,7.68,0.423,0.0,1.49,9022.7,6977.3,0.0,5030.01,5043.63,0.0,4436.288212571407
1731067884.96,8.32,0.837,0.0,0.898,9022.8,6977.2,0.0,5030.14,5043.82,0.0,4436.134815354465
1731067885.46,7.68,0.458,0.0,1.89,9022.9,6977.1,0.0,5030.27,5044.01,0.0,4435.981431994502
1731067885.96,8.32,0.455,0.0,1.09,9023.0,6977.0,0.0,5030.4,5044.2,0.0,4435.828062492955
1731067886.46,7.68,0.838,0.0,0.828,9023.1,6976.9,0.0,5030.53,5044.39,0.0,4435.6747068512595
1731067886.96,8.32,0.426,0.0,1.224,9023.2,6976.8,0.0,5030.66,5044.58,0.0,4435.521365070854
1731067887.46,7.68,0.939,0.0,1.62,9023.3,6976.7,0.0,5030.79,5044.77,0.0,4435.368037153174
1731067887.96,8.32,0.505,0.0,1.12,9023.4,6976.6,0.0,5030.92,5044.96,0.0,4435.214723099661
1731067888.46,7.68,0.536,0.0,1.5,9023.5,6976.5,0.0,5031.05,5045.15,0.0,4435.06142291175
1731067888.96,7.68,0.46,0.0,0.851,9023.6,6976.4,0.0,5031.18,5045.34,0.0,4434.9081365908805
1731067889.46,8.32,0.495,0.0,1.27,9023.7,6976.3,0.0,5031.31,5045.53,0.0,4434.754864138491
1731067889.96,8.32,1.058,0.0,2.74,9023.8,6976.2,0.0,5031.44,5045.72,0.0,4434.601605556016
1731067890.46,7.68,0.736,0.0,1.26,9023.9,6976.1,0.0,5031.57,5045.91,0.0,4434.448360844898
1731067890.96,8.31,0.624,0.0,1.23,9024.0,6976.0,0.0,5031.7,5046.1,0.0,4434.2951300065715
1731067891.46,7.68,0.469,0.0,0.838,9024.1,6975.9,0.0,5031.83,5046.29,0.0,4434.141913042477
