Time,F4_X,F4_Y,F4_Z
1731070776.37,9600.0,6400.0,0.0
1731070776.87,9600.1,6399.9,0.0
1731070777.37,9600.2,6399.8,0.0
1731070777.87,9600.3,6399.7,0.0
1731070778.37,9600.4,6399.6,0.0
1731070778.87,9600.5,6399.5,0.0
1731070779.37,9600.6,6399.4,0.0
1731070779.87,9600.7,6399.3,0.0
1731070780.37,9600.8,6399.2,0.0
1731070780.87,9600.9,6399.1,0.0
1731070781.37,9601.0,6399.0,0.0
1731070781.87,9601.1,6398.9,0.0
1731070782.37,9601.2,6398.8,0.0
1731070782.87,9601.3,6398.7,0.0
1731070783.37,9601.4,6398.6,0.0
1731070783.87,9601.5,6398.5,0.0
1731070784.38,9601.6,6398.4,0.0
1731070784.87,9601.7,6398.3,0.0
1731070785.37,9601.8,6398.2,0.0
1731070785.88,9601.9,6398.1,0.0
1731070786.38,9602.0,6398.0,0.0
1731070786.88,9602.1,6397.9,0.0
1731070787.38,9602.2,6397.8,0.0
1731070787.88,9602.3,6397.7,0.0
1731070788.38,9602.4,6397.6,0.0
1731070788.88,9602.5,6397.5,0.0
1731070789.38,9602.6,6397.4,0.0
1731070789.88,9602.7,6397.3,0.0
1731070790.38,9602.8,6397.2,0.0
1731070790.88,9602.9,6397.1,0.0
1731070791.38,9603.0,6397.0,0.0
1731070791.88,9603.1,6396.9,0.0
1731070792.38,9603.2,6396.8,0.0
1731070792.88,9603.3,6396.7,0.0
1731070793.38,9603.4,6396.6,0.0
1731070793.88,9603.5,6396.5,0.0
1731070794.39,9603.6,6396.4,0.0
1731070794.89,9603.7,6396.3,0.0
1731070795.39,9603.8,6396.2,0.0
1731070795.89,9603.9,6396.1,0.0
1731070796.39,9604.0,6396.0,0.0
1731070796.89,9604.1,6395.9,0.0
1731070797.39,9604.2,6395.8,0.0
1731070797.89,9604.3,6395.7,0.0
1731070798.39,9604.4,6395.6,0.0
1731070798.89,9604.5,6395.5,0.0
1731070799.39,9604.6,6395.4,0.0
1731070799.89,9604.7,6395.3,0.0
1731070800.39,9604.8,6395.2,0.0
1731070800.89,9604.9,6395.1,0.0
1731070801.39,9605.0,6395.0,0.0
1731070801.89,9605.1,6394.9,0.0
1731070802.39,9605.2,6394.8,0.0
1731070802.89,9605.3,6394.7,0.0
1731070803.39,9605.4,6394.6,0.0
1731070803.89,9605.5,6394.5,0.0
1731070804.39,9605.6,6394.4,0.0
1731070804.89,9605.7,6394.3,0.0
1731070805.4,9605.8,6394.2,0.0
1731070805.9,9605.9,6394.1,0.0
1731070806.4,9606.0,6394.0,0.0
1731070806.9,9606.1,6393.9,0.0
1731070807.4,9606.2,6393.8,0.0
1731070807.9,9606.3,6393.7,0.0
