Time,Bitrate,Jitter,Datagrams
1731068772.33,8.31,0.353,0.0
1731068772.83,8.32,0.248,0.0
1731068773.33,7.68,0.659,0.0
1731068773.83,8.32,0.330,0.0
1731068774.33,7.68,0.773,0.0
1731068774.83,7.68,0.647,0.0
1731068775.33,8.32,0.400,0.0
1731068775.83,7.68,0.925,0.0
1731068776.33,8.32,0.490,0.0
1731068776.83,8.32,0.901,0.0
1731068777.33,7.69,0.571,0.0
1731068777.83,8.32,0.472,0.0
1731068778.33,7.68,0.886,0.0
1731068778.83,8.32,0.433,0.0
1731068779.33,7.68,0.941,0.0
1731068779.83,8.32,0.695,0.0
1731068780.33,7.68,0.672,0.0
1731068780.83,7.68,0.528,0.0
1731068781.33,8.32,0.537,0.0
1731068781.83,8.32,1.058,0.0
1731068782.33,7.68,0.546,0.0
1731068782.83,8.32,0.453,0.0
1731068783.33,7.68,0.473,0.0
1731068783.83,8.32,0.505,0.0
1731068784.33,7.68,0.919,0.0
1731068784.83,8.32,0.593,0.0
1731068785.33,7.68,0.661,0.0
1731068785.83,8.32,0.423,0.0
1731068786.33,7.68,0.669,0.0
1731068786.83,8.32,0.634,0.0
1731068787.33,7.68,0.632,0.0
1731068787.83,8.32,0.554,0.0
1731068788.33,7.68,0.356,0.0
1731068788.83,7.69,0.632,0.0
1731068789.33,8.32,0.914,0.0
1731068789.83,8.32,1.100,0.0
1731068790.33,7.68,0.941,0.0
1731068790.83,8.32,0.457,0.0
1731068791.33,7.68,0.701,0.0
1731068791.83,8.32,0.608,0.0
1731068792.33,7.68,0.726,0.0
1731068792.83,8.32,0.704,0.0
1731068793.33,7.68,0.370,0.0
1731068793.83,8.32,0.719,0.0
1731068794.33,7.68,0.389,0.0
1731068794.83,8.32,1.045,0.0
1731068795.33,7.68,0.919,0.0
1731068795.83,8.31,0.492,0.0
1731068796.33,7.68,0.911,0.0
1731068796.83,8.32,0.440,0.0
1731068797.33,7.68,0.846,0.0
1731068797.83,7.68,0.511,0.0
1731068798.33,8.32,0.435,0.0
1731068798.83,8.32,0.814,0.0
1731068799.33,7.68,0.461,0.0
1731068799.83,8.32,0.939,0.0
1731068800.33,7.68,0.593,0.0
1731068800.83,8.32,0.499,0.0
1731068801.33,7.68,0.663,0.0
1731068801.83,8.32,0.577,0.0
1731068802.33,7.68,1.056,0.0
1731068802.83,8.32,0.626,0.0
1731068803.33,7.68,0.502,0.0
1731068803.83,8.32,0.419,0.0
1731068804.33,7.68,0.528,0.0
1731068804.83,8.32,1.123,0.0
1731068805.33,7.68,0.697,0.0
1731068805.83,8.32,0.661,0.0
1731068806.33,7.68,0.593,0.0
1731068806.83,8.32,0.604,0.0
1731068807.33,7.68,0.622,0.0
1731068807.83,8.32,0.596,0.0
1731068808.33,7.68,0.540,0.0
1731068808.83,8.32,0.529,0.0
1731068809.33,7.68,0.627,0.0
1731068809.83,8.30,0.736,0.0
1731068810.33,7.70,0.715,0.0
1731068810.83,8.32,0.648,0.0
1731068811.33,7.68,0.320,0.0
1731068811.83,8.32,0.611,0.0
1731068812.33,7.68,0.682,0.0
1731068812.83,8.32,0.685,0.0
1731068813.33,7.68,0.646,0.0
1731068813.83,8.32,0.360,0.0
1731068814.33,7.68,0.734,0.0
1731068814.83,7.66,0.394,0.0
1731068815.33,8.34,0.743,0.0
1731068815.83,7.69,0.734,0.0
1731068816.33,8.32,0.376,0.0
1731068816.83,8.32,0.719,0.0
1731068817.33,7.68,0.403,0.0
1731068817.83,8.32,0.783,0.0
1731068818.33,7.68,0.717,0.0
1731068818.83,8.32,0.473,0.0
1731068819.33,7.68,0.826,0.0
1731068819.83,8.32,0.497,0.0
1731068820.33,7.68,0.974,0.0
1731068820.83,8.33,0.485,0.0
1731068821.33,7.68,0.500,0.0
1731068821.83,8.32,1.094,0.0
1731068822.33,7.68,0.596,0.0
1731068822.83,7.68,1.092,0.0
1731068823.33,8.32,0.655,0.0
1731068823.83,8.32,0.509,0.0
1731068824.33,7.68,0.518,0.0
1731068824.83,8.32,0.756,0.0
1731068825.33,7.69,1.148,0.0
1731068825.83,8.32,0.537,0.0
1731068826.33,7.68,0.490,0.0
1731068826.83,8.32,0.394,0.0
1731068827.33,7.67,0.546,0.0
1731068827.83,7.68,0.784,0.0
1731068828.33,8.32,0.670,0.0
1731068828.83,8.32,0.612,0.0
1731068829.33,7.68,0.425,0.0
1731068829.83,8.32,0.580,0.0
1731068830.33,7.68,0.559,0.0
1731068830.83,8.32,0.622,0.0
1731068831.33,7.68,0.618,0.0
1731068831.83,7.68,0.319,0.0
1731068832.33,8.32,0.620,0.0
1731068832.83,8.32,0.565,0.0
1731068833.33,7.68,0.683,0.0
1731068833.83,8.31,0.647,0.0
1731068834.33,7.68,0.332,0.0
1731068834.83,8.32,0.770,0.0
1731068835.33,7.68,0.547,0.0
1731068835.83,8.32,0.715,0.0
1731068836.33,7.68,0.851,0.0
1731068836.83,8.32,0.433,0.0
1731068837.33,7.68,0.785,0.0
1731068837.83,8.32,0.491,0.0
1731068838.33,7.68,0.855,0.0
1731068838.83,8.32,0.825,0.0
1731068839.33,7.68,0.445,0.0
1731068839.83,8.32,0.885,0.0
1731068840.33,7.68,0.587,0.0
1731068840.83,8.32,0.911,0.0
1731068841.33,7.68,0.672,0.0
1731068841.83,8.32,0.595,0.0
1731068842.33,7.68,0.943,0.0
1731068842.83,8.32,0.444,0.0
1731068843.33,7.68,0.934,0.0
1731068843.83,8.32,0.458,0.0
1731068844.33,7.68,0.613,0.0
1731068844.83,7.68,0.425,0.0
1731068845.33,8.32,0.506,0.0
1731068845.83,8.32,1.084,0.0
1731068846.33,7.68,0.711,0.0
1731068846.83,8.32,0.537,0.0
1731068847.33,7.68,0.387,0.0
1731068847.83,8.32,0.601,0.0
1731068848.33,7.68,0.819,0.0
1731068848.83,8.32,0.698,0.0
1731068849.33,7.68,0.612,0.0
1731068849.83,8.32,0.435,0.0
1731068850.33,7.68,0.596,0.0
1731068850.83,8.32,1.049,0.0
1731068851.33,7.68,0.866,0.0
1731068851.83,8.32,0.740,0.0
1731068852.33,7.68,0.580,0.0
1731068852.83,8.32,0.669,0.0
1731068853.33,7.68,0.742,0.0
1731068853.83,8.33,0.809,0.0
1731068854.33,7.68,0.710,0.0
1731068854.83,8.31,0.401,0.0
1731068855.33,7.68,0.718,0.0
1731068855.83,8.32,0.632,0.0
1731068856.33,7.69,0.716,0.0
1731068856.83,8.32,0.687,0.0
1731068857.33,7.67,0.343,0.0
1731068857.83,8.32,0.715,0.0
1731068858.33,7.68,0.368,0.0
1731068858.83,8.32,0.965,0.0
1731068859.33,7.68,0.893,0.0
1731068859.83,8.32,0.432,0.0
1731068860.33,7.68,0.781,0.0
1731068860.83,8.32,0.449,0.0
1731068861.33,7.68,0.838,0.0
1731068861.83,7.68,0.542,0.0
1731068862.33,8.32,0.425,0.0
1731068862.83,8.32,0.821,0.0
1731068863.33,7.68,0.405,0.0
1731068863.83,8.32,1.087,0.0
1731068864.33,7.68,0.581,0.0
1731068864.83,8.32,0.537,0.0
1731068865.33,7.68,0.673,0.0
1731068865.83,8.32,0.466,0.0
1731068866.33,7.68,1.035,0.0
1731068866.83,8.32,0.632,0.0
1731068867.33,7.68,0.633,0.0
1731068867.83,8.32,0.415,0.0
1731068868.33,7.68,0.516,0.0
1731068868.83,8.32,1.081,0.0
1731068869.33,7.67,0.642,0.0
1731068869.83,8.32,0.582,0.0
1731068870.33,7.68,0.411,0.0
1731068870.83,8.32,0.540,0.0
1731068871.33,7.68,0.507,0.0
1731068871.83,8.32,0.586,0.0
1731068872.33,7.68,0.575,0.0
1731068872.83,8.32,0.437,0.0
1731068873.33,7.68,0.735,0.0
1731068873.83,7.68,0.449,0.07692307692307693
1731068874.33,7.68,0.658,0.0
1731068874.83,8.32,0.621,0.0
1731068875.33,7.69,0.324,0.0
1731068875.83,8.32,0.598,0.0
1731068876.33,7.68,0.591,0.0
1731068876.83,8.32,0.768,0.0
1731068877.33,7.68,0.766,0.0
1731068877.83,8.32,0.545,0.0
1731068878.33,7.68,0.764,0.0
1731068878.83,7.68,0.413,0.0
1731068879.33,8.32,0.769,0.0
1731068879.83,8.32,0.701,0.0
1731068880.33,7.68,0.375,0.0
1731068880.83,8.32,0.753,0.0
1731068881.33,7.68,0.492,0.0
1731068881.83,8.32,0.843,0.0
1731068882.33,7.69,0.874,0.0
1731068882.83,8.31,0.493,0.0
1731068883.33,7.68,0.831,0.0
1731068883.83,8.32,0.392,0.0
1731068884.33,7.68,0.870,0.0
1731068884.83,8.32,0.437,0.0
1731068885.33,7.68,0.438,0.0
1731068885.83,8.32,0.878,0.0
1731068886.33,7.68,0.542,0.0
1731068886.83,8.32,0.978,0.0
1731068887.33,7.68,0.556,0.0
1731068887.83,8.32,0.425,0.0
1731068888.33,7.68,0.366,0.0
1731068888.83,8.32,0.451,0.0
1731068889.33,7.68,1.007,0.0
1731068889.83,8.32,0.525,0.0
1731068890.33,7.68,0.463,0.0
1731068890.83,8.32,0.326,0.0
1731068891.33,7.68,0.588,0.0
1731068891.83,7.68,0.702,0.0
1731068892.33,8.33,0.680,0.0
1731068892.83,8.31,0.645,0.0
1731068893.33,7.68,0.479,0.0
1731068893.83,7.69,0.639,0.0
1731068894.33,8.31,0.541,0.0
1731068894.83,8.32,0.903,0.0
1731068895.33,7.68,0.763,0.0
1731068895.83,7.68,0.565,0.0
1731068896.33,8.32,0.781,0.0
1731068896.83,8.33,0.605,0.0
1731068897.33,7.67,0.671,0.0
1731068897.83,7.68,0.662,0.0
1731068898.33,8.32,0.323,0.0
1731068898.83,8.32,0.620,0.0
1731068899.33,7.68,0.510,0.0
1731068899.83,8.32,0.705,0.0
1731068900.33,7.68,0.744,0.0
1731068900.83,8.32,0.355,0.0
1731068901.33,7.68,0.742,0.0
1731068901.83,8.32,0.422,0.0
1731068902.33,7.68,0.811,0.0
1731068902.83,8.32,0.954,0.0
1731068903.33,7.68,0.456,0.0
1731068903.83,8.33,0.766,0.0
1731068904.33,7.68,0.588,0.0
1731068904.83,8.33,0.943,0.0
1731068905.33,7.67,0.697,0.0
1731068905.83,8.32,0.498,0.0
1731068906.33,7.68,0.897,0.0
1731068906.83,8.32,0.429,0.0
1731068907.33,7.67,0.915,0.0
1731068907.83,8.32,0.463,0.0
1731068908.33,7.68,0.420,0.0
1731068908.83,7.68,0.322,0.0
1731068909.33,8.32,0.454,0.0
1731068909.83,8.32,1.046,0.0
1731068910.33,7.68,0.574,0.0
1731068910.83,8.32,0.454,0.0
1731068911.33,7.68,0.630,0.0
1731068911.83,8.32,1.127,0.0
1731068912.33,7.68,1.120,0.0
1731068912.83,7.69,0.735,0.0
1731068913.33,8.31,0.673,0.0
1731068913.83,8.32,0.553,0.0
1731068914.33,7.68,0.624,0.0
1731068914.83,8.32,0.681,0.0
1731068915.33,7.68,0.674,0.0
1731068915.83,8.32,0.734,0.0
1731068916.33,7.68,0.422,0.0
1731068916.83,8.32,0.593,0.0
1731068917.33,7.68,0.800,0.0
1731068917.83,8.32,0.725,0.0
1731068918.33,7.68,0.685,0.0
1731068918.83,8.32,0.313,0.0
1731068919.33,7.68,0.613,0.0
1731068919.83,8.32,0.661,0.0
1731068920.33,7.69,0.736,0.0
1731068920.83,8.31,0.789,0.0
1731068921.33,7.68,0.480,0.0
1731068921.83,8.31,0.783,0.0
1731068922.33,7.68,0.395,0.0
1731068922.83,8.32,0.765,0.0
1731068923.33,7.68,0.631,0.0
1731068923.83,8.32,0.567,0.0
1731068924.33,7.68,0.866,0.0
1731068924.83,8.32,0.464,0.0
1731068925.33,7.68,0.918,0.0
1731068925.83,7.67,0.639,0.0
1731068926.33,8.33,0.537,0.0
1731068926.83,8.32,0.860,0.0
1731068927.33,7.68,0.544,0.0
1731068927.83,8.32,0.958,0.0
1731068928.33,7.68,0.683,0.0
1731068928.83,8.32,0.518,0.0
1731068929.33,7.68,0.647,0.0
1731068929.83,8.32,0.437,0.0
1731068930.33,7.68,0.999,0.0
1731068930.83,8.32,0.507,0.0
1731068931.33,7.68,0.583,0.0
1731068931.83,8.32,0.404,0.0
1731068932.33,7.68,0.567,0.0
1731068932.83,8.32,1.062,0.0
1731068933.33,7.68,0.526,0.0
1731068933.83,8.32,0.492,0.0
1731068934.33,7.68,0.420,0.0
1731068934.83,7.68,0.543,0.0
1731068935.33,8.31,0.705,0.0
1731068935.83,8.32,0.639,0.0
1731068936.33,7.69,0.679,0.0
1731068936.83,8.31,0.452,0.0
1731068937.33,7.69,0.605,0.0
1731068937.83,8.32,0.599,0.0
1731068938.33,7.68,0.655,0.0
1731068938.83,8.32,0.638,0.0
1731068939.33,7.68,0.343,0.0
1731068939.83,8.32,0.618,0.0
1731068940.33,7.68,0.604,0.0
1731068940.83,7.68,0.757,0.0
1731068941.33,8.32,0.771,0.0
1731068941.83,8.32,0.396,0.0
1731068942.33,7.69,0.712,0.0
1731068942.83,7.67,0.554,0.0
1731068943.33,8.32,0.794,0.0
1731068943.83,8.32,0.998,0.0
1731068944.33,7.68,0.678,0.0
1731068944.83,8.32,0.810,0.0
1731068945.33,7.68,0.902,0.0
1731068945.83,8.32,1.084,0.0
1731068946.33,7.68,0.748,0.0
1731068946.83,8.32,0.440,0.0
1731068947.33,7.68,0.845,0.0
1731068947.83,8.32,0.441,0.0
1731068948.33,7.68,1.053,0.0
1731068948.83,8.31,0.628,0.0
1731068949.33,7.69,0.522,0.0
1731068949.83,8.32,0.981,0.0
1731068950.33,7.68,0.585,0.0
1731068950.83,8.32,1.019,0.0
1731068951.33,7.68,0.607,0.0
