Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731067786.46,7.69,0.562,0.0,1.09,4466.619762751247,19.2,0.74,0.0,1.76,3541.0182239717437,39.7,0.55,0.0,1.43,3816.966882052078,20.5,0.242,0.0,1.18,2832.4615955031063
1731067786.96,8.32,0.539,0.0,0.969,4466.463677228329,20.5,0.999,0.0,2.02,3541.1952784335404,40.3,0.509,0.0,1.45,3817.042971616284,19.8,0.551,0.0,0.91,2832.603256723399
1731067787.46,7.68,0.508,0.0,1.42,4466.307605282018,19.8,0.822,0.0,1.77,3541.3723416918474,39.7,0.647,0.0,0.876,3817.446433107112,19.8,0.412,0.0,1.29,2832.7449249800084
1731067787.96,8.32,0.259,0.0,1.11,4466.15154691374,20.5,0.899,0.0,2.34,3541.5494137453456,40.3,0.636,0.0,1.96,3817.477668741064,19.8,0.296,0.0,0.871,2832.8866002718846
1731067788.46,7.68,0.486,0.0,0.739,4465.995502124918,19.8,1.097,0.0,3.05,3541.726494592715,39.7,0.684,0.0,0.829,3817.5569947218,20.5,0.493,0.0,0.791,2833.0282825979693
1731067788.96,8.32,0.423,0.0,1.28,4465.839470916974,19.8,0.82,0.0,1.52,3541.903584232637,40.3,0.706,0.0,2.75,3818.117861682708,19.8,0.441,0.0,1.46,2833.1699719572075
1731067789.46,7.68,0.523,0.0,1.0,4465.683453291333,19.9,0.883,0.0,2.52,3542.0806826637927,39.7,0.784,0.0,2.54,3818.113929716319,19.9,0.429,0.0,0.716,2833.311668348543
1731067789.96,8.32,0.495,0.0,1.45,4465.527449249416,20.5,0.896,0.0,1.57,3542.257789884864,40.3,0.908,0.0,3.39,3818.580573223727,20.5,0.332,0.0,1.05,2833.45337177092
1731067790.46,7.69,0.655,0.0,5.34,4465.37145879265,19.8,0.934,0.0,1.58,3542.434905894532,39.7,0.657,0.0,1.09,3818.7250059193457,19.9,0.384,0.0,0.886,2833.595082223287
1731067790.96,8.32,0.678,0.0,0.846,4465.215481922457,19.8,1.031,0.0,2.5,3542.612030691478,40.3,0.502,0.0,0.86,3819.2848340500727,19.8,0.463,0.0,1.67,2833.736799704588
1731067791.46,7.67,0.365,0.0,4.38,4465.059518640262,19.8,1.17,0.0,1.51,3542.7891642743857,39.7,0.571,0.0,1.12,3819.3534922896,19.8,0.305,0.0,0.967,2833.878524213768
1731067791.96,8.33,0.917,0.0,1.07,4464.903568947487,20.5,1.153,0.0,1.77,3542.966306641936,40.3,0.531,0.0,0.829,3819.900119577344,20.5,0.36,0.0,1.98,2834.0202557497723
1731067792.46,7.68,0.663,0.0,1.36,4464.747632845555,19.8,1.546,0.0,1.98,3543.143457792811,39.7,0.615,0.0,1.13,3819.9124636407146,19.8,0.345,0.0,1.06,2834.1619943115447
1731067792.96,8.31,0.736,0.0,1.03,4464.591710335895,19.8,1.284,0.0,1.68,3543.320617725695,40.3,0.642,0.0,1.43,3820.272514018318,19.8,0.353,0.0,0.834,2834.303739898037
1731067793.46,7.68,0.764,0.0,0.875,4464.435801419929,19.8,1.186,0.0,10.2,3543.497786439269,39.7,0.729,0.0,0.792,3819.911012298783,19.8,0.399,0.0,1.12,2834.445492508191
1731067793.96,8.32,0.38,0.0,1.08,4464.279906099079,20.5,1.293,0.0,1.6,3543.674963932217,40.3,0.767,0.0,0.878,3820.881654627698,20.5,0.363,0.0,0.824,2834.5872521409538
1731067794.46,7.68,0.747,0.0,0.83,4464.124024374772,19.8,1.387,0.0,2.2,3543.852150203222,39.7,0.9,0.0,1.13,3820.964562851399,19.9,0.62,0.0,1.28,2834.729018795272
1731067794.96,7.67,0.488,0.0,1.02,4463.968156248428,19.8,1.091,0.0,2.14,3544.0293452509677,39.7,0.276,0.0,0.798,3820.8496525364058,19.8,0.47,0.0,0.835,2834.87079247009
1731067795.46,8.33,0.77,0.0,0.9,4463.8123017214775,19.8,0.598,0.0,2.51,3544.2065490741365,40.3,0.438,0.0,1.45,3821.3515815797136,19.8,0.515,0.0,1.07,2835.0125731643584
1731067795.96,8.31,0.807,0.0,0.947,4463.656460795342,20.5,0.759,0.0,2.01,3544.3837616714136,40.3,0.279,0.0,0.927,3821.7772120394247,20.5,0.454,0.0,0.829,2835.154360877023
1731067796.46,7.68,0.496,0.0,1.21,4463.500633471446,19.8,0.746,0.0,1.93,3544.5609830414824,39.7,0.476,0.0,1.59,3821.650664853253,19.8,0.569,0.0,1.36,2835.29615560703
1731067796.96,8.32,0.805,0.0,0.831,4463.344819751215,19.8,0.781,0.0,1.63,3544.7382131830277,40.4,0.617,0.0,4.61,3822.330668329928,19.8,0.524,0.0,0.862,2835.4379573533265
1731067797.46,7.68,0.481,0.0,1.49,4463.189019636071,19.8,0.785,0.0,2.77,3544.915452094732,39.7,0.422,0.0,1.1,3822.0702094295343,19.9,0.454,0.0,1.04,2835.579766114858
1731067797.96,8.32,0.837,0.0,2.15,4463.033233127442,20.5,0.692,0.0,9.83,3545.092699775282,40.3,0.397,0.0,1.77,3822.4817082664495,19.8,0.403,0.0,0.896,2835.721581890577
1731067798.46,7.68,0.674,0.0,1.33,4462.877460226754,19.8,0.918,0.0,1.7,3545.269956223362,39.7,0.557,0.0,1.45,3822.548066872463,20.5,0.395,0.0,1.04,2835.8634046794286
1731067798.96,8.33,0.452,0.0,2.16,4462.721700935428,19.9,0.898,0.0,2.73,3545.4472214376565,40.3,0.402,0.0,1.07,3823.123943666693,19.8,0.453,0.0,1.03,2836.0052344803603
1731067799.46,7.68,0.825,0.0,2.49,4462.565955254892,19.8,0.695,0.0,1.51,3545.624495416851,39.7,0.495,0.0,1.39,3823.335355765578,19.8,0.462,0.0,0.942,2836.147071292321
1731067799.96,8.32,0.421,0.0,2.0,4462.410223186567,20.5,0.932,0.0,3.33,3545.801778159631,40.3,0.403,0.0,1.34,3823.407286102248,20.5,0.436,0.0,1.28,2836.2889151142545
1731067800.46,7.68,0.414,0.0,1.51,4462.254504731885,19.8,0.783,0.0,2.58,3545.979069664681,39.7,0.31,0.0,1.06,3823.9740232282743,19.8,0.48,0.0,0.813,2836.430765945116
1731067800.96,8.32,0.234,0.0,6.22,4462.098799892266,19.8,0.764,0.0,1.68,3546.156369930689,40.3,0.398,0.0,1.23,3823.9586011220713,19.8,0.487,0.0,1.96,2836.5726237838508
1731067801.46,7.68,0.401,0.0,1.06,4461.943108669137,19.9,1.172,0.0,1.82,3546.333678956338,39.7,0.569,0.0,3.75,3824.365270835987,19.9,0.617,0.0,0.888,2836.714488629408
1731067801.96,8.32,0.86,0.0,0.928,4461.787431063924,20.5,0.989,0.0,1.95,3546.5109967403173,40.3,0.468,0.0,1.23,3824.578467600136,20.5,0.584,0.0,1.09,2836.8563604807355
1731067802.46,7.68,0.492,0.0,1.31,4461.631767078049,19.8,0.867,0.0,2.44,3546.688323281312,39.7,0.57,0.0,0.868,3824.857086059752,19.9,0.512,0.0,0.801,2836.998239336781
1731067802.96,8.32,0.416,0.0,0.943,4461.476116712943,19.8,1.066,0.0,8.15,3546.8656585780072,40.3,0.473,0.0,1.97,3825.083922109276,19.8,0.668,0.0,1.29,2837.1401251964976
1731067803.46,7.67,0.388,0.0,0.87,4461.320479970028,19.8,0.851,0.0,2.21,3547.0430026290915,39.7,0.465,0.0,0.778,3825.406684831217,19.9,0.598,0.0,0.834,2837.2820180588324
1731067803.96,8.33,0.457,0.0,1.09,4461.164856850731,19.8,1.16,0.0,3.36,3547.220355433251,39.7,0.601,0.0,1.68,3825.422324166264,20.5,0.631,0.0,1.03,2837.4239179227347
1731067804.46,7.68,0.423,0.0,0.826,4461.009247356478,20.5,0.93,0.0,3.45,3547.3977169891737,40.3,0.561,0.0,0.854,3825.744660634438,19.8,0.618,0.0,1.02,2837.5658247871547
1731067804.96,8.32,0.48,0.0,1.42,4460.853651488692,19.9,0.967,0.0,2.81,3547.575087295546,40.3,0.492,0.0,1.54,3825.9166477288513,19.9,0.642,0.0,0.838,2837.707738651039
1731067805.46,7.68,0.803,0.0,0.776,4460.698069248803,19.8,1.244,0.0,3.66,3547.752466351056,39.7,0.702,0.0,1.12,3826.234659953737,19.8,0.685,0.0,3.79,2837.849659513344
1731067805.96,8.32,0.466,0.0,1.51,4460.542500638235,20.5,1.254,0.0,3.45,3547.9298541543917,40.3,0.667,0.0,0.89,3826.421613313372,20.5,0.677,0.0,0.852,2837.991587373014
1731067806.46,7.68,0.55,0.0,0.842,4460.386945658415,19.8,1.475,0.0,1.69,3548.10725070424,39.7,0.672,0.0,1.33,3826.658386525649,19.2,0.231,0.0,4.25,2838.133522229002
1731067806.96,8.32,0.496,0.0,1.3,4460.231404310768,19.8,1.295,0.0,2.34,3548.28465599929,40.3,0.753,0.0,0.924,3827.0991960556257,20.5,0.307,0.0,0.866,2838.275464080258
1731067807.46,7.69,0.552,0.0,0.939,4460.075876596719,19.9,0.962,0.0,7.7,3548.4620700382297,39.7,0.71,0.0,0.904,3827.1031243114153,19.9,0.427,0.0,4.53,2838.41741292573
1731067807.96,7.67,0.513,0.0,0.882,4459.920362517698,19.8,0.959,0.0,1.85,3548.6394928197483,40.3,0.48,0.0,1.2,3827.5446711415007,20.5,0.307,0.0,0.798,2838.559368764373
1731067808.46,7.68,0.628,0.077,1.31,4459.76486207513,20.5,0.721,0.0,2.83,3548.8169243425336,39.7,0.589,0.0,4.46,3827.33629240817,19.8,0.271,0.0,4.36,2838.7013315951363
1731067808.96,8.32,0.652,0.0,2.55,4459.60937527044,19.8,0.88,0.0,1.99,3548.994364605275,40.4,0.554,0.0,1.34,3828.271896431263,19.8,0.357,0.0,0.878,2838.84330141697
1731067809.46,7.68,0.524,0.0,1.02,4459.453902105055,19.8,0.814,0.0,1.69,3549.171813606661,39.7,0.605,0.0,0.86,3828.143399413612,19.8,0.232,0.0,3.89,2838.9852782288262
1731067809.96,8.31,0.571,0.0,0.948,4459.298442580401,20.5,0.906,0.0,2.92,3549.349271345383,40.3,0.645,0.0,1.43,3828.495246195623,20.5,0.362,0.0,0.817,2839.127262029653
1731067810.46,7.68,0.493,0.0,0.738,4459.142996697908,19.8,0.789,0.0,1.79,3549.526737820128,39.6,0.768,0.0,0.906,3829.202732894185,19.8,0.328,0.0,3.88,2839.2692528184075
1731067810.96,8.32,0.489,0.0,1.36,4458.987564458999,19.8,1.147,0.0,1.68,3549.704213029587,40.3,1.108,0.0,0.812,3829.017720021017,19.8,0.461,0.0,0.918,2839.4112505940384
1731067811.46,7.68,0.675,0.0,0.74,4458.832145865104,19.8,1.122,0.0,2.07,3549.88169697245,39.7,0.869,0.0,1.33,3828.9595357367,19.9,0.299,0.0,4.35,2839.5532553554976
1731067811.96,7.68,0.343,0.0,1.61,4458.676740917646,19.9,1.103,0.0,6.29,3550.0591896474066,39.7,0.459,0.0,1.15,3829.727545630303,20.5,0.295,0.0,0.855,2839.695267101737
1731067812.46,8.32,0.597,0.0,0.913,4458.521349618054,20.5,0.938,0.0,1.98,3550.2366910531478,40.4,0.544,0.0,1.09,3829.572923355055,19.8,0.325,0.0,2.512,2839.8372858317066
1731067812.96,8.32,0.614,0.0,1.29,4458.365971967756,19.8,1.126,0.0,1.77,3550.4142011883628,40.3,0.508,0.0,1.5,3830.1683602719736,19.8,0.31,0.0,4.17,2839.979311544364
1731067813.46,7.68,0.339,0.0,1.04,4458.210607968179,19.8,1.138,0.0,2.23,3550.591720051744,39.7,0.61,0.0,0.821,3830.1731382481903,19.8,0.473,0.0,0.773,2840.121344238658
1731067813.96,8.32,0.39,0.0,0.798,4458.055257620748,20.5,1.037,0.0,2.17,3550.769247641981,40.3,0.608,0.0,1.07,3830.768536319421,20.5,0.35,0.0,4.1,2840.263383913542
1731067814.46,7.68,0.214,0.0,1.68,4457.899920926894,19.8,1.269,0.0,1.63,3550.946783957766,39.7,0.713,0.0,0.862,3830.733683887971,19.8,0.329,0.0,0.796,2840.4054305679683
1731067814.96,8.32,0.576,0.0,1.87,4457.74459788804,19.8,1.171,0.0,2.75,3551.124328997789,40.3,0.711,0.0,1.04,3830.842853860363,19.9,0.436,0.0,4.36,2840.547484200888
1731067815.46,7.68,0.458,0.0,0.967,4457.589288505616,19.8,1.241,0.0,2.16,3551.3018827607434,39.7,0.788,0.0,1.43,3831.0406272838486,19.8,0.432,0.0,0.825,2840.6895448112587
1731067815.96,8.33,0.707,0.0,2.31,4457.433992781049,20.5,1.413,0.0,1.51,3551.4794452453198,40.3,0.835,0.0,7.51,3831.196574281339,20.5,0.382,0.0,4.43,2840.831612398032
1731067816.46,7.67,0.796,0.0,0.867,4457.278710715767,19.2,0.656,0.0,2.75,3551.657016450209,39.7,0.301,0.0,1.2,3831.4316835013815,19.8,0.452,0.0,1.01,2840.97368696016
1731067816.96,8.32,0.434,0.0,1.61,4457.123442311196,20.5,0.621,0.0,1.88,3551.834596374105,40.3,0.313,0.0,0.851,3831.985885687185,19.9,0.403,0.0,1.04,2841.1157684965965
1731067817.46,7.67,0.731,0.0,0.798,4456.968187568764,19.8,0.712,0.0,1.58,3552.012185015699,39.7,0.355,0.0,1.44,3832.1136787862974,19.8,0.528,0.0,0.851,2841.2578570062933
1731067817.96,8.33,0.681,0.0,1.26,4456.812946489901,20.5,0.845,0.0,2.67,3552.189782373684,40.4,0.311,0.0,0.769,3832.027258626744,20.5,0.575,0.0,1.08,2841.399952488209
1731067818.46,7.68,0.967,0.0,0.729,4456.657719076034,19.8,0.658,0.0,1.5,3552.367388446753,39.6,0.334,0.0,1.46,3832.729648829554,19.8,0.48,0.0,0.778,2841.542054941296
1731067818.96,8.32,1.091,0.0,1.16,4456.502505328591,19.9,0.734,0.0,1.58,3552.545003233597,40.3,0.382,0.0,0.784,3833.338477412999,19.8,0.452,0.0,1.06,2841.684164364506
1731067819.46,7.68,0.567,0.0,0.937,4456.347305248998,19.8,0.882,0.0,1.89,3552.7226267329115,39.6,0.494,0.0,1.28,3833.252507836033,19.8,0.368,0.0,1.69,2841.826280756796
1731067819.96,8.32,0.847,0.0,7.9,4456.192118838683,19.9,0.971,0.0,1.87,3552.900258943389,40.4,0.486,0.0,0.868,3833.129292083034,20.5,0.409,0.0,2.69,2841.968404117117
1731067820.46,7.67,0.436,0.0,1.1,4456.036946099078,20.5,0.754,0.0,3.42,3553.0778998637225,39.7,0.278,0.0,1.34,3833.4346185210193,19.8,0.463,0.0,2.49,2842.110534444429
1731067820.96,8.32,0.943,0.0,0.876,4455.881787031609,19.9,0.677,0.0,1.38,3553.255549492606,40.3,0.781,0.0,1.06,3833.841033671176,19.8,0.435,0.0,0.944,2842.252671737684
1731067821.46,7.68,0.749,0.0,0.871,4455.726641637702,19.8,0.742,0.0,8.85,3553.433207828733,39.7,0.306,0.0,0.999,3834.270023430272,19.8,0.453,0.0,3.11,2842.394815995836
1731067821.96,8.31,0.592,0.0,1.7,4455.57150991879,20.5,0.707,0.0,1.99,3553.6108748707984,40.4,0.534,0.0,0.793,3834.2997641756674,20.5,0.435,0.0,5.47,2842.5369672178417
1731067822.46,7.68,0.999,0.0,0.884,4455.416391876296,19.8,0.895,0.0,1.69,3553.788550617496,39.6,0.345,0.0,3.31,3834.717995858729,19.8,0.486,0.0,2.37,2842.6791254026534
1731067822.96,8.32,0.475,0.0,1.47,4455.261287511653,19.8,0.812,0.0,2.28,3553.9662350675194,40.3,0.355,0.0,3.06,3835.302021340248,19.8,0.485,0.0,1.13,2842.8212905492314
1731067823.46,7.69,0.411,0.0,0.772,4455.106196826289,19.8,0.959,0.0,2.1,3554.143928219565,39.7,0.611,0.0,3.05,3835.3936302674256,19.8,0.483,0.0,0.827,2842.963462656529
1731067823.96,8.31,0.351,0.0,1.28,4454.951119821631,20.5,0.862,0.0,1.71,3554.3216300723266,40.3,0.562,0.0,1.06,3835.4421343214926,20.5,0.51,0.0,1.12,2843.1056417235013
1731067824.46,7.68,0.445,0.0,0.852,4454.796056499108,19.8,1.166,0.0,2.62,3554.4993406244994,39.7,0.451,0.0,0.703,3836.023340187044,19.8,0.583,0.0,0.936,2843.247827749105
1731067824.96,7.69,0.427,0.0,1.33,4454.641006860148,19.8,0.983,0.0,1.96,3554.6770598747785,40.3,0.468,0.0,1.48,3836.0317375414593,19.8,0.611,0.0,1.27,2843.3900207322936
1731067825.46,8.31,0.473,0.0,0.868,4454.485970906183,19.8,1.131,0.0,1.69,3554.85478782186,39.7,0.455,0.0,0.809,3835.82498816347,19.8,0.819,0.0,1.0,2843.5322206720284
1731067825.96,8.33,1.09,0.0,1.46,4454.330948638639,19.8,1.098,0.0,5.67,3555.0325244644387,40.4,0.697,0.0,1.35,3836.666172272255,20.5,0.779,0.0,0.93,2843.6744275672627
1731067826.46,7.68,0.592,0.0,0.864,4454.175940058946,20.5,1.028,0.0,1.45,3555.210269801211,39.7,0.557,0.0,0.767,3836.7341060657855,19.8,0.652,0.0,1.0,2843.8166414169536
1731067826.96,8.33,0.645,0.0,1.68,4454.020945168534,19.8,1.096,0.0,1.79,3555.388023830873,40.3,0.551,0.0,1.31,3836.7744655950414,19.8,0.706,0.0,1.13,2843.9588622200577
1731067827.46,7.67,0.524,0.0,0.979,4453.86596396883,19.8,1.203,0.0,2.56,3555.5657865521207,39.7,0.661,0.0,0.949,3837.086809405092,19.8,0.496,0.0,6.6,2844.101089975529
1731067827.96,8.33,0.585,0.0,1.38,4453.7109964612655,20.5,1.132,0.0,1.65,3555.7435579636503,40.3,0.855,0.0,2.68,3837.454106199534,19.8,0.21,0.0,0.826,2844.2433246823307
1731067828.46,7.68,0.809,0.0,2.43,4453.556042647268,19.9,1.468,0.0,1.58,3555.921338064159,39.7,0.756,0.0,1.04,3837.975516608738,20.5,0.359,0.0,1.55,2844.385566339416
1731067828.96,8.31,0.563,0.0,1.23,4453.401102528269,19.8,0.964,0.0,2.14,3556.0991268523435,39.7,0.474,0.0,0.818,3838.190003273261,19.8,0.256,0.0,0.955,2844.527814945743
1731067829.46,7.68,0.634,0.0,5.22,4453.246176105697,19.8,0.973,0.0,2.23,3556.276924326901,40.3,0.602,0.0,1.09,3838.1952284359168,19.8,0.433,0.0,1.45,2844.670070500269
1731067829.96,8.32,0.859,0.0,2.87,4453.091263380978,20.5,0.922,0.0,2.29,3556.454730486528,40.3,0.598,0.0,1.03,3838.58646003337,20.5,0.336,0.0,0.916,2844.8123330019494
1731067830.46,7.68,0.797,0.0,1.48,4452.936364355547,19.8,0.792,0.0,1.78,3556.632545329922,39.7,0.543,0.0,1.41,3838.598191891264,19.8,0.307,0.0,0.842,2844.9546024497467
1731067830.96,8.32,0.754,0.0,2.89,4452.781479030831,19.8,1.028,0.0,6.89,3556.810368855781,40.3,0.719,0.0,1.04,3839.277738746048,19.9,0.539,0.0,1.54,2845.0968788426167
1731067831.46,7.68,0.809,0.0,1.66,4452.626607408261,19.8,1.014,0.0,2.29,3556.9882010628035,39.7,0.706,0.0,0.737,3839.533921698196,19.8,0.26,0.0,0.859,2845.2391621795173
1731067831.96,8.32,0.773,0.0,1.84,4452.471749489267,20.5,1.026,0.0,1.38,3557.1660419496866,40.3,0.821,0.0,1.21,3839.671756618713,20.5,0.311,0.0,1.1,2845.3814524594072
1731067832.46,7.68,0.523,0.0,2.64,4452.316905275275,19.9,0.925,0.0,2.31,3557.3438915151287,39.7,0.818,0.0,0.857,3839.672681344331,19.9,0.32,0.0,0.854,2845.523749681242
1731067832.96,8.32,0.616,0.0,1.93,4452.162074767719,19.8,1.001,0.0,1.73,3557.5217497578283,40.3,0.912,0.0,1.2,3840.205365242018,19.8,0.43,0.0,1.96,2845.666053843985
1731067833.46,7.68,0.516,0.0,1.93,4452.007257968028,19.8,0.951,0.0,1.99,3557.699616676484,39.7,0.55,0.0,0.909,3839.854630231339,19.8,0.307,0.0,0.889,2845.808364946593
1731067833.96,8.31,0.301,0.0,2.28,4451.852454877632,20.5,0.996,0.0,2.58,3557.8774922697944,40.3,0.541,0.0,1.64,3840.677098891212,19.8,0.341,0.0,1.29,2845.9506829880243
1731067834.46,7.68,0.615,0.0,6.88,4451.697665497962,19.8,1.051,0.0,2.07,3558.0553765364584,39.7,0.553,0.0,0.664,3840.776831374817,20.5,0.381,0.0,0.882,2846.093007967239
1731067834.96,8.32,0.3,0.0,1.04,4451.542889830445,19.9,1.032,0.0,1.41,3558.233269475176,40.3,0.601,0.0,0.982,3841.366793204325,19.8,0.496,0.0,1.33,2846.235339883193
1731067835.46,7.68,0.625,0.0,0.908,4451.388127876516,19.8,1.329,0.0,9.27,3558.411171084646,39.7,0.683,0.0,1.3,3841.473235105403,19.8,0.412,0.0,1.06,2846.37767873485
1731067835.96,8.31,0.515,0.0,1.36,4451.233379637604,20.5,1.221,0.0,1.6,3558.5890813635674,40.3,0.62,0.0,0.784,3841.388864039455,20.5,0.372,0.0,0.826,2846.520024521169
1731067836.46,7.68,0.695,0.0,1.04,4451.078645115137,19.8,1.213,0.0,1.6,3558.7670003106414,39.7,0.753,0.0,1.63,3841.856112266081,19.8,0.36,0.0,1.28,2846.6623772411094
1731067836.96,8.32,0.721,0.0,0.878,4450.923924310548,19.9,1.301,0.0,2.04,3558.944927924567,40.3,0.987,0.0,0.834,3841.941093704129,19.8,0.579,0.0,0.857,2846.804736893629
1731067837.46,7.68,0.45,0.0,1.58,4450.769217225265,19.8,0.981,0.0,2.29,3559.122864204044,39.7,0.581,0.0,1.23,3842.0063870305576,19.8,0.405,0.0,1.94,2846.9471034776875
1731067837.96,8.32,0.69,0.0,0.847,4450.614523860721,19.8,0.705,0.0,2.5,3559.300809147774,40.3,0.363,0.0,0.882,3842.515081525524,20.5,0.446,0.0,0.902,2847.089476992249
1731067838.46,7.68,0.482,0.0,1.58,4450.459844218348,20.5,0.837,0.0,1.68,3559.478762754457,39.7,0.27,0.0,0.869,3842.927913555716,19.8,0.561,0.0,7.95,2847.231857436271
1731067838.96,8.32,0.793,0.0,1.06,4450.3051782995735,19.8,0.748,0.0,2.08,3559.6567250227936,40.3,0.273,0.0,6.02,3842.6864185569343,19.9,0.449,0.0,0.904,2847.3742448087155
1731067839.46,7.68,1.146,0.0,0.917,4450.150526105831,19.8,0.885,0.0,2.92,3559.8346959514847,39.7,0.427,0.0,0.929,3843.234592598085,19.8,0.454,0.0,0.887,2847.5166391085418
