Time,Delay
1731070776.067,3.07
1731070776.562,1.73
1731070777.062,1.58
1731070777.565,2.27
1731070778.074,10.6
1731070778.566,1.92
1731070779.066,1.45
1731070779.567,1.82
1731070780.069,2.47
1731070780.571,1.91
1731070781.073,2.25
1731070781.574,3.05
1731070782.073,1.81
1731070782.578,4.86
1731070783.077,3.01
1731070783.577,1.39
1731070784.078,1.5
1731070784.58,1.76
1731070785.081,1.47
1731070785.582,1.87
1731070786.084,2.81
1731070786.585,1.67
1731070787.087,2.31
1731070787.593,7.37
1731070788.088,1.51
1731070788.59,2.16
1731070789.09,2.19
1731070789.591,2.21
1731070790.092,1.89
1731070790.591,1.56
1731070791.094,3.14
1731070791.593,1.76
1731070792.103,9.74
1731070792.595,1.83
1731070793.096,1.47
1731070793.597,1.7
1731070794.098,1.77
1731070794.6,1.73
1731070795.101,2.25
1731070795.602,1.87
1731070796.103,1.52
1731070796.607,4.46
1731070797.105,1.83
1731070797.607,1.66
1731070798.11,2.84
1731070798.61,1.89
1731070799.111,1.84
1731070799.612,2.02
1731070800.113,1.89
1731070800.614,2.66
1731070801.114,1.93
1731070801.614,1.57
1731070802.117,2.96
1731070802.615,1.4
1731070803.117,2.04
1731070803.618,1.71
1731070804.119,1.7
1731070804.62,2.4
1731070805.121,2.0
1731070805.622,2.31
1731070806.133,11.4
1731070806.624,1.51
1731070807.125,3.24
1731070807.625,1.69
1731070808.128,2.59
1731070808.629,2.83
1731070809.129,1.79
1731070809.63,1.73
1731070810.132,2.5
1731070810.639,8.88
1731070811.134,1.69
1731070811.636,2.54
1731070812.136,1.73
1731070812.638,1.89
1731070813.137,1.93
1731070813.638,2.2
1731070814.138,1.61
1731070814.64,1.68
1731070815.142,3.7
1731070815.642,1.96
1731070816.142,1.72
1731070816.645,3.37
1731070817.144,1.66
1731070817.646,1.78
1731070818.149,2.82
1731070818.649,1.84
1731070819.15,1.7
1731070819.653,2.99
1731070820.159,8.18
1731070820.653,1.99
1731070821.154,1.89
1731070821.655,1.99
1731070822.154,1.56
1731070822.656,1.6
1731070823.158,3.05
1731070823.657,1.5
1731070824.158,1.73
1731070824.667,8.22
1731070825.16,1.56
1731070825.661,1.87
1731070826.162,1.87
1731070826.664,1.56
1731070827.165,2.16
1731070827.666,2.13
1731070828.166,2.29
1731070828.667,1.58
1731070829.172,5.64
1731070829.67,2.69
1731070830.17,1.91
1731070830.671,1.71
1731070831.173,2.69
1731070831.673,1.53
1731070832.174,1.65
1731070832.677,3.1
1731070833.178,1.66
1731070833.677,2.93
1731070834.178,1.68
1731070834.68,1.72
1731070835.181,2.71
1731070835.688,4.95
1731070836.186,1.79
1731070836.686,1.58
1731070837.189,2.79
1731070837.69,2.11
1731070838.19,1.82
1731070838.696,5.5
1731070839.195,3.92
1731070839.695,4.05
1731070840.193,1.67
1731070840.694,1.65
1731070841.197,2.52
1731070841.698,2.07
1731070842.198,1.97
1731070842.699,1.66
1731070843.2,1.57
