Time,Bitrate,Jitter,Datagrams
1731070776.05,39.6,0.598,0.015873015873015872
1731070776.55,40.3,0.474,0.0
1731070777.05,39.7,0.573,0.0
1731070777.55,39.7,0.626,0.015873015873015872
1731070778.05,39.7,0.535,0.0
1731070778.55,40.3,0.370,0.0
1731070779.05,39.7,0.506,0.0
1731070779.55,40.3,0.499,0.0
1731070780.05,39.7,0.481,0.0
1731070780.55,40.3,0.629,0.0
1731070781.05,39.7,0.665,0.0
1731070781.55,40.3,0.625,0.0
1731070782.05,39.7,0.654,0.0
1731070782.55,39.7,0.481,0.0
1731070783.05,40.3,0.567,0.0
1731070783.55,39.7,0.542,0.015873015873015872
1731070784.05,39.7,0.567,0.0
1731070784.55,39.7,0.698,0.0
1731070785.05,40.3,0.660,0.0
1731070785.55,40.3,0.741,0.0
1731070786.05,39.7,0.926,0.0
1731070786.55,40.3,0.891,0.0
1731070787.05,39.0,0.399,0.016129032258064516
1731070787.55,40.3,0.410,0.0
1731070788.05,39.7,0.761,0.0
1731070788.55,40.3,0.533,0.0
1731070789.05,39.7,0.692,0.0
1731070789.55,40.3,0.864,0.0
1731070790.05,39.7,0.647,0.0
1731070790.55,38.4,0.758,0.047619047619047616
1731070791.05,39.0,0.384,0.0
1731070791.55,41.0,0.396,0.0
1731070792.05,38.4,0.426,0.03225806451612903
1731070792.55,40.3,0.258,0.0
1731070793.05,39.7,0.355,0.0
1731070793.55,39.1,0.278,0.016129032258064516
1731070794.05,39.7,0.824,0.015873015873015872
1731070794.55,39.1,0.543,0.016129032258064516
1731070795.05,39.7,0.574,0.0
1731070795.55,40.3,0.397,0.0
1731070796.05,39.0,0.359,0.016129032258064516
1731070796.55,40.3,0.435,0.0
1731070797.05,39.7,0.407,0.0
1731070797.55,39.7,0.684,0.0
1731070798.05,40.3,0.519,0.0
1731070798.55,40.3,0.574,0.0
1731070799.05,39.7,0.556,0.0
1731070799.55,39.7,0.478,0.0
1731070800.05,40.3,0.404,0.0
1731070800.55,40.3,0.394,0.0
1731070801.05,39.0,0.477,0.016129032258064516
1731070801.55,39.7,0.500,0.0
1731070802.05,40.3,0.711,0.0
1731070802.55,39.7,0.683,0.015873015873015872
1731070803.05,39.0,0.772,0.016129032258064516
1731070803.55,40.3,0.855,0.0
1731070804.05,39.7,0.767,0.0
1731070804.55,40.3,0.465,0.0
1731070805.05,39.7,0.550,0.0
1731070805.55,40.3,0.794,0.0
1731070806.05,39.0,0.466,0.016129032258064516
1731070806.55,40.3,0.751,0.0
1731070807.05,39.7,0.974,0.0
1731070807.55,40.3,1.013,0.0
1731070808.05,39.7,0.697,0.0
1731070808.55,40.3,0.410,0.0
1731070809.05,39.7,0.476,0.0
1731070809.55,39.0,0.532,0.031746031746031744
1731070810.05,39.7,0.489,0.0
1731070810.55,40.4,0.534,0.0
1731070811.05,39.7,0.810,0.0
1731070811.55,40.3,0.631,0.0
1731070812.05,39.7,0.792,0.0
1731070812.55,39.7,0.286,0.0
1731070813.05,40.3,0.383,0.0
1731070813.55,40.3,0.227,0.0
1731070814.05,39.7,0.228,0.0
1731070814.55,40.3,0.298,0.0
1731070815.05,39.7,0.527,0.0
1731070815.55,40.3,0.299,0.0
1731070816.05,39.7,0.460,0.0
1731070816.55,40.3,0.436,0.0
1731070817.05,39.0,0.376,0.016129032258064516
1731070817.55,40.3,0.424,0.0
1731070818.05,39.7,0.465,0.0
1731070818.55,40.3,0.486,0.0
1731070819.05,39.7,0.691,0.0
1731070819.55,40.3,0.688,0.0
1731070820.05,39.7,0.588,0.0
1731070820.55,40.3,0.637,0.0
1731070821.05,39.7,0.492,0.0
1731070821.55,39.7,0.437,0.0
1731070822.05,40.3,0.557,0.0
1731070822.55,40.3,0.614,0.0
1731070823.05,39.5,0.531,0.0
1731070823.55,40.4,0.707,0.0
1731070824.05,39.7,0.642,0.0
1731070824.55,40.3,0.748,0.0
1731070825.05,39.7,0.555,0.0
1731070825.55,40.3,0.756,0.0
1731070826.05,39.7,0.851,0.0
1731070826.55,39.7,0.623,0.0
1731070827.05,40.3,0.614,0.0
1731070827.55,40.3,0.843,0.0
1731070828.05,39.7,0.730,0.0
1731070828.55,40.3,0.910,0.0
1731070829.05,39.7,1.031,0.0
1731070829.55,39.0,0.613,0.016129032258064516
1731070830.05,39.7,0.780,0.015873015873015872
1731070830.55,40.3,0.448,0.0
1731070831.05,38.4,0.765,0.03225806451612903
1731070831.55,39.7,0.588,0.015873015873015872
1731070832.05,39.7,0.601,0.0
1731070832.55,39.7,0.592,0.015873015873015872
1731070833.05,39.7,0.773,0.0
1731070833.55,39.0,0.445,0.016129032258064516
1731070834.05,40.3,0.220,0.0
1731070834.55,40.3,0.328,0.0
1731070835.05,38.4,0.287,0.03225806451612903
1731070835.55,39.1,0.243,0.031746031746031744
1731070836.05,39.7,0.264,0.0
1731070836.55,39.7,0.317,0.015873015873015872
1731070837.05,39.0,0.456,0.016129032258064516
1731070837.55,40.3,0.426,0.0
1731070838.05,39.7,0.318,0.0
1731070838.55,39.7,0.339,0.0
1731070839.05,39.7,0.393,0.015873015873015872
1731070839.55,39.7,0.464,0.015873015873015872
1731070840.05,39.7,0.406,0.0
1731070840.55,40.3,0.617,0.0
1731070841.05,38.4,0.823,0.03225806451612903
1731070841.55,40.3,0.629,0.0
1731070842.05,39.7,0.570,0.0
1731070842.55,40.3,0.533,0.0
1731070843.05,39.7,0.783,0.0
1731070843.55,39.7,0.438,0.015873015873015872
1731070844.05,39.7,0.612,0.0
1731070844.55,39.7,0.548,0.015873015873015872
1731070845.05,39.7,0.729,0.0
1731070845.55,39.7,0.595,0.0
1731070846.05,40.3,0.657,0.0
1731070846.55,39.7,0.669,0.0
1731070847.05,40.3,0.623,0.0
1731070847.55,40.3,0.497,0.0
1731070848.05,39.7,0.630,0.0
1731070848.55,40.3,0.636,0.0
1731070849.05,39.7,0.777,0.0
1731070849.55,39.7,0.874,0.0
1731070850.05,40.3,0.861,0.0
1731070850.55,39.7,1.006,0.015873015873015872
1731070851.05,39.7,0.404,0.0
1731070851.55,39.7,0.566,0.015873015873015872
