Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,F1_X,F1_Y,F1_Z,Distance
1731071797.23,20.5,0.807,0.0,1.48,9803.8,6196.2,0.0,7804.3,9803.8,0.0,4124.6548958670455
1731071797.73,19.2,0.99,0.032,0.782,9803.9,6196.1,0.0,7804.4,9803.9,0.0,4124.829825580687
1731071798.23,19.8,1.076,0.0,1.65,9804.0,6196.0,0.0,7804.5,9804.0,0.0,4125.004757573014
1731071798.73,19.8,0.712,0.0,1.58,9804.1,6195.9,0.0,7804.6,9804.1,0.0,4125.179691843739
1731071799.23,19.8,0.489,0.0,6.36,9804.2,6195.8,0.0,7804.7,9804.2,0.0,4125.354628392572
1731071799.73,20.5,0.359,0.0,1.03,9804.3,6195.7,0.0,7804.8,9804.3,0.0,4125.529567219219
1731071800.23,19.8,0.374,0.0,1.79,9804.4,6195.6,0.0,7804.9,9804.4,0.0,4125.704508323396
1731071800.73,19.9,0.421,0.0,0.922,9804.5,6195.5,0.0,7805.0,9804.5,0.0,4125.879451704812
1731071801.23,20.5,0.698,0.0,1.4,9804.6,6195.4,0.0,7805.1,9804.6,0.0,4126.054397363177
1731071801.73,19.9,0.696,0.0,1.07,9804.7,6195.3,0.0,7805.2,9804.7,0.0,4126.229345298199
1731071802.23,19.8,0.598,0.0,1.32,9804.8,6195.2,0.0,7805.3,9804.8,0.0,4126.404295509589
1731071802.73,19.8,0.473,0.0,1.09,9804.9,6195.1,0.0,7805.4,9804.9,0.0,4126.579247997061
1731071803.23,19.8,0.446,0.0,1.27,9805.0,6195.0,0.0,7805.5,9805.0,0.0,4126.754202760324
1731071803.73,20.5,0.49,0.0,5.76,9805.1,6194.9,0.0,7805.6,9805.1,0.0,4126.929159799088
1731071804.23,19.8,0.633,0.0,0.737,9805.2,6194.8,0.0,7805.7,9805.2,0.0,4127.104119113063
1731071804.73,19.9,0.464,0.0,1.17,9805.3,6194.7,0.0,7805.8,9805.3,0.0,4127.279080701957
1731071805.23,20.5,0.421,0.0,1.28,9805.4,6194.6,0.0,7805.9,9805.4,0.0,4127.454044565487
1731071805.73,19.8,0.542,0.0,0.774,9805.5,6194.5,0.0,7806.0,9805.5,0.0,4127.62901070336
1731071806.23,19.8,0.662,0.0,1.34,9805.6,6194.4,0.0,7806.1,9805.6,0.0,4127.803979115288
1731071806.73,19.8,0.66,0.0,1.63,9805.7,6194.3,0.0,7806.2,9805.7,0.0,4127.97894980098
1731071807.23,20.5,0.521,0.0,0.807,9805.8,6194.2,0.0,7806.3,9805.8,0.0,4128.153922760148
1731071807.73,19.8,0.582,0.0,1.2,9805.9,6194.1,0.0,7806.4,9805.9,0.0,4128.328897992503
1731071808.23,19.8,0.592,0.0,1.31,9806.0,6194.0,0.0,7806.5,9806.0,0.0,4128.503875497757
1731071808.73,19.8,0.703,0.0,0.856,9806.1,6193.9,0.0,7806.6,9806.1,0.0,4128.67885527562
1731071809.23,20.5,0.585,0.0,4.93,9806.2,6193.8,0.0,7806.7,9806.2,0.0,4128.8538373258025
1731071809.73,19.8,0.854,0.0,0.974,9806.3,6193.7,0.0,7806.8,9806.3,0.0,4129.028821648015
1731071810.23,19.8,0.662,0.0,0.81,9806.4,6193.6,0.0,7806.9,9806.4,0.0,4129.203808241971
1731071810.73,19.8,0.792,0.0,1.16,9806.5,6193.5,0.0,7807.0,9806.5,0.0,4129.378797107381
1731071811.23,20.5,0.838,0.0,1.4,9806.6,6193.4,0.0,7807.1,9806.6,0.0,4129.553788243956
1731071811.73,19.8,0.782,0.0,0.859,9806.7,6193.3,0.0,7807.2,9806.7,0.0,4129.728781651406
1731071812.23,19.8,0.536,0.0,1.18,9806.8,6193.2,0.0,7807.3,9806.8,0.0,4129.903777329442
1731071812.73,19.8,0.482,0.0,1.48,9806.9,6193.1,0.0,7807.4,9806.9,0.0,4130.078775277779
1731071813.23,20.5,0.607,0.0,0.802,9807.0,6193.0,0.0,7807.5,9807.0,0.0,4130.253775496126
1731071813.73,19.8,0.539,0.0,1.24,9807.1,6192.9,0.0,7807.6,9807.1,0.0,4130.428777984194
1731071814.23,19.8,0.633,0.0,6.72,9807.2,6192.8,0.0,7807.7,9807.2,0.0,4130.603782741696
1731071814.73,19.8,0.612,0.0,0.908,9807.3,6192.7,0.0,7807.8,9807.3,0.0,4130.77878976834
1731071815.23,20.5,0.592,0.0,0.868,9807.4,6192.6,0.0,7807.9,9807.4,0.0,4130.953799063843
1731071815.73,19.8,0.8,0.0,1.54,9807.5,6192.5,0.0,7808.0,9807.5,0.0,4131.1288106279135
1731071816.23,19.8,0.708,0.0,0.988,9807.6,6192.4,0.0,7808.1,9807.6,0.0,4131.303824460264
1731071816.73,19.8,0.694,0.0,0.884,9807.7,6192.3,0.0,7808.2,9807.7,0.0,4131.478840560606
1731071817.23,20.5,0.716,0.0,0.995,9807.8,6192.2,0.0,7808.3,9807.8,0.0,4131.653858928648
1731071817.73,19.8,0.822,0.0,0.825,9807.9,6192.1,0.0,7808.4,9807.9,0.0,4131.828879564108
1731071818.23,19.8,0.838,0.0,1.47,9808.0,6192.0,0.0,7808.5,9808.0,0.0,4132.003902466696
1731071818.73,19.8,0.867,0.0,4.5,9808.1,6191.9,0.0,7808.6,9808.1,0.0,4132.178927636121
1731071819.23,19.8,0.866,0.031,0.854,9808.2,6191.8,0.0,7808.7,9808.2,0.0,4132.353955072098
1731071819.73,19.8,1.283,0.0,1.66,9808.3,6191.7,0.0,7808.8,9808.3,0.0,4132.528984774335
1731071820.23,19.9,0.774,0.0,1.42,9808.4,6191.6,0.0,7808.9,9808.4,0.0,4132.704016742548
1731071820.73,19.8,0.565,0.0,0.905,9808.5,6191.5,0.0,7809.0,9808.5,0.0,4132.879050976449
1731071821.23,20.5,0.448,0.0,1.53,9808.6,6191.4,0.0,7809.1,9808.6,0.0,4133.05408747575
1731071821.73,19.8,0.424,0.0,1.59,9808.7,6191.3,0.0,7809.2,9808.7,0.0,4133.229126240161
1731071822.23,19.8,0.431,0.0,1.16,9808.8,6191.2,0.0,7809.3,9808.8,0.0,4133.404167269394
1731071822.73,19.8,0.457,0.0,1.3,9808.9,6191.1,0.0,7809.4,9808.9,0.0,4133.579210563164
1731071823.23,20.5,0.716,0.0,1.05,9809.0,6191.0,0.0,7809.5,9809.0,0.0,4133.754256121184
1731071823.73,19.8,0.481,0.0,1.59,9809.1,6190.9,0.0,7809.6,9809.1,0.0,4133.929303943163
1731071824.23,19.8,0.46,0.0,1.6,9809.2,6190.8,0.0,7809.7,9809.2,0.0,4134.104354028816
1731071824.73,19.8,0.397,0.0,1.22,9809.3,6190.7,0.0,7809.8,9809.3,0.0,4134.279406377851
1731071825.23,20.5,0.603,0.0,1.29,9809.4,6190.6,0.0,7809.9,9809.4,0.0,4134.454460989986
1731071825.73,19.8,0.456,0.0,1.13,9809.5,6190.5,0.0,7810.0,9809.5,0.0,4134.629517864932
1731071826.23,19.8,0.534,0.0,1.62,9809.6,6190.4,0.0,7810.1,9809.6,0.0,4134.804577002402
1731071826.73,19.8,0.56,0.0,1.76,9809.7,6190.3,0.0,7810.2,9809.7,0.0,4134.979638402106
1731071827.23,19.8,0.566,0.0,0.852,9809.8,6190.2,0.0,7810.3,9809.8,0.0,4135.154702063756
1731071827.73,20.5,0.651,0.0,1.11,9809.9,6190.1,0.0,7810.4,9809.9,0.0,4135.32976798707
1731071828.23,19.8,0.564,0.0,1.51,9810.0,6190.0,0.0,7810.5,9810.0,0.0,4135.504836171758
1731071828.73,19.8,0.542,0.0,2.06,9810.1,6189.9,0.0,7810.6,9810.1,0.0,4135.679906617533
1731071829.23,20.5,0.774,0.0,1.05,9810.2,6189.8,0.0,7810.7,9810.2,0.0,4135.854979324106
1731071829.73,19.8,0.59,0.0,0.932,9810.3,6189.7,0.0,7810.8,9810.3,0.0,4136.030054291191
1731071830.23,19.8,0.584,0.0,1.23,9810.4,6189.6,0.0,7810.9,9810.4,0.0,4136.205131518503
1731071830.73,19.2,0.488,0.032,1.33,9810.5,6189.5,0.0,7811.0,9810.5,0.0,4136.380211005753
1731071831.23,19.9,0.603,0.0,0.973,9810.6,6189.4,0.0,7811.1,9810.6,0.0,4136.555292752655
1731071831.73,20.5,0.684,0.0,0.718,9810.7,6189.3,0.0,7811.2,9810.7,0.0,4136.730376758922
1731071832.23,19.9,0.741,0.0,1.46,9810.8,6189.2,0.0,7811.3,9810.8,0.0,4136.905463024264
1731071832.73,19.2,0.71,0.032,1.3,9810.9,6189.1,0.0,7811.4,9810.9,0.0,4137.080551548398
1731071833.23,19.8,0.489,0.0,0.713,9811.0,6189.0,0.0,7811.5,9811.0,0.0,4137.255642331037
1731071833.73,20.5,0.653,0.0,5.51,9811.1,6188.9,0.0,7811.6,9811.1,0.0,4137.430735371893
1731071834.23,19.8,0.905,0.0,0.879,9811.2,6188.8,0.0,7811.7,9811.2,0.0,4137.60583067068
1731071834.73,19.8,0.612,0.0,5.13,9811.3,6188.7,0.0,7811.8,9811.3,0.0,4137.780928227108
1731071835.23,20.5,0.714,0.0,1.35,9811.4,6188.6,0.0,7811.9,9811.4,0.0,4137.956028040897
1731071835.73,19.8,0.631,0.0,0.868,9811.5,6188.5,0.0,7812.0,9811.5,0.0,4138.131130111756
1731071836.23,19.8,0.636,0.0,1.0,9811.6,6188.4,0.0,7812.1,9811.6,0.0,4138.3062344394
1731071836.73,19.8,0.681,0.0,1.01,9811.7,6188.3,0.0,7812.2,9811.7,0.0,4138.481341023541
1731071837.23,20.5,0.645,0.0,1.04,9811.8,6188.2,0.0,7812.3,9811.8,0.0,4138.656449863892
1731071837.73,19.8,0.667,0.0,0.891,9811.9,6188.1,0.0,7812.4,9811.9,0.0,4138.83156096017
1731071838.23,19.8,0.63,0.0,1.066,9812.0,6188.0,0.0,7812.5,9812.0,0.0,4139.006674312087
1731071838.73,19.8,0.772,0.0,1.24,9812.1,6187.9,0.0,7812.6,9812.1,0.0,4139.181789919357
1731071839.23,20.5,0.78,0.0,0.971,9812.2,6187.8,0.0,7812.7,9812.2,0.0,4139.356907781692
1731071839.73,19.8,0.795,0.0,0.8,9812.3,6187.7,0.0,7812.8,9812.3,0.0,4139.532027898805
1731071840.23,19.8,0.982,0.0,1.72,9812.4,6187.6,0.0,7812.9,9812.4,0.0,4139.707150270415
1731071840.73,19.8,0.841,0.0,6.03,9812.5,6187.5,0.0,7813.0,9812.5,0.0,4139.882274896232
1731071841.23,20.5,0.95,0.0,0.803,9812.6,6187.4,0.0,7813.1,9812.6,0.0,4140.057401775971
1731071841.73,19.8,0.816,0.0,1.28,9812.7,6187.3,0.0,7813.2,9812.7,0.0,4140.232530909346
1731071842.23,19.8,0.544,0.0,1.13,9812.8,6187.2,0.0,7813.3,9812.8,0.0,4140.407662296068
1731071842.73,19.8,0.481,0.0,0.86,9812.9,6187.1,0.0,7813.4,9812.9,0.0,4140.582795935857
1731071843.23,20.5,0.627,0.0,1.3,9813.0,6187.0,0.0,7813.5,9813.0,0.0,4140.757931828423
1731071843.73,19.9,0.458,0.0,1.43,9813.1,6186.9,0.0,7813.6,9813.1,0.0,4140.933069973482
1731071844.23,19.8,0.502,0.0,0.797,9813.2,6186.8,0.0,7813.7,9813.2,0.0,4141.108210370747
1731071844.73,19.8,0.425,0.0,1.21,9813.3,6186.7,0.0,7813.8,9813.3,0.0,4141.2833530199305
1731071845.23,20.5,0.503,0.0,5.11,9813.4,6186.6,0.0,7813.9,9813.4,0.0,4141.45849792075
1731071845.73,19.2,0.58,0.032,0.824,9813.5,6186.5,0.0,7814.0,9813.5,0.0,4141.6336450729195
1731071846.23,19.8,0.557,0.0,1.18,9813.6,6186.4,0.0,7814.1,9813.6,0.0,4141.808794476153
1731071846.73,19.8,0.487,0.0,1.06,9813.7,6186.3,0.0,7814.2,9813.7,0.0,4141.983946130164
1731071847.23,19.8,0.465,0.0,0.776,9813.8,6186.2,0.0,7814.3,9813.8,0.0,4142.159100034665
1731071847.73,20.5,0.463,0.0,1.15,9813.9,6186.1,0.0,7814.4,9813.9,0.0,4142.334256189377
1731071848.23,19.8,0.47,0.0,1.57,9814.0,6186.0,0.0,7814.5,9814.0,0.0,4142.509414594009
1731071848.73,19.8,0.455,0.0,0.742,9814.1,6185.9,0.0,7814.6,9814.1,0.0,4142.684575248278
1731071849.23,20.5,0.493,0.0,1.18,9814.2,6185.8,0.0,7814.7,9814.2,0.0,4142.859738151898
1731071849.73,19.8,0.723,0.0,1.21,9814.3,6185.7,0.0,7814.8,9814.3,0.0,4143.03490330458
1731071850.23,19.8,0.518,0.0,6.27,9814.4,6185.6,0.0,7814.9,9814.4,0.0,4143.210070706045
1731071850.73,19.8,0.669,0.0,1.23,9814.5,6185.5,0.0,7815.0,9814.5,0.0,4143.385240356006
1731071851.23,20.5,0.57,0.0,1.26,9814.6,6185.4,0.0,7815.1,9814.6,0.0,4143.560412254177
1731071851.73,19.8,0.73,0.0,0.879,9814.7,6185.3,0.0,7815.2,9814.7,0.0,4143.735586400272
1731071852.23,19.2,0.66,0.032,1.2,9814.8,6185.2,0.0,7815.3,9814.8,0.0,4143.910762794005
1731071852.73,19.8,0.657,0.0,1.13,9814.9,6185.1,0.0,7815.4,9814.9,0.0,4144.085941435094
1731071853.23,19.2,0.924,0.062,0.795,9815.0,6185.0,0.0,7815.5,9815.0,0.0,4144.261122323254
1731071853.73,19.8,0.747,0.0,1.55,9815.1,6184.9,0.0,7815.6,9815.1,0.0,4144.436305458199
1731071854.23,19.9,0.652,0.0,1.54,9815.2,6184.8,0.0,7815.7,9815.2,0.0,4144.611490839643
1731071854.73,19.8,0.508,0.0,2.43,9815.3,6184.7,0.0,7815.8,9815.3,0.0,4144.7866784673
1731071855.23,19.8,0.544,0.0,1.42,9815.4,6184.6,0.0,7815.9,9815.4,0.0,4144.961868340889
1731071855.73,19.8,0.534,0.0,1.12,9815.5,6184.5,0.0,7816.0,9815.5,0.0,4145.137060460124
1731071856.23,19.8,0.825,0.0,0.851,9815.6,6184.4,0.0,7816.1,9815.6,0.0,4145.31225482472
1731071856.73,19.8,0.734,0.0,1.15,9815.7,6184.3,0.0,7816.2,9815.7,0.0,4145.487451434392
1731071857.23,20.5,0.637,0.0,0.946,9815.8,6184.2,0.0,7816.3,9815.8,0.0,4145.662650288853
1731071857.73,19.8,0.574,0.0,0.982,9815.9,6184.1,0.0,7816.4,9815.9,0.0,4145.837851387822
1731071858.23,19.8,0.75,0.0,0.886,9816.0,6184.0,0.0,7816.5,9816.0,0.0,4146.013054731015
1731071858.73,19.8,0.8,0.0,1.05,9816.1,6183.9,0.0,7816.6,9816.1,0.0,4146.188260318145
1731071859.23,20.5,0.672,0.0,3.31,9816.2,6183.8,0.0,7816.7,9816.2,0.0,4146.3634681489275
1731071859.73,19.8,1.023,0.0,0.861,9816.3,6183.7,0.0,7816.8,9816.3,0.0,4146.538678223078
1731071860.23,19.8,0.788,0.0,5.74,9816.4,6183.6,0.0,7816.9,9816.4,0.0,4146.713890540315
1731071860.73,19.9,0.843,0.0,1.42,9816.5,6183.5,0.0,7817.0,9816.5,0.0,4146.889105100352
1731071861.23,19.8,0.906,0.0,1.01,9816.6,6183.4,0.0,7817.1,9816.6,0.0,4147.064321902905
1731071861.73,20.5,0.855,0.0,2.13,9816.7,6183.3,0.0,7817.2,9816.7,0.0,4147.23954094769
1731071862.23,19.8,1.003,0.0,2.05,9816.8,6183.2,0.0,7817.3,9816.8,0.0,4147.414762234421
1731071862.73,19.8,0.83,0.0,1.28,9816.9,6183.1,0.0,7817.4,9816.9,0.0,4147.589985762816
1731071863.23,19.8,0.481,0.0,1.13,9817.0,6183.0,0.0,7817.5,9817.0,0.0,4147.765211532591
1731071863.73,20.5,0.39,0.0,1.08,9817.1,6182.9,0.0,7817.6,9817.1,0.0,4147.940439543462
1731071864.23,19.2,0.367,0.032,1.1,9817.2,6182.8,0.0,7817.7,9817.2,0.0,4148.115669795143
1731071864.73,19.8,0.399,0.0,2.72,9817.3,6182.7,0.0,7817.8,9817.3,0.0,4148.290902287349
1731071865.23,20.5,0.443,0.0,1.23,9817.4,6182.6,0.0,7817.9,9817.4,0.0,4148.466137019802
1731071865.73,19.8,0.53,0.0,0.937,9817.5,6182.5,0.0,7818.0,9817.5,0.0,4148.641373992214
1731071866.23,19.9,0.433,0.0,0.955,9817.6,6182.4,0.0,7818.1,9817.6,0.0,4148.816613204301
1731071866.73,19.8,0.572,0.0,1.09,9817.7,6182.3,0.0,7818.2,9817.7,0.0,4148.99185465578
1731071867.23,19.8,0.51,0.0,0.983,9817.8,6182.2,0.0,7818.3,9817.8,0.0,4149.167098346365
1731071867.73,20.5,0.387,0.0,1.05,9817.9,6182.1,0.0,7818.4,9817.9,0.0,4149.342344275776
1731071868.23,19.8,0.511,0.0,1.16,9818.0,6182.0,0.0,7818.5,9818.0,0.0,4149.517592443729
1731071868.73,19.8,0.546,0.0,0.872,9818.1,6181.9,0.0,7818.6,9818.1,0.0,4149.692842849939
1731071869.23,20.5,0.497,0.0,5.2,9818.2,6181.8,0.0,7818.7,9818.2,0.0,4149.868095494122
1731071869.73,19.8,0.497,0.0,0.853,9818.3,6181.7,0.0,7818.8,9818.3,0.0,4150.043350375992
1731071870.23,19.8,0.576,0.0,1.43,9818.4,6181.6,0.0,7818.9,9818.4,0.0,4150.218607495272
1731071870.73,19.8,0.852,0.0,1.7,9818.5,6181.5,0.0,7819.0,9818.5,0.0,4150.393866851675
1731071871.23,20.5,0.552,0.0,0.751,9818.6,6181.4,0.0,7819.1,9818.6,0.0,4150.569128444918
1731071871.73,19.8,0.712,0.0,1.29,9818.7,6181.3,0.0,7819.2,9818.7,0.0,4150.744392274716
1731071872.23,19.8,0.602,0.0,1.19,9818.8,6181.2,0.0,7819.3,9818.8,0.0,4150.919658340787
1731071872.73,19.8,0.802,0.0,0.874,9818.9,6181.1,0.0,7819.4,9818.9,0.0,4151.094926642849
1731071873.23,20.5,0.586,0.0,1.42,9819.0,6181.0,0.0,7819.5,9819.0,0.0,4151.270197180617
1731071873.73,19.8,0.921,0.0,1.36,9819.1,6180.9,0.0,7819.6,9819.1,0.0,4151.445469953809
1731071874.23,19.8,0.798,0.0,5.87,9819.2,6180.8,0.0,7819.7,9819.2,0.0,4151.6207449621415
1731071874.73,19.8,0.722,0.0,1.99,9819.3,6180.7,0.0,7819.8,9819.3,0.0,4151.796022205329
1731071875.23,19.9,0.652,0.0,2.48,9819.4,6180.6,0.0,7819.9,9819.4,0.0,4151.971301683093
1731071875.73,20.5,0.613,0.0,1.01,9819.5,6180.5,0.0,7820.0,9819.5,0.0,4152.146583395148
1731071876.23,19.8,0.676,0.0,1.05,9819.6,6180.4,0.0,7820.1,9819.6,0.0,4152.321867341212
1731071876.73,19.8,0.568,0.0,1.04,9819.7,6180.3,0.0,7820.2,9819.7,0.0,4152.497153521
1731071877.23,20.5,0.565,0.0,0.875,9819.8,6180.2,0.0,7820.3,9819.8,0.0,4152.672441934229
1731071877.73,19.8,0.529,0.0,1.11,9819.9,6180.1,0.0,7820.4,9819.9,0.0,4152.84773258062
1731071878.23,19.8,0.638,0.0,0.928,9820.0,6180.0,0.0,7820.5,9820.0,0.0,4153.023025459888
1731071878.73,19.8,0.868,0.0,1.29,9820.1,6179.9,0.0,7820.6,9820.1,0.0,4153.198320571751
1731071879.23,20.5,0.595,0.0,0.968,9820.2,6179.8,0.0,7820.7,9820.2,0.0,4153.373617915923
1731071879.73,19.8,0.772,0.0,2.45,9820.3,6179.7,0.0,7820.8,9820.3,0.0,4153.548917492124
1731071880.23,19.8,0.64,0.0,1.19,9820.4,6179.6,0.0,7820.9,9820.4,0.0,4153.724219300072
1731071880.73,19.8,0.652,0.0,0.995,9820.5,6179.5,0.0,7821.0,9820.5,0.0,4153.899523339485
1731071881.23,19.9,0.777,0.0,0.953,9820.6,6179.4,0.0,7821.1,9820.6,0.0,4154.074829610079
1731071881.73,20.5,0.863,0.0,1.17,9820.7,6179.3,0.0,7821.2,9820.7,0.0,4154.250138111571
1731071882.23,19.8,0.818,0.0,0.947,9820.8,6179.2,0.0,7821.3,9820.8,0.0,4154.425448843678
1731071882.73,19.8,0.887,0.0,0.915,9820.9,6179.1,0.0,7821.4,9820.9,0.0,4154.60076180612
1731071883.23,19.8,0.851,0.0,1.94,9821.0,6179.0,0.0,7821.5,9821.0,0.0,4154.776076998615
1731071883.73,20.5,1.058,0.0,1.22,9821.1,6178.9,0.0,7821.6,9821.1,0.0,4154.951394420878
1731071884.23,19.8,0.756,0.0,0.797,9821.2,6178.8,0.0,7821.7,9821.2,0.0,4155.1267140726295
1731071884.73,19.8,0.44,0.0,5.18,9821.3,6178.7,0.0,7821.8,9821.3,0.0,4155.302035953583
1731071885.23,20.5,0.416,0.0,1.52,9821.4,6178.6,0.0,7821.9,9821.4,0.0,4155.477360063462
1731071885.73,19.8,0.423,0.0,0.994,9821.5,6178.5,0.0,7822.0,9821.5,0.0,4155.652686401981
1731071886.23,19.8,0.565,0.0,1.06,9821.6,6178.4,0.0,7822.1,9821.6,0.0,4155.828014968859
1731071886.73,19.8,0.495,0.0,1.03,9821.7,6178.3,0.0,7822.2,9821.7,0.0,4156.003345763813
1731071887.23,20.5,0.552,0.0,0.972,9821.8,6178.2,0.0,7822.3,9821.8,0.0,4156.178678786559
1731071887.73,19.8,0.469,0.0,0.867,9821.9,6178.1,0.0,7822.4,9821.9,0.0,4156.354014036821
1731071888.23,19.8,0.491,0.0,1.11,9822.0,6178.0,0.0,7822.5,9822.0,0.0,4156.529351514314
1731071888.73,19.8,0.697,0.0,1.31,9822.1,6177.9,0.0,7822.6,9822.1,0.0,4156.704691218755
1731071889.23,20.5,0.544,0.0,0.709,9822.2,6177.8,0.0,7822.7,9822.2,0.0,4156.880033149863
1731071889.73,19.8,0.437,0.0,1.17,9822.3,6177.7,0.0,7822.8,9822.3,0.0,4157.055377307354
1731071890.23,19.9,0.608,0.0,6.43,9822.4,6177.6,0.0,7822.9,9822.4,0.0,4157.230723690952
1731071890.73,19.8,0.508,0.0,0.841,9822.5,6177.5,0.0,7823.0,9822.5,0.0,4157.406072300371
1731071891.23,19.8,0.55,0.0,1.18,9822.6,6177.4,0.0,7823.1,9822.6,0.0,4157.5814231353315
1731071891.73,20.5,0.483,0.0,1.49,9822.7,6177.3,0.0,7823.2,9822.7,0.0,4157.75677619555
1731071892.23,19.8,0.481,0.0,0.883,9822.8,6177.2,0.0,7823.3,9822.8,0.0,4157.932131480743
1731071892.73,19.9,0.494,0.0,1.59,9822.9,6177.1,0.0,7823.4,9822.9,0.0,4158.107488990634
1731071893.23,20.5,0.706,0.0,0.82,9823.0,6177.0,0.0,7823.5,9823.0,0.0,4158.28284872494
1731071893.73,19.8,0.761,0.0,1.53,9823.1,6176.9,0.0,7823.6,9823.1,0.0,4158.458210683379
1731071894.23,19.8,0.597,0.0,1.32,9823.2,6176.8,0.0,7823.7,9823.2,0.0,4158.633574865668
1731071894.73,19.8,0.839,0.0,0.732,9823.3,6176.7,0.0,7823.8,9823.3,0.0,4158.808941271526
1731071895.23,19.9,0.761,0.0,1.42,9823.4,6176.6,0.0,7823.9,9823.4,0.0,4158.984309900675
1731071895.73,20.5,0.671,0.0,4.59,9823.5,6176.5,0.0,7824.0,9823.5,0.0,4159.159680752832
1731071896.23,19.9,0.681,0.0,1.06,9823.6,6176.4,0.0,7824.1,9823.6,0.0,4159.3350538277155
1731071896.73,19.8,0.592,0.0,0.954,9823.7,6176.3,0.0,7824.2,9823.7,0.0,4159.510429125044
1731071897.23,19.8,0.741,0.0,1.13,9823.8,6176.2,0.0,7824.3,9823.8,0.0,4159.685806644535
1731071897.73,20.5,0.535,0.0,0.9,9823.9,6176.1,0.0,7824.4,9823.9,0.0,4159.8611863859105
1731071898.23,19.8,0.526,0.0,1.11,9824.0,6176.0,0.0,7824.5,9824.0,0.0,4160.036568348889
1731071898.73,19.8,0.529,0.0,0.744,9824.1,6175.9,0.0,7824.6,9824.1,0.0,4160.211952533188
