Time,Bitrate,Jitter,Datagrams,Delay,F2_X,F2_Y,F2_Z,F1_X,F1_Y,F1_Z,Distance
1731067854.96,19.8,0.38,0.0,0.947,6516.8,9525.2,0.0,7017.3,9016.8,0.0,713.421901822478
1731067855.46,19.8,0.285,0.0,1.28,6516.9,9525.35,0.0,7017.4,9016.9,0.0,713.4575337747866
1731067855.96,20.5,0.499,0.0,0.946,6517.0,9525.5,0.0,7017.5,9017.0,0.0,713.493167451518
1731067856.46,19.8,0.278,0.0,1.25,6517.1,9525.65,0.0,7017.6,9017.1,0.0,713.5288028524141
1731067856.96,19.8,0.459,0.0,1.25,6517.2,9525.8,0.0,7017.7,9017.2,0.0,713.5644399772165
1731067857.46,19.9,0.614,0.0,0.812,6517.3,9525.95,0.0,7017.8,9017.3,0.0,713.6000788256694
1731067857.96,20.5,0.484,0.0,1.31,6517.4,9526.1,0.0,7017.9,9017.4,0.0,713.6357193975094
1731067858.46,19.9,0.343,0.0,0.868,6517.5,9526.25,0.0,7018.0,9017.5,0.0,713.671361692481
1731067858.96,19.8,0.35,0.0,1.29,6517.6,9526.4,0.0,7018.1,9017.6,0.0,713.7070057103259
1731067859.46,19.8,0.389,0.0,0.684,6517.7,9526.55,0.0,7018.2,9017.7,0.0,713.7426514507862
1731067859.96,20.5,0.455,0.0,1.3,6517.8,9526.7,0.0,7018.3,9017.8,0.0,713.7782989136062
1731067860.46,19.8,0.455,0.0,0.884,6517.9,9526.85,0.0,7018.4,9017.9,0.0,713.8139480985229
1731067860.96,19.8,0.398,0.0,1.3,6518.0,9527.0,0.0,7018.5,9018.0,0.0,713.8495990052807
1731067861.46,19.8,0.391,0.0,0.719,6518.1,9527.15,0.0,7018.6,9018.1,0.0,713.8852516336216
1731067861.96,20.5,0.57,0.0,1.53,6518.2,9527.3,0.0,7018.7,9018.2,0.0,713.9209059832879
1731067862.46,19.8,0.461,0.0,0.799,6518.3,9527.45,0.0,7018.8,9018.3,0.0,713.9565620540241
1731067862.96,19.8,0.523,0.0,1.46,6518.4,9527.6,0.0,7018.9,9018.4,0.0,713.9922198455672
1731067863.46,19.8,0.495,0.0,0.782,6518.5,9527.75,0.0,7019.0,9018.5,0.0,714.0278793576621
1731067863.96,20.5,0.511,0.0,1.3,6518.6,9527.9,0.0,7019.1,9018.6,0.0,714.0635405900509
1731067864.46,19.8,0.589,0.0,0.814,6518.7,9528.05,0.0,7019.2,9018.7,0.0,714.099203542476
1731067864.96,19.8,0.479,0.0,1.077,6518.8,9528.2,0.0,7019.3,9018.8,0.0,714.1348682146822
1731067865.46,19.9,0.439,0.0,1.34,6518.9,9528.35,0.0,7019.4,9018.9,0.0,714.1705346064067
1731067865.96,20.5,0.5,0.0,0.878,6519.0,9528.5,0.0,7019.5,9019.0,0.0,714.2062027173945
1731067866.46,19.8,0.461,0.0,1.2,6519.1,9528.65,0.0,7019.6,9019.1,0.0,714.241872547388
1731067866.96,19.8,0.472,0.0,0.873,6519.2,9528.8,0.0,7019.7,9019.2,0.0,714.2775440961298
1731067867.46,19.8,0.612,0.0,1.21,6519.3,9528.95,0.0,7019.8,9019.3,0.0,714.3132173633646
1731067867.96,20.5,0.506,0.0,0.794,6519.4,9529.1,0.0,7019.9,9019.4,0.0,714.3488923488303
1731067868.46,19.8,0.457,0.0,1.96,6519.5,9529.25,0.0,7020.0,9019.5,0.0,714.3845690522718
1731067868.96,19.8,0.746,0.0,1.11,6519.6,9529.4,0.0,7020.1,9019.6,0.0,714.4202474734316
1731067869.46,19.8,0.642,0.0,2.99,6519.7,9529.55,0.0,7020.2,9019.7,0.0,714.4559276120526
1731067869.96,20.5,0.56,0.0,1.3,6519.8,9529.7,0.0,7020.3,9019.8,0.0,714.4916094678799
1731067870.46,19.8,0.577,0.0,0.898,6519.9,9529.85,0.0,7020.4,9019.9,0.0,714.5272930406513
1731067870.96,19.8,0.8,0.0,1.11,6520.0,9530.0,0.0,7020.5,9020.0,0.0,714.562978330112
1731067871.46,19.8,0.854,0.0,0.781,6520.1,9530.15,0.0,7020.6,9020.1,0.0,714.5986653360047
1731067871.96,20.5,0.683,0.0,2.42,6520.2,9530.3,0.0,7020.7,9020.2,0.0,714.6343540580725
1731067872.46,19.8,0.832,0.0,1.35,6520.3,9530.45,0.0,7020.8,9020.3,0.0,714.6700444960608
1731067872.96,19.8,0.745,0.0,2.0,6520.4,9530.6,0.0,7020.9,9020.4,0.0,714.7057366497073
1731067873.46,19.8,0.575,0.0,1.84,6520.5,9530.75,0.0,7021.0,9020.5,0.0,714.7414305187576
1731067873.96,19.8,0.26,0.0,1.03,6520.6,9530.9,0.0,7021.1,9020.6,0.0,714.7771261029548
1731067874.46,20.5,0.234,0.0,1.83,6520.7,9531.05,0.0,7021.2,9020.7,0.0,714.8128234020418
1731067874.96,19.8,0.38,0.0,6.19,6520.8,9531.2,0.0,7021.3,9020.8,0.0,714.8485224157644
1731067875.46,19.9,0.368,0.0,0.845,6520.9,9531.35,0.0,7021.4,9020.9,0.0,714.8842231438604
1731067875.96,20.5,0.291,0.0,5.4,6521.0,9531.5,0.0,7021.5,9021.0,0.0,714.9199255860757
1731067876.46,19.8,0.276,0.0,1.12,6521.1,9531.65,0.0,7021.6,9021.1,0.0,714.9556297421535
1731067876.96,19.8,0.294,0.0,1.77,6521.2,9531.8,0.0,7021.7,9021.2,0.0,714.9913356118369
1731067877.46,19.8,0.467,0.0,2.03,6521.3,9531.95,0.0,7021.8,9021.3,0.0,715.0270431948721
1731067877.96,19.8,0.338,0.0,0.926,6521.4,9532.1,0.0,7021.9,9021.4,0.0,715.0627524909969
1731067878.46,20.5,0.405,0.0,2.09,6521.5,9532.25,0.0,7022.0,9021.5,0.0,715.0984634999575
1731067878.96,19.8,0.6,0.0,0.949,6521.6,9532.4,0.0,7022.1,9021.6,0.0,715.1341762214971
1731067879.46,19.8,0.347,0.0,1.32,6521.7,9532.55,0.0,7022.2,9021.7,0.0,715.1698906553593
1731067879.96,20.5,0.425,0.0,1.67,6521.8,9532.7,0.0,7022.3,9021.8,0.0,715.2056068012901
1731067880.46,19.8,0.403,0.0,0.88,6521.9,9532.85,0.0,7022.4,9021.9,0.0,715.2413246590278
1731067880.96,19.9,0.58,0.0,1.37,6522.0,9533.0,0.0,7022.5,9022.0,0.0,715.2770442283186
1731067881.46,19.8,0.45,0.0,8.03,6522.1,9533.15,0.0,7022.6,9022.1,0.0,715.3127655089061
1731067881.96,20.5,0.397,0.0,2.24,6522.2,9533.3,0.0,7022.7,9022.2,0.0,715.3484885005339
1731067882.46,19.8,0.43,0.0,0.891,6522.3,9533.45,0.0,7022.8,9022.3,0.0,715.3842132029484
1731067882.96,19.8,0.564,0.0,1.26,6522.4,9533.6,0.0,7022.9,9022.4,0.0,715.419939615888
1731067883.46,19.8,0.615,0.0,1.23,6522.5,9533.75,0.0,7023.0,9022.5,0.0,715.455667739099
1731067883.96,20.5,0.555,0.0,0.877,6522.6,9533.9,0.0,7023.1,9022.6,0.0,715.4913975723252
1731067884.46,19.9,0.466,0.0,1.55,6522.7,9534.05,0.0,7023.2,9022.7,0.0,715.5271291153107
1731067884.96,19.8,0.593,0.0,0.805,6522.8,9534.2,0.0,7023.3,9022.8,0.0,715.5628623678017
1731067885.46,19.8,0.551,0.0,1.31,6522.9,9534.35,0.0,7023.4,9022.9,0.0,715.5985973295369
1731067885.96,20.5,0.572,0.0,0.912,6523.0,9534.5,0.0,7023.5,9023.0,0.0,715.634334000263
1731067886.46,19.8,0.493,0.0,1.08,6523.1,9534.65,0.0,7023.6,9023.1,0.0,715.6700723797239
1731067886.96,19.8,0.392,0.0,0.814,6523.2,9534.8,0.0,7023.7,9023.2,0.0,715.7058124676637
1731067887.46,19.8,0.666,0.0,1.32,6523.3,9534.95,0.0,7023.8,9023.3,0.0,715.7415542638289
1731067887.96,20.5,0.494,0.0,1.18,6523.4,9535.1,0.0,7023.9,9023.4,0.0,715.7772977679585
1731067888.46,19.8,0.453,0.0,0.836,6523.5,9535.25,0.0,7024.0,9023.5,0.0,715.8130429797993
1731067888.96,19.8,0.527,0.0,1.36,6523.6,9535.4,0.0,7024.1,9023.6,0.0,715.8487898990954
1731067889.46,19.8,0.782,0.0,2.3,6523.7,9535.55,0.0,7024.2,9023.7,0.0,715.8845385255911
1731067889.96,20.5,0.509,0.0,1.15,6523.8,9535.7,0.0,7024.3,9023.8,0.0,715.9202888590331
1731067890.46,19.8,0.568,0.0,0.998,6523.9,9535.85,0.0,7024.4,9023.9,0.0,715.9560408991607
1731067890.96,19.8,0.565,0.0,0.684,6524.0,9536.0,0.0,7024.5,9024.0,0.0,715.9917946457208
1731067891.46,19.8,0.545,0.0,1.39,6524.1,9536.15,0.0,7024.6,9024.1,0.0,716.0275500984576
1731067891.96,19.8,1.317,0.0,0.755,6524.2,9536.3,0.0,7024.7,9024.2,0.0,716.0633072571158
