Time,Bitrate,Jitter,Datagrams
1731068772.21,40.3,0.775,0.0
1731068772.71,40.3,0.819,0.0
1731068773.21,39.7,0.874,0.0
1731068773.71,40.3,0.974,0.0
1731068774.21,39.7,0.974,0.0
1731068774.71,40.3,1.057,0.0
1731068775.21,39.1,0.748,0.0
1731068775.71,40.9,0.606,0.0
1731068776.21,39.7,0.659,0.0
1731068776.71,40.3,0.839,0.0
1731068777.21,39.7,0.795,0.0
1731068777.71,40.3,0.916,0.0
1731068778.21,39.7,1.075,0.0
1731068778.71,40.3,1.510,0.0
1731068779.21,39.7,1.208,0.0
1731068779.71,39.7,0.722,0.0
1731068780.21,40.3,0.772,0.0
1731068780.71,40.3,0.666,0.0
1731068781.21,39.7,0.746,0.0
1731068781.71,40.4,0.740,0.0
1731068782.21,39.6,0.929,0.0
1731068782.71,40.3,0.903,0.0
1731068783.21,39.7,0.934,0.0
1731068783.71,39.7,0.653,0.0
1731068784.21,40.3,0.356,0.0
1731068784.71,40.3,0.416,0.0
1731068785.21,39.7,0.566,0.0
1731068785.71,40.3,0.714,0.0
1731068786.21,39.7,0.638,0.0
1731068786.71,40.4,0.538,0.0
1731068787.21,39.7,0.616,0.0
1731068787.71,40.3,0.953,0.0
1731068788.21,39.7,0.540,0.0
1731068788.71,40.3,0.512,0.0
1731068789.21,39.7,0.526,0.0
1731068789.71,40.3,0.619,0.0
1731068790.21,39.7,0.705,0.0
1731068790.71,40.3,0.658,0.0
1731068791.21,39.7,0.794,0.0
1731068791.71,40.3,0.814,0.0
1731068792.21,39.7,0.844,0.0
1731068792.71,40.3,0.737,0.0
1731068793.21,39.7,0.628,0.0
1731068793.71,40.3,0.673,0.0
1731068794.21,39.7,0.810,0.0
1731068794.71,40.3,0.939,0.0
1731068795.21,39.7,0.963,0.0
1731068795.71,39.7,1.229,0.0
1731068796.21,40.3,1.151,0.0
1731068796.71,39.6,0.663,0.0
1731068797.21,40.4,0.664,0.0
1731068797.71,40.3,0.665,0.0
1731068798.21,39.7,0.856,0.0
1731068798.71,40.4,0.963,0.0
1731068799.21,39.7,0.974,0.0
1731068799.71,40.3,1.004,0.0
1731068800.21,39.7,1.134,0.0
1731068800.71,40.3,1.099,0.0
1731068801.21,39.7,0.589,0.0
1731068801.71,40.3,0.664,0.0
1731068802.21,39.7,0.625,0.0
1731068802.71,40.3,0.744,0.0
1731068803.21,39.0,0.776,0.016129032258064516
1731068803.71,40.3,0.893,0.0
1731068804.21,39.7,0.931,0.0
1731068804.71,40.4,0.753,0.0
1731068805.21,39.0,0.367,0.0
1731068805.71,40.9,0.392,0.0
1731068806.21,39.7,0.559,0.0
1731068806.71,40.3,0.603,0.0
1731068807.21,39.0,0.635,0.016129032258064516
1731068807.71,40.4,0.787,0.0
1731068808.21,39.7,0.757,0.0
1731068808.71,40.3,0.572,0.0
1731068809.21,39.7,0.702,0.0
1731068809.71,40.3,0.537,0.0
1731068810.21,39.7,0.608,0.0
1731068810.71,39.7,0.585,0.015873015873015872
1731068811.21,39.7,0.749,0.0
1731068811.71,40.3,0.700,0.0
1731068812.21,39.7,0.818,0.0
1731068812.71,40.3,0.718,0.0
1731068813.21,39.7,0.885,0.0
1731068813.71,39.7,0.839,0.0
1731068814.21,40.3,0.608,0.0
1731068814.71,40.3,0.670,0.0
1731068815.21,39.7,0.723,0.0
1731068815.71,40.3,0.748,0.0
1731068816.21,39.7,0.894,0.0
1731068816.71,40.3,0.936,0.0
