Time,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance
1731071782.23,40.3,0.839,0.0,2.89,4513.72733943014,8.32,1.14,0.0,2.39,4364.777339109064,19.9,0.659,0.0,1.18,1030.1555270928766,19.8,1.043,0.0,2.17,5149.563476645375
1731071782.73,39.7,0.854,0.0,1.71,4513.375230971087,7.68,0.841,0.0,1.65,4364.730384857695,19.8,0.641,0.0,0.811,1030.1992295182529,19.8,1.153,0.0,1.67,5149.782040290637
1731071783.23,40.3,1.013,0.0,2.14,4513.595896327295,8.32,1.458,0.0,2.38,4364.683430673982,20.5,0.67,0.0,1.16,1030.2429325164042,19.8,1.105,0.0,1.87,5150.00060679608
1731071783.73,39.7,1.228,0.0,2.38,4514.025901638703,7.68,1.389,0.0,2.92,4364.636476557927,19.8,1.033,0.0,1.6,1030.2866360872583,20.5,1.246,0.0,1.72,5150.219176161341
1731071784.23,39.7,1.166,0.016,2.01,4514.197454503091,7.68,1.067,0.077,1.91,4364.589522509534,19.8,0.763,0.0,0.751,1030.3303402307424,19.8,1.198,0.0,2.16,5150.4377483860535
1731071784.73,39.7,0.533,0.0,1.67,4514.110197040845,7.68,0.969,0.0,1.79,4364.542568528803,19.8,0.593,0.0,1.26,1030.3740449467866,19.8,1.245,0.0,8.76,5150.656323469855
1731071785.23,40.3,0.669,0.0,1.7,4513.756414779306,8.32,0.676,0.0,1.58,4364.495614615737,19.9,0.722,0.0,1.05,1030.4177502353116,20.5,1.268,0.0,1.46,5150.8749014123805
1731071785.73,39.7,0.716,0.0,6.89,4513.824576221883,7.68,1.479,0.0,1.68,4364.448660770338,20.5,0.9,0.0,0.806,1030.4614560962482,19.8,1.213,0.0,1.96,5151.093482213267
1731071786.23,40.3,0.73,0.0,2.22,4514.178518058665,8.32,1.072,0.0,3.52,4364.4017069926085,19.8,0.848,0.0,1.35,1030.505162529523,19.8,1.368,0.0,1.82,5151.31206587215
1731071786.73,39.7,0.948,0.0,1.85,4513.874778304193,7.68,1.039,0.0,1.99,4364.354753282551,19.8,0.73,0.0,1.45,1030.5488695350634,19.9,1.64,0.0,2.1,5151.530652388667
1731071787.23,40.3,0.929,0.0,1.9,4513.844427577621,8.31,0.841,0.0,2.32,4364.307799640168,20.5,0.631,0.0,0.711,1030.5925771128,20.5,1.642,0.0,1.92,5151.749241762453
1731071787.73,39.7,0.885,0.0,1.97,4514.516119905023,7.68,0.838,0.0,1.51,4364.26084606546,19.8,0.537,0.0,1.24,1030.6362852626532,19.2,0.616,0.0,2.07,5151.967833993143
1731071788.23,40.3,1.084,0.0,2.25,4514.431490489731,8.32,1.78,0.0,2.17,4364.2138925584295,19.8,0.427,0.0,1.31,1030.679993984554,20.5,0.719,0.0,1.96,5152.186429080376
1731071788.73,39.1,0.436,0.0,2.44,4513.869258150219,7.68,1.05,0.0,3.0,4364.16693911908,19.8,0.603,0.0,0.77,1030.723703278429,19.8,0.784,0.0,1.9,5152.405027023788
1731071789.23,40.9,0.425,0.0,1.7,4514.354944319478,7.68,0.944,0.0,1.73,4364.119985747412,19.9,0.647,0.0,1.17,1030.7674131442056,20.5,0.583,0.0,8.4,5152.6236278230135
1731071789.73,39.7,0.601,0.0,1.92,4514.193844735393,8.32,0.808,0.0,2.0,4364.073032443432,20.5,0.701,0.0,4.13,1030.8111235818144,19.8,0.904,0.0,2.17,5152.842231477693
1731071790.23,39.7,0.621,0.0,12.7,4514.639502096836,8.32,0.775,0.0,1.91,4364.026079207135,19.8,0.69,0.0,0.787,1030.8548345911763,19.8,0.67,0.0,1.83,5153.0608379874575
1731071790.73,39.7,0.54,0.016,1.91,4514.335537870588,7.68,0.762,0.0,4.2,4363.979126038528,19.8,0.641,0.0,0.965,1030.8985461722216,19.8,0.818,0.0,3.03,5153.279447351948
1731071791.23,40.3,0.571,0.0,2.12,4514.340625050789,7.68,0.981,0.0,1.95,4363.932172937613,19.8,0.774,0.0,1.15,1030.9422583248777,20.5,0.795,0.0,1.63,5153.4980595708
1731071791.73,39.7,0.656,0.0,2.15,4514.80876795295,8.32,1.026,0.0,2.06,4363.885219904391,20.5,1.04,0.0,0.88,1030.9859710490718,19.8,0.814,0.0,1.7,5153.71667464365
1731071792.23,40.3,0.533,0.0,2.22,4514.332960345138,8.32,0.7,0.0,2.33,4363.838266938867,19.8,0.796,0.0,0.93,1031.0296843447345,19.8,0.595,0.0,2.1,5153.935292570135
1731071792.73,39.7,0.694,0.0,1.76,4514.97534813675,7.68,1.139,0.0,1.59,4363.7913140410365,19.8,1.074,0.0,0.89,1031.0733982117863,19.8,0.944,0.0,2.13,5154.153913349892
1731071793.23,40.3,0.748,0.0,2.38,4514.574732161226,8.32,0.921,0.0,3.58,4363.744361210909,20.5,0.751,0.0,2.11,1031.1171126501586,20.5,0.77,0.0,2.58,5154.372536982557
1731071793.73,39.7,0.612,0.0,2.03,4514.580266963647,7.68,1.076,0.0,3.42,4363.697408448482,19.8,0.814,0.0,1.78,1031.160827659778,19.8,0.876,0.0,9.5,5154.591163467768
1731071794.23,40.3,0.675,0.0,1.63,4514.537279752541,8.33,1.074,0.0,1.79,4363.65045575376,19.8,0.813,0.0,0.917,1031.2045432405723,19.8,0.716,0.0,3.0,5154.809792805162
1731071794.73,39.7,0.692,0.0,3.83,4514.881090778943,7.68,0.624,0.0,2.42,4363.603503126746,19.8,0.689,0.0,0.972,1031.2482593924717,19.8,0.811,0.0,2.35,5155.028424994377
1731071795.23,40.3,0.893,0.0,2.06,4514.93611840777,8.33,0.899,0.0,2.37,4363.556550567439,19.8,0.484,0.0,1.43,1031.2919761153971,20.5,0.842,0.0,1.67,5155.247060035047
1731071795.73,40.0,1.021,0.0,1.52,4515.315658810393,7.67,1.127,0.0,9.34,4363.509598075842,20.5,0.793,0.0,7.36,1031.33569340928,19.9,0.99,0.0,1.67,5155.465697926813
1731071796.23,40.0,0.811,0.0,1.74,4515.306647411568,8.32,1.151,0.0,2.33,4363.462645651959,19.8,0.51,0.0,0.792,1031.3794112740466,19.8,1.132,0.0,2.55,5155.68433866931
1731071796.73,39.7,1.05,0.0,2.78,4515.092503863583,7.68,1.25,0.0,3.37,4363.415693295792,19.8,0.507,0.0,1.93,1031.4231297096248,19.8,0.939,0.0,1.75,5155.902982262176
1731071797.23,39.7,0.973,0.0,1.62,4515.308526525775,8.32,0.634,0.0,2.49,4363.368741007344,20.5,0.467,0.0,1.09,1031.4668487159452,20.5,0.913,0.0,1.93,5156.121628705048
1731071797.73,40.3,0.714,0.0,2.67,4515.572613164021,7.68,1.031,0.0,2.39,4363.321788786613,19.8,0.617,0.0,0.717,1031.5105682929288,19.8,1.269,0.0,1.57,5156.340277997564
1731071798.23,40.3,1.057,0.0,2.1,4515.099833765976,7.68,0.528,0.0,2.46,4363.274836633604,19.7,0.595,0.0,0.956,1031.5542884405068,19.8,1.601,0.0,6.05,5156.558930139362
1731071798.73,39.7,0.767,0.0,1.86,4515.017205281934,8.32,1.254,0.0,2.03,4363.227884548319,20.0,0.644,0.0,1.07,1031.5980091586057,19.8,1.137,0.0,2.0,5156.777585130079
1731071799.23,40.3,0.987,0.0,1.8,4515.5274919733465,8.32,1.31,0.0,2.37,4363.18093253076,19.8,0.494,0.0,0.835,1031.6417304471536,20.5,1.273,0.0,2.11,5156.996242969351
1731071799.73,39.7,0.813,0.0,10.3,4515.184550864282,7.68,0.686,0.0,1.75,4363.133980580932,20.5,0.37,0.0,1.23,1031.6854523060808,19.8,1.333,0.0,2.43,5157.214903656818
1731071800.23,40.3,0.937,0.0,2.39,4515.441257422858,8.31,0.959,0.0,7.03,4363.087028698832,19.8,0.526,0.0,1.09,1031.7291747353088,19.8,1.083,0.0,1.58,5157.433567192116
1731071800.73,39.7,1.153,0.0,1.77,4515.4715200329465,7.69,0.529,0.0,1.65,4363.040076884465,19.9,0.513,0.0,2.19,1031.772897734768,19.9,0.748,0.0,2.05,5157.652233574885
1731071801.23,39.7,0.853,0.0,1.76,4515.487372541853,8.31,1.067,0.0,2.13,4362.993125137834,20.5,0.735,0.0,0.849,1031.816621304386,20.5,1.102,0.0,2.36,5157.870902804761
1731071801.73,40.3,0.625,0.0,1.61,4515.791994914563,7.68,1.241,0.0,2.68,4362.946173458939,19.8,0.532,0.0,0.895,1031.8603454440904,19.8,0.901,0.0,2.46,5158.089574881382
1731071802.23,40.3,0.6,0.0,2.1,4515.2177503401645,7.68,1.264,0.0,1.55,4362.899221847785,19.8,0.499,0.0,1.28,1031.9040701538115,19.9,0.897,0.0,2.0,5158.308249804388
1731071802.73,39.7,0.67,0.0,1.83,4515.785096694528,8.32,1.485,0.0,2.95,4362.852270304371,19.8,0.567,0.0,0.942,1031.9477954334711,19.8,0.843,0.0,6.86,5158.526927573414
1731071803.23,40.3,0.81,0.0,1.57,4515.43965495677,7.68,0.802,0.0,2.68,4362.8053188287,20.5,0.477,0.0,0.825,1031.9915212829997,20.5,0.992,0.0,1.99,5158.745608188099
1731071803.73,39.7,0.855,0.0,1.72,4515.41888179909,8.32,1.424,0.0,1.63,4362.758367420777,19.8,0.472,0.0,1.35,1032.0352477023246,19.8,0.912,0.0,1.48,5158.9642916480825
1731071804.23,40.3,0.879,0.0,8.33,4516.037242094458,8.31,0.886,0.0,1.86,4362.7114160806,19.8,0.493,0.0,1.66,1032.0789746913738,19.8,1.096,0.0,2.69,5159.182977953001
1731071804.73,39.7,0.96,0.0,2.75,4515.83964379594,7.69,0.825,0.0,5.98,4362.664464808176,19.8,0.576,0.0,0.815,1032.1227022500775,19.8,1.037,0.0,3.04,5159.401667102495
1731071805.23,40.3,1.034,0.0,1.59,4515.530022247387,7.69,0.835,0.0,1.93,4362.617513603502,19.9,0.644,0.0,1.21,1032.1664303783575,20.5,1.145,0.0,1.56,5159.6203590962
1731071805.73,39.7,0.955,0.0,2.14,4515.869583449835,8.31,0.562,0.0,1.72,4362.570562466583,20.5,0.692,0.0,1.44,1032.2101590761447,19.8,1.221,0.0,2.29,5159.839053933756
1731071806.23,39.7,0.707,0.016,4.18,4515.768953431066,8.32,1.672,0.0,2.53,4362.5236113974215,19.9,0.952,0.0,0.801,1032.2538883433665,19.8,1.501,0.0,2.48,5160.057751614801
1731071806.73,39.7,0.728,0.0,1.73,4516.143290259587,7.68,1.043,0.0,1.92,4362.476660396018,19.8,0.806,0.0,4.95,1032.2976181799495,19.8,1.347,0.0,1.66,5160.276452138974
1731071807.23,40.3,0.799,0.0,1.75,4516.0058213603415,8.32,1.013,0.0,1.91,4362.429709462377,20.5,0.757,0.0,1.16,1032.3413485858264,20.5,1.246,0.0,2.23,5160.495155505913
1731071807.73,39.7,0.875,0.0,2.37,4515.956429027142,7.69,0.657,0.0,1.96,4362.382758596499,19.8,0.819,0.0,0.832,1032.3850795609171,19.8,1.208,0.0,1.91,5160.713861715257
1731071808.23,40.3,0.853,0.0,1.82,4516.468432687288,8.31,0.644,0.0,1.97,4362.335807798387,19.8,0.835,0.0,1.5,1032.428811105153,19.8,1.386,0.0,1.91,5160.932570766644
1731071808.73,39.7,1.301,0.0,1.94,4516.299092433853,7.68,1.596,0.0,1.51,4362.288857068042,19.8,0.643,0.0,2.96,1032.472543218462,19.8,1.189,0.0,2.14,5161.151282659713
1731071809.23,40.3,0.909,0.0,1.66,4516.187824226097,8.32,0.997,0.0,2.08,4362.241906405467,20.5,0.668,0.0,1.47,1032.5162759007712,19.8,0.547,0.0,1.71,5161.369997394102
1731071809.73,39.7,0.726,0.0,2.23,4515.917019558373,7.68,0.866,0.0,1.73,4362.194955810664,19.8,0.634,0.0,2.43,1032.5600091520118,20.5,0.594,0.0,1.65,5161.588714969453
1731071810.23,39.7,0.548,0.0,2.33,4516.507708105246,8.32,0.579,0.0,1.99,4362.148005283636,19.8,0.638,0.0,3.0,1032.603742972105,19.8,0.694,0.0,2.03,5161.8074353854
1731071810.73,40.3,0.391,0.0,1.67,4516.208423208283,7.67,0.696,0.0,2.32,4362.101054824383,19.9,0.753,0.0,0.916,1032.647477360982,19.8,0.585,0.0,1.74,5162.026158641585
1731071811.23,40.4,0.877,0.0,1.83,4516.586570297296,7.69,0.977,0.0,1.7,4362.05410443291,20.5,0.698,0.0,1.07,1032.6912123185705,20.5,0.808,0.0,1.53,5162.244884737647
1731071811.73,39.6,0.668,0.0,2.09,4516.237475701556,8.32,1.011,0.0,1.63,4362.0071541092175,19.8,0.83,0.0,0.832,1032.734947844798,19.8,0.755,0.0,2.22,5162.463613673223
1731071812.23,40.3,0.464,0.0,2.18,4516.797012460654,8.31,1.052,0.0,2.07,4361.960203853309,19.8,0.698,0.0,1.48,1032.778683939595,19.9,0.725,0.0,11.2,5162.682345447955
1731071812.73,39.7,0.574,0.0,2.82,4516.5574494444745,7.68,0.803,0.0,2.11,4361.913253665185,19.9,0.77,0.0,6.09,1032.8224206028842,19.8,0.717,0.0,1.85,5162.901080061481
1731071813.23,40.3,0.541,0.0,1.72,4516.592666176428,8.32,0.866,0.0,1.91,4361.866303544848,19.8,0.71,0.0,0.991,1032.8661578345957,19.2,0.746,0.062,1.51,5163.119817513439
1731071813.73,39.7,0.812,0.0,11.7,4516.333870285249,7.68,1.061,0.0,2.77,4361.819353492302,20.4,0.718,0.0,1.03,1032.9098956346572,19.9,0.764,0.0,2.76,5163.338557803469
1731071814.23,39.7,0.618,0.0,2.72,4516.538504785777,8.32,1.025,0.0,11.0,4361.772403507545,19.9,1.069,0.0,0.904,1032.953634002997,19.9,0.739,0.0,4.41,5163.557300931209
1731071814.73,40.3,0.56,0.0,1.57,4516.886311746761,7.68,1.207,0.0,2.97,4361.725453590587,19.8,0.83,0.0,0.799,1032.9973729395456,19.2,0.797,0.032,3.42,5163.776046896302
1731071815.23,40.3,0.719,0.0,2.57,4516.544619922991,7.68,0.862,0.0,1.49,4361.67850374142,19.8,0.867,0.0,1.22,1033.0411124442246,20.5,0.93,0.0,3.15,5163.994795698384
1731071815.73,39.7,0.764,0.0,2.97,4516.903388130729,8.32,1.098,0.0,1.92,4361.631553960055,20.5,1.048,0.0,1.16,1033.0848525169654,19.8,1.152,0.0,2.83,5164.213547337096
1731071816.23,40.3,0.846,0.0,1.7,4517.142519666014,8.32,1.105,0.0,1.9,4361.584604246489,19.8,0.834,0.0,0.874,1033.1285931576951,19.8,0.867,0.0,2.04,5164.432301812079
1731071816.73,38.4,0.663,0.032,2.77,4517.303978074248,7.68,1.099,0.0,1.9,4361.537654600726,19.8,0.461,0.0,1.18,1033.1723343663425,19.8,1.033,0.0,6.41,5164.651059122968
1731071817.23,40.3,0.907,0.0,2.54,4517.398387427823,8.32,1.201,0.0,2.09,4361.490705022768,19.8,0.443,0.0,4.91,1033.216076142838,20.5,0.92,0.0,3.43,5164.869819269407
1731071817.73,39.0,0.902,0.016,1.58,4517.21424120558,7.68,0.788,0.0,1.94,4361.443755512617,20.5,0.566,0.0,0.854,1033.2598184871033,19.8,0.951,0.0,1.99,5165.0885822510345
1731071818.23,40.3,0.964,0.0,5.94,4517.395342092705,8.32,1.41,0.0,2.65,4361.396806070276,19.8,0.431,0.0,1.22,1033.3035613990692,19.8,0.998,0.0,2.08,5165.307348067489
1731071818.73,39.7,0.665,0.0,1.74,4517.0630085246885,7.68,0.939,0.0,8.53,4361.349856695745,19.8,0.628,0.0,1.57,1033.347304878664,19.8,1.056,0.0,1.68,5165.526116718413
1731071819.23,39.7,0.622,0.016,1.88,4517.481285385044,8.32,0.988,0.0,1.95,4361.302907389028,20.5,0.535,0.0,0.691,1033.3910489258155,20.5,1.061,0.0,1.72,5165.744888203442
1731071819.73,39.7,0.99,0.0,2.37,4517.448044787149,7.68,1.161,0.0,2.21,4361.25595815013,19.8,1.039,0.0,1.22,1033.4347935404548,19.8,1.36,0.0,1.85,5165.963662522221
1731071820.23,40.3,1.369,0.0,1.63,4517.090875000131,8.32,0.654,0.0,1.9,4361.209008979047,19.8,0.702,0.0,1.08,1033.4785387225036,19.8,1.312,0.0,1.7,5166.182439674387
1731071820.73,39.7,0.856,0.0,1.62,4517.509868941613,7.68,1.107,0.0,1.9,4361.162059875785,19.8,0.421,0.0,0.743,1033.5222844718928,19.8,1.373,0.0,1.72,5166.40121965958
1731071821.23,40.3,0.836,0.0,2.38,4517.643174358973,8.32,0.68,0.0,2.42,4361.115110840345,20.5,0.535,0.0,1.19,1033.5660307885505,20.5,1.299,0.0,2.65,5166.620002477442
1731071821.73,39.7,0.975,0.0,1.81,4517.220059247092,7.68,1.259,0.0,1.66,4361.06816187273,19.8,0.473,0.0,1.07,1033.6097776724046,19.8,1.186,0.0,2.41,5166.83878812761
1731071822.23,40.3,1.051,0.0,1.61,4517.31462425093,8.32,1.34,0.0,2.31,4361.021212972944,19.8,1.0,0.0,3.83,1033.653525123386,19.8,0.854,0.0,2.05,5167.057576609729
1731071822.73,39.7,0.839,0.0,2.45,4517.405522126732,7.68,0.762,0.0,1.68,4360.974264140985,19.8,0.597,0.0,6.59,1033.6972731414169,19.8,0.825,0.0,1.55,5167.276367923434
1731071823.23,40.3,0.703,0.0,8.3,4517.8511322678905,8.32,1.096,0.0,7.21,4360.927315376857,20.5,0.437,0.0,1.07,1033.7410217264282,20.5,1.265,0.0,2.28,5167.495162068369
1731071823.73,39.7,0.702,0.0,2.57,4517.686271252343,7.68,0.615,0.0,2.09,4360.880366680563,19.8,0.735,0.0,0.799,1033.784770878348,19.8,0.98,0.0,2.33,5167.713959044173
1731071824.23,40.4,0.719,0.0,2.07,4517.533115435581,8.33,1.254,0.0,2.0,4360.833418052104,19.9,0.593,0.0,0.99,1033.8285205971042,19.8,0.852,0.0,2.26,5167.932758850486
1731071824.73,39.7,0.767,0.0,3.62,4517.539576288365,7.68,1.123,0.0,2.34,4360.786469491485,19.8,0.455,0.0,1.18,1033.8722708826283,19.8,1.101,0.0,3.65,5168.15156148695
1731071825.23,40.3,0.994,0.0,3.6,4518.127637585308,8.33,1.126,0.0,1.57,4360.739520998704,19.8,0.557,0.0,1.05,1033.9160217348417,20.5,1.278,0.0,4.54,5168.370366953204
1731071825.73,39.7,1.029,0.0,1.92,4517.713260975826,7.67,1.457,0.0,2.46,4360.692572573765,20.5,0.911,0.0,0.78,1033.9597731536755,19.8,1.088,0.0,4.47,5168.58917524889
1731071826.23,40.3,0.964,0.0,2.67,4517.683249933032,8.33,0.676,0.0,3.16,4360.645624216671,19.8,0.678,0.0,1.25,1034.003525139058,19.8,1.044,0.0,11.3,5168.807986373648
1731071826.73,39.7,1.625,0.0,3.73,4518.102348795726,7.68,1.674,0.0,2.22,4360.598675927423,19.8,0.715,0.0,1.45,1034.0472776909176,19.9,1.58,0.0,1.6,5169.026800327118
1731071827.23,39.7,0.893,0.0,1.73,4517.78648756307,8.32,1.005,0.0,1.98,4360.551727706026,20.5,0.736,0.0,2.56,1034.091030809185,20.5,1.293,0.0,1.91,5169.245617108942
1731071827.73,40.3,0.65,0.0,11.4,4518.088188539594,7.68,0.921,0.0,8.48,4360.504779552478,19.8,0.833,0.0,1.0,1034.1347844937825,19.8,1.151,0.0,1.77,5169.464436718759
1731071828.23,40.3,0.711,0.0,3.37,4518.2292309705535,7.68,0.889,0.0,1.85,4360.457831466783,19.8,0.69,0.0,1.5,1034.1785387446405,19.8,1.294,0.0,2.06,5169.683259156212
1731071828.73,39.7,0.647,0.0,1.9,4518.035875183202,8.32,0.733,0.0,1.89,4360.410883448944,19.8,0.657,0.0,0.843,1034.222293561688,19.8,1.34,0.0,2.08,5169.902084420942
1731071829.23,40.3,0.703,0.0,1.86,4518.22159359201,8.32,1.658,0.0,1.72,4360.363935498962,19.9,0.604,0.0,1.54,1034.266048944853,20.5,1.45,0.0,1.69,5170.120912512588
1731071829.73,39.7,0.778,0.0,2.82,4518.340693788528,7.68,1.02,0.0,2.01,4360.316987616842,20.5,0.526,0.0,1.57,1034.309804894067,19.9,1.462,0.0,2.36,5170.3397434307935
1731071830.23,40.3,0.907,0.0,1.74,4518.632553165451,7.68,0.868,0.0,1.45,4360.270039802581,19.8,0.508,0.0,0.889,1034.3535614092511,19.8,1.306,0.0,2.39,5170.558577175198
1731071830.73,39.7,1.02,0.0,2.33,4518.545699403468,8.32,0.691,0.0,2.91,4360.223092056185,19.9,0.746,0.0,1.7,1034.397318490337,19.8,0.953,0.0,6.16,5170.777413745442
1731071831.23,39.7,0.726,0.0,2.94,4518.399858735082,8.32,0.693,0.0,3.22,4360.176144377655,20.5,0.825,0.0,1.77,1034.4410761372533,20.5,0.649,0.0,1.81,5170.996253141168
1731071831.73,40.3,0.58,0.0,1.68,4518.862803849355,7.68,1.319,0.0,1.62,4360.129196766995,19.8,0.664,0.0,0.808,1034.4848343499275,19.9,0.866,0.0,1.64,5171.215095362018
1731071832.23,40.3,0.388,0.0,2.69,4518.465312103858,7.68,1.084,0.0,2.38,4360.082249224205,19.8,0.644,0.0,5.58,1034.5285931282915,19.8,0.734,0.0,1.72,5171.433940407632
1731071832.73,39.6,0.835,0.0,1.99,4518.384334871819,8.32,1.594,0.0,3.24,4360.035301749288,19.8,0.816,0.0,1.09,1034.5723524722673,19.8,1.551,0.0,1.84,5171.652788277651
1731071833.23,40.4,0.535,0.0,2.02,4518.8901242491065,8.33,0.868,0.0,2.12,4359.988354342246,20.5,0.664,0.0,0.799,1034.6161123817858,20.5,0.755,0.0,1.63,5171.871638971717
1731071833.73,39.7,0.442,0.0,1.66,4518.674519146432,7.67,0.853,0.0,2.35,4359.94140700308,19.9,0.794,0.0,1.35,1034.6598728567756,19.9,0.669,0.0,1.86,5172.090492489473
1731071834.23,40.3,0.82,0.0,2.31,4518.651956755023,8.32,1.015,0.0,2.11,4359.894459731794,19.8,0.668,0.0,1.42,1034.7036338971643,19.8,0.955,0.0,5.16,5172.309348830559
1731071834.73,39.0,0.792,0.016,2.4,4518.668627269018,7.68,1.221,0.0,2.5,4359.847512528391,19.8,0.845,0.0,0.898,1034.7473955028845,19.8,0.804,0.0,1.7,5172.528207994617
1731071835.23,40.3,0.853,0.0,2.02,4518.979683503761,8.32,1.242,0.0,1.63,4359.800565392872,20.5,0.682,0.0,1.19,1034.791157673857,20.5,0.902,0.0,3.72,5172.747069981288
1731071835.73,39.7,0.521,0.0,2.16,4518.932372814561,7.68,0.743,0.0,2.43,4359.753618325237,19.8,0.767,0.0,1.06,1034.834920410014,19.8,0.706,0.0,2.02,5172.965934790214
1731071836.23,40.3,0.677,0.0,2.9,4519.075856057418,8.32,0.896,0.0,2.0,4359.706671325492,19.8,0.791,0.0,1.31,1034.8786837112834,19.9,0.755,0.0,1.86,5173.184802421039
1731071836.73,39.7,0.843,0.0,1.75,4519.172787596617,7.68,0.916,0.0,2.01,4359.659724393637,19.9,1.129,0.0,2.87,1034.922447577594,19.8,0.922,0.0,1.84,5173.403672873401
1731071837.23,40.3,0.631,0.0,12.4,4519.058128724616,7.68,1.099,0.0,12.0,4359.612777529675,20.5,0.926,0.0,1.01,1034.9662120088765,20.5,0.911,0.0,2.16,5173.622546146946
1731071837.73,39.7,0.779,0.0,3.31,4518.721196809809,8.32,1.22,0.0,2.89,4359.565830733607,19.8,0.753,0.0,1.08,1035.0099770050535,19.9,0.887,0.0,2.14,5173.841422241312
1731071838.23,40.3,0.693,0.0,1.96,4519.005729986703,8.32,0.626,0.0,2.26,4359.518884005435,19.8,0.395,0.0,1.26,1035.0537425660564,19.8,0.792,0.0,2.12,5174.060301156143
1731071838.73,39.7,0.847,0.0,3.04,4519.341478879293,7.68,0.854,0.0,2.41,4359.471937345164,19.8,0.426,0.0,1.59,1035.0975086918131,19.8,0.988,0.0,1.64,5174.279182891081
1731071839.23,40.3,0.998,0.0,2.82,4519.174890063382,8.32,0.878,0.0,2.08,4359.424990752794,20.5,0.897,0.0,1.32,1035.141275382253,20.5,1.146,0.0,1.94,5174.498067445769
1731071839.73,39.7,0.787,0.0,1.79,4519.516528541236,7.68,0.845,0.0,1.69,4359.378044228329,19.8,0.495,0.0,1.07,1035.1850426373069,19.9,0.993,0.0,2.72,5174.716954819848
1731071840.23,40.3,0.784,0.0,2.11,4519.260274902763,8.33,1.063,0.0,2.12,4359.331097771767,19.8,0.511,0.0,1.06,1035.2288104568968,19.8,1.253,0.0,9.63,5174.93584501296
1731071840.73,39.7,0.714,0.0,1.99,4519.298002673026,7.67,0.652,0.0,2.15,4359.2841513831145,19.8,0.505,0.0,0.945,1035.2725788409543,19.8,1.034,0.0,2.35,5175.154738024748
1731071841.23,40.3,0.722,0.0,1.87,4519.580466092848,7.68,0.971,0.0,2.21,4359.237205062372,20.5,0.545,0.0,2.34,1035.3163477894082,20.5,1.073,0.0,3.16,5175.373633854854
1731071841.73,39.0,0.671,0.016,7.47,4519.495850977676,8.32,0.595,0.0,9.67,4359.190258809541,19.9,0.429,0.0,1.26,1035.3601173021866,19.8,1.133,0.0,1.81,5175.592532502921
1731071842.23,40.3,0.784,0.0,1.99,4519.698187258479,8.32,1.145,0.0,2.15,4359.143312624628,19.8,0.56,0.0,0.95,1035.403887379221,19.8,1.298,0.0,1.59,5175.811433968591
1731071842.73,39.7,0.952,0.0,1.93,4519.152551735288,7.68,1.212,0.0,2.41,4359.096366507628,19.8,0.966,0.0,0.975,1035.447658020434,19.8,1.049,0.0,1.74,5176.030338251506
1731071843.23,40.3,1.138,0.0,1.43,4519.216461991013,8.32,0.76,0.0,1.64,4359.049420458548,20.5,1.015,0.0,0.776,1035.4914292257563,19.8,0.691,0.0,1.6,5176.24924535131
1731071843.73,39.7,1.146,0.0,2.36,4519.916238824831,7.68,1.004,0.0,1.49,4359.002474477388,19.8,0.494,0.0,1.19,1035.5352009951175,20.5,0.972,0.0,1.63,5176.468155267644
1731071844.23,39.7,0.75,0.0,2.37,4519.493474929735,8.31,0.618,0.0,1.77,4358.955528564153,19.8,0.595,0.0,1.12,1035.5789733284455,19.8,0.926,0.0,1.62,5176.68706800015
1731071844.73,40.3,0.699,0.0,1.72,4520.057039423897,7.68,1.386,0.0,1.94,4358.908582718844,19.8,0.596,0.0,0.803,1035.622746225672,19.8,0.911,0.0,8.45,5176.905983548475
1731071845.23,40.4,0.798,0.0,2.33,4520.190814415954,7.69,1.03,0.0,1.69,4358.861636941462,19.8,0.461,0.0,1.26,1035.666519686719,20.5,0.823,0.0,4.29,5177.124901912257
1731071845.73,39.7,1.544,0.0,2.73,4520.005699062113,8.31,0.97,0.0,2.1,4358.81469123201,20.5,0.457,0.0,1.29,1035.7102937115185,19.8,1.263,0.0,5.09,5177.3438230911415
1731071846.23,40.3,1.28,0.0,4.99,4520.062905838432,8.32,1.234,0.0,9.11,4358.7677455904895,19.7,0.576,0.0,6.43,1035.7540682999988,19.8,1.054,0.0,2.02,5177.562747084771
1731071846.73,39.7,1.074,0.0,2.25,4519.749419109166,7.68,0.998,0.0,1.54,4358.720800016904,19.9,0.693,0.0,0.832,1035.7978434520885,19.8,1.425,0.0,1.42,5177.781673892788
1731071847.23,40.3,1.029,0.0,2.9,4520.168446008963,8.32,1.535,0.0,2.14,4358.673854511255,20.5,0.685,0.0,1.18,1035.8416191677195,20.5,1.245,0.0,2.18,5178.000603514835
1731071847.73,39.7,0.963,0.0,2.05,4520.0926629197,7.68,0.957,0.0,2.43,4358.626909073545,19.8,0.783,0.0,1.15,1035.8853954468134,19.9,0.977,0.0,2.8,5178.219535950557
