Time,Bitrate,Jitter,Datagrams,Delay,F2_X,F2_Y,F2_Z,S1_X,S1_Y,S1_Z,Distance
1731067794.46,39.7,0.892,0.0,2.01,6504.7,9507.05,0.0,10507.6614195,10508.2584629,0.0,4126.271744830682
1731067794.96,40.3,0.874,0.0,1.68,6504.8,9507.2,0.0,10508.234066,10507.8312184,0.0,4126.5902578334535
1731067795.46,39.7,0.667,0.0,1.98,6504.9,9507.35,0.0,10508.1500378,10508.3559306,0.0,4126.502603687786
1731067795.96,40.3,0.653,0.0,1.97,6505.0,9507.5,0.0,10508.3630402,10508.6705349,0.0,4126.652162660592
1731067796.46,39.7,1.007,0.0,2.27,6505.1,9507.65,0.0,10508.2328056,10508.531394,0.0,4126.358664019199
1731067796.96,40.3,0.759,0.0,3.75,6505.2,9507.8,0.0,10508.8815121,10508.9362592,0.0,4126.952805620185
1731067797.46,39.7,0.836,0.0,1.59,6505.3,9507.95,0.0,10508.907503,10508.5846257,0.0,4126.7593450827335
1731067797.96,40.3,1.011,0.0,5.1,6505.4,9508.1,0.0,10509.2134156,10508.8441038,0.0,4126.985658834908
1731067798.46,39.7,0.981,0.0,1.78,6505.5,9508.25,0.0,10509.1928954,10508.8678521,0.0,4126.83812217267
1731067798.96,40.3,1.024,0.0,1.6,6505.6,9508.4,0.0,10509.4289919,10509.3359954,0.0,4127.047305673435
1731067799.46,39.7,0.881,0.0,2.39,6505.7,9508.55,0.0,10509.5655882,10509.4502863,0.0,4127.074149017382
1731067799.96,40.3,0.746,0.0,1.56,6505.8,9508.7,0.0,10509.6322728,10509.4427755,0.0,4127.0036311384865
1731067800.46,39.7,0.821,0.0,1.61,6505.9,9508.85,0.0,10509.6932888,10509.9758617,0.0,4127.058721463081
1731067800.96,40.3,0.871,0.0,1.89,6506.0,9509.0,0.0,10509.8322886,10509.842407,0.0,4127.027806895111
1731067801.46,39.7,1.03,0.0,1.97,6506.1,9509.15,0.0,10509.7508484,10510.2623037,0.0,4126.91724662775
1731067801.96,40.3,1.025,0.0,2.28,6506.2,9509.3,0.0,10510.0391887,10510.3136356,0.0,4127.076028815923
1731067802.46,39.7,1.093,0.0,3.51,6506.3,9509.45,0.0,10510.5998235,10510.319651,0.0,4127.487993292651
1731067802.96,40.3,1.247,0.0,2.67,6506.4,9509.6,0.0,10510.316353,10510.6303687,0.0,4127.154947525048
1731067803.46,39.7,1.268,0.0,2.23,6506.5,9509.75,0.0,10510.4617009,10510.8620096,0.0,4127.218743662536
1731067803.96,39.7,1.14,0.0,1.75,6506.6,9509.9,0.0,10511.0556804,10510.5677617,0.0,4127.590249236656
1731067804.46,40.3,0.886,0.0,2.46,6506.7,9510.05,0.0,10511.2122205,10510.794163,0.0,4127.663625334847
1731067804.96,40.3,0.726,0.0,2.24,6506.8,9510.2,0.0,10510.7160931,10511.1361251,0.0,4127.131837864568
1731067805.46,39.7,0.776,0.0,1.57,6506.9,9510.35,0.0,10511.3117408,10511.1700657,0.0,4127.5845471370585
1731067805.96,40.3,0.945,0.0,2.48,6507.0,9510.5,0.0,10511.179197,10511.3728208,0.0,4127.37173575433
1731067806.46,39.7,0.95,0.0,1.77,6507.1,9510.65,0.0,10511.6138714,10511.3872343,0.0,4127.663547135284
1731067806.96,40.3,1.042,0.0,3.76,6507.2,9510.8,0.0,10511.3188302,10511.935519,0.0,4127.376882932503
1731067807.46,39.6,1.4,0.0,9.89,6507.3,9510.95,0.0,10511.5153288,10511.7985449,0.0,4127.400902411267
1731067807.96,40.4,1.214,0.0,1.57,6507.4,9511.1,0.0,10511.8925289,10512.0602484,0.0,4127.696916307314
1731067808.46,39.7,0.453,0.0,1.76,6507.5,9511.25,0.0,10511.7507466,10511.8369811,0.0,4127.37184518108
1731067808.96,40.3,0.686,0.0,2.52,6507.6,9511.4,0.0,10512.1854306,10512.6114134,0.0,4127.847958112824
1731067809.46,39.7,0.548,0.0,1.88,6507.7,9511.55,0.0,10512.4663963,10512.2943152,0.0,4127.910255000563
1731067809.96,40.3,0.59,0.0,2.29,6507.8,9511.7,0.0,10512.4392313,10512.6313136,0.0,4127.832223747966
1731067810.46,39.7,0.893,0.0,1.54,6507.9,9511.85,0.0,10513.0722149,10513.0729015,0.0,4128.420008852666
1731067810.96,40.3,0.715,0.0,1.91,6508.0,9512.0,0.0,10512.615506,10513.0096392,0.0,4127.828199994151
1731067811.46,39.7,0.815,0.0,2.78,6508.1,9512.15,0.0,10513.0694349,10512.6950986,0.0,4128.058946867851
1731067811.96,40.3,0.77,0.0,4.04,6508.2,9512.3,0.0,10513.2547348,10513.3938606,0.0,4128.274742125931
1731067812.46,39.7,0.482,0.0,3.33,6508.3,9512.45,0.0,10513.4539658,10513.0832956,0.0,4128.259352563351
1731067812.96,40.3,0.472,0.0,2.33,6508.4,9512.6,0.0,10513.3321822,10513.7256075,0.0,4128.163546422731
1731067813.46,39.7,0.896,0.0,1.77,6508.5,9512.75,0.0,10513.7679971,10513.4872978,0.0,4128.395192783933
1731067813.96,40.3,0.738,0.0,2.95,6508.6,9512.9,0.0,10513.6842657,10514.1132912,0.0,4128.3323545753
1731067814.46,39.7,0.653,0.0,1.97,6508.7,9513.05,0.0,10513.8967908,10513.9273118,0.0,4128.360052891537
1731067814.96,39.7,0.833,0.0,1.76,6508.8,9513.2,0.0,10513.8344347,10514.015397,0.0,4128.187529897959
1731067815.46,40.3,0.758,0.0,2.01,6508.9,9513.35,0.0,10514.417906,10513.9238847,0.0,4128.598042196682
1731067815.96,39.7,0.777,0.0,1.68,6509.0,9513.5,0.0,10514.2199361,10514.1207948,0.0,4128.320325691681
1731067816.46,40.3,0.801,0.0,3.57,6509.1,9513.65,0.0,10514.4313793,10514.2288498,0.0,4128.418279761915
1731067816.96,40.3,0.59,0.0,1.87,6509.2,9513.8,0.0,10514.6094727,10514.6981466,0.0,4128.571441051034
1731067817.46,39.7,0.839,0.0,2.02,6509.3,9513.95,0.0,10514.8716424,10514.6678314,0.0,4128.685064337185
1731067817.96,40.3,0.75,0.0,2.68,6509.4,9514.1,0.0,10514.6532637,10514.6098642,0.0,4128.32577381449
1731067818.46,39.7,0.923,0.0,1.75,6509.5,9514.25,0.0,10515.0759118,10515.1358301,0.0,4128.729929419866
1731067818.96,40.3,0.795,0.0,3.02,6509.6,9514.4,0.0,10515.3758467,10515.6124733,0.0,4129.00309405268
1731067819.46,39.7,0.949,0.0,3.37,6509.7,9514.55,0.0,10515.0865752,10515.5852435,0.0,4128.582465631696
1731067819.96,40.3,1.027,0.0,2.2,6509.8,9514.7,0.0,10515.2592976,10515.3202069,0.0,4128.552407707437
1731067820.46,39.7,1.05,0.0,3.62,6509.9,9514.85,0.0,10515.4516647,10515.5127644,0.0,4128.652335404084
1731067820.96,39.7,0.862,0.0,2.31,6510.0,9515.0,0.0,10516.142638,10515.6022784,0.0,4129.211033059568
1731067821.46,40.3,0.765,0.0,9.64,6510.1,9515.15,0.0,10516.0083459,10516.0688369,0.0,4129.060449280504
1731067821.96,40.3,0.833,0.0,3.18,6510.2,9515.3,0.0,10516.4723896,10515.8456846,0.0,4129.323204429871
1731067822.46,39.7,0.873,0.0,2.06,6510.3,9515.45,0.0,10516.6082106,10516.185174,0.0,4129.403875476674
1731067822.96,39.7,0.961,0.0,2.04,6510.4,9515.6,0.0,10516.4114047,10516.846978,0.0,4129.239988852743
1731067823.46,40.3,1.207,0.0,1.62,6510.5,9515.75,0.0,10516.8259261,10516.712285,0.0,4129.476107466109
1731067823.96,40.3,1.114,0.0,2.21,6510.6,9515.9,0.0,10516.6099803,10516.7999355,0.0,4129.154470729704
1731067824.46,39.7,1.41,0.0,2.18,6510.7,9516.05,0.0,10517.1105677,10517.1608629,0.0,4129.59424118092
1731067824.96,40.3,1.437,0.0,1.7,6510.8,9516.2,0.0,10516.81216,10517.2400884,0.0,4129.190560467237
1731067825.46,39.7,0.803,0.0,2.16,6510.9,9516.35,0.0,10516.9754266,10516.8882801,0.0,4129.130316852913
1731067825.96,40.3,1.009,0.0,6.34,6511.0,9516.5,0.0,10517.186959,10517.6552909,0.0,4129.3880741532075
1731067826.46,39.7,0.759,0.0,1.72,6511.1,9516.65,0.0,10517.7875985,10517.4154217,0.0,4129.779284809791
1731067826.96,40.3,0.849,0.0,2.43,6511.2,9516.8,0.0,10517.81528,10517.3901856,0.0,4129.6666598465945
1731067827.46,39.0,1.107,0.016,1.98,6511.3,9516.95,0.0,10517.987834,10517.5988302,0.0,4129.751261335752
1731067827.96,40.4,1.047,0.0,1.57,6511.4,9517.1,0.0,10518.1387139,10517.876479,0.0,4129.831556175707
1731067828.46,39.7,1.254,0.0,2.3,6511.5,9517.25,0.0,10518.4388657,10518.2579692,0.0,4130.081842755554
1731067828.96,40.3,1.254,0.0,1.72,6511.6,9517.4,0.0,10518.2377933,10518.519695,0.0,4129.816830129006
1731067829.46,39.1,0.551,0.0,1.56,6511.7,9517.55,0.0,10518.0741615,10518.5378811,0.0,4129.5291087536725
1731067829.96,40.3,0.5,0.0,2.69,6511.8,9517.7,0.0,10518.6897768,10518.6432033,0.0,4130.01852049804
1731067830.46,40.3,0.542,0.0,8.09,6511.9,9517.85,0.0,10518.4539111,10518.6992964,0.0,4129.669908921908
1731067830.96,39.7,0.616,0.0,1.62,6512.0,9518.0,0.0,10519.0506343,10519.1261576,0.0,4130.218925102515
1731067831.46,40.3,0.593,0.0,1.87,6512.1,9518.15,0.0,10519.3747787,10519.2090317,0.0,4130.420116277915
1731067831.96,40.3,0.633,0.0,1.85,6512.2,9518.3,0.0,10519.4026926,10519.2896633,0.0,4130.333367370501
1731067832.46,39.6,0.726,0.0,2.36,6512.3,9518.45,0.0,10519.265084,10519.2920681,0.0,4130.067073265737
1731067832.96,40.3,0.695,0.0,1.57,6512.4,9518.6,0.0,10519.3039218,10519.7973073,0.0,4130.093835093942
1731067833.46,39.7,0.673,0.0,2.07,6512.5,9518.75,0.0,10519.3459209,10519.3407314,0.0,4129.890560970902
1731067833.96,40.4,0.536,0.0,2.41,6512.6,9518.9,0.0,10519.6234716,10520.0591732,0.0,4130.200575279101
1731067834.46,39.6,0.676,0.0,1.77,6512.7,9519.05,0.0,10519.6407384,10520.1028928,0.0,4130.094547977417
1731067834.96,40.3,0.596,0.0,2.12,6512.8,9519.2,0.0,10520.349864,10520.3844344,0.0,4130.717393399271
1731067835.46,39.7,0.885,0.0,7.06,6512.9,9519.35,0.0,10520.380064,10520.4299411,0.0,4130.624348912672
1731067835.96,40.3,0.683,0.0,1.54,6513.0,9519.5,0.0,10520.5061946,10520.2270629,0.0,4130.564193203858
1731067836.46,39.7,0.769,0.0,2.4,6513.1,9519.65,0.0,10520.4355514,10520.7078503,0.0,4130.478790789464
1731067836.96,40.3,1.061,0.0,1.63,6513.2,9519.8,0.0,10520.541426,10520.6977338,0.0,4130.44568758163
1731067837.46,39.7,0.857,0.0,2.47,6513.3,9519.95,0.0,10520.7617265,10520.6174044,0.0,4130.506596483172
1731067837.96,39.6,0.863,0.0,2.13,6513.4,9520.1,0.0,10520.8450419,10521.0775565,0.0,4130.565558427273
1731067838.46,40.3,0.991,0.0,2.08,6513.5,9520.25,0.0,10521.4339376,10521.2178372,0.0,4131.037528185225
1731067838.96,40.3,0.698,0.0,3.04,6513.6,9520.4,0.0,10520.995029,10521.085154,0.0,4130.446186054227
1731067839.46,39.7,1.079,0.0,1.75,6513.7,9520.55,0.0,10521.7427501,10521.304837,0.0,4131.091493831633
1731067839.96,40.4,0.812,0.0,11.2,6513.8,9520.7,0.0,10521.5071079,10521.4472996,0.0,4130.764023805872
1731067840.46,39.6,0.879,0.0,2.14,6513.9,9520.85,0.0,10521.5257695,10521.9646025,0.0,4130.774110950538
1731067840.96,40.3,0.966,0.0,1.73,6514.0,9521.0,0.0,10521.7916657,10522.11033,0.0,4130.9340261600755
1731067841.46,39.7,1.121,0.0,2.29,6514.1,9521.15,0.0,10521.9088734,10521.7894442,0.0,4130.83662990836
1731067841.96,40.4,1.144,0.0,1.37,6514.2,9521.3,0.0,10522.1525698,10522.3542528,0.0,4131.076544778055
1731067842.46,39.6,0.836,0.0,1.61,6514.3,9521.45,0.0,10522.542751,10522.69924,0.0,4131.405328885636
1731067842.96,40.3,0.894,0.0,2.87,6514.4,9521.6,0.0,10522.8206198,10522.1104667,0.0,4131.398922788027
1731067843.46,39.7,1.114,0.0,1.6,6514.5,9521.75,0.0,10522.8283477,10522.516897,0.0,4131.371506546757
1731067843.96,40.3,0.896,0.0,1.46,6514.6,9521.9,0.0,10522.5218068,10522.7832099,0.0,4131.005254085584
1731067844.46,39.7,1.098,0.0,5.63,6514.7,9522.05,0.0,10522.6054865,10523.0300714,0.0,4131.012889359795
1731067844.96,40.3,1.05,0.0,1.63,6514.8,9522.2,0.0,10523.2804544,10523.3416533,0.0,4131.609875493943
1731067845.46,39.7,1.317,0.0,1.75,6514.9,9522.35,0.0,10523.0073164,10523.0286914,0.0,4131.135691695594
1731067845.96,40.3,1.271,0.0,2.11,6515.0,9522.5,0.0,10523.5440668,10523.5350038,0.0,4131.645751309076
1731067846.46,39.0,0.696,0.0,2.04,6515.1,9522.65,0.0,10523.531814,10523.6573579,0.0,4131.5301448806185
1731067846.96,41.0,0.742,0.0,1.98,6515.2,9522.8,0.0,10523.7239527,10523.4135537,0.0,4131.524145302527
1731067847.46,39.7,0.904,0.0,2.06,6515.3,9522.95,0.0,10523.5749939,10524.0242297,0.0,4131.394200520387
1731067847.96,40.3,0.787,0.0,2.51,6515.4,9523.1,0.0,10523.8027285,10524.0516552,0.0,4131.488430323129
1731067848.46,39.7,0.86,0.0,2.34,6515.5,9523.25,0.0,10523.9515162,10524.2527962,0.0,4131.548154835704
1731067848.96,40.3,0.97,0.0,2.14,6515.6,9523.4,0.0,10523.9032784,10524.0201697,0.0,4131.311643490798
1731067849.46,39.7,1.084,0.0,3.3,6515.7,9523.55,0.0,10524.5329831,10524.5061126,0.0,4131.906947856129
1731067849.96,40.4,1.085,0.0,1.53,6515.8,9523.7,0.0,10524.4154716,10524.4168525,0.0,4131.637958247115
1731067850.46,39.7,1.168,0.0,1.47,6515.9,9523.85,0.0,10524.4927296,10524.7651471,0.0,4131.663926736564
1731067850.96,39.7,0.47,0.0,2.54,6516.0,9524.0,0.0,10525.0032706,10524.9574292,0.0,4132.072482272324
1731067851.46,40.3,0.454,0.0,1.37,6516.1,9524.15,0.0,10525.1816934,10525.204057,0.0,4132.1719772283395
1731067851.96,40.3,0.483,0.0,1.43,6516.2,9524.3,0.0,10525.4794822,10525.0328865,0.0,4132.286083575595
1731067852.46,39.7,0.603,0.0,2.51,6516.3,9524.45,0.0,10525.3859752,10525.2848404,0.0,4132.123029908939
1731067852.96,40.3,0.6,0.0,1.8,6516.4,9524.6,0.0,10525.3515527,10525.5483965,0.0,4132.0201166441175
1731067853.46,39.7,0.571,0.0,1.97,6516.5,9524.75,0.0,10525.4955832,10525.7388685,0.0,4132.072639847709
1731067853.96,40.3,0.846,0.0,9.97,6516.6,9524.9,0.0,10526.0218658,10525.5315082,0.0,4132.399679745142
1731067854.46,39.7,0.95,0.0,2.62,6516.7,9525.05,0.0,10525.8109005,10525.9078517,0.0,4132.15278660137
1731067854.96,39.7,0.766,0.0,1.89,6516.8,9525.2,0.0,10526.2025452,10526.3926704,0.0,4132.516852079241
1731067855.46,40.3,0.671,0.0,1.76,6516.9,9525.35,0.0,10526.5998311,10526.3947203,0.0,4132.769442826914
1731067855.96,40.3,0.739,0.0,2.13,6517.0,9525.5,0.0,10526.2325908,10526.3646682,0.0,4132.272504468211
1731067856.46,39.7,0.593,0.0,2.37,6517.1,9525.65,0.0,10526.1887359,10526.3365758,0.0,4132.0898000051475
1731067856.96,40.3,0.633,0.0,1.71,6517.2,9525.8,0.0,10526.5711117,10526.3374771,0.0,4132.327667842438
1731067857.46,39.7,0.66,0.0,2.64,6517.3,9525.95,0.0,10526.8387637,10526.8419594,0.0,4132.576171349355
1731067857.96,40.3,0.767,0.0,2.07,6517.4,9526.1,0.0,10527.2538112,10527.1190045,0.0,4132.912609113014
1731067858.46,39.7,0.887,0.0,5.94,6517.5,9526.25,0.0,10527.2970087,10527.4531764,0.0,4132.902110069015
1731067858.96,40.3,2.102,0.0,2.23,6517.6,9526.4,0.0,10526.9282474,10527.3592292,0.0,4132.388216748301
1731067859.46,39.7,0.683,0.0,1.6,6517.7,9526.55,0.0,10527.2845855,10527.1839791,0.0,4132.558155478118
1731067859.96,40.3,0.666,0.0,2.17,6517.8,9526.7,0.0,10527.790825,10527.4556187,0.0,4132.981759570661
1731067860.46,39.7,1.179,0.0,1.87,6517.9,9526.85,0.0,10527.8542767,10527.7765835,0.0,4132.987699810103
1731067860.96,40.3,0.886,0.0,1.85,6518.0,9527.0,0.0,10527.779503,10527.5699027,0.0,4132.731759123499
1731067861.46,39.7,0.798,0.0,2.26,6518.1,9527.15,0.0,10528.2917556,10528.1409327,0.0,4133.233693372517
1731067861.96,40.3,1.256,0.0,1.51,6518.2,9527.3,0.0,10528.4315462,10527.9901556,0.0,4133.199467924624
1731067862.46,39.7,1.002,0.0,2.21,6518.3,9527.45,0.0,10528.0967933,10528.1720072,0.0,4132.785363317741
1731067862.96,40.3,1.184,0.0,5.01,6518.4,9527.6,0.0,10528.3577101,10528.1781439,0.0,4132.90665982681
1731067863.46,39.6,0.912,0.0,1.89,6518.5,9527.75,0.0,10528.2935922,10528.6094125,0.0,4132.815531285908
1731067863.96,40.4,0.753,0.0,2.42,6518.6,9527.9,0.0,10528.7073969,10529.1323511,0.0,4133.210320750847
1731067864.46,39.7,0.764,0.0,2.16,6518.7,9528.05,0.0,10528.7826008,10529.2377598,0.0,4133.175461508044
1731067864.96,40.3,0.862,0.0,1.7,6518.8,9528.2,0.0,10528.8120097,10529.1041642,0.0,4133.038284827655
1731067865.46,39.7,0.916,0.0,2.61,6518.9,9528.35,0.0,10528.9489023,10529.0531073,0.0,4133.025394042156
1731067865.96,40.3,0.965,0.0,2.2,6519.0,9528.5,0.0,10529.7246954,10529.4087858,0.0,4133.730878973987
1731067866.46,39.7,1.16,0.0,1.84,6519.1,9528.65,0.0,10529.4455694,10529.7792151,0.0,4133.416418815428
1731067866.96,40.3,1.197,0.0,2.34,6519.2,9528.8,0.0,10529.4036475,10529.8263029,0.0,4133.253797375616
1731067867.46,39.7,1.276,0.0,1.56,6519.3,9528.95,0.0,10529.9478793,10529.8699652,0.0,4133.659055663584
1731067867.96,39.7,0.742,0.0,8.81,6519.4,9529.1,0.0,10529.6983619,10529.7827328,0.0,4133.2624987026775
1731067868.46,40.3,0.779,0.0,1.95,6519.5,9529.25,0.0,10530.0594691,10530.1897402,0.0,4133.578064909301
1731067868.96,40.3,0.788,0.0,1.71,6519.6,9529.4,0.0,10530.4428641,10529.9259885,0.0,4133.752863218336
1731067869.46,39.7,1.279,0.0,1.52,6519.7,9529.55,0.0,10530.2577009,10530.6466245,0.0,4133.614341449089
1731067869.96,40.3,0.918,0.0,2.59,6519.8,9529.7,0.0,10530.2943585,10530.6772474,0.0,4133.523974694329
1731067870.46,39.7,0.962,0.0,1.51,6519.9,9529.85,0.0,10530.6622017,10530.4997937,0.0,4133.704567118615
1731067870.96,39.0,1.502,0.0,1.62,6520.0,9530.0,0.0,10530.7930771,10530.7826959,0.0,4133.766697786191
1731067871.46,41.0,1.3,0.0,2.35,6520.1,9530.15,0.0,10531.2187548,10531.2413913,0.0,4134.157427922076
1731067871.96,40.4,1.17,0.0,1.75,6520.2,9530.3,0.0,10531.1969988,10531.2970756,0.0,4134.016457362302
1731067872.46,39.7,0.505,0.0,4.34,6520.3,9530.45,0.0,10531.6056971,10531.493541,0.0,4134.32722054807
1731067872.96,40.3,0.596,0.0,1.55,6520.4,9530.6,0.0,10531.7377119,10531.5341345,0.0,4134.33179371448
1731067873.46,39.6,0.596,0.0,1.83,6520.5,9530.75,0.0,10531.4033348,10531.5071695,0.0,4133.867495870593
1731067873.96,40.3,0.649,0.0,1.92,6520.6,9530.9,0.0,10531.5116144,10531.4747046,0.0,4133.8313606162255
1731067874.46,39.7,0.669,0.0,1.7,6520.7,9531.05,0.0,10531.8738755,10531.8214,0.0,4134.13343453639
1731067874.96,40.3,0.755,0.0,2.2,6520.8,9531.2,0.0,10531.9248104,10532.242896,0.0,4134.151560385577
1731067875.46,39.7,0.72,0.0,2.01,6520.9,9531.35,0.0,10532.462258,10532.0343513,0.0,4134.489197077042
1731067875.96,40.3,0.867,0.0,1.36,6521.0,9531.5,0.0,10532.3427507,10532.1665248,0.0,4134.27190173176
1731067876.46,39.7,0.711,0.0,2.35,6521.1,9531.65,0.0,10532.4898641,10532.4079623,0.0,4134.339746671899
1731067876.96,40.3,0.631,0.0,4.66,6521.2,9531.8,0.0,10532.4947098,10532.9993295,0.0,4134.35428407638
1731067877.46,39.7,0.565,0.0,1.58,6521.3,9531.95,0.0,10532.9154295,10533.0517271,0.0,4134.641825140973
1731067877.96,40.3,0.748,0.0,1.94,6521.4,9532.1,0.0,10533.1434977,10533.1157302,0.0,4134.745262219436
1731067878.46,39.7,0.69,0.0,1.82,6521.5,9532.25,0.0,10533.200641,10533.2947856,0.0,4134.710714884023
1731067878.96,40.3,0.68,0.0,1.78,6521.6,9532.4,0.0,10533.5072925,10533.6471724,0.0,4134.9602203471895
1731067879.46,39.7,0.869,0.0,1.795,6521.7,9532.55,0.0,10533.1572394,10533.3992142,0.0,4134.42720737703
1731067879.96,40.3,0.81,0.0,1.81,6521.8,9532.7,0.0,10533.220064,10533.4387189,0.0,4134.364390491889
1731067880.46,39.7,0.851,0.0,1.92,6521.9,9532.85,0.0,10533.4114959,10533.75962,0.0,4134.494473227217
1731067880.96,40.3,0.584,0.0,2.28,6522.0,9533.0,0.0,10533.8393838,10533.7467694,0.0,4134.773190620411
1731067881.46,39.7,0.651,0.0,1.69,6522.1,9533.15,0.0,10533.7336043,10533.6988435,0.0,4134.525627369867
1731067881.96,40.3,0.852,0.0,2.28,6522.2,9533.3,0.0,10534.0666217,10534.2740423,0.0,4134.854631503867
1731067882.46,39.7,0.799,0.0,9.39,6522.3,9533.45,0.0,10534.5711392,10534.0824115,0.0,4135.164436561327
1731067882.96,40.3,0.953,0.0,1.73,6522.4,9533.6,0.0,10534.8386142,10534.7974561,0.0,4135.463695744932
1731067883.46,39.7,1.189,0.0,2.29,6522.5,9533.75,0.0,10534.5083166,10534.568,0.0,4134.9543409319
1731067883.96,40.3,1.031,0.0,2.32,6522.6,9533.9,0.0,10535.0555015,10534.4566805,0.0,4135.324995984089
1731067884.46,39.7,1.111,0.0,1.57,6522.7,9534.05,0.0,10534.6200438,10534.609278,0.0,4134.806078480111
