Time,Bitrate,Jitter,Datagrams
1731069774.15,20.5,0.882,0.0
1731069774.65,19.8,0.943,0.0
1731069775.15,19.8,0.664,0.0
1731069775.65,19.8,0.364,0.0
1731069776.15,20.5,0.407,0.0
1731069776.65,19.8,0.372,0.0
1731069777.15,19.8,0.444,0.0
1731069777.65,20.5,0.854,0.0
1731069778.15,19.8,0.527,0.0
1731069778.65,19.8,0.582,0.0
1731069779.15,19.8,0.482,0.0
1731069779.65,19.8,0.615,0.0
1731069780.15,20.5,0.688,0.0
1731069780.65,19.8,0.699,0.0
1731069781.15,19.8,0.473,0.0
1731069781.65,20.5,0.504,0.0
1731069782.15,19.9,0.456,0.0
1731069782.65,19.8,0.519,0.0
1731069783.15,19.8,0.586,0.0
1731069783.65,20.5,0.894,0.0
1731069784.15,19.8,0.577,0.0
1731069784.65,19.8,0.669,0.0
1731069785.15,19.8,0.831,0.0
1731069785.65,20.5,0.700,0.0
1731069786.15,19.8,0.639,0.0
1731069786.65,19.8,0.692,0.0
1731069787.15,19.8,0.853,0.0
1731069787.65,20.5,0.699,0.0
1731069788.15,19.8,0.561,0.0
1731069788.65,19.8,0.421,0.0
1731069789.15,19.8,0.464,0.0
1731069789.65,20.5,0.445,0.0
1731069790.15,19.8,0.488,0.0
1731069790.65,19.8,0.550,0.0
1731069791.15,19.8,0.709,0.0
1731069791.65,20.5,0.733,0.0
1731069792.15,19.8,0.735,0.0
1731069792.65,19.8,0.685,0.0
1731069793.15,19.8,0.732,0.0
1731069793.65,20.5,0.724,0.0
1731069794.15,19.8,0.791,0.0
1731069794.65,19.8,0.829,0.0
1731069795.15,19.9,0.892,0.0
1731069795.65,20.5,0.881,0.0
1731069796.15,19.9,0.830,0.0
1731069796.65,19.8,0.711,0.0
1731069797.15,19.9,0.365,0.0
1731069797.65,20.5,0.421,0.0
1731069798.15,19.8,0.460,0.0
1731069798.65,19.8,0.411,0.0
1731069799.15,19.8,0.591,0.0
1731069799.65,20.5,0.449,0.0
1731069800.15,19.8,0.597,0.0
1731069800.65,19.8,0.512,0.0
1731069801.15,19.8,0.381,0.0
1731069801.65,20.5,0.406,0.0
1731069802.15,19.9,0.580,0.0
1731069802.65,19.8,0.448,0.0
1731069803.15,19.8,0.436,0.0
1731069803.65,19.8,0.449,0.0
1731069804.15,20.5,0.639,0.0
1731069804.65,19.8,0.630,0.0
1731069805.15,19.8,0.568,0.0
1731069805.65,20.5,0.718,0.0
1731069806.15,19.8,0.721,0.0
1731069806.65,19.8,0.806,0.0
1731069807.15,19.8,0.662,0.0
1731069807.65,20.5,0.675,0.0
1731069808.15,19.8,0.925,0.0
1731069808.65,19.9,0.826,0.0
1731069809.15,19.8,0.655,0.0
1731069809.65,19.8,0.517,0.0
1731069810.15,20.5,0.494,0.0
1731069810.65,19.8,0.501,0.0
1731069811.15,19.8,0.631,0.0
1731069811.65,20.5,0.466,0.0
1731069812.15,19.8,0.873,0.0
1731069812.65,19.8,0.674,0.0
1731069813.15,19.8,0.763,0.0
1731069813.65,20.5,0.742,0.0
1731069814.15,19.8,0.686,0.0
1731069814.65,19.8,0.677,0.0
1731069815.15,19.8,0.694,0.0
1731069815.65,20.5,0.842,0.0
1731069816.15,19.8,1.004,0.0
1731069816.65,19.9,0.802,0.0
1731069817.15,19.8,0.857,0.0
1731069817.65,19.8,0.606,0.0
1731069818.15,20.5,0.670,0.0
1731069818.65,19.8,0.431,0.0
1731069819.15,19.8,0.563,0.0
1731069819.65,20.5,0.440,0.0
1731069820.15,19.8,0.452,0.0
1731069820.65,19.8,0.741,0.0
1731069821.15,19.8,0.486,0.0
1731069821.65,20.5,0.487,0.0
1731069822.15,19.8,0.619,0.0
1731069822.65,19.8,0.413,0.0
1731069823.15,19.8,0.431,0.0
1731069823.65,20.5,0.442,0.0
1731069824.15,19.8,0.447,0.0
1731069824.65,19.8,0.567,0.0
1731069825.15,19.8,0.497,0.0
1731069825.65,20.5,0.477,0.0
1731069826.15,19.8,0.547,0.0
1731069826.65,19.8,0.571,0.0
1731069827.15,19.8,0.599,0.0
1731069827.65,20.5,0.760,0.0
1731069828.15,19.8,0.661,0.0
1731069828.65,19.8,0.747,0.0
1731069829.15,19.8,0.723,0.0
1731069829.65,20.5,0.706,0.0
1731069830.15,19.8,0.707,0.0
1731069830.65,19.8,0.658,0.0
1731069831.15,19.8,0.524,0.0
1731069831.65,20.5,0.469,0.0
1731069832.15,19.8,0.587,0.0
1731069832.65,19.9,0.520,0.0
1731069833.15,19.8,0.620,0.0
1731069833.65,20.5,0.581,0.0
1731069834.15,19.8,0.747,0.0
1731069834.65,19.9,0.725,0.0
1731069835.15,19.8,0.730,0.0
1731069835.65,20.5,0.616,0.0
1731069836.15,19.8,0.721,0.0
1731069836.65,19.8,0.793,0.0
1731069837.15,19.8,0.766,0.0
1731069837.65,20.5,0.775,0.0
1731069838.15,19.8,0.788,0.0
1731069838.65,19.8,0.933,0.0
1731069839.15,19.8,0.742,0.0
1731069839.65,19.8,0.419,0.0
1731069840.15,20.5,0.495,0.0
1731069840.65,19.8,0.363,0.0
1731069841.15,19.8,0.406,0.0
1731069841.65,19.9,0.531,0.0
1731069842.15,20.5,0.479,0.0
1731069842.65,19.8,0.521,0.0
1731069843.15,19.8,0.508,0.0
1731069843.65,19.9,0.431,0.0
1731069844.15,20.5,0.867,0.0
1731069844.65,19.8,0.547,0.0
1731069845.15,19.8,0.484,0.0
1731069845.65,20.5,0.536,0.0
1731069846.15,19.8,0.495,0.0
1731069846.65,19.8,0.834,0.0
1731069847.15,19.8,0.633,0.0
1731069847.65,20.5,0.555,0.0
1731069848.15,19.8,0.439,0.0
1731069848.65,19.8,0.618,0.0
1731069849.15,19.8,0.722,0.0
1731069849.65,20.5,0.699,0.0
1731069850.15,19.8,0.774,0.0
1731069850.65,19.8,0.755,0.0
1731069851.15,19.8,0.897,0.0
1731069851.65,20.5,0.856,0.0
1731069852.15,19.8,0.664,0.0
1731069852.65,19.9,0.450,0.0
1731069853.15,19.8,0.564,0.0
1731069853.65,20.5,0.621,0.0
1731069854.15,19.9,0.501,0.0
1731069854.65,19.8,0.600,0.0
1731069855.15,19.8,0.732,0.0
1731069855.65,20.5,0.995,0.0
1731069856.15,19.8,0.726,0.0
1731069856.65,19.8,0.666,0.0
1731069857.15,19.8,0.708,0.0
1731069857.65,20.5,0.687,0.0
1731069858.15,19.9,0.950,0.0
1731069858.65,19.8,0.880,0.0
1731069859.15,19.8,0.842,0.0
1731069859.65,20.4,0.818,0.0
1731069860.15,19.9,0.814,0.0
1731069860.65,19.8,0.594,0.0
1731069861.15,19.9,0.554,0.0
1731069861.65,20.5,0.499,0.0
1731069862.15,19.8,0.458,0.0
1731069862.65,19.9,0.541,0.0
1731069863.15,19.8,0.458,0.0
1731069863.65,20.5,0.520,0.0
1731069864.15,19.9,0.631,0.0
1731069864.65,19.8,0.608,0.0
1731069865.15,19.8,0.592,0.0
1731069865.65,19.9,0.669,0.0
1731069866.15,20.5,0.579,0.0
1731069866.65,19.8,0.517,0.0
1731069867.15,19.9,0.503,0.0
1731069867.65,20.5,0.563,0.0
1731069868.15,19.8,0.640,0.0
1731069868.65,19.8,0.630,0.0
1731069869.15,19.8,0.722,0.0
1731069869.65,20.5,0.676,0.0
1731069870.15,19.8,0.643,0.0
1731069870.65,19.8,0.587,0.0
1731069871.15,19.8,0.710,0.0
1731069871.65,19.8,0.685,0.0
1731069872.15,20.5,0.737,0.0
1731069872.65,19.8,0.836,0.0
1731069873.15,19.8,0.639,0.0
1731069873.65,19.8,0.480,0.0
1731069874.15,20.5,0.505,0.0
1731069874.65,15.4,8.293,0.07692307692307693
1731069875.15,21.1,2.844,0.08333333333333333
1731069875.65,19.8,0.909,0.0
1731069876.15,20.5,0.645,0.0
1731069876.65,19.8,0.680,0.0
1731069877.15,19.8,0.696,0.0
1731069877.65,19.8,0.690,0.0
1731069878.15,20.5,0.710,0.0
1731069878.65,19.8,0.791,0.0
1731069879.15,19.8,0.959,0.0
1731069879.65,20.5,0.797,0.0
1731069880.15,19.8,0.803,0.0
1731069880.65,19.8,1.019,0.0
1731069881.15,19.8,1.058,0.0
1731069881.65,20.5,0.891,0.0
1731069882.15,19.2,0.573,0.0
1731069882.65,20.5,0.485,0.0
1731069883.15,19.9,0.622,0.0
1731069883.65,20.5,0.533,0.0
1731069884.15,19.8,0.493,0.0
1731069884.65,19.8,0.519,0.0
