Time,Bitrate,Jitter,Datagrams,Delay,F2_X,F2_Y,F2_Z,F4_X,F4_Y,F4_Z,Distance
1731069778.8,19.8,0.992,0.0,2.07,6900.8,10101.2,0.0,9400.8,6599.2,0.0,4302.79025749571
1731069779.3,19.8,0.93,0.0,1.88,6900.9,10101.35,0.0,9400.9,6599.1,0.0,4302.993732565736
1731069779.8,20.5,0.952,0.0,1.58,6901.0,10101.5,0.0,9401.0,6599.0,0.0,4303.197212538603
1731069780.3,19.8,1.444,0.0,1.62,6901.1,10101.65,0.0,9401.1,6598.9,0.0,4303.400697413616
1731069780.8,19.8,1.015,0.0,2.84,6901.2,10101.8,0.0,9401.2,6598.8,0.0,4303.604187190082
1731069781.3,19.8,0.767,0.0,1.61,6901.3,10101.95,0.0,9401.3,6598.7,0.0,4303.807681867302
1731069781.8,20.5,0.76,0.0,1.44,6901.4,10102.1,0.0,9401.4,6598.6,0.0,4304.011181444584
1731069782.3,19.8,0.916,0.0,6.73,6901.5,10102.25,0.0,9401.5,6598.5,0.0,4304.214685921231
1731069782.8,19.8,0.879,0.0,1.75,6901.6,10102.4,0.0,9401.6,6598.4,0.0,4304.418195296549
1731069783.3,19.9,0.987,0.0,2.05,6901.7,10102.55,0.0,9401.7,6598.3,0.0,4304.621709569843
1731069783.8,19.8,1.121,0.0,3.33,6901.8,10102.7,0.0,9401.8,6598.2,0.0,4304.825228740419
1731069784.3,20.5,0.95,0.0,1.77,6901.9,10102.85,0.0,9401.9,6598.1,0.0,4305.028752807581
1731069784.8,19.8,1.075,0.0,2.02,6902.0,10103.0,0.0,9402.0,6598.0,0.0,4305.232281770636
1731069785.3,19.8,1.084,0.0,1.71,6902.1,10103.15,0.0,9402.1,6597.9,0.0,4305.435815628889
1731069785.8,20.5,1.01,0.0,1.78,6902.2,10103.3,0.0,9402.2,6597.8,0.0,4305.639354381647
1731069786.3,19.9,1.121,0.0,1.75,6902.3,10103.45,0.0,9402.3,6597.7,0.0,4305.842898028213
1731069786.8,19.8,1.062,0.0,1.77,6902.4,10103.6,0.0,9402.4,6597.6,0.0,4306.046446567895
1731069787.3,19.8,1.234,0.0,1.72,6902.5,10103.75,0.0,9402.5,6597.5,0.0,4306.25
1731069787.8,19.8,1.135,0.0,2.02,6902.6,10103.9,0.0,9402.6,6597.4,0.0,4306.453558323833
1731069788.3,20.5,1.165,0.0,1.42,6902.7,10104.05,0.0,9402.7,6597.3,0.0,4306.6571215387
1731069788.8,19.8,1.242,0.0,1.84,6902.8,10104.2,0.0,9402.8,6597.2,0.0,4306.860689643908
1731069789.3,19.8,0.767,0.0,1.62,6902.9,10104.35,0.0,9402.9,6597.1,0.0,4307.064262638764
1731069789.8,19.8,0.472,0.0,1.51,6903.0,10104.5,0.0,9403.0,6597.0,0.0,4307.267840522574
1731069790.3,20.5,0.555,0.0,1.77,6903.1,10104.65,0.0,9403.1,6596.9,0.0,4307.471423294645
1731069790.8,19.8,0.666,0.0,2.02,6903.2,10104.8,0.0,9403.2,6596.8,0.0,4307.675010954285
1731069791.3,19.8,0.936,0.0,1.49,6903.3,10104.95,0.0,9403.3,6596.7,0.0,4307.8786035008
1731069791.8,19.8,0.635,0.0,9.63,6903.4,10105.1,0.0,9403.4,6596.6,0.0,4308.082200933497
1731069792.3,20.5,0.6,0.0,2.2,6903.5,10105.25,0.0,9403.5,6596.5,0.0,4308.285803251683
1731069792.8,19.8,0.654,0.0,2.36,6903.6,10105.4,0.0,9403.6,6596.4,0.0,4308.4894104546665
1731069793.3,19.8,0.713,0.0,3.63,6903.7,10105.55,0.0,9403.7,6596.3,0.0,4308.6930225417545
1731069793.8,19.9,0.62,0.0,2.98,6903.8,10105.7,0.0,9403.8,6596.2,0.0,4308.896639512254
1731069794.3,20.5,0.731,0.0,2.03,6903.9,10105.85,0.0,9403.9,6596.1,0.0,4309.100261365475
1731069794.8,19.9,0.676,0.0,1.91,6904.0,10106.0,0.0,9404.0,6596.0,0.0,4309.303888100722
1731069795.3,19.9,0.744,0.0,1.79,6904.1,10106.15,0.0,9404.1,6595.9,0.0,4309.5075197173055
1731069795.8,19.8,0.759,0.0,1.83,6904.2,10106.3,0.0,9404.2,6595.8,0.0,4309.711156214532
1731069796.3,20.5,0.653,0.0,6.24,6904.3,10106.45,0.0,9404.3,6595.7,0.0,4309.914797591711
1731069796.8,19.8,0.8,0.0,1.77,6904.4,10106.6,0.0,9404.4,6595.6,0.0,4310.1184438481505
1731069797.3,19.8,0.714,0.0,1.72,6904.5,10106.75,0.0,9404.5,6595.5,0.0,4310.322094983158
1731069797.8,19.9,0.86,0.0,1.56,6904.6,10106.9,0.0,9404.6,6595.4,0.0,4310.525750996043
1731069798.3,20.5,0.795,0.0,1.79,6904.7,10107.05,0.0,9404.7,6595.3,0.0,4310.729411886114
1731069798.8,19.8,0.789,0.0,1.86,6904.8,10107.2,0.0,9404.8,6595.2,0.0,4310.9330776526795
1731069799.3,19.8,1.069,0.0,1.36,6904.9,10107.35,0.0,9404.9,6595.1,0.0,4311.136748295048
1731069799.8,19.9,0.894,0.0,1.89,6905.0,10107.5,0.0,9405.0,6595.0,0.0,4311.3404238125295
1731069800.3,20.5,1.134,0.0,1.7,6905.1,10107.65,0.0,9405.1,6594.9,0.0,4311.544104204432
1731069800.8,19.8,0.899,0.0,1.61,6905.2,10107.8,0.0,9405.2,6594.8,0.0,4311.747789470066
1731069801.3,19.8,0.876,0.0,9.89,6905.3,10107.95,0.0,9405.3,6594.7,0.0,4311.95147960874
1731069801.8,20.5,0.997,0.0,1.87,6905.4,10108.1,0.0,9405.4,6594.6,0.0,4312.155174619763
1731069802.3,19.9,0.937,0.0,1.84,6905.5,10108.25,0.0,9405.5,6594.5,0.0,4312.358874502445
1731069802.8,19.8,0.907,0.0,2.36,6905.6,10108.4,0.0,9405.6,6594.4,0.0,4312.562579256097
1731069803.3,19.9,0.813,0.0,1.8,6905.7,10108.55,0.0,9405.7,6594.3,0.0,4312.766288880027
1731069803.8,20.5,1.001,0.0,1.63,6905.8,10108.7,0.0,9405.8,6594.2,0.0,4312.970003373545
1731069804.3,19.8,0.958,0.0,3.42,6905.9,10108.85,0.0,9405.9,6594.1,0.0,4313.173722735963
1731069804.8,19.9,0.789,0.0,1.82,6906.0,10109.0,0.0,9406.0,6594.0,0.0,4313.377446966588
1731069805.3,19.8,0.872,0.0,1.81,6906.1,10109.15,0.0,9406.1,6593.9,0.0,4313.581176064732
1731069805.8,20.5,0.902,0.0,6.97,6906.2,10109.3,0.0,9406.2,6593.8,0.0,4313.784910029706
1731069806.3,19.8,0.837,0.0,1.68,6906.3,10109.45,0.0,9406.3,6593.7,0.0,4313.98864886082
