,mean,std
F2C1Bitrate,7.993185929648241,0.3398858818285146
F2C1Jitter,0.9438683417085427,0.6174856589816511
F2C1Datagrams,0.0008025125628140704,0.010673476906093793
F2C1Delay,2.774586934673367,3.4098993589873383
F2C1Distance,4506.450906468035,136.06409828981964
F2F1Bitrate,19.98073366834171,0.337120029058006
F2F1Jitter,0.6314190954773871,0.3686219957025961
F2F1Datagrams,0.0002165829145728643,0.005019362147098792
F2F1Delay,1.5714516582914573,4.0679144007814605
F2F1Distance,905.4284414050494,119.21461212797205
F2S1Bitrate,39.960944723618084,0.5735881175571993
F2S1Jitter,0.9780980904522613,0.37609146704530977
F2S1Datagrams,0.0009640201005025125,0.007412736012807678
F2S1Delay,2.7285165829145726,2.6171806880776525
F2S1Distance,4367.3613038385365,140.4553132997915
F2F4Bitrate,19.97565829145729,0.3853529920234205
F2F4Jitter,0.9411398994974873,0.43515434924209534
F2F4Datagrams,0.0005804020100502511,0.008404779559059113
F2F4Delay,2.729621608040201,2.5692505926973737
F2F4Distance,4525.7362534614285,596.2589792656414
