Time,Bitrate,Jitter,Datagrams
1731069774.2,40.3,1.156,0.0
1731069774.7,40.3,1.181,0.0
1731069775.2,39.7,1.317,0.0
1731069775.7,39.7,1.194,0.015873015873015872
1731069776.2,39.7,1.151,0.0
1731069776.7,40.3,1.027,0.0
1731069777.2,39.7,1.357,0.0
1731069777.7,39.7,1.324,0.0
1731069778.2,40.3,1.126,0.0
1731069778.7,40.3,1.264,0.0
1731069779.2,39.7,1.332,0.0
1731069779.7,40.3,1.263,0.0
1731069780.2,39.7,1.638,0.0
1731069780.7,40.3,1.614,0.0
1731069781.2,39.7,1.402,0.0
1731069781.7,39.7,1.735,0.0
1731069782.2,40.3,1.400,0.0
1731069782.7,40.3,1.395,0.0
1731069783.2,39.7,1.505,0.0
1731069783.7,39.7,1.377,0.0
1731069784.2,40.3,1.625,0.0
1731069784.7,40.3,1.394,0.0
1731069785.2,39.7,1.837,0.0
1731069785.7,39.6,1.485,0.0
1731069786.2,40.4,1.734,0.0
1731069786.7,39.0,1.575,0.016129032258064516
1731069787.2,40.3,1.318,0.0
1731069787.7,39.7,1.262,0.0
1731069788.2,40.3,1.496,0.0
1731069788.7,40.3,1.463,0.0
1731069789.2,39.7,1.733,0.0
1731069789.7,40.3,1.703,0.0
1731069790.2,39.7,1.671,0.0
1731069790.7,40.3,1.810,0.0
1731069791.2,39.7,1.140,0.0
1731069791.7,39.7,0.940,0.0
1731069792.2,40.3,1.140,0.0
1731069792.7,40.3,0.922,0.0
1731069793.2,39.7,1.211,0.0
1731069793.7,39.7,1.143,0.0
1731069794.2,40.3,1.012,0.0
1731069794.7,40.3,1.275,0.0
1731069795.2,39.7,0.999,0.0
1731069795.7,39.7,1.232,0.0
1731069796.2,40.3,0.971,0.0
1731069796.7,40.3,1.194,0.0
1731069797.2,39.7,1.109,0.0
1731069797.7,39.7,1.155,0.0
1731069798.2,40.3,1.059,0.0
1731069798.7,40.3,1.101,0.0
1731069799.2,39.7,1.291,0.0
1731069799.7,39.7,1.336,0.0
1731069800.2,40.3,1.417,0.0
1731069800.7,39.1,1.222,0.031746031746031744
1731069801.2,39.7,1.374,0.0
1731069801.7,39.7,1.722,0.0
1731069802.2,39.7,1.486,0.015873015873015872
1731069802.7,39.7,1.491,0.0
1731069803.2,40.3,1.673,0.0
1731069803.7,39.7,1.563,0.0
1731069804.2,40.3,1.366,0.0
1731069804.7,40.3,1.425,0.0
1731069805.2,39.7,1.433,0.0
1731069805.7,39.7,1.485,0.0
1731069806.2,40.3,1.488,0.0
1731069806.7,40.3,1.576,0.0
1731069807.2,39.7,1.499,0.0
1731069807.7,40.3,1.689,0.0
1731069808.2,39.7,1.316,0.0
1731069808.7,40.3,1.500,0.0
1731069809.2,39.7,1.453,0.0
1731069809.7,40.3,1.306,0.0
1731069810.2,39.7,1.455,0.0
1731069810.7,40.3,1.487,0.0
1731069811.2,39.7,1.861,0.0
1731069811.7,39.7,1.749,0.0
1731069812.2,39.7,1.159,0.0
1731069812.7,41.0,1.047,0.0
1731069813.2,39.7,1.492,0.0
1731069813.7,39.7,1.065,0.0
1731069814.2,40.3,1.033,0.0
1731069814.7,40.3,0.969,0.0
1731069815.2,39.7,1.204,0.0
1731069815.7,39.7,1.397,0.0
1731069816.2,40.3,1.289,0.0
1731069816.7,40.3,1.002,0.0
1731069817.2,39.0,0.935,0.016129032258064516
1731069817.7,39.7,1.089,0.0
1731069818.2,40.3,1.051,0.0
1731069818.7,40.3,1.032,0.0
1731069819.2,39.7,1.023,0.0
1731069819.7,39.7,1.278,0.0
1731069820.2,40.3,1.212,0.0
1731069820.7,39.7,1.138,0.0
1731069821.2,40.3,1.265,0.0
1731069821.7,39.7,1.360,0.0
1731069822.2,40.4,1.535,0.0
1731069822.7,40.3,1.467,0.0
1731069823.2,39.7,1.430,0.0
1731069823.7,39.7,1.663,0.0
1731069824.2,40.3,1.671,0.0
1731069824.7,40.3,1.630,0.0
1731069825.2,39.7,1.054,0.0
1731069825.7,39.7,1.438,0.0
1731069826.2,40.3,1.588,0.0
1731069826.7,40.3,1.317,0.0
1731069827.2,39.7,1.455,0.0
1731069827.7,39.7,1.375,0.0
1731069828.2,40.3,1.500,0.0
1731069828.7,40.3,1.658,0.0
1731069829.2,39.1,1.213,0.0
1731069829.7,40.9,1.318,0.0
1731069830.2,39.7,1.274,0.0
1731069830.7,40.3,1.294,0.0
1731069831.2,39.7,1.644,0.0
1731069831.7,39.7,1.589,0.0
1731069832.2,40.3,1.323,0.0
1731069832.7,40.3,1.843,0.0
1731069833.2,39.6,1.680,0.0
1731069833.7,39.8,1.234,0.0
1731069834.2,40.4,1.485,0.0
1731069834.7,40.3,1.217,0.0
1731069835.2,38.4,0.785,0.03225806451612903
