Time,Bitrate,Jitter,Datagrams
1731068772.16,20.5,0.741,0.0
1731068772.66,19.8,0.485,0.0
1731068773.16,19.9,0.486,0.0
1731068773.66,20.5,0.468,0.0
1731068774.16,19.8,0.431,0.0
1731068774.66,19.8,0.454,0.0
1731068775.16,19.8,0.521,0.0
1731068775.66,20.5,0.450,0.0
1731068776.16,19.8,0.448,0.0
1731068776.66,19.8,0.548,0.0
1731068777.16,19.8,0.548,0.0
1731068777.66,20.5,0.522,0.0
1731068778.16,19.8,0.683,0.0
1731068778.66,19.8,0.612,0.0
1731068779.16,19.8,0.606,0.0
1731068779.66,20.5,0.754,0.0
1731068780.16,19.8,0.638,0.0
1731068780.66,19.8,0.721,0.0
1731068781.16,19.8,0.648,0.0
1731068781.66,19.8,0.280,0.0
1731068782.16,20.5,0.271,0.0
1731068782.66,19.8,0.290,0.0
1731068783.16,19.8,0.220,0.0
1731068783.66,20.5,0.257,0.0
1731068784.16,19.9,0.264,0.0
1731068784.66,19.8,0.381,0.0
1731068785.16,19.8,0.435,0.0
1731068785.66,19.8,0.410,0.0
1731068786.16,20.5,0.389,0.0
1731068786.66,19.8,0.348,0.0
1731068787.16,19.8,0.323,0.0
1731068787.66,20.5,0.538,0.0
1731068788.16,19.8,0.389,0.0
1731068788.66,19.8,0.399,0.0
1731068789.16,19.8,0.395,0.0
1731068789.66,20.5,0.421,0.0
1731068790.16,19.8,0.546,0.0
1731068790.66,19.8,0.425,0.0
1731068791.16,19.8,0.496,0.0
1731068791.66,20.5,0.495,0.0
1731068792.16,19.8,0.491,0.0
1731068792.66,19.8,0.579,0.0
1731068793.16,19.8,0.627,0.0
1731068793.66,20.5,0.626,0.0
1731068794.16,19.8,0.654,0.0
1731068794.66,19.8,0.430,0.0
1731068795.16,19.8,0.341,0.0
1731068795.66,20.5,0.430,0.0
1731068796.16,19.8,0.385,0.0
1731068796.66,19.8,0.408,0.0
1731068797.16,19.9,0.437,0.0
1731068797.66,20.5,0.442,0.0
1731068798.16,19.8,0.776,0.0
1731068798.66,19.8,0.655,0.0
1731068799.16,19.8,0.555,0.0
1731068799.66,20.5,0.486,0.0
1731068800.16,19.8,0.652,0.0
1731068800.66,19.8,0.592,0.0
1731068801.16,19.8,0.605,0.0
1731068801.66,20.5,0.678,0.0
1731068802.16,19.8,0.629,0.0
1731068802.66,19.8,0.432,0.0
1731068803.16,19.8,0.262,0.0
1731068803.66,20.5,0.321,0.0
1731068804.16,19.9,0.403,0.0
1731068804.66,19.8,0.348,0.0
1731068805.16,19.8,0.407,0.0
1731068805.66,19.8,0.422,0.0
1731068806.16,20.5,0.291,0.0
1731068806.66,19.8,0.342,0.0
1731068807.16,19.8,0.338,0.0
1731068807.66,20.5,0.670,0.0
1731068808.16,19.8,0.437,0.0
1731068808.66,19.8,0.342,0.0
1731068809.16,19.8,0.401,0.0
1731068809.66,20.5,0.375,0.0
1731068810.16,19.8,0.511,0.0
1731068810.66,19.8,0.497,0.0
1731068811.16,19.8,0.394,0.0
1731068811.66,20.5,0.433,0.0
1731068812.16,19.8,0.750,0.0
1731068812.66,19.8,0.501,0.0
1731068813.16,19.8,0.474,0.0
1731068813.66,20.5,0.912,0.0
1731068814.16,19.8,0.622,0.0
1731068814.66,19.8,0.603,0.0
1731068815.16,19.8,0.446,0.0
1731068815.66,19.8,0.372,0.0
1731068816.16,20.5,0.556,0.0
1731068816.66,19.8,0.451,0.0
1731068817.16,19.8,0.448,0.0
1731068817.66,20.5,0.492,0.0
1731068818.16,19.8,0.421,0.0
1731068818.66,19.8,0.439,0.0
1731068819.16,19.8,0.429,0.0
1731068819.66,20.5,0.607,0.0
1731068820.16,19.8,0.553,0.0
1731068820.66,19.8,0.642,0.0
1731068821.16,19.8,0.557,0.0
1731068821.66,20.5,0.785,0.0
1731068822.16,19.8,0.684,0.0
1731068822.66,19.8,0.671,0.0
1731068823.16,19.8,0.773,0.0
1731068823.66,20.5,0.685,0.0
1731068824.16,19.8,0.514,0.0
1731068824.66,19.8,0.250,0.0
1731068825.16,19.8,0.276,0.0
1731068825.66,20.5,0.347,0.0
1731068826.16,19.8,0.411,0.0
1731068826.66,19.8,0.431,0.0
1731068827.16,19.8,0.357,0.0
1731068827.66,20.5,0.755,0.0
1731068828.16,19.9,0.490,0.0
1731068828.66,19.8,0.392,0.0
1731068829.16,19.8,0.360,0.0
1731068829.66,20.5,0.440,0.0
1731068830.16,19.8,0.455,0.0
1731068830.66,19.8,0.400,0.0
1731068831.16,19.9,0.429,0.0
1731068831.66,20.5,0.434,0.0
1731068832.16,19.8,0.426,0.0
1731068832.66,19.8,0.465,0.0
1731068833.16,19.8,0.445,0.0
1731068833.66,20.5,0.468,0.0
1731068834.16,19.8,0.624,0.0
1731068834.66,19.8,0.561,0.0
1731068835.16,19.9,0.606,0.0
1731068835.66,19.8,0.593,0.0
1731068836.16,20.5,0.610,0.0
1731068836.66,19.8,0.453,0.0
1731068837.16,19.8,0.422,0.0
1731068837.66,20.5,0.504,0.0
1731068838.16,19.8,0.450,0.0
1731068838.66,19.8,0.545,0.0
1731068839.16,19.8,0.583,0.0
1731068839.66,20.5,0.541,0.0
1731068840.16,19.8,0.452,0.0
1731068840.66,19.8,0.492,0.0
1731068841.16,19.8,0.465,0.0
1731068841.66,20.5,0.486,0.0
1731068842.16,19.8,0.510,0.0
1731068842.66,19.8,0.614,0.0
1731068843.16,19.8,0.648,0.0
1731068843.66,20.5,0.564,0.0
1731068844.16,19.8,0.622,0.0
1731068844.66,19.8,0.622,0.0
1731068845.16,19.8,0.502,0.0
1731068845.66,19.8,0.224,0.0
1731068846.16,20.5,0.444,0.0
1731068846.66,19.9,0.360,0.0
1731068847.16,19.8,0.328,0.0
1731068847.66,20.5,0.352,0.0
1731068848.16,19.8,0.373,0.0
1731068848.66,19.8,0.346,0.0
1731068849.16,19.8,0.343,0.0
1731068849.66,20.5,0.401,0.0
1731068850.16,19.8,0.329,0.0
1731068850.66,19.8,0.363,0.0
1731068851.16,19.8,0.510,0.0
1731068851.66,20.5,0.504,0.0
1731068852.16,19.8,0.360,0.0
1731068852.66,19.8,0.496,0.0
1731068853.16,19.8,0.568,0.0
1731068853.66,20.5,0.454,0.0
1731068854.16,19.8,0.487,0.0
1731068854.66,19.8,0.519,0.0
1731068855.16,19.8,0.434,0.0
1731068855.66,20.5,0.504,0.0
1731068856.16,19.8,0.513,0.0
1731068856.66,19.8,0.513,0.0
1731068857.16,19.9,0.572,0.0
1731068857.66,20.5,0.575,0.0
1731068858.16,19.8,0.549,0.0
1731068858.66,19.8,0.445,0.0
1731068859.16,19.8,0.406,0.0
1731068859.66,19.9,0.630,0.0
1731068860.16,20.5,0.422,0.0
1731068860.66,19.8,0.507,0.0
1731068861.16,19.8,0.523,0.0
1731068861.66,20.5,0.419,0.0
1731068862.16,19.8,0.516,0.0
1731068862.66,19.8,0.630,0.0
1731068863.16,19.8,0.559,0.0
1731068863.66,20.5,0.648,0.0
1731068864.16,19.8,0.617,0.0
1731068864.66,19.8,0.667,0.0
1731068865.16,19.9,0.678,0.0
1731068865.66,19.8,0.678,0.0
1731068866.16,20.5,0.677,0.0
1731068866.66,19.8,0.468,0.0
1731068867.16,19.8,0.410,0.0
1731068867.66,20.5,0.389,0.0
1731068868.16,19.8,0.292,0.0
1731068868.66,19.9,0.316,0.0
1731068869.16,19.8,0.420,0.0
1731068869.66,20.5,0.349,0.0
1731068870.16,19.8,0.292,0.0
1731068870.66,19.8,0.350,0.0
1731068871.16,19.8,0.363,0.0
1731068871.66,20.5,0.282,0.0
1731068872.16,19.8,0.539,0.0
1731068872.66,19.8,0.341,0.0
1731068873.16,19.8,0.379,0.0
1731068873.66,20.5,0.419,0.0
1731068874.16,19.8,0.413,0.0
1731068874.66,19.8,0.489,0.0
1731068875.16,19.8,0.576,0.0
1731068875.66,20.5,0.481,0.0
1731068876.16,19.8,0.508,0.0
1731068876.66,19.8,0.447,0.0
1731068877.16,19.8,0.756,0.0
1731068877.66,20.5,0.639,0.0
1731068878.16,19.8,0.550,0.0
1731068878.66,19.8,0.701,0.0
1731068879.16,19.8,0.517,0.0
1731068879.66,19.8,0.517,0.0
1731068880.16,20.5,0.421,0.0
1731068880.66,19.8,0.381,0.0
1731068881.16,19.9,0.412,0.0
1731068881.66,20.5,0.399,0.0
1731068882.16,19.8,0.529,0.0
1731068882.66,19.8,0.480,0.0
1731068883.16,19.8,0.550,0.0
1731068883.66,20.5,0.591,0.0
1731068884.16,19.8,0.662,0.0
1731068884.66,19.8,0.595,0.0
1731068885.16,19.8,0.743,0.0
1731068885.66,20.5,0.815,0.0
1731068886.16,19.8,0.791,0.0
1731068886.66,19.8,0.742,0.0
1731068887.16,19.8,0.654,0.0
1731068887.66,20.5,0.596,0.0
1731068888.16,19.8,0.522,0.0
1731068888.66,19.8,0.355,0.0
1731068889.16,19.9,0.256,0.0
1731068889.66,20.5,0.226,0.0
1731068890.16,19.8,0.254,0.0
1731068890.66,19.8,0.259,0.0
1731068891.16,19.8,0.251,0.0
1731068891.66,19.8,0.385,0.0
1731068892.16,20.5,0.280,0.0
1731068892.66,19.8,0.319,0.0
1731068893.16,19.9,0.382,0.0
1731068893.66,20.5,0.312,0.0
1731068894.16,19.8,0.438,0.0
1731068894.66,19.8,0.372,0.0
1731068895.16,19.8,0.427,0.0
1731068895.66,20.5,0.420,0.0
1731068896.16,19.9,0.488,0.0
1731068896.66,19.8,0.475,0.0
1731068897.16,19.8,0.690,0.0
1731068897.66,20.5,0.480,0.0
1731068898.16,19.8,0.501,0.0
1731068898.66,19.8,0.616,0.0
1731068899.16,19.8,0.575,0.0
1731068899.66,20.5,0.527,0.0
1731068900.16,19.8,0.496,0.0
1731068900.66,19.8,0.507,0.0
1731068901.16,19.8,0.402,0.0
1731068901.66,20.5,0.349,0.0
1731068902.16,19.8,0.366,0.0
1731068902.66,19.8,0.424,0.0
1731068903.16,19.8,0.454,0.0
1731068903.66,20.5,0.531,0.0
1731068904.16,19.8,0.505,0.0
1731068904.66,19.8,0.444,0.0
1731068905.16,19.8,0.548,0.0
