Time,Bitrate,Jitter,Datagrams,Delay,F2_X,F2_Y,F2_Z,F4_X,F4_Y,F4_Z,Distance
1731067808.46,19.8,1.28,0.0,2.49,6507.5,9511.25,0.0,9007.5,6992.5,0.0,3548.8169243425336
1731067808.96,19.9,1.173,0.0,2.07,6507.6,9511.4,0.0,9007.6,6992.4,0.0,3548.994364605275
1731067809.46,19.8,1.186,0.0,2.98,6507.7,9511.55,0.0,9007.7,6992.3,0.0,3549.1718136066615
1731067809.96,20.5,1.257,0.0,1.56,6507.8,9511.7,0.0,9007.8,6992.2,0.0,3549.349271345383
1731067810.46,19.8,1.418,0.0,7.46,6507.9,9511.85,0.0,9007.9,6992.1,0.0,3549.526737820128
1731067810.96,19.8,1.085,0.0,2.06,6508.0,9512.0,0.0,9008.0,6992.0,0.0,3549.704213029587
1731067811.46,19.9,0.803,0.0,1.73,6508.1,9512.15,0.0,9008.1,6991.9,0.0,3549.88169697245
1731067811.96,20.5,0.57,0.0,1.79,6508.2,9512.3,0.0,9008.2,6991.8,0.0,3550.0591896474066
1731067812.46,19.8,0.666,0.0,2.12,6508.3,9512.45,0.0,9008.3,6991.7,0.0,3550.2366910531473
1731067812.96,19.9,0.767,0.0,1.9,6508.4,9512.6,0.0,9008.4,6991.6,0.0,3550.4142011883628
1731067813.46,19.8,0.612,0.0,2.44,6508.5,9512.75,0.0,9008.5,6991.5,0.0,3550.591720051744
1731067813.96,20.5,0.539,0.0,1.98,6508.6,9512.9,0.0,9008.6,6991.4,0.0,3550.769247641981
1731067814.46,19.8,0.955,0.0,2.35,6508.7,9513.05,0.0,9008.7,6991.3,0.0,3550.946783957766
1731067814.96,19.8,0.723,0.0,6.61,6508.8,9513.2,0.0,9008.8,6991.2,0.0,3551.1243289977892
1731067815.46,19.9,0.619,0.0,1.68,6508.9,9513.35,0.0,9008.9,6991.1,0.0,3551.3018827607434
1731067815.96,19.8,1.301,0.0,2.27,6509.0,9513.5,0.0,9009.0,6991.0,0.0,3551.4794452453193
1731067816.46,20.5,0.925,0.0,1.37,6509.1,9513.65,0.0,9009.1,6990.9,0.0,3551.657016450209
1731067816.96,19.8,0.677,0.0,1.76,6509.2,9513.8,0.0,9009.2,6990.8,0.0,3551.834596374105
1731067817.46,19.8,0.717,0.0,2.13,6509.3,9513.95,0.0,9009.3,6990.7,0.0,3552.012185015699
1731067817.96,20.5,0.725,0.0,1.94,6509.4,9514.1,0.0,9009.4,6990.6,0.0,3552.189782373684
1731067818.46,19.8,0.729,0.0,2.29,6509.5,9514.25,0.0,9009.5,6990.5,0.0,3552.3673884467526
1731067818.96,19.8,0.672,0.0,1.97,6509.6,9514.4,0.0,9009.6,6990.4,0.0,3552.5450032335975
1731067819.46,19.8,1.018,0.0,4.09,6509.7,9514.55,0.0,9009.7,6990.3,0.0,3552.7226267329115
1731067819.96,20.5,0.968,0.0,1.91,6509.8,9514.7,0.0,9009.8,6990.2,0.0,3552.900258943389
1731067820.46,19.8,0.905,0.0,1.79,6509.9,9514.85,0.0,9009.9,6990.1,0.0,3553.0778998637225
1731067820.96,19.8,0.991,0.0,2.98,6510.0,9515.0,0.0,9010.0,6990.0,0.0,3553.255549492606
1731067821.46,19.8,1.264,0.0,1.61,6510.1,9515.15,0.0,9010.1,6989.9,0.0,3553.433207828733
1731067821.96,20.5,0.959,0.0,1.52,6510.2,9515.3,0.0,9010.2,6989.8,0.0,3553.6108748707984
1731067822.46,19.8,1.07,0.0,2.19,6510.3,9515.45,0.0,9010.3,6989.7,0.0,3553.7885506174957
1731067822.96,19.8,1.202,0.0,1.56,6510.4,9515.6,0.0,9010.4,6989.6,0.0,3553.9662350675194
1731067823.46,19.8,1.081,0.0,1.51,6510.5,9515.75,0.0,9010.5,6989.5,0.0,3554.143928219565
1731067823.96,19.8,0.748,0.0,2.32,6510.6,9515.9,0.0,9010.6,6989.4,0.0,3554.3216300723266
1731067824.46,20.5,0.864,0.0,10.1,6510.7,9516.05,0.0,9010.7,6989.3,0.0,3554.4993406244994
1731067824.96,19.8,0.808,0.0,1.74,6510.8,9516.2,0.0,9010.8,6989.2,0.0,3554.6770598747785
1731067825.46,19.8,1.241,0.0,2.42,6510.9,9516.35,0.0,9010.9,6989.1,0.0,3554.8547878218596
1731067825.96,20.5,0.929,0.0,1.85,6511.0,9516.5,0.0,9011.0,6989.0,0.0,3555.0325244644387
1731067826.46,19.8,0.766,0.0,2.43,6511.1,9516.65,0.0,9011.1,6988.9,0.0,3555.210269801211
1731067826.96,19.9,0.856,0.0,1.74,6511.2,9516.8,0.0,9011.2,6988.8,0.0,3555.388023830873
1731067827.46,19.8,1.035,0.0,2.16,6511.3,9516.95,0.0,9011.3,6988.7,0.0,3555.5657865521207
1731067827.96,20.5,0.901,0.0,2.81,6511.4,9517.1,0.0,9011.4,6988.6,0.0,3555.7435579636503
1731067828.46,19.8,1.014,0.0,1.7,6511.5,9517.25,0.0,9011.5,6988.5,0.0,3555.921338064159
1731067828.96,19.8,0.995,0.0,8.67,6511.6,9517.4,0.0,9011.6,6988.4,0.0,3556.0991268523435
1731067829.46,19.8,1.209,0.0,2.22,6511.7,9517.55,0.0,9011.7,6988.3,0.0,3556.276924326901
1731067829.96,20.5,1.201,0.0,1.63,6511.8,9517.7,0.0,9011.8,6988.2,0.0,3556.4547304865278
1731067830.46,19.8,1.217,0.0,2.95,6511.9,9517.85,0.0,9011.9,6988.1,0.0,3556.632545329922
1731067830.96,19.8,1.298,0.0,1.56,6512.0,9518.0,0.0,9012.0,6988.0,0.0,3556.8103688557812
1731067831.46,19.8,1.261,0.0,1.91,6512.1,9518.15,0.0,9012.1,6987.9,0.0,3556.9882010628035
1731067831.96,20.5,1.339,0.0,2.06,6512.2,9518.3,0.0,9012.2,6987.8,0.0,3557.1660419496866
1731067832.46,19.2,0.578,0.0,1.77,6512.3,9518.45,0.0,9012.3,6987.7,0.0,3557.3438915151287
1731067832.96,20.5,0.538,0.0,1.85,6512.4,9518.6,0.0,9012.4,6987.6,0.0,3557.5217497578283
1731067833.46,19.8,0.539,0.0,3.23,6512.5,9518.75,0.0,9012.5,6987.5,0.0,3557.699616676484
1731067833.96,20.5,0.716,0.0,1.73,6512.6,9518.9,0.0,9012.6,6987.4,0.0,3557.8774922697944
1731067834.46,19.8,0.751,0.0,2.09,6512.7,9519.05,0.0,9012.7,6987.3,0.0,3558.0553765364584
1731067834.96,19.8,0.602,0.0,1.86,6512.8,9519.2,0.0,9012.8,6987.2,0.0,3558.233269475176
1731067835.46,19.8,0.924,0.0,2.53,6512.9,9519.35,0.0,9012.9,6987.1,0.0,3558.411171084646
1731067835.96,20.5,0.951,0.0,2.19,6513.0,9519.5,0.0,9013.0,6987.0,0.0,3558.5890813635674
1731067836.46,19.8,0.863,0.0,1.63,6513.1,9519.65,0.0,9013.1,6986.9,0.0,3558.7670003106414
1731067836.96,19.8,0.702,0.0,2.32,6513.2,9519.8,0.0,9013.2,6986.8,0.0,3558.944927924567
1731067837.46,19.8,0.911,0.0,2.88,6513.3,9519.95,0.0,9013.3,6986.7,0.0,3559.122864204044
1731067837.96,20.5,0.691,0.0,2.11,6513.4,9520.1,0.0,9013.4,6986.6,0.0,3559.300809147774
1731067838.46,19.9,0.674,0.0,9.52,6513.5,9520.25,0.0,9013.5,6986.5,0.0,3559.478762754457
1731067838.96,19.8,1.265,0.0,2.3,6513.6,9520.4,0.0,9013.6,6986.4,0.0,3559.6567250227936
1731067839.46,19.8,1.059,0.0,2.5,6513.7,9520.55,0.0,9013.7,6986.3,0.0,3559.8346959514847
1731067839.96,20.5,0.822,0.0,3.55,6513.8,9520.7,0.0,9013.8,6986.2,0.0,3560.0126755392316
1731067840.46,19.9,1.125,0.0,1.59,6513.9,9520.85,0.0,9013.9,6986.1,0.0,3560.190663784736
1731067840.96,19.8,0.979,0.0,2.02,6514.0,9521.0,0.0,9014.0,6986.0,0.0,3560.368660686699
1731067841.46,19.8,0.88,0.0,2.21,6514.1,9521.15,0.0,9014.1,6985.9,0.0,3560.5466662438225
1731067841.96,20.5,0.797,0.0,2.34,6514.2,9521.3,0.0,9014.2,6985.8,0.0,3560.7246804548085
1731067842.46,19.8,1.179,0.0,2.43,6514.3,9521.45,0.0,9014.3,6985.7,0.0,3560.9027033183593
1731067842.96,19.9,1.191,0.0,7.95,6514.4,9521.6,0.0,9014.4,6985.6,0.0,3561.080734833177
1731067843.46,19.8,1.23,0.0,2.43,6514.5,9521.75,0.0,9014.5,6985.5,0.0,3561.2587749979643
1731067843.96,20.5,1.023,0.0,2.63,6514.6,9521.9,0.0,9014.6,6985.4,0.0,3561.4368238114234
1731067844.46,19.8,1.558,0.0,1.9,6514.7,9522.05,0.0,9014.7,6985.3,0.0,3561.614881272258
1731067844.96,19.8,1.004,0.0,2.69,6514.8,9522.2,0.0,9014.8,6985.2,0.0,3561.7929473791705
1731067845.46,19.8,0.717,0.0,2.13,6514.9,9522.35,0.0,9014.9,6985.1,0.0,3561.971022130865
1731067845.96,20.5,0.966,0.0,1.6,6515.0,9522.5,0.0,9015.0,6985.0,0.0,3562.149105526045
1731067846.46,19.8,0.708,0.0,2.38,6515.1,9522.65,0.0,9015.1,6984.9,0.0,3562.327197563413
1731067846.96,19.8,0.708,0.0,1.68,6515.2,9522.8,0.0,9015.2,6984.8,0.0,3562.505298241674
1731067847.46,19.8,0.769,0.0,3.32,6515.3,9522.95,0.0,9015.3,6984.7,0.0,3562.683407559532
1731067847.96,20.5,0.936,0.0,2.64,6515.4,9523.1,0.0,9015.4,6984.6,0.0,3562.8615255156915
1731067848.46,19.8,0.875,0.0,1.54,6515.5,9523.25,0.0,9015.5,6984.5,0.0,3563.0396521088564
1731067848.96,19.8,1.16,0.0,1.75,6515.6,9523.4,0.0,9015.6,6984.4,0.0,3563.217787337732
1731067849.46,19.8,1.024,0.0,2.62,6515.7,9523.55,0.0,9015.7,6984.3,0.0,3563.395931201022
1731067849.96,20.5,0.928,0.0,1.44,6515.8,9523.7,0.0,9015.8,6984.2,0.0,3563.5740836974333
1731067850.46,19.8,1.003,0.0,2.56,6515.9,9523.85,0.0,9015.9,6984.1,0.0,3563.7522448256695
1731067850.96,19.8,1.044,0.0,1.98,6516.0,9524.0,0.0,9016.0,6984.0,0.0,3563.9304145844376
1731067851.46,19.8,1.107,0.0,1.73,6516.1,9524.15,0.0,9016.1,6983.9,0.0,3564.108592972442
1731067851.96,20.5,1.025,0.0,1.93,6516.2,9524.3,0.0,9016.2,6983.8,0.0,3564.2867799883893
1731067852.46,19.8,1.153,0.0,8.73,6516.3,9524.45,0.0,9016.3,6983.7,0.0,3564.464975630985
1731067852.96,19.8,1.222,0.0,2.27,6516.4,9524.6,0.0,9016.4,6983.6,0.0,3564.643179898936
1731067853.46,19.8,0.926,0.0,2.27,6516.5,9524.75,0.0,9016.5,6983.5,0.0,3564.8213927909487
1731067853.96,19.8,0.73,0.0,1.96,6516.6,9524.9,0.0,9016.6,6983.4,0.0,3564.9996143057297
1731067854.46,20.5,0.482,0.0,2.32,6516.7,9525.05,0.0,9016.7,6983.3,0.0,3565.177844441985
1731067854.96,19.8,0.836,0.0,1.84,6516.8,9525.2,0.0,9016.8,6983.2,0.0,3565.3560831984228
1731067855.46,19.9,1.075,0.0,1.8,6516.9,9525.35,0.0,9016.9,6983.1,0.0,3565.53433057375
1731067855.96,20.5,0.901,0.0,2.48,6517.0,9525.5,0.0,9017.0,6983.0,0.0,3565.712586566674
1731067856.46,19.8,0.606,0.0,2.02,6517.1,9525.65,0.0,9017.1,6982.9,0.0,3565.8908511759023
1731067856.96,19.8,0.661,0.0,6.86,6517.2,9525.8,0.0,9017.2,6982.8,0.0,3566.0691244001428
1731067857.46,19.9,0.988,0.0,2.55,6517.3,9525.95,0.0,9017.3,6982.7,0.0,3566.2474062381034
1731067857.96,19.9,0.865,0.0,1.6,6517.4,9526.1,0.0,9017.4,6982.6,0.0,3566.4256966884927
1731067858.46,20.5,0.705,0.0,2.26,6517.5,9526.25,0.0,9017.5,6982.5,0.0,3566.603995750019
1731067858.96,19.8,0.679,0.0,2.66,6517.6,9526.4,0.0,9017.6,6982.4,0.0,3566.7823034213907
1731067859.46,19.8,0.789,0.0,1.41,6517.7,9526.55,0.0,9017.7,6982.3,0.0,3566.9606197013163
1731067859.96,20.5,0.796,0.0,1.64,6517.8,9526.7,0.0,9017.8,6982.2,0.0,3567.138944588506
1731067860.46,19.9,0.816,0.0,1.92,6517.9,9526.85,0.0,9017.9,6982.1,0.0,3567.317278081668
1731067860.96,19.8,0.701,0.0,1.51,6518.0,9527.0,0.0,9018.0,6982.0,0.0,3567.4956201795117
1731067861.46,19.8,0.82,0.0,5.77,6518.1,9527.15,0.0,9018.1,6981.9,0.0,3567.673970880747
1731067861.96,20.5,0.946,0.0,2.21,6518.2,9527.3,0.0,9018.2,6981.8,0.0,3567.852330184084
1731067862.46,19.8,0.834,0.0,1.82,6518.3,9527.45,0.0,9018.3,6981.7,0.0,3568.0306980882324
1731067862.96,19.8,1.06,0.0,2.44,6518.4,9527.6,0.0,9018.4,6981.6,0.0,3568.209074591902
1731067863.46,19.8,0.992,0.0,2.07,6518.5,9527.75,0.0,9018.5,6981.5,0.0,3568.387459693804
1731067863.96,19.8,1.007,0.0,2.8,6518.6,9527.9,0.0,9018.6,6981.4,0.0,3568.5658533926485
1731067864.46,20.5,0.907,0.0,2.7,6518.7,9528.05,0.0,9018.7,6981.3,0.0,3568.7442556871456
1731067864.96,19.9,1.014,0.0,1.95,6518.8,9528.2,0.0,9018.8,6981.2,0.0,3568.9226665760075
1731067865.46,19.8,1.305,0.0,2.57,6518.9,9528.35,0.0,9018.9,6981.1,0.0,3569.1010860579445
1731067865.96,20.5,1.381,0.0,2.4,6519.0,9528.5,0.0,9019.0,6981.0,0.0,3569.2795141316687
1731067866.46,19.8,1.091,0.0,9.57,6519.1,9528.65,0.0,9019.1,6980.9,0.0,3569.4579507958906
1731067866.96,19.8,0.82,0.0,2.37,6519.2,9528.8,0.0,9019.2,6980.8,0.0,3569.636396049323
1731067867.46,19.8,0.837,0.0,2.37,6519.3,9528.95,0.0,9019.3,6980.7,0.0,3569.8148498906776
1731067867.96,20.5,0.983,0.0,1.6,6519.4,9529.1,0.0,9019.4,6980.6,0.0,3569.993312318666
1731067868.46,19.9,0.762,0.0,3.2,6519.5,9529.25,0.0,9019.5,6980.5,0.0,3570.171783332001
1731067868.96,19.8,1.157,0.0,1.78,6519.6,9529.4,0.0,9019.6,6980.4,0.0,3570.350262929395
1731067869.46,19.8,0.874,0.0,1.56,6519.7,9529.55,0.0,9019.7,6980.3,0.0,3570.5287511095607
1731067869.96,20.5,0.902,0.0,2.39,6519.8,9529.7,0.0,9019.8,6980.2,0.0,3570.707247871211
1731067870.46,19.8,0.983,0.0,1.73,6519.9,9529.85,0.0,9019.9,6980.1,0.0,3570.8857532130596
1731067870.96,19.8,1.275,0.0,2.36,6520.0,9530.0,0.0,9020.0,6980.0,0.0,3571.064267133819
1731067871.46,19.8,1.738,0.0,2.43,6520.1,9530.15,0.0,9020.1,6979.9,0.0,3571.2427896322033
1731067871.96,20.5,1.019,0.0,1.77,6520.2,9530.3,0.0,9020.2,6979.8,0.0,3571.4213207069256
1731067872.46,19.8,1.292,0.0,1.62,6520.3,9530.45,0.0,9020.3,6979.7,0.0,3571.5998603567
1731067872.96,19.9,1.268,0.0,1.94,6520.4,9530.6,0.0,9020.4,6979.6,0.0,3571.778408580241
1731067873.46,19.9,1.137,0.0,1.87,6520.5,9530.75,0.0,9020.5,6979.5,0.0,3571.956965376263
1731067873.96,19.8,1.264,0.0,2.22,6520.6,9530.9,0.0,9020.6,6979.4,0.0,3572.1355307434796
1731067874.46,20.5,1.195,0.0,2.16,6520.7,9531.05,0.0,9020.7,6979.3,0.0,3572.314104680606
1731067874.96,19.8,0.986,0.0,4.2,6520.8,9531.2,0.0,9020.8,6979.2,0.0,3572.492687186357
1731067875.46,19.8,0.465,0.0,4.58,6520.9,9531.35,0.0,9020.9,6979.1,0.0,3572.671278259448
1731067875.96,20.5,0.491,0.0,7.74,6521.0,9531.5,0.0,9021.0,6979.0,0.0,3572.849877898594
1731067876.46,19.8,0.545,0.0,10.9,6521.1,9531.65,0.0,9021.1,6978.9,0.0,3573.0284861025107
1731067876.96,19.8,0.599,0.0,2.03,6521.2,9531.8,0.0,9021.2,6978.8,0.0,3573.2071028699133
1731067877.46,19.9,0.506,0.0,1.77,6521.3,9531.95,0.0,9021.3,6978.7,0.0,3573.385728199518
1731067877.96,20.5,0.668,0.0,2.92,6521.4,9532.1,0.0,9021.4,6978.6,0.0,3573.564362090041
1731067878.46,19.8,0.757,0.0,2.76,6521.5,9532.25,0.0,9021.5,6978.5,0.0,3573.743004540198
1731067878.96,19.8,0.693,0.0,2.6,6521.6,9532.4,0.0,9021.6,6978.4,0.0,3573.9216555487055
1731067879.46,19.8,0.594,0.0,1.94,6521.7,9532.55,0.0,9021.7,6978.3,0.0,3574.1003151142804
1731067879.96,20.5,0.749,0.0,2.4,6521.8,9532.7,0.0,9021.8,6978.2,0.0,3574.2789832356398
1731067880.46,19.8,0.67,0.0,2.04,6521.9,9532.85,0.0,9021.9,6978.1,0.0,3574.4576599115003
1731067880.96,19.8,0.951,0.0,6.24,6522.0,9533.0,0.0,9022.0,6978.0,0.0,3574.6363451405796
1731067881.46,19.8,0.834,0.0,2.35,6522.1,9533.15,0.0,9022.1,6977.9,0.0,3574.8150389215944
1731067881.96,20.5,0.68,0.0,2.07,6522.2,9533.3,0.0,9022.2,6977.8,0.0,3574.9937412532627
1731067882.46,19.8,0.783,0.0,1.45,6522.3,9533.45,0.0,9022.3,6977.7,0.0,3575.172452134302
1731067882.96,19.9,0.992,0.0,1.95,6522.4,9533.6,0.0,9022.4,6977.6,0.0,3575.3511715634313
1731067883.46,19.8,1.096,0.0,1.67,6522.5,9533.75,0.0,9022.5,6977.5,0.0,3575.5298995393678
1731067883.96,20.5,0.822,0.0,2.01,6522.6,9533.9,0.0,9022.6,6977.4,0.0,3575.70863606083
1731067884.46,19.8,1.126,0.0,1.47,6522.7,9534.05,0.0,9022.7,6977.3,0.0,3575.8873811265366
1731067884.96,19.9,1.071,0.0,2.28,6522.8,9534.2,0.0,9022.8,6977.2,0.0,3576.0661347352066
1731067885.46,19.8,1.147,0.0,4.7,6522.9,9534.35,0.0,9022.9,6977.1,0.0,3576.244896885559
1731067885.96,20.5,1.09,0.0,1.7,6523.0,9534.5,0.0,9023.0,6977.0,0.0,3576.4236675763123
1731067886.46,19.9,1.225,0.0,2.18,6523.1,9534.65,0.0,9023.1,6976.9,0.0,3576.6024468061864
1731067886.96,19.8,1.095,0.0,2.31,6523.2,9534.8,0.0,9023.2,6976.8,0.0,3576.781234573901
1731067887.46,19.8,1.069,0.0,1.67,6523.3,9534.95,0.0,9023.3,6976.7,0.0,3576.9600308781755
1731067887.96,19.8,0.783,0.0,3.1,6523.4,9535.1,0.0,9023.4,6976.6,0.0,3577.13883571773
1731067888.46,20.5,0.733,0.0,1.55,6523.5,9535.25,0.0,9023.5,6976.5,0.0,3577.317649091285
1731067888.96,19.8,0.738,0.0,1.37,6523.6,9535.4,0.0,9023.6,6976.4,0.0,3577.4964709975607
1731067889.46,19.8,1.1,0.0,2.2,6523.7,9535.55,0.0,9023.7,6976.3,0.0,3577.675301435277
1731067889.96,20.5,0.924,0.0,1.75,6523.8,9535.7,0.0,9023.8,6976.2,0.0,3577.8541404031553
1731067890.46,19.8,0.972,0.0,6.82,6523.9,9535.85,0.0,9023.9,6976.1,0.0,3578.032987899916
1731067890.96,19.8,0.977,0.0,1.73,6524.0,9536.0,0.0,9024.0,6976.0,0.0,3578.2118439242804
