Time,Bitrate,Jitter,Datagrams,Delay
1731068772.18,20.5,1.367,0.0,2.11
1731068772.68,19.9,1.381,0.0,1.41
1731068773.18,19.8,1.697,0.0,1.96
1731068773.68,20.5,1.368,0.0,2.17
1731068774.18,19.2,0.533,0.0,2.51
1731068774.68,20.5,0.565,0.0,1.83
1731068775.18,19.8,0.787,0.0,7.01
1731068775.68,20.5,0.644,0.0,1.6
1731068776.18,19.9,0.693,0.0,2.18
1731068776.68,19.8,0.676,0.0,1.67
1731068777.18,19.9,0.709,0.0,1.61
1731068777.68,20.5,0.902,0.0,2.01
1731068778.18,19.8,0.840,0.0,1.74
1731068778.68,19.9,0.609,0.0,2.03
1731068779.18,19.8,0.635,0.0,1.69
1731068779.68,19.8,0.977,0.0,11.1
1731068780.18,20.5,0.761,0.0,2.2
1731068780.68,19.8,0.776,0.0,1.84
1731068781.18,19.8,0.923,0.0,1.76
1731068781.68,20.5,0.780,0.0,2.2
1731068782.18,19.8,0.886,0.0,2.29
1731068782.68,19.8,1.129,0.0,1.8
1731068783.18,19.9,0.951,0.0,1.89
1731068783.68,20.5,0.915,0.0,1.7
1731068784.18,19.8,0.982,0.0,4.38
1731068784.68,19.8,1.077,0.0,1.59
1731068785.18,19.8,1.102,0.0,1.89
1731068785.68,20.5,1.348,0.0,1.71
1731068786.18,19.8,1.249,0.0,1.58
1731068786.68,19.8,0.970,0.0,2.42
1731068787.18,19.8,0.791,0.0,2.55
1731068787.68,20.5,0.741,0.0,2.03
1731068788.18,19.8,0.949,0.0,2.52
1731068788.68,19.8,1.101,0.0,2.57
1731068789.18,19.8,0.875,0.0,9.29
1731068789.68,20.5,0.907,0.0,1.63
1731068790.18,19.8,0.857,0.0,2.39
1731068790.68,19.9,0.973,0.0,1.91
1731068791.18,19.8,1.024,0.0,1.6
1731068791.68,19.9,1.163,0.0,1.68
1731068792.18,20.5,1.125,0.0,1.89
1731068792.68,19.8,1.280,0.0,1.78
1731068793.18,19.8,1.250,0.0,1.29
1731068793.68,20.5,1.440,0.0,4.51
1731068794.18,19.8,1.405,0.0,2.36
1731068794.68,19.9,1.533,0.0,1.73
1731068795.18,19.8,1.171,0.0,1.82
1731068795.68,19.8,0.777,0.0,2.15
1731068796.18,20.5,0.599,0.0,2.31
1731068796.68,19.8,0.508,0.0,1.95
1731068797.18,19.8,0.596,0.0,1.89
1731068797.68,20.5,0.675,0.0,1.66
1731068798.18,19.8,0.906,0.0,3.34
1731068798.68,19.9,1.041,0.0,1.75
1731068799.18,19.8,0.603,0.0,1.73
1731068799.68,19.8,0.788,0.0,1.82
1731068800.18,20.5,0.627,0.0,1.94
1731068800.68,19.8,0.632,0.0,1.93
1731068801.18,19.8,0.652,0.0,1.63
1731068801.68,20.5,0.705,0.0,4.36
1731068802.18,19.8,0.751,0.0,5.53
1731068802.68,19.8,0.749,0.0,1.83
1731068803.18,19.8,0.781,0.0,8.16
1731068803.68,19.9,0.868,0.0,2.35
1731068804.18,20.5,1.062,0.0,2.08
1731068804.68,19.9,1.150,0.0,1.73
1731068805.18,19.8,1.382,0.0,1.56
1731068805.68,20.5,1.087,0.0,1.9
1731068806.18,19.9,1.032,0.0,2.4
1731068806.68,19.8,1.143,0.0,1.69
1731068807.18,19.8,1.366,0.0,1.76
1731068807.68,20.5,1.574,0.0,5.83
1731068808.18,19.8,1.213,0.0,1.65
1731068808.68,19.8,1.059,0.0,1.85
1731068809.18,19.8,1.056,0.0,2.55
1731068809.68,20.5,0.945,0.0,1.98
1731068810.18,19.9,0.845,0.0,2.28
1731068810.68,19.8,0.945,0.0,1.69
1731068811.18,19.8,1.017,0.0,1.78
1731068811.68,20.5,0.961,0.0,1.94
1731068812.18,19.8,1.219,0.0,2.28
1731068812.68,19.8,1.028,0.0,1.73
1731068813.18,19.8,1.167,0.0,1.55
1731068813.68,20.5,1.463,0.0,2.09
1731068814.18,19.8,1.262,0.0,2.0
1731068814.68,19.9,1.257,0.0,1.56
1731068815.18,19.8,1.379,0.0,1.72
1731068815.68,20.5,1.359,0.0,2.59
1731068816.18,19.9,1.409,0.0,1.78
1731068816.68,19.8,0.976,0.0,1.81
1731068817.18,19.8,0.872,0.0,9.62
1731068817.68,20.5,0.607,0.0,1.65
1731068818.18,19.8,0.701,0.0,1.69
1731068818.68,19.8,1.039,0.0,2.26
1731068819.18,19.9,0.838,0.0,1.96
1731068819.68,20.5,1.089,0.0,1.86
1731068820.18,19.9,0.905,0.0,1.58
1731068820.68,19.8,0.773,0.0,2.45
1731068821.18,19.9,0.808,0.0,2.5
1731068821.68,19.8,0.979,0.0,5.17
1731068822.18,20.5,0.657,0.0,2.26
1731068822.68,19.8,0.718,0.0,2.86
1731068823.18,19.8,0.911,0.0,2.79
1731068823.68,20.5,0.769,0.0,1.62
1731068824.18,19.8,0.871,0.0,1.7
1731068824.68,19.8,0.810,0.0,2.61
1731068825.18,19.9,0.944,0.0,2.49
1731068825.68,20.5,0.872,0.0,2.26
1731068826.18,19.8,1.124,0.0,1.8
1731068826.68,19.8,0.980,0.0,8.45
1731068827.18,19.8,1.220,0.0,1.58
1731068827.68,20.5,1.435,0.0,1.45
1731068828.18,19.9,1.414,0.0,2.37
1731068828.68,19.8,1.257,0.0,1.91
1731068829.18,19.8,1.078,0.0,1.79
1731068829.68,19.8,0.992,0.0,1.7
1731068830.18,20.5,0.781,0.0,4.01
1731068830.68,19.8,0.846,0.0,5.89
1731068831.18,19.9,0.981,0.0,7.01
1731068831.68,20.5,0.803,0.0,2.56
1731068832.18,19.8,1.030,0.0,3.45
1731068832.68,19.8,0.959,0.0,2.39
1731068833.18,19.8,1.015,0.0,2.16
1731068833.68,20.5,1.061,0.0,1.93
1731068834.18,19.8,1.121,0.0,1.57
1731068834.68,19.8,1.170,0.0,2.8
1731068835.18,19.8,1.220,0.0,2.39
1731068835.68,19.9,1.495,0.0,4.08
1731068836.18,20.5,1.266,0.0,2.94
1731068836.68,19.8,1.357,0.0,2.23
1731068837.18,19.9,1.647,0.0,2.1
1731068837.68,20.5,1.434,0.0,2.54
1731068838.18,19.2,0.725,0.0,2.37
1731068838.68,20.5,0.833,0.0,3.06
1731068839.18,19.9,0.776,0.0,2.15
1731068839.68,19.8,0.741,0.0,1.96
1731068840.18,20.5,0.674,0.0,4.17
1731068840.68,19.8,0.726,0.0,1.66
1731068841.18,19.8,0.740,0.0,2.16
1731068841.68,20.5,1.157,0.0,1.92
1731068842.18,19.8,0.869,0.0,2.18
1731068842.68,19.8,0.677,0.0,1.91
1731068843.18,19.8,0.712,0.0,1.61
1731068843.68,19.9,0.890,0.0,1.67
1731068844.18,20.5,0.789,0.0,2.04
1731068844.68,19.8,0.907,0.0,3.24
1731068845.18,19.8,0.953,0.0,1.63
1731068845.68,19.9,0.875,0.0,1.57
1731068846.18,20.5,1.039,0.0,1.82
1731068846.68,19.8,0.918,0.0,1.75
1731068847.18,19.9,1.009,0.0,2.03
1731068847.68,20.5,1.242,0.0,1.35
1731068848.18,19.8,1.019,0.0,1.83
1731068848.68,19.8,1.091,0.0,1.72
1731068849.18,19.8,1.163,0.0,1.56
1731068849.68,20.5,1.274,0.0,8.33
1731068850.18,19.8,1.156,0.0,2.25
1731068850.68,19.2,0.784,0.0,1.84
1731068851.18,20.5,1.225,0.0,1.79
1731068851.68,20.5,0.791,0.0,2.31
1731068852.18,19.9,0.824,0.0,2.25
1731068852.68,19.8,1.002,0.0,1.63
1731068853.18,19.8,0.909,0.0,1.74
1731068853.68,20.5,0.918,0.0,2.04
1731068854.18,19.8,1.127,0.0,6.92
1731068854.68,19.8,1.113,0.0,1.81
1731068855.18,19.8,1.144,0.0,3.95
1731068855.68,20.5,1.224,0.0,1.92
1731068856.18,19.8,1.205,0.0,1.61
1731068856.68,19.8,1.228,0.0,2.16
1731068857.18,19.8,1.277,0.0,2.64
1731068857.68,20.5,1.270,0.0,1.76
1731068858.18,19.8,1.341,0.0,2.31
1731068858.68,19.8,1.528,0.0,2.47
1731068859.18,19.8,1.166,0.0,1.73
1731068859.68,19.8,0.752,0.0,1.89
1731068860.18,20.5,0.768,0.0,2.24
1731068860.68,19.8,0.667,0.0,1.64
1731068861.18,19.8,0.686,0.0,1.82
1731068861.68,20.5,0.618,0.0,1.77
1731068862.18,19.9,0.972,0.0,2.21
1731068862.68,19.8,0.895,0.0,1.89
1731068863.18,19.9,0.667,0.0,1.8
1731068863.68,19.8,0.952,0.0,9.17
1731068864.18,20.5,0.635,0.0,2.21
1731068864.68,19.9,0.712,0.0,2.2
1731068865.18,19.8,1.109,0.0,1.9
1731068865.68,20.5,0.762,0.0,2.38
1731068866.18,19.9,0.983,0.0,2.98
1731068866.68,19.8,0.842,0.0,2.13
1731068867.18,19.9,0.983,0.0,1.93
1731068867.68,20.5,0.794,0.0,1.85
1731068868.18,19.8,1.085,0.0,5.83
1731068868.68,19.8,1.216,0.0,1.98
1731068869.18,19.9,1.003,0.0,1.63
1731068869.68,20.5,1.103,0.0,2.34
1731068870.18,19.9,1.210,0.0,1.87
1731068870.68,19.8,1.227,0.0,1.73
1731068871.18,19.8,1.230,0.0,1.68
1731068871.68,20.5,1.623,0.0,2.61
1731068872.18,19.2,0.840,0.0,2.08
1731068872.68,20.5,0.747,0.0,2.11
1731068873.18,19.8,0.952,0.0,1.59
1731068873.68,19.9,1.047,0.0,2.16
1731068874.18,20.5,0.990,0.0,2.3
1731068874.68,19.8,0.933,0.0,1.59
1731068875.18,19.9,0.990,0.0,1.76
1731068875.68,19.8,0.973,0.0,2.19
1731068876.18,20.5,1.236,0.0,2.18
1731068876.68,19.8,1.335,0.0,1.71
1731068877.18,19.8,1.212,0.0,2.59
1731068877.68,20.5,1.243,0.0,NA
1731068878.18,19.9,1.227,0.0,8.06
1731068878.68,19.8,1.340,0.0,NA
1731068879.18,19.9,1.520,0.0,1.69
1731068879.68,20.5,1.664,0.0,2.38
1731068880.18,19.8,1.463,0.0,2.08
1731068880.68,19.8,1.008,0.0,1.64
1731068881.18,19.9,0.515,0.0,1.62
1731068881.68,20.5,0.581,0.0,2.36
1731068882.18,19.8,0.811,0.0,1.82
1731068882.68,19.9,0.702,0.0,7.76
1731068883.18,19.8,1.040,0.0,2.95
1731068883.68,19.9,0.822,0.0,4.03
1731068884.18,20.5,0.812,0.0,4.53
1731068884.68,19.8,0.690,0.0,4.43
1731068885.18,19.8,0.837,0.0,5.03
1731068885.68,19.8,1.012,0.0,6.03
1731068886.18,20.5,0.848,0.0,5.89
1731068886.68,19.8,0.861,0.0,5.19
1731068887.18,19.9,0.813,0.0,7.14
1731068887.68,20.5,0.840,0.0,4.68
1731068888.18,19.9,0.881,0.0,4.31
1731068888.68,19.8,0.920,0.0,3.84
1731068889.18,19.8,1.002,0.0,4.54
1731068889.68,20.5,1.049,0.0,4.69
1731068890.18,19.8,1.089,0.0,4.11
1731068890.68,19.8,1.055,0.0,4.93
1731068891.18,19.8,1.104,0.0,2.25
1731068891.68,20.5,1.301,0.0,1.64
1731068892.18,19.8,1.113,0.0,9.16
1731068892.68,19.9,1.302,0.0,1.62
1731068893.18,19.8,0.970,0.0,2.19
1731068893.68,19.8,0.722,0.0,1.39
1731068894.18,20.5,0.806,0.0,1.83
1731068894.68,19.8,0.797,0.0,2.13
1731068895.18,19.9,1.072,0.0,1.77
1731068895.68,20.5,0.889,0.0,1.81
1731068896.18,19.8,1.312,0.0,2.14
1731068896.68,19.8,1.141,0.0,7.83
1731068897.18,19.9,1.342,0.0,2.16
1731068897.68,20.5,1.058,0.0,1.89
1731068898.18,19.8,1.068,0.0,1.64
1731068898.68,19.8,1.206,0.0,2.37
1731068899.18,19.8,1.254,0.0,1.87
1731068899.68,20.5,1.505,0.0,1.68
1731068900.18,19.8,1.351,0.0,2.33
1731068900.68,19.8,1.553,0.0,2.35
1731068901.18,19.8,1.472,0.0,3.58
1731068901.68,20.5,1.338,0.0,1.59
1731068902.18,19.2,0.678,0.0,1.7
1731068902.68,20.5,0.875,0.0,1.83
1731068903.18,19.8,0.745,0.0,4.83
1731068903.68,19.9,0.651,0.0,4.03
1731068904.18,20.5,0.703,0.0,2.08
1731068904.68,19.8,0.795,0.0,2.16
1731068905.18,19.9,1.093,0.0,2.14
1731068905.68,20.5,0.878,0.0,2.08
1731068906.18,19.8,0.772,0.0,2.24
1731068906.68,19.8,1.387,0.0,1.9
1731068907.18,19.9,0.842,0.0,1.71
1731068907.68,20.5,0.850,0.0,1.89
1731068908.18,19.9,1.060,0.0,1.73
1731068908.68,19.8,1.159,0.0,1.6
1731068909.18,19.8,0.886,0.0,2.32
1731068909.68,20.5,0.961,0.0,1.73
1731068910.18,19.8,1.140,0.0,1.83
1731068910.68,19.8,0.948,0.0,8.28
1731068911.18,19.8,1.133,0.0,2.29
1731068911.68,19.8,1.711,0.0,1.9
1731068912.18,20.5,1.158,0.0,1.61
1731068912.68,19.8,1.230,0.0,1.74
1731068913.18,19.8,1.154,0.0,1.93
1731068913.68,20.5,1.217,0.0,1.62
1731068914.18,19.9,1.024,0.0,1.75
1731068914.68,19.8,1.214,0.0,2.3
1731068915.18,19.8,0.879,0.0,6.55
1731068915.68,20.5,0.844,0.0,2.35
1731068916.18,19.9,1.204,0.0,1.77
1731068916.68,19.8,0.893,0.0,1.66
1731068917.18,19.8,1.200,0.0,2.33
1731068917.68,20.5,1.176,0.0,1.72
1731068918.18,19.8,1.086,0.0,1.97
1731068918.68,19.8,1.347,0.0,1.84
1731068919.18,19.8,1.153,0.0,2.02
1731068919.68,20.5,1.036,0.0,4.02
1731068920.18,19.8,1.107,0.0,2.15
1731068920.68,19.8,1.305,0.0,1.88
1731068921.18,19.8,1.308,0.0,1.93
1731068921.68,20.5,1.427,0.0,2.02
1731068922.18,19.8,1.385,0.0,2.46
1731068922.68,19.9,1.346,0.0,1.69
1731068923.18,19.8,0.998,0.0,1.77
1731068923.68,19.8,0.624,0.0,1.91
1731068924.18,20.5,0.851,0.0,1.96
1731068924.68,19.8,0.636,0.0,2.36
1731068925.18,19.8,1.057,0.0,1.92
1731068925.68,20.5,0.721,0.0,2.09
1731068926.18,19.8,0.733,0.0,1.81
1731068926.68,19.8,0.790,0.0,2.37
1731068927.18,19.8,0.710,0.0,1.79
1731068927.68,20.4,0.888,0.0,1.62
1731068928.18,20.0,0.609,0.0,2.44
1731068928.68,19.8,0.746,0.0,2.77
1731068929.18,19.8,0.672,0.0,9.82
1731068929.68,20.5,0.705,0.0,2.31
1731068930.18,19.8,0.850,0.0,2.43
1731068930.68,19.9,0.894,0.0,1.81
1731068931.18,19.8,1.670,0.0,1.98
1731068931.68,20.5,1.023,0.0,2.54
1731068932.18,19.9,0.975,0.0,1.71
1731068932.68,19.8,1.013,0.0,1.65
1731068933.18,19.8,1.008,0.0,1.79
1731068933.68,19.9,1.155,0.0,3.16
1731068934.18,20.5,1.203,0.0,1.88
1731068934.68,19.8,1.283,0.0,1.4
1731068935.18,19.9,1.389,0.0,1.93
1731068935.68,20.5,1.167,0.0,2.4
1731068936.18,19.8,0.950,0.0,1.93
1731068936.68,19.8,0.923,0.0,1.61
1731068937.18,19.8,0.813,0.0,1.41
1731068937.68,20.5,1.138,0.0,1.61
1731068938.18,19.8,1.060,0.0,2.36
1731068938.68,19.8,1.024,0.0,7.01
1731068939.18,19.8,1.166,0.0,1.9
1731068939.68,20.5,1.019,0.0,2.48
1731068940.18,19.8,1.102,0.0,1.63
1731068940.68,19.9,1.078,0.0,2.18
1731068941.18,19.8,1.118,0.0,1.81
1731068941.68,20.5,1.354,0.0,1.68
1731068942.18,19.8,1.224,0.0,1.77
1731068942.68,19.8,1.569,0.0,1.49
1731068943.18,19.9,1.371,0.0,4.49
1731068943.68,19.8,1.512,0.0,2.24
1731068944.18,20.5,1.662,0.0,1.94
1731068944.68,19.8,1.124,0.0,1.94
1731068945.18,19.8,0.696,0.0,2.06
1731068945.68,19.8,0.821,0.0,1.63
1731068946.18,20.5,0.844,0.0,1.89
1731068946.68,19.8,0.993,0.0,4.39
1731068947.18,19.9,0.828,0.0,3.76
1731068947.68,20.5,0.920,0.0,5.84
1731068948.18,19.8,0.891,0.0,1.89
1731068948.68,19.8,0.763,0.0,1.69
1731068949.18,19.8,0.723,0.0,2.12
1731068949.68,20.5,0.728,0.0,1.76
1731068950.18,19.9,0.904,0.0,1.51
1731068950.68,19.8,0.788,0.0,2.59
1731068951.18,19.9,0.882,0.0,1.81
1731068951.68,20.5,1.415,0.0,1.88
1731068952.18,19.8,0.918,0.0,3.04
1731068952.68,19.8,1.010,0.0,10.4
1731068953.18,19.9,1.242,0.0,2.54
1731068953.68,20.5,0.945,0.0,1.54
1731068954.18,19.9,1.141,0.0,2.38
1731068954.68,19.8,1.061,0.0,2.13
1731068955.18,19.8,1.158,0.0,1.72
1731068955.68,19.9,1.136,0.0,2.45
1731068956.18,20.5,1.163,0.0,3.12
1731068956.68,19.9,1.867,0.0,2.09
1731068957.18,19.8,1.111,0.0,7.48
1731068957.68,19.8,1.137,0.0,1.75
1731068958.18,20.5,0.911,0.0,3.34
1731068958.68,19.8,0.989,0.0,5.85
1731068959.18,19.9,0.866,0.0,3.93
1731068959.68,20.5,0.971,0.0,4.84
1731068960.18,19.8,1.011,0.0,5.79
1731068960.68,19.8,0.919,0.0,5.42
1731068961.18,19.8,0.982,0.0,4.92
1731068961.68,20.5,1.027,0.0,8.42
1731068962.18,19.8,1.194,0.0,2.32
1731068962.68,19.9,1.125,0.0,2.41
1731068963.18,19.8,1.169,0.0,1.88
1731068963.68,20.5,1.136,0.0,2.31
1731068964.18,19.8,1.345,0.0,2.15
1731068964.68,19.8,1.427,0.0,2.0
1731068965.18,19.8,1.453,0.0,1.91
1731068965.68,19.8,1.209,0.0,1.71
1731068966.18,19.8,0.722,0.0,2.58
1731068966.68,20.5,0.947,0.0,10.0
1731068967.18,19.8,0.735,0.0,1.68
1731068967.68,20.5,0.668,0.0,1.62
1731068968.18,19.9,0.583,0.0,2.44
1731068968.68,19.8,0.965,0.0,1.59
1731068969.18,19.8,0.768,0.0,1.58
1731068969.68,20.5,0.802,0.0,2.77
1731068970.18,19.8,0.880,0.0,1.93
1731068970.68,19.9,0.747,0.0,2.09
1731068971.18,19.8,0.740,0.0,7.65
1731068971.68,20.5,0.890,0.0,2.33
1731068972.18,19.8,0.801,0.0,2.36
1731068972.68,19.8,0.697,0.0,1.78
1731068973.18,19.8,0.826,0.0,1.72
1731068973.68,20.5,0.863,0.0,1.91
1731068974.18,19.8,0.813,0.0,1.71
1731068974.68,19.8,1.074,0.0,1.8
1731068975.18,19.8,0.954,0.0,2.73
1731068975.68,20.5,1.077,0.0,2.17
1731068976.18,19.8,1.425,0.0,1.71
1731068976.68,19.8,1.210,0.0,1.69
1731068977.18,19.8,1.229,0.0,1.84
1731068977.68,20.5,1.226,0.0,2.02
1731068978.18,19.8,1.489,0.0,1.58
1731068978.68,19.8,1.050,0.0,1.57
1731068979.18,19.8,0.797,0.0,2.29
1731068979.68,20.5,1.091,0.0,1.86
1731068980.18,19.9,0.871,0.0,1.78
1731068980.68,19.8,1.231,0.0,8.0
1731068981.18,19.9,0.917,0.0,1.71
1731068981.68,20.5,0.882,0.0,1.83
1731068982.18,19.8,0.918,0.0,2.02
