Time,Bitrate,Jitter,Datagrams,Delay,F2_X,F2_Y,F2_Z,C1_X,C1_Y,C1_Z,Distance
1731067800.96,7.68,0.616,0.0,1.97,6506.0,9509.0,0.0,5008.3,5011.9,0.0,4739.9381536049605
1731067801.46,8.32,0.667,0.0,2.42,6506.1,9509.15,0.0,5008.43,5012.09,0.0,4739.890723687625
1731067801.96,8.32,0.821,0.0,1.71,6506.2,9509.3,0.0,5008.56,5012.28,0.0,4739.843293823119
1731067802.46,7.68,0.67,0.0,1.54,6506.3,9509.45,0.0,5008.69,5012.47,0.0,4739.795864011446
1731067802.96,8.31,0.679,0.0,2.37,6506.4,9509.6,0.0,5008.82,5012.66,0.0,4739.748434252603
1731067803.46,7.69,0.65,0.0,1.63,6506.5,9509.75,0.0,5008.95,5012.85,0.0,4739.701004546594
1731067803.96,8.32,0.734,0.0,4.3,6506.6,9509.9,0.0,5009.08,5013.04,0.0,4739.653574893422
1731067804.46,7.68,0.764,0.0,3.19,6506.7,9510.05,0.0,5009.21,5013.23,0.0,4739.606145293087
1731067804.96,7.68,0.527,0.0,1.93,6506.8,9510.2,0.0,5009.34,5013.42,0.0,4739.558715745592
1731067805.46,8.32,0.75,0.0,2.35,6506.9,9510.35,0.0,5009.47,5013.61,0.0,4739.511286250937
1731067805.96,8.32,0.551,0.0,1.67,6507.0,9510.5,0.0,5009.6,5013.8,0.0,4739.463856809121
1731067806.46,7.68,0.752,0.0,2.27,6507.1,9510.65,0.0,5009.73,5013.99,0.0,4739.416427420152
1731067806.96,8.32,0.891,0.0,2.06,6507.2,9510.8,0.0,5009.86,5014.18,0.0,4739.368998084027
1731067807.46,7.68,0.866,0.0,1.63,6507.3,9510.95,0.0,5009.99,5014.37,0.0,4739.321568800751
1731067807.96,8.32,0.892,0.0,3.41,6507.4,9511.1,0.0,5010.12,5014.56,0.0,4739.27413957032
1731067808.46,7.68,0.682,0.0,4.49,6507.5,9511.25,0.0,5010.25,5014.75,0.0,4739.226710392741
1731067808.96,8.32,0.828,0.0,1.36,6507.6,9511.4,0.0,5010.38,5014.94,0.0,4739.179281268012
1731067809.46,7.68,0.906,0.0,1.98,6507.7,9511.55,0.0,5010.51,5015.13,0.0,4739.1318521961375
1731067809.96,8.31,0.483,0.0,2.54,6507.8,9511.7,0.0,5010.64,5015.32,0.0,4739.084423177119
1731067810.46,7.68,0.837,0.0,1.71,6507.9,9511.85,0.0,5010.77,5015.51,0.0,4739.036994210955
1731067810.96,8.32,0.509,0.0,1.91,6508.0,9512.0,0.0,5010.9,5015.7,0.0,4738.989565297649
1731067811.46,7.68,0.949,0.0,1.77,6508.1,9512.15,0.0,5011.03,5015.89,0.0,4738.942136437203
1731067811.96,8.32,0.93,0.0,1.69,6508.2,9512.3,0.0,5011.16,5016.08,0.0,4738.894707629617
1731067812.46,7.68,0.509,0.0,1.62,6508.3,9512.45,0.0,5011.29,5016.27,0.0,4738.847278874896
1731067812.96,8.32,0.826,0.0,1.79,6508.4,9512.6,0.0,5011.42,5016.46,0.0,4738.799850173037
1731067813.46,7.68,0.494,0.0,9.62,6508.5,9512.75,0.0,5011.55,5016.65,0.0,4738.7524215240455
1731067813.96,8.32,0.951,0.0,1.73,6508.6,9512.9,0.0,5011.68,5016.84,0.0,4738.70499292792
1731067814.46,7.68,0.503,0.0,2.4,6508.7,9513.05,0.0,5011.81,5017.03,0.0,4738.657564384664
1731067814.96,8.32,0.577,0.0,2.61,6508.8,9513.2,0.0,5011.94,5017.22,0.0,4738.61013589428
1731067815.46,7.68,1.025,0.0,1.8,6508.9,9513.35,0.0,5012.07,5017.41,0.0,4738.562707456767
1731067815.96,8.32,0.596,0.0,2.12,6509.0,9513.5,0.0,5012.2,5017.6,0.0,4738.515279072127
1731067816.46,7.68,1.096,0.0,2.08,6509.1,9513.65,0.0,5012.33,5017.79,0.0,4738.467850740363
1731067816.96,8.32,0.522,0.0,1.74,6509.2,9513.8,0.0,5012.46,5017.98,0.0,4738.420422461477
1731067817.46,7.68,0.534,0.0,3.45,6509.3,9513.95,0.0,5012.59,5018.17,0.0,4738.372994235469
1731067817.96,7.68,0.512,0.0,6.24,6509.4,9514.1,0.0,5012.72,5018.36,0.0,4738.325566062341
1731067818.46,8.32,0.59,0.0,1.59,6509.5,9514.25,0.0,5012.85,5018.55,0.0,4738.278137942094
1731067818.96,8.32,1.092,0.0,2.54,6509.6,9514.4,0.0,5012.98,5018.74,0.0,4738.2307098747315
1731067819.46,7.04,0.714,0.083,1.71,6509.7,9514.55,0.0,5013.11,5018.93,0.0,4738.1832818602525
1731067819.96,8.32,0.687,0.0,1.49,6509.8,9514.7,0.0,5013.24,5019.12,0.0,4738.135853898663
1731067820.46,7.67,0.536,0.0,1.91,6509.9,9514.85,0.0,5013.37,5019.31,0.0,4738.088425989958
1731067820.96,8.32,0.567,0.0,1.82,6510.0,9515.0,0.0,5013.5,5019.5,0.0,4738.0409981341445
1731067821.46,7.68,0.982,0.0,1.64,6510.1,9515.15,0.0,5013.63,5019.69,0.0,4737.993570331222
1731067821.96,8.32,0.644,0.0,1.63,6510.2,9515.3,0.0,5013.76,5019.88,0.0,4737.946142581191
1731067822.46,7.68,0.65,0.0,2.04,6510.3,9515.45,0.0,5013.89,5020.07,0.0,4737.898714884058
1731067822.96,8.32,0.58,0.0,2.7,6510.4,9515.6,0.0,5014.02,5020.26,0.0,4737.851287239818
1731067823.46,7.68,0.609,0.0,2.2,6510.5,9515.75,0.0,5014.15,5020.45,0.0,4737.803859648477
1731067823.96,8.32,0.466,0.0,2.82,6510.6,9515.9,0.0,5014.28,5020.64,0.0,4737.7564321100335
1731067824.46,7.68,0.813,0.0,1.58,6510.7,9516.05,0.0,5014.41,5020.83,0.0,4737.709004624492
1731067824.96,8.32,0.933,0.0,1.94,6510.8,9516.2,0.0,5014.54,5021.02,0.0,4737.661577191854
1731067825.46,7.68,0.566,0.0,2.41,6510.9,9516.35,0.0,5014.67,5021.21,0.0,4737.614149812118
1731067825.96,8.32,0.702,0.0,2.02,6511.0,9516.5,0.0,5014.8,5021.4,0.0,4737.566722485289
1731067826.46,7.68,0.536,0.0,2.59,6511.1,9516.65,0.0,5014.93,5021.59,0.0,4737.519295211366
1731067826.96,8.32,0.665,0.0,1.65,6511.2,9516.8,0.0,5015.06,5021.78,0.0,4737.471867990352
1731067827.46,7.68,0.948,0.0,2.27,6511.3,9516.95,0.0,5015.19,5021.97,0.0,4737.42444082225
1731067827.96,8.32,0.576,0.0,2.07,6511.4,9517.1,0.0,5015.32,5022.16,0.0,4737.377013707058
1731067828.46,7.04,0.826,0.083,1.59,6511.5,9517.25,0.0,5015.45,5022.35,0.0,4737.32958664478
1731067828.96,8.32,0.579,0.0,2.98,6511.6,9517.4,0.0,5015.58,5022.54,0.0,4737.282159635417
1731067829.46,7.68,0.79,0.0,1.86,6511.7,9517.55,0.0,5015.71,5022.73,0.0,4737.23473267897
1731067829.96,8.33,0.859,0.0,1.59,6511.8,9517.7,0.0,5015.84,5022.92,0.0,4737.187305775444
1731067830.46,7.68,0.447,0.0,2.39,6511.9,9517.85,0.0,5015.97,5023.11,0.0,4737.139878924835
1731067830.96,8.31,0.751,0.0,1.68,6512.0,9518.0,0.0,5016.1,5023.3,0.0,4737.092452127148
1731067831.46,7.68,0.408,0.0,1.38,6512.1,9518.15,0.0,5016.23,5023.49,0.0,4737.045025382385
1731067831.96,8.32,0.909,0.0,8.67,6512.2,9518.3,0.0,5016.36,5023.68,0.0,4736.997598690546
1731067832.46,7.68,1.01,0.0,1.64,6512.3,9518.45,0.0,5016.49,5023.87,0.0,4736.950172051635
1731067832.96,8.32,0.542,0.0,1.52,6512.4,9518.6,0.0,5016.62,5024.06,0.0,4736.902745465648
1731067833.46,7.68,0.885,0.0,2.35,6512.5,9518.75,0.0,5016.75,5024.25,0.0,4736.855318932593
1731067833.96,8.32,0.463,0.0,1.56,6512.6,9518.9,0.0,5016.88,5024.44,0.0,4736.807892452469
1731067834.46,7.67,1.004,0.0,2.0,6512.7,9519.05,0.0,5017.01,5024.63,0.0,4736.760466025276
1731067834.96,7.69,0.623,0.0,2.12,6512.8,9519.2,0.0,5017.14,5024.82,0.0,4736.71303965102
1731067835.46,8.32,0.589,0.0,1.51,6512.9,9519.35,0.0,5017.27,5025.01,0.0,4736.665613329697
1731067835.96,8.32,0.931,0.0,1.54,6513.0,9519.5,0.0,5017.4,5025.2,0.0,4736.618187061314
1731067836.46,7.68,0.531,0.0,2.72,6513.1,9519.65,0.0,5017.53,5025.39,0.0,4736.570760845867
1731067836.96,8.32,0.999,0.0,1.68,6513.2,9519.8,0.0,5017.66,5025.58,0.0,4736.523334683362
1731067837.46,7.68,0.53,0.0,2.36,6513.3,9519.95,0.0,5017.79,5025.77,0.0,4736.475908573801
1731067837.96,8.32,0.674,0.0,1.6,6513.4,9520.1,0.0,5017.92,5025.96,0.0,4736.428482517181
1731067838.46,7.68,0.719,0.0,3.06,6513.5,9520.25,0.0,5018.05,5026.15,0.0,4736.381056513507
1731067838.96,8.31,0.512,0.0,3.1,6513.6,9520.4,0.0,5018.18,5026.34,0.0,4736.333630562779
1731067839.46,7.68,1.325,0.0,2.5,6513.7,9520.55,0.0,5018.31,5026.53,0.0,4736.286204665001
1731067839.96,8.32,0.645,0.0,3.9,6513.8,9520.7,0.0,5018.44,5026.72,0.0,4736.238778820173
1731067840.46,7.68,1.242,0.0,3.68,6513.9,9520.85,0.0,5018.57,5026.91,0.0,4736.191353028296
1731067840.96,8.32,0.98,0.0,2.62,6514.0,9521.0,0.0,5018.7,5027.1,0.0,4736.143927289372
1731067841.46,7.68,0.983,0.0,11.0,6514.1,9521.15,0.0,5018.83,5027.29,0.0,4736.096501603403
1731067841.96,8.33,1.443,0.0,1.79,6514.2,9521.3,0.0,5018.96,5027.48,0.0,4736.049075970392
1731067842.46,7.68,0.753,0.0,1.49,6514.3,9521.45,0.0,5019.09,5027.67,0.0,4736.001650390338
1731067842.96,8.32,0.707,0.0,2.23,6514.4,9521.6,0.0,5019.22,5027.86,0.0,4735.954224863243
1731067843.46,7.68,0.845,0.0,1.76,6514.5,9521.75,0.0,5019.35,5028.05,0.0,4735.906799389109
1731067843.96,8.32,0.733,0.0,1.49,6514.6,9521.9,0.0,5019.48,5028.24,0.0,4735.859373967939
1731067844.46,7.68,0.53,0.0,2.75,6514.7,9522.05,0.0,5019.61,5028.43,0.0,4735.811948599732
1731067844.96,8.32,0.656,0.0,1.61,6514.8,9522.2,0.0,5019.74,5028.62,0.0,4735.764523284493
1731067845.46,7.68,0.689,0.0,1.57,6514.9,9522.35,0.0,5019.87,5028.81,0.0,4735.717098022221
1731067845.96,8.32,0.913,0.0,6.52,6515.0,9522.5,0.0,5020.0,5029.0,0.0,4735.669672812917
1731067846.46,7.68,0.758,0.0,1.53,6515.1,9522.65,0.0,5020.13,5029.19,0.0,4735.6222476565845
1731067846.96,7.69,0.574,0.0,2.23,6515.2,9522.8,0.0,5020.26,5029.38,0.0,4735.574822553223
1731067847.46,8.32,0.81,0.0,1.5,6515.3,9522.95,0.0,5020.39,5029.57,0.0,4735.5273975028385
1731067847.96,8.32,0.865,0.0,2.02,6515.4,9523.1,0.0,5020.52,5029.76,0.0,4735.479972505427
1731067848.46,7.68,0.483,0.0,2.28,6515.5,9523.25,0.0,5020.65,5029.95,0.0,4735.432547560994
1731067848.96,8.32,0.99,0.0,1.77,6515.6,9523.4,0.0,5020.78,5030.14,0.0,4735.385122669538
1731067849.46,7.69,0.706,0.0,2.3,6515.7,9523.55,0.0,5020.91,5030.33,0.0,4735.337697831063
1731067849.96,8.31,0.944,0.0,2.39,6515.8,9523.7,0.0,5021.04,5030.52,0.0,4735.290273045572
1731067850.46,7.69,0.969,0.0,2.15,6515.9,9523.85,0.0,5021.17,5030.71,0.0,4735.2428483130625
1731067850.96,8.32,0.48,0.0,2.29,6516.0,9524.0,0.0,5021.3,5030.9,0.0,4735.195423633538
1731067851.46,7.67,0.782,0.0,1.86,6516.1,9524.15,0.0,5021.43,5031.09,0.0,4735.147999007
1731067851.96,7.68,0.413,0.0,1.67,6516.2,9524.3,0.0,5021.56,5031.28,0.0,4735.100574433451
1731067852.46,8.32,0.826,0.0,2.13,6516.3,9524.45,0.0,5021.69,5031.47,0.0,4735.053149912893
1731067852.96,8.32,1.001,0.0,1.36,6516.4,9524.6,0.0,5021.82,5031.66,0.0,4735.005725445325
1731067853.46,7.68,0.593,0.0,1.35,6516.5,9524.75,0.0,5021.95,5031.85,0.0,4734.958301030749
1731067853.96,8.32,0.891,0.0,1.86,6516.6,9524.9,0.0,5022.08,5032.04,0.0,4734.910876669169
1731067854.46,7.68,0.47,0.0,2.07,6516.7,9525.05,0.0,5022.21,5032.23,0.0,4734.863452360584
1731067854.96,8.32,0.904,0.0,3.25,6516.8,9525.2,0.0,5022.34,5032.42,0.0,4734.8160281049995
1731067855.46,7.68,0.72,0.0,1.95,6516.9,9525.35,0.0,5022.47,5032.61,0.0,4734.768603902413
1731067855.96,8.32,0.472,0.0,5.26,6517.0,9525.5,0.0,5022.6,5032.8,0.0,4734.721179752827
1731067856.46,7.68,0.912,0.0,1.39,6517.1,9525.65,0.0,5022.73,5032.99,0.0,4734.673755656244
1731067856.96,8.32,0.436,0.0,1.59,6517.2,9525.8,0.0,5022.86,5033.18,0.0,4734.626331612663
1731067857.46,7.68,0.93,0.0,2.16,6517.3,9525.95,0.0,5022.99,5033.37,0.0,4734.578907622093
1731067857.96,8.33,0.6,0.0,1.99,6517.4,9526.1,0.0,5023.12,5033.56,0.0,4734.5314836845255
1731067858.46,7.67,0.57,0.0,2.45,6517.5,9526.25,0.0,5023.25,5033.75,0.0,4734.484059799969
1731067858.96,8.32,0.953,0.0,1.53,6517.6,9526.4,0.0,5023.38,5033.94,0.0,4734.436635968423
1731067859.46,7.68,0.509,0.0,2.31,6517.7,9526.55,0.0,5023.51,5034.13,0.0,4734.389212189888
1731067859.96,8.32,1.063,0.0,9.54,6517.8,9526.7,0.0,5023.64,5034.32,0.0,4734.3417884643695
1731067860.46,7.68,0.638,0.0,1.68,6517.9,9526.85,0.0,5023.77,5034.51,0.0,4734.294364791864
1731067860.96,8.32,1.162,0.0,2.07,6518.0,9527.0,0.0,5023.9,5034.7,0.0,4734.246941172377
1731067861.46,7.68,0.84,0.0,2.37,6518.1,9527.15,0.0,5024.03,5034.89,0.0,4734.199517605906
1731067861.96,8.32,0.848,0.0,1.7,6518.2,9527.3,0.0,5024.16,5035.08,0.0,4734.1520940924565
1731067862.46,7.68,1.278,0.0,2.68,6518.3,9527.45,0.0,5024.29,5035.27,0.0,4734.10467063203
1731067862.96,8.32,0.9,0.0,1.9,6518.4,9527.6,0.0,5024.42,5035.46,0.0,4734.057247224626
1731067863.46,7.68,0.763,0.0,1.6,6518.5,9527.75,0.0,5024.55,5035.65,0.0,4734.009823870247
1731067863.96,7.68,0.609,0.0,2.2,6518.6,9527.9,0.0,5024.68,5035.84,0.0,4733.962400568893
1731067864.46,8.32,0.625,0.0,7.11,6518.7,9528.05,0.0,5024.81,5036.03,0.0,4733.914977320568
1731067864.96,7.68,0.509,0.0,1.63,6518.8,9528.2,0.0,5024.94,5036.22,0.0,4733.867554125274
1731067865.46,8.32,0.61,0.0,2.02,6518.9,9528.35,0.0,5025.07,5036.41,0.0,4733.82013098301
1731067865.96,8.32,0.651,0.0,1.89,6519.0,9528.5,0.0,5025.2,5036.6,0.0,4733.772707893779
1731067866.46,7.68,0.664,0.0,2.48,6519.1,9528.65,0.0,5025.33,5036.79,0.0,4733.725284857583
1731067866.96,8.33,0.662,0.0,1.82,6519.2,9528.8,0.0,5025.46,5036.98,0.0,4733.677861874421
1731067867.46,7.68,0.532,0.0,2.27,6519.3,9528.95,0.0,5025.59,5037.17,0.0,4733.6304389443
1731067867.96,8.32,0.754,0.0,2.62,6519.4,9529.1,0.0,5025.72,5037.36,0.0,4733.583016067216
1731067868.46,7.68,0.793,0.0,2.12,6519.5,9529.25,0.0,5025.85,5037.55,0.0,4733.535593243173
1731067868.96,7.69,0.416,0.0,5.44,6519.6,9529.4,0.0,5025.98,5037.74,0.0,4733.488170472173
1731067869.46,8.32,0.726,0.0,2.55,6519.7,9529.55,0.0,5026.11,5037.93,0.0,4733.440747754216
1731067869.96,8.32,0.58,0.0,1.76,6519.8,9529.7,0.0,5026.24,5038.12,0.0,4733.393325089307
1731067870.46,7.68,0.764,0.0,2.74,6519.9,9529.85,0.0,5026.37,5038.31,0.0,4733.345902477443
1731067870.96,7.67,1.716,0.0,1.88,6520.0,9530.0,0.0,5026.5,5038.5,0.0,4733.298479918629
1731067871.46,8.34,1.329,0.0,1.75,6520.1,9530.15,0.0,5026.63,5038.69,0.0,4733.251057412865
1731067871.96,8.32,1.164,0.0,2.82,6520.2,9530.3,0.0,5026.76,5038.88,0.0,4733.203634960151
1731067872.46,7.68,1.056,0.0,1.98,6520.3,9530.45,0.0,5026.89,5039.07,0.0,4733.156212560495
1731067872.96,8.32,1.127,0.0,1.64,6520.4,9530.6,0.0,5027.02,5039.26,0.0,4733.108790213891
1731067873.46,7.68,1.34,0.0,1.8,6520.5,9530.75,0.0,5027.15,5039.45,0.0,4733.061367920344
1731067873.96,8.32,0.689,0.0,8.96,6520.6,9530.9,0.0,5027.28,5039.64,0.0,4733.013945679855
1731067874.46,7.68,0.879,0.0,2.49,6520.7,9531.05,0.0,5027.41,5039.83,0.0,4732.966523492428
1731067874.96,8.32,0.434,0.0,1.56,6520.8,9531.2,0.0,5027.54,5040.02,0.0,4732.919101358062
1731067875.46,7.68,0.913,0.0,2.16,6520.9,9531.35,0.0,5027.67,5040.21,0.0,4732.871679276758
1731067875.96,8.32,1.072,0.0,2.34,6521.0,9531.5,0.0,5027.8,5040.4,0.0,4732.82425724852
1731067876.46,7.68,0.606,0.0,1.87,6521.1,9531.65,0.0,5027.93,5040.59,0.0,4732.776835273347
1731067876.96,8.32,0.92,0.0,2.22,6521.2,9531.8,0.0,5028.06,5040.78,0.0,4732.729413351242
1731067877.46,7.68,0.468,0.0,2.1,6521.3,9531.95,0.0,5028.19,5040.97,0.0,4732.681991482208
1731067877.96,8.32,0.944,0.0,1.75,6521.4,9532.1,0.0,5028.32,5041.16,0.0,4732.634569666245
1731067878.46,7.67,0.486,0.0,5.4,6521.5,9532.25,0.0,5028.45,5041.35,0.0,4732.587147903353
1731067878.96,8.32,0.526,0.0,9.05,6521.6,9532.4,0.0,5028.58,5041.54,0.0,4732.539726193537
1731067879.46,7.68,0.965,0.0,1.6,6521.7,9532.55,0.0,5028.71,5041.73,0.0,4732.492304536796
1731067879.96,7.68,0.496,0.077,1.895,6521.8,9532.7,0.0,5028.84,5041.92,0.0,4732.444882933134
1731067880.46,7.68,1.067,0.0,2.19,6521.9,9532.85,0.0,5028.97,5042.11,0.0,4732.39746138255
1731067880.96,8.33,0.531,0.0,1.43,6522.0,9533.0,0.0,5029.1,5042.3,0.0,4732.3500398850465
1731067881.46,7.67,0.596,0.0,1.6,6522.1,9533.15,0.0,5029.23,5042.49,0.0,4732.302618440625
1731067881.96,7.68,0.494,0.0,2.4,6522.2,9533.3,0.0,5029.36,5042.68,0.0,4732.255197049287
1731067882.46,8.33,0.517,0.0,1.69,6522.3,9533.45,0.0,5029.49,5042.87,0.0,4732.207775711038
1731067882.96,8.31,1.167,0.0,1.56,6522.4,9533.6,0.0,5029.62,5043.06,0.0,4732.160354425872
1731067883.46,7.68,0.597,0.0,4.53,6522.5,9533.75,0.0,5029.75,5043.25,0.0,4732.112933193797
1731067883.96,8.32,1.182,0.0,1.69,6522.6,9533.9,0.0,5029.88,5043.44,0.0,4732.065512014811
1731067884.46,7.68,1.113,0.0,1.6,6522.7,9534.05,0.0,5030.01,5043.63,0.0,4732.018090888917
1731067884.96,8.32,0.809,0.0,2.34,6522.8,9534.2,0.0,5030.14,5043.82,0.0,4731.970669816119
1731067885.46,7.68,1.062,0.0,1.9,6522.9,9534.35,0.0,5030.27,5044.01,0.0,4731.923248796413
1731067885.96,8.31,0.682,0.0,1.98,6523.0,9534.5,0.0,5030.4,5044.2,0.0,4731.875827829805
1731067886.46,7.69,0.755,0.0,1.55,6523.1,9534.65,0.0,5030.53,5044.39,0.0,4731.828406916294
1731067886.96,8.32,0.603,0.0,2.26,6523.2,9534.8,0.0,5030.66,5044.58,0.0,4731.780986055884
1731067887.46,7.68,0.598,0.0,2.4,6523.3,9534.95,0.0,5030.79,5044.77,0.0,4731.733565248576
1731067887.96,8.32,0.474,0.0,1.63,6523.4,9535.1,0.0,5030.92,5044.96,0.0,4731.686144494371
1731067888.46,7.68,0.684,0.0,10.5,6523.5,9535.25,0.0,5031.05,5045.15,0.0,4731.6387237932695
1731067888.96,8.31,0.729,0.0,2.2,6523.6,9535.4,0.0,5031.18,5045.34,0.0,4731.591303145275
1731067889.46,7.68,0.51,0.0,1.78,6523.7,9535.55,0.0,5031.31,5045.53,0.0,4731.543882550388
1731067889.96,8.32,0.689,0.0,2.75,6523.8,9535.7,0.0,5031.44,5045.72,0.0,4731.496462008611
1731067890.46,7.68,0.523,0.0,2.3,6523.9,9535.85,0.0,5031.57,5045.91,0.0,4731.449041519944
1731067890.96,8.31,0.687,0.0,1.29,6524.0,9536.0,0.0,5031.7,5046.1,0.0,4731.40162108439
1731067891.46,7.68,0.879,0.0,2.35,6524.1,9536.15,0.0,5031.83,5046.29,0.0,4731.354200701951
