Time,Delay
1731071777.689,2.5
1731071778.185,1.56
1731071778.685,1.58
1731071779.186,1.65
1731071779.687,2.01
1731071780.188,1.82
1731071780.69,1.91
1731071781.189,1.61
1731071781.699,9.78
1731071782.193,2.39
1731071782.693,1.65
1731071783.195,2.38
1731071783.697,2.92
1731071784.196,1.91
1731071784.696,1.79
1731071785.197,1.58
1731071785.698,1.68
1731071786.2,3.52
1731071786.699,1.99
1731071787.201,2.32
1731071787.7,1.51
1731071788.202,2.17
1731071788.704,3.0
1731071789.206,1.73
1731071789.705,2.0
1731071790.206,1.91
1731071790.709,4.2
1731071791.207,1.95
1731071791.708,2.06
1731071792.209,2.33
1731071792.708,1.59
1731071793.213,3.58
1731071793.714,3.42
1731071794.214,1.79
1731071794.715,2.42
1731071795.217,2.37
1731071795.725,9.34
1731071796.219,2.33
1731071796.72,3.37
1731071797.22,2.49
1731071797.721,2.39
1731071798.222,2.46
1731071798.723,2.03
1731071799.223,2.37
1731071799.724,1.75
1731071800.23,7.03
1731071800.725,1.65
1731071801.227,2.13
1731071801.728,2.68
1731071802.229,1.55
1731071802.731,2.95
1731071803.232,2.68
1731071803.731,1.63
1731071804.232,1.86
1731071804.738,5.98
1731071805.235,1.93
1731071805.736,1.72
1731071806.239,2.53
1731071806.739,1.92
1731071807.24,1.91
1731071807.74,1.96
1731071808.24,1.97
1731071808.74,1.51
1731071809.241,2.08
1731071809.742,1.73
1731071810.243,1.99
1731071810.744,2.32
1731071811.244,1.7
1731071811.745,1.63
1731071812.247,2.07
1731071812.748,2.11
1731071813.248,1.91
1731071813.75,2.77
1731071814.26,11.0
1731071814.753,2.97
1731071815.252,1.49
1731071815.753,1.92
1731071816.254,1.9
1731071816.754,1.9
1731071817.254,2.09
1731071817.755,1.94
1731071818.256,2.65
1731071818.764,8.53
1731071819.258,1.95
1731071819.759,2.21
1731071820.259,1.9
1731071820.76,1.9
1731071821.263,2.42
1731071821.762,1.66
1731071822.265,2.31
1731071822.765,1.68
1731071823.272,7.21
1731071823.767,2.09
1731071824.268,2.0
1731071824.768,2.34
1731071825.268,1.57
1731071825.771,2.46
1731071826.273,3.16
1731071826.773,2.22
1731071827.273,1.98
1731071827.78,8.48
1731071828.274,1.85
1731071828.776,1.89
1731071829.276,1.72
1731071829.778,2.01
1731071830.277,1.45
1731071830.781,2.91
1731071831.281,3.22
1731071831.779,1.62
1731071832.282,2.38
1731071832.783,3.24
1731071833.283,2.12
1731071833.784,2.35
1731071834.285,2.11
1731071834.786,2.5
1731071835.286,1.63
1731071835.788,2.43
1731071836.289,2.0
1731071836.79,2.01
1731071837.3,12.0
1731071837.792,2.89
1731071838.291,2.26
1731071838.792,2.41
1731071839.293,2.08
1731071839.793,1.69
1731071840.295,2.12
1731071840.796,2.15
1731071841.296,2.21
1731071841.805,9.67
1731071842.298,2.15
1731071842.8,2.41
1731071843.3,1.64
1731071843.801,1.49
1731071844.301,1.77
1731071844.805,1.94
1731071845.302,1.69
1731071845.804,2.1
1731071846.315,9.11
1731071846.804,1.54
1731071847.306,2.14
1731071847.807,2.43
1731071848.307,1.76
1731071848.808,1.77
1731071849.31,1.76
1731071849.812,2.23
1731071850.312,2.13
1731071850.82,8.62
1731071851.314,1.92
1731071851.815,2.21
1731071852.316,2.23
1731071852.817,2.29
1731071853.317,1.71
1731071853.819,2.67
1731071854.321,3.08
1731071854.82,1.66
1731071855.321,1.92
1731071855.823,2.8
1731071856.323,1.6
1731071856.825,1.82
1731071857.328,2.86
1731071857.828,2.18
1731071858.328,1.46
1731071858.83,2.08
1731071859.332,1.96
1731071859.83,1.79
1731071860.342,12.2
1731071860.833,2.81
1731071861.332,1.51
1731071861.835,2.69
1731071862.336,3.01
1731071862.835,2.1
1731071863.335,1.95
1731071863.837,1.68
1731071864.337,2.01
1731071864.844,8.3
1731071865.338,1.97
1731071865.841,2.79
1731071866.34,1.73
1731071866.842,2.51
1731071867.343,2.45
1731071867.843,1.6
1731071868.344,1.7
1731071868.846,2.01
1731071869.351,5.85
1731071869.848,1.91
1731071870.349,1.81
1731071870.85,2.26
1731071871.352,2.34
1731071871.852,1.72
1731071872.354,1.91
1731071872.854,1.88
1731071873.355,2.17
1731071873.86,6.41
1731071874.356,1.94
1731071874.856,1.59
1731071875.358,2.14
1731071875.858,1.85
1731071876.359,2.13
1731071876.861,2.07
1731071877.366,2.58
1731071877.861,1.71
1731071878.364,2.66
1731071878.871,9.51
1731071879.365,1.61
1731071879.867,2.66
1731071880.369,2.98
1731071880.868,1.67
1731071881.37,2.91
1731071881.872,2.6
1731071882.372,1.67
1731071882.875,2.12
1731071883.381,9.37
1731071883.876,1.75
1731071884.376,1.94
1731071884.875,1.88
1731071885.377,1.8
1731071885.879,2.03
1731071886.379,1.99
1731071886.88,2.32
1731071887.38,1.58
1731071887.884,3.56
1731071888.384,2.93
1731071888.884,1.95
1731071889.384,2.33
1731071889.884,1.51
1731071890.386,1.9
1731071890.886,1.74
1731071891.388,2.02
1731071891.888,2.24
1731071892.391,3.16
1731071892.891,2.76
1731071893.393,2.83
1731071893.893,1.52
1731071894.395,2.11
1731071894.897,2.72
1731071895.396,1.69
1731071895.898,2.28
1731071896.4,2.88
1731071896.899,2.05
1731071897.41,11.9
1731071897.9,1.63
1731071898.402,1.87
1731071898.904,2.12
1731071899.404,2.0
1731071899.905,1.87
1731071900.406,1.95
1731071900.907,2.54
1731071901.408,2.8
1731071901.912,5.4
1731071902.412,3.06
1731071902.912,2.64
1731071903.412,1.58
1731071903.913,1.68
1731071904.416,2.61
1731071904.915,1.86
1731071905.417,1.83
1731071905.918,1.68
1731071906.421,3.94
1731071906.92,1.96
1731071907.421,1.81
1731071907.922,1.81
1731071908.424,2.27
1731071908.924,1.62
1731071909.425,1.72
1731071909.926,1.58
1731071910.427,1.87
1731071910.929,2.09
1731071911.437,8.3
1731071911.932,2.97
1731071912.434,2.1
1731071912.934,1.63
1731071913.435,2.33
1731071913.937,2.79
1731071914.437,1.57
1731071914.938,2.21
1731071915.44,2.78
1731071915.943,4.27
1731071916.44,1.61
1731071916.941,1.65
1731071917.443,1.72
1731071917.945,2.1
1731071918.444,1.61
1731071918.946,1.83
1731071919.447,1.92
1731071919.948,1.67
1731071920.45,2.81
1731071920.96,10.8
1731071921.452,1.77
1731071921.954,1.95
1731071922.455,1.81
1731071922.956,1.93
1731071923.457,1.87
1731071923.964,4.44
1731071924.466,3.85
1731071924.964,1.61
1731071925.466,2.6
1731071925.967,2.33
1731071926.468,2.09
1731071926.969,2.4
1731071927.469,2.09
1731071927.971,2.44
1731071928.471,2.44
1731071928.973,3.1
1731071929.475,3.7
1731071929.974,1.8
1731071930.484,10.4
1731071930.976,1.88
1731071931.477,1.45
1731071931.979,2.23
1731071932.481,2.55
1731071932.981,1.58
1731071933.483,2.51
1731071933.985,3.31
1731071934.484,1.85
1731071934.99,5.87
1731071935.488,2.71
1731071935.987,1.64
1731071936.489,2.04
1731071936.99,2.05
1731071937.491,1.83
1731071937.993,2.31
1731071938.493,1.82
1731071938.995,2.0
1731071939.497,3.2
1731071940.001,7.21
1731071940.497,2.12
1731071940.997,1.6
1731071941.499,2.41
1731071942.0,2.99
1731071942.5,1.96
1731071943.001,2.48
1731071943.502,2.38
1731071944.003,2.79
1731071944.512,10.9
1731071945.005,2.99
1731071945.505,3.77
1731071946.005,1.72
1731071946.506,2.09
1731071947.007,2.53
1731071947.509,1.79
1731071948.009,3.0
1731071948.51,2.53
1731071949.018,9.91
1731071949.51,1.97
1731071950.013,3.49
1731071950.513,3.74
1731071951.013,1.81
1731071951.516,2.77
1731071952.018,2.91
1731071952.517,1.6
1731071953.019,2.79
1731071953.525,8.37
1731071954.019,2.16
1731071954.521,2.22
1731071955.021,2.11
1731071955.523,2.26
1731071956.023,2.65
1731071956.524,1.87
1731071957.026,2.49
1731071957.526,1.71
1731071958.03,4.29
1731071958.529,2.07
1731071959.029,1.52
1731071959.531,2.69
1731071960.034,3.36
1731071960.533,1.87
1731071961.034,2.77
1731071961.535,3.04
1731071962.036,2.83
1731071962.537,2.35
1731071963.045,9.77
1731071963.539,2.41
1731071964.04,2.83
1731071964.541,2.46
1731071965.042,2.51
1731071965.544,2.76
1731071966.045,2.37
1731071966.545,2.26
1731071967.046,2.01
1731071967.556,10.6
1731071968.05,3.94
1731071968.549,2.01
1731071969.049,2.12
1731071969.55,2.69
1731071970.052,2.32
1731071970.552,2.41
1731071971.052,1.97
1731071971.553,1.66
1731071972.058,4.98
1731071972.557,2.08
1731071973.06,6.4
1731071973.557,1.52
1731071974.059,2.37
1731071974.56,2.66
1731071975.061,1.47
1731071975.562,2.38
1731071976.063,2.56
1731071976.565,2.07
1731071977.065,1.95
1731071977.565,1.67
1731071978.066,1.76
1731071978.568,2.09
1731071979.068,1.89
1731071979.569,1.98
1731071980.069,1.38
1731071980.572,2.97
1731071981.073,3.02
1731071981.58,10.5
1731071982.073,2.19
1731071982.573,1.65
1731071983.075,1.82
1731071983.576,2.03
1731071984.077,1.79
1731071984.578,1.67
1731071985.08,2.15
1731071985.58,1.81
1731071986.086,6.59
1731071986.582,1.65
1731071987.084,2.34
1731071987.585,2.45
1731071988.085,1.67
1731071988.587,2.28
1731071989.088,2.78
1731071989.587,1.55
1731071990.091,2.75
1731071990.594,5.22
1731071991.091,1.91
1731071991.592,2.28
1731071992.093,1.73
1731071992.594,1.72
1731071993.095,2.07
1731071993.597,1.83
1731071994.098,1.63
1731071994.6,2.11
1731071995.1,2.26
1731071995.608,9.46
1731071996.102,1.66
1731071996.603,2.13
1731071997.105,2.93
1731071997.604,1.7
1731071998.105,1.89
1731071998.607,2.56
1731071999.107,1.7
1731071999.609,1.65
1731072000.117,8.38
1731072000.611,2.56
1731072001.112,2.0
1731072001.612,1.78
1731072002.113,1.61
1731072002.615,2.15
1731072003.116,2.04
1731072003.617,1.78
1731072004.118,1.8
1731072004.629,11.7
1731072005.121,1.7
1731072005.621,1.58
1731072006.124,2.37
1731072006.625,2.27
1731072007.125,1.63
1731072007.627,2.09
1731072008.128,2.71
1731072008.628,1.62
1731072009.13,2.04
1731072009.639,11.2
1731072010.131,2.11
1731072010.632,2.14
1731072011.133,2.04
1731072011.633,1.85
1731072012.134,2.39
1731072012.636,2.25
1731072013.136,1.89
1731072013.638,1.86
1731072014.145,7.89
1731072014.64,2.06
1731072015.14,1.55
1731072015.642,2.17
1731072016.144,2.61
1731072016.644,1.6
1731072017.145,2.04
1731072017.647,2.45
1731072018.147,1.79
1731072018.649,1.72
1731072019.149,1.69
1731072019.651,1.8
1731072020.153,2.04
1731072020.653,1.59
1731072021.155,1.95
1731072021.655,2.2
1731072022.156,1.8
1731072022.658,1.74
1731072023.157,1.66
1731072023.668,11.2
1731072024.16,2.4
1731072024.66,1.43
1731072025.162,2.34
1731072025.664,2.66
1731072026.164,1.72
1731072026.666,2.07
1731072027.167,1.99
1731072027.667,2.11
1731072028.172,7.21
1731072028.668,2.02
1731072029.168,2.13
1731072029.668,1.36
1731072030.171,2.29
1731072030.671,2.0
1731072031.171,2.3
1731072031.671,2.13
1731072032.171,1.86
1731072032.679,7.83
1731072033.176,2.47
1731072033.676,2.12
1731072034.176,2.31
1731072034.677,1.65
1731072035.178,2.34
1731072035.68,2.64
1731072036.18,1.54
1731072036.682,1.98
1731072037.186,5.73
1731072037.683,1.85
1731072038.185,1.61
1731072038.686,1.93
1731072039.187,1.8
1731072039.689,1.74
1731072040.19,1.84
1731072040.691,2.21
1731072041.192,2.39
1731072041.692,1.6
1731072042.201,8.15
1731072042.695,2.16
1731072043.196,1.92
1731072043.697,2.16
1731072044.197,1.53
1731072044.701,4.05
1731072045.2,2.62
1731072045.7,1.59
1731072046.202,2.31
1731072046.708,7.7
1731072047.204,1.6
1731072047.705,1.93
1731072048.206,2.38
1731072048.707,1.7
1731072049.208,1.57
1731072049.709,1.67
1731072050.21,2.34
1731072050.711,2.17
1731072051.213,2.64
1731072051.713,1.82
1731072052.214,2.02
1731072052.716,2.77
1731072053.216,1.82
1731072053.718,1.77
1731072054.219,2.11
1731072054.72,2.13
1731072055.22,1.39
1731072055.724,2.45
1731072056.232,8.97
1731072056.725,1.47
1731072057.227,2.75
1731072057.728,3.23
1731072058.229,1.59
1731072058.73,2.28
1731072059.23,1.94
1731072059.732,2.15
1731072060.231,2.14
1731072060.739,8.79
1731072061.233,1.54
1731072061.734,1.83
1731072062.235,2.13
1731072062.737,2.41
1731072063.238,1.77
1731072063.738,2.39
1731072064.238,2.1
1731072064.739,1.6
1731072065.241,2.4
1731072065.74,1.54
1731072066.242,1.98
1731072066.744,3.54
1731072067.244,1.89
1731072067.745,1.92
1731072068.246,1.49
1731072068.747,2.11
1731072069.248,2.03
1731072069.749,1.86
1731072070.26,12.1
1731072070.751,2.55
1731072071.254,3.23
1731072071.753,1.85
1731072072.257,4.19
1731072072.755,1.67
1731072073.256,1.63
1731072073.758,1.93
1731072074.258,1.76
1731072074.765,7.46
1731072075.26,1.67
1731072075.761,1.79
1731072076.262,1.71
1731072076.764,1.97
1731072077.265,2.66
1731072077.765,1.61
1731072078.265,2.0
1731072078.767,2.33
1731072079.271,6.55
1731072079.767,2.13
1731072080.268,1.9
1731072080.77,2.03
1731072081.269,1.49
1731072081.771,2.94
1731072082.27,2.17
1731072082.772,1.92
1731072083.271,2.37
1731072083.778,7.65
1731072084.274,1.79
1731072084.776,2.14
1731072085.276,1.97
1731072085.777,2.31
1731072086.276,1.55
1731072086.778,2.18
1731072087.278,1.97
